chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr01	chr07	0.122521	-0.664	0.253327	0.700823	False
chr01	chr10	0.122530	-0.662	0.2541	0.700823	False
chr17	chr22	0.122539	-0.659	0.254873	0.700823	False
chr08	chr12	0.122616	-0.640	0.261105	0.700823	False
chr10	chr17	0.122619	-0.639	0.261414	0.700823	False
chr17	chr23	0.122646	-0.632	0.263628	0.700823	False
chr08	chr19	0.122665	-0.627	0.265247	0.700823	False
chr15	chr24	0.122720	-0.613	0.269821	0.700823	False
chr09	chr14	0.122731	-0.611	0.270702	0.700823	False
chr11	chr23	0.122742	-0.608	0.271606	0.700823	False
chr03	chr18	0.122774	-0.600	0.274307	0.700823	False
chr04	chr07	0.122820	-0.588	0.278275	0.700823	False
chr01	chr06	0.122834	-0.585	0.279426	0.700823	False
chr07	chr12	0.122866	-0.576	0.282185	0.700823	False
chr13	chr18	0.122866	-0.576	0.282185	0.700823	False
chr02	chr18	0.122870	-0.575	0.282486	0.700823	False
chr04	chr18	0.122932	-0.560	0.287851	0.704956	False
chr14	chr18	0.122948	-0.556	0.28926	0.704956	False
chr07	chr10	0.122989	-0.545	0.292806	0.704956	False
chr10	chr11	0.122989	-0.545	0.292828	0.704956	False
chr06	chr10	0.123047	-0.530	0.297888	0.711865	False
chr10	chr18	0.123101	-0.517	0.3027	0.717109	False
chr13	chr20	0.123124	-0.511	0.304763	0.717109	False
chr13	chr19	0.123153	-0.503	0.307323	0.717109	False
chr18	chr22	0.123171	-0.499	0.308908	0.717109	False
chr17	chr19	0.123203	-0.491	0.311753	0.718579	False
chr20	chr23	0.123244	-0.480	0.315487	0.722066	False
chr09	chr18	0.123272	-0.473	0.317973	0.722666	False
chr08	chr24	0.123309	-0.464	0.321307	0.724609	False
chr17	chr24	0.123330	-0.459	0.323287	0.724609	False
chr17	chr21	0.123385	-0.445	0.328339	0.730892	False
chr12	chr18	0.123411	-0.438	0.330659	0.731049	False
chr06	chr07	0.123483	-0.420	0.337332	0.740762	False
chr14	chr20	0.123513	-0.412	0.340141	0.741714	False
chr08	chr23	0.123537	-0.406	0.34233	0.741714	False
chr10	chr12	0.123638	-0.380	0.351843	0.751497	False
chr14	chr23	0.123704	-0.364	0.358102	0.751497	False
chr13	chr23	0.123736	-0.355	0.361116	0.751497	False
chr19	chr20	0.123745	-0.353	0.361972	0.751497	False
chr18	chr24	0.123803	-0.339	0.367456	0.751497	False
chr09	chr23	0.123817	-0.335	0.368796	0.751497	False
chr19	chr26	0.123856	-0.325	0.372511	0.751497	False
chr19	chr22	0.123873	-0.321	0.374242	0.751497	False
chr06	chr19	0.123914	-0.310	0.378168	0.751497	False
chr14	chr22	0.123916	-0.310	0.378385	0.751497	False
chr23	chr24	0.123930	-0.306	0.379664	0.751497	False
chr22	chr23	0.123945	-0.303	0.381114	0.751497	False
chr21	chr22	0.123967	-0.297	0.383317	0.751497	False
chr19	chr24	0.123983	-0.293	0.384868	0.751497	False
chr06	chr13	0.124014	-0.285	0.387879	0.751497	False
chr13	chr22	0.124023	-0.283	0.388657	0.751497	False
chr20	chr24	0.124037	-0.279	0.39002	0.751497	False
chr08	chr22	0.124042	-0.278	0.39058	0.751497	False
chr19	chr23	0.124048	-0.276	0.39114	0.751497	False
chr07	chr21	0.124068	-0.271	0.393091	0.751497	False
chr15	chr23	0.124150	-0.251	0.401091	0.75987	False
chr20	chr21	0.124161	-0.248	0.402147	0.75987	False
chr15	chr22	0.124246	-0.226	0.410564	0.765182	False
chr06	chr12	0.124247	-0.226	0.410614	0.765182	False
chr06	chr09	0.124261	-0.222	0.412021	0.765182	False
chr04	chr19	0.124393	-0.189	0.425157	0.767529	False
chr01	chr18	0.124421	-0.182	0.427869	0.767529	False
chr10	chr14	0.124430	-0.179	0.428791	0.767529	False
chr11	chr20	0.124432	-0.179	0.429015	0.767529	False
chr02	chr23	0.124438	-0.177	0.429563	0.767529	False
chr09	chr19	0.124441	-0.177	0.429887	0.767529	False
chr06	chr20	0.124483	-0.166	0.434103	0.767529	False
chr14	chr19	0.124486	-0.165	0.434377	0.767529	False
chr18	chr26	0.124502	-0.161	0.435976	0.767529	False
chr10	chr13	0.124511	-0.159	0.436901	0.767529	False
chr09	chr22	0.124581	-0.141	0.443935	0.77312	False
chr22	chr24	0.124591	-0.138	0.444963	0.77312	False
chr11	chr22	0.124614	-0.133	0.44722	0.77312	False
chr07	chr24	0.124743	-0.100	0.460169	0.787211	False
chr03	chr25	0.124747	-0.099	0.460597	0.787211	False
chr02	chr19	0.124767	-0.094	0.462638	0.787211	False
chr10	chr19	0.124815	-0.082	0.467505	0.791349	False
chr15	chr21	0.124859	-0.071	0.471897	0.794645	False
chr12	chr19	0.124928	-0.053	0.478845	0.802189	False
chr09	chr20	0.125023	-0.029	0.488431	0.811618	False
chr12	chr20	0.125033	-0.026	0.489468	0.811618	False
chr06	chr24	0.125086	-0.013	0.49491	0.81352	False
chr12	chr23	0.125100	-0.009	0.496226	0.81352	False
chr02	chr20	0.125118	-0.005	0.498125	0.81352	False
chr13	chr24	0.125274	0.035	0.513944	0.835158	False
chr06	chr22	0.125351	0.054	0.521657	0.843475	False
chr12	chr22	0.125488	0.089	0.535493	0.860782	False
chr11	chr21	0.125533	0.101	0.540105	0.860782	False
chr17	chr26	0.125535	0.101	0.540306	0.860782	False
chr19	chr21	0.125586	0.114	0.545365	0.861318	False
chr18	chr21	0.125591	0.115	0.545943	0.861318	False
chr04	chr20	0.125777	0.163	0.564545	0.884832	False
chr04	chr24	0.125795	0.167	0.566293	0.884832	False
chr01	chr23	0.125848	0.181	0.571629	0.886222	False
chr24	chr26	0.125884	0.190	0.575187	0.886222	False
chr14	chr21	0.125905	0.195	0.5773	0.886222	False
chr09	chr24	0.125945	0.205	0.581295	0.886222	False
chr18	chr25	0.125961	0.209	0.58288	0.886222	False
chr07	chr26	0.125988	0.216	0.585504	0.886222	False
chr10	chr24	0.125996	0.218	0.58627	0.886222	False
chr14	chr24	0.126064	0.235	0.59308	0.891151	False
chr11	chr24	0.126089	0.242	0.59554	0.891151	False
chr01	chr19	0.126132	0.253	0.599739	0.891151	False
chr06	chr23	0.126140	0.255	0.600499	0.891151	False
chr09	chr21	0.126211	0.273	0.607442	0.897358	False
chr02	chr22	0.126259	0.285	0.612117	0.897967	False
chr02	chr24	0.126272	0.288	0.613381	0.897967	False
chr13	chr21	0.126306	0.297	0.616655	0.898107	False
chr12	chr21	0.126330	0.303	0.619003	0.898107	False
chr04	chr23	0.126389	0.318	0.624672	0.902304	False
chr12	chr24	0.126442	0.331	0.629787	0.905668	False
chr10	chr23	0.126504	0.347	0.635762	0.910232	False
chr01	chr20	0.126549	0.358	0.639973	0.912242	False
chr21	chr23	0.126584	0.367	0.643362	0.913068	False
chr01	chr21	0.126680	0.392	0.652313	0.914322	False
chr08	chr21	0.126692	0.395	0.653461	0.914322	False
chr02	chr21	0.126744	0.408	0.658342	0.914322	False
chr03	chr23	0.126777	0.416	0.661435	0.914322	False
chr17	chr25	0.126778	0.417	0.661551	0.914322	False
chr15	chr26	0.126789	0.419	0.662549	0.914322	False
chr13	chr26	0.126804	0.423	0.663938	0.914322	False
chr06	chr21	0.126983	0.469	0.680324	0.93144	False
chr08	chr26	0.127004	0.474	0.68225	0.93144	False
chr10	chr20	0.127064	0.489	0.687638	0.93144	False
chr03	chr05	0.127113	0.502	0.692026	0.93144	False
chr03	chr24	0.127125	0.505	0.693097	0.93144	False
chr03	chr22	0.127130	0.506	0.693565	0.93144	False
chr01	chr22	0.127217	0.528	0.701206	0.937827	False
chr04	chr22	0.127266	0.540	0.705574	0.939122	False
chr19	chr25	0.127294	0.547	0.707954	0.939122	False
chr21	chr26	0.127416	0.579	0.71854	0.94929	False
chr20	chr26	0.127480	0.595	0.724017	0.949883	False
chr02	chr05	0.127508	0.602	0.726409	0.949883	False
chr23	chr26	0.127532	0.608	0.728411	0.949883	False
chr04	chr05	0.127559	0.615	0.730679	0.949883	False
chr01	chr24	0.127746	0.662	0.74608	0.96604	False
chr20	chr25	0.127795	0.675	0.750028	0.967298	False
chr03	chr20	0.127883	0.697	0.757151	0.972625	False
chr22	chr25	0.127981	0.722	0.764827	0.978617	False
chr10	chr22	0.128049	0.739	0.770138	0.981549	False
chr10	chr21	0.128107	0.754	0.774506	0.982313	False
chr15	chr25	0.128161	0.768	0.778676	0.982313	False
chr06	chr26	0.128176	0.772	0.779806	0.982313	False
chr05	chr15	0.128277	0.797	0.787288	0.987909	False
chr04	chr21	0.128406	0.830	0.796635	0.99556	False
chr08	chr25	0.128446	0.840	0.799512	0.99556	False
chr15	chr16	0.128493	0.852	0.802822	0.995867	False
chr11	chr26	0.128594	0.878	0.809911	0.999465	False
chr05	chr10	0.128627	0.886	0.812142	0.999465	False
chr09	chr26	0.128735	0.913	0.819473	0.999465	False
chr24	chr25	0.128791	0.928	0.823169	0.999465	False
chr14	chr26	0.128891	0.953	0.829661	0.999465	False
chr05	chr12	0.128976	0.974	0.835087	0.999465	False
chr05	chr09	0.129016	0.985	0.837594	0.999465	False
chr05	chr11	0.129020	0.986	0.837812	0.999465	False
chr10	chr26	0.129093	1.004	0.842365	0.999465	False
chr23	chr25	0.129469	1.100	0.864246	0.999465	False
chr10	chr16	0.129511	1.110	0.866542	0.999465	False
chr03	chr21	0.129548	1.120	0.868568	0.999465	False
chr05	chr08	0.129559	1.122	0.869162	0.999465	False
chr25	chr26	0.129635	1.142	0.873217	0.999465	False
chr02	chr26	0.129654	1.147	0.874217	0.999465	False
chr05	chr17	0.129848	1.196	0.884111	0.999465	False
chr05	chr07	0.129908	1.211	0.887032	0.999465	False
chr04	chr16	0.129977	1.229	0.890401	0.999465	False
chr04	chr26	0.130013	1.238	0.892081	0.999465	False
chr05	chr06	0.130023	1.240	0.892551	0.999465	False
chr14	chr25	0.130134	1.268	0.897647	0.999465	False
chr08	chr16	0.130198	1.285	0.900528	0.999465	False
chr13	chr25	0.130410	1.338	0.909623	0.999465	False
chr06	chr25	0.130447	1.348	0.911164	0.999465	False
chr03	chr26	0.130523	1.367	0.914186	0.999465	False
chr05	chr18	0.130571	1.379	0.916109	0.999465	False
chr01	chr26	0.130613	1.390	0.91774	0.999465	False
chr10	chr25	0.130629	1.394	0.918326	0.999465	False
chr05	chr14	0.130699	1.412	0.920994	0.999465	False
chr16	chr17	0.130847	1.449	0.92639	0.999465	False
chr02	chr16	0.130872	1.456	0.927245	0.999465	False
chr06	chr16	0.130895	1.462	0.928075	0.999465	False
chr03	chr16	0.130926	1.469	0.929148	0.999465	False
chr09	chr16	0.131024	1.494	0.932466	0.999465	False
chr14	chr16	0.131032	1.496	0.932706	0.999465	False
chr11	chr16	0.131104	1.514	0.935046	0.999465	False
chr05	chr13	0.131216	1.543	0.938587	0.999465	False
chr16	chr19	0.131235	1.548	0.939162	0.999465	False
chr16	chr18	0.131235	1.548	0.939169	0.999465	False
chr09	chr25	0.131284	1.560	0.940645	0.999465	False
chr07	chr16	0.131322	1.570	0.941783	0.999465	False
chr01	chr16	0.131489	1.612	0.946546	0.999465	False
chr21	chr25	0.131758	1.681	0.953572	0.999465	False
chr12	chr25	0.132097	1.767	0.96135	0.999465	False
chr16	chr24	0.132464	1.860	0.968546	0.999465	False
chr13	chr16	0.132528	1.876	0.969683	0.999465	False
chr05	chr23	0.132646	1.906	0.971673	0.999465	False
chr02	chr25	0.132654	1.908	0.971801	0.999465	False
chr04	chr25	0.132690	1.917	0.972386	0.999465	False
chr05	chr19	0.132784	1.941	0.973871	0.999465	False
chr16	chr23	0.133175	2.040	0.979337	0.999465	False
chr05	chr24	0.133332	2.080	0.981242	0.999465	False
chr05	chr20	0.133526	2.129	0.983384	0.999465	False
chr05	chr22	0.133552	2.136	0.983655	0.999465	False
chr16	chr20	0.133733	2.182	0.985441	0.999465	False
chr05	chr21	0.133981	2.245	0.987606	0.999465	False
chr01	chr25	0.134271	2.318	0.989785	0.999465	False
chr16	chr26	0.134597	2.401	0.99183	0.999465	False
chr16	chr21	0.134672	2.420	0.992243	0.999465	False
chr05	chr16	0.135348	2.592	0.995226	0.999465	False
chr05	chr26	0.135560	2.646	0.995923	0.999465	False
chr16	chr25	0.136743	2.946	0.99839	0.999465	False
chr05	chr25	0.138025	3.271	0.999465	0.999465	False
