unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr17	HAP1	17	OZ297776.1	15582324	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 17
HAP1_chr18	HAP1	18	OZ297777.1	13995848	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 18
HAP1_chr19	HAP1	19	OZ297778.1	13830964	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 19
HAP1_chr20	HAP1	20	OZ297779.1	13616400	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 20
HAP1_chr21	HAP1	21	OZ297780.1	13270841	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 21
HAP1_chr22	HAP1	22	OZ297781.1	12920715	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 22
HAP1_chr23	HAP1	23	OZ297782.1	12190700	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 23
HAP1_chr24	HAP1	24	OZ297783.1	11368889	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 24
HAP1_chr25	HAP1	25	OZ297784.1	10616679	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 25
HAP1_chr26	HAP1	26	OZ297785.1	10578710	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap1.2/insdc/GCA_965783375.2.fa.gz	Potamogeton crispus genome assembly, chromosome: 26
HAP2_chr01	HAP2	1	CBGAHV020000001.1	30792860	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_1, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CBGAHV020000002.1	28010394	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CBGAHV020000003.1	22208939	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_3, whole genome shotgun sequence
HAP2_chr04	HAP2	4	CBGAHV020000004.1	24792767	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_4, whole genome shotgun sequence
HAP2_chr05	HAP2	5	CBGAHV020000005.1	26732898	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_5, whole genome shotgun sequence
HAP2_chr06	HAP2	6	CBGAHV020000006.1	22228788	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_6, whole genome shotgun sequence
HAP2_chr07	HAP2	7	CBGAHV020000007.1	24134830	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_7, whole genome shotgun sequence
HAP2_chr08	HAP2	8	CBGAHV020000008.1	20236410	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_8, whole genome shotgun sequence
HAP2_chr09	HAP2	9	CBGAHV020000009.1	22599088	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_9, whole genome shotgun sequence
HAP2_chr10	HAP2	10	CBGAHV020000010.1	22598700	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_10, whole genome shotgun sequence
HAP2_chr11	HAP2	11	CBGAHV020000011.1	20787439	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_11, whole genome shotgun sequence
HAP2_chr12	HAP2	12	CBGAHV020000012.1	21609495	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_12, whole genome shotgun sequence
HAP2_chr13	HAP2	13	CBGAHV020000013.1	20473015	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_13, whole genome shotgun sequence
HAP2_chr14	HAP2	14	CBGAHV020000014.1	17131446	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_14, whole genome shotgun sequence
HAP2_chr15	HAP2	15	CBGAHV020000015.1	17888507	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_15, whole genome shotgun sequence
HAP2_chr16	HAP2	16	CBGAHV020000016.1	21057988	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_16, whole genome shotgun sequence
HAP2_chr17	HAP2	17	CBGAHV020000017.1	14569835	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_17, whole genome shotgun sequence
HAP2_chr18	HAP2	18	CBGAHV020000018.1	10714533	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_18, whole genome shotgun sequence
HAP2_chr19	HAP2	19	CBGAHV020000019.1	15230033	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_19, whole genome shotgun sequence
HAP2_chr20	HAP2	20	CBGAHV020000020.1	14495773	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_20, whole genome shotgun sequence
HAP2_chr21	HAP2	21	CBGAHV020000021.1	13268983	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_21, whole genome shotgun sequence
HAP2_chr22	HAP2	22	CBGAHV020000022.1	15116390	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_22, whole genome shotgun sequence
HAP2_chr23	HAP2	23	CBGAHV020000023.1	11046804	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_23, whole genome shotgun sequence
HAP2_chr24	HAP2	24	CBGAHV020000024.1	13536392	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_24, whole genome shotgun sequence
HAP2_chr25	HAP2	25	CBGAHV020000025.1	11582585	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_25, whole genome shotgun sequence
HAP2_chr26	HAP2	26	CBGAHV020000026.1	12537130	/lustre/scratch122/tol/data/b/f/b/c/a/0/Potamogeton_crispus/assembly/release/laPotCris1.hap2.2/insdc/GCA_965783445.2.fa.gz	Potamogeton crispus genome assembly, contig: SUPER_26, whole genome shotgun sequence
