chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr01	chr15	0.076558	-1.487	0.068469	0.440214	False
chr08	chr13	0.076619	-1.484	0.0689561	0.440214	False
chr07	chr12	0.076627	-1.483	0.0690202	0.440214	False
chr08	chr10	0.076646	-1.482	0.0691746	0.440214	False
chr04	chr09	0.076657	-1.481	0.0692629	0.440214	False
chr01	chr16	0.076688	-1.479	0.0695103	0.440214	False
chr05	chr11	0.076688	-1.479	0.0695163	0.440214	False
chr08	chr15	0.076716	-1.478	0.0697362	0.440214	False
chr03	chr11	0.076792	-1.473	0.0703521	0.440214	False
chr03	chr15	0.076795	-1.473	0.0703744	0.440214	False
chr03	chr17	0.076829	-1.471	0.0706534	0.440214	False
chr01	chr10	0.076858	-1.469	0.0708964	0.440214	False
chr06	chr07	0.076902	-1.467	0.0712509	0.440214	False
chr03	chr10	0.077006	-1.460	0.0721088	0.440214	False
chr04	chr12	0.077025	-1.459	0.0722664	0.440214	False
chr09	chr16	0.077064	-1.457	0.0725886	0.440214	False
chr08	chr11	0.077069	-1.456	0.0726344	0.440214	False
chr07	chr17	0.077084	-1.456	0.0727595	0.440214	False
chr08	chr17	0.077127	-1.453	0.0731147	0.440214	False
chr01	chr12	0.077225	-1.447	0.0739433	0.440214	False
chr01	chr06	0.077240	-1.446	0.074068	0.440214	False
chr04	chr15	0.077360	-1.439	0.0750883	0.440214	False
chr06	chr12	0.077368	-1.438	0.0751588	0.440214	False
chr06	chr10	0.077453	-1.433	0.0758907	0.440214	False
chr06	chr09	0.077475	-1.432	0.0760783	0.440214	False
chr09	chr12	0.077481	-1.432	0.076128	0.440214	False
chr04	chr10	0.077489	-1.431	0.0761971	0.440214	False
chr01	chr13	0.077543	-1.428	0.0766671	0.440214	False
chr04	chr13	0.077561	-1.427	0.0768257	0.440214	False
chr04	chr16	0.077566	-1.426	0.0768692	0.440214	False
chr04	chr17	0.077632	-1.422	0.0774451	0.440214	False
chr07	chr11	0.077678	-1.420	0.0778463	0.440214	False
chr10	chr12	0.077695	-1.419	0.0779957	0.440214	False
chr09	chr10	0.077735	-1.416	0.078346	0.440214	False
chr12	chr16	0.077771	-1.414	0.0786621	0.440214	False
chr09	chr13	0.077849	-1.409	0.0793596	0.440214	False
chr10	chr17	0.077904	-1.406	0.0798532	0.440214	False
chr04	chr11	0.077930	-1.405	0.0800841	0.440214	False
chr06	chr13	0.077941	-1.404	0.0801806	0.440214	False
chr02	chr05	0.077963	-1.402	0.0803852	0.440214	False
chr09	chr15	0.077984	-1.401	0.0805677	0.440214	False
chr01	chr11	0.077993	-1.401	0.0806511	0.440214	False
chr11	chr12	0.078069	-1.396	0.0813368	0.440214	False
chr08	chr14	0.078084	-1.395	0.0814709	0.440214	False
chr13	chr16	0.078100	-1.394	0.0816165	0.440214	False
chr05	chr14	0.078135	-1.392	0.0819425	0.440214	False
chr10	chr16	0.078142	-1.392	0.0820041	0.440214	False
chr12	chr14	0.078177	-1.390	0.0823221	0.440214	False
chr06	chr16	0.078182	-1.389	0.082368	0.440214	False
chr05	chr18	0.078206	-1.388	0.0825882	0.440214	False
chr06	chr17	0.078226	-1.387	0.0827767	0.440214	False
chr01	chr17	0.078291	-1.383	0.0833765	0.440214	False
chr09	chr17	0.078312	-1.381	0.083564	0.440214	False
chr10	chr13	0.078348	-1.379	0.0839028	0.440214	False
chr02	chr08	0.078365	-1.378	0.0840633	0.440214	False
chr13	chr15	0.078370	-1.378	0.0841029	0.440214	False
chr12	chr17	0.078517	-1.369	0.0854897	0.440214	False
chr07	chr14	0.078531	-1.368	0.0856194	0.440214	False
chr08	chr18	0.078533	-1.368	0.0856383	0.440214	False
chr09	chr11	0.078534	-1.368	0.0856454	0.440214	False
chr16	chr17	0.078575	-1.366	0.0860284	0.440214	False
chr03	chr14	0.078622	-1.363	0.0864768	0.440214	False
chr15	chr16	0.078650	-1.361	0.0867458	0.440214	False
chr12	chr15	0.078657	-1.361	0.0868125	0.440214	False
chr07	chr18	0.078662	-1.360	0.0868602	0.440214	False
chr10	chr15	0.078674	-1.360	0.0869771	0.440214	False
chr10	chr14	0.078727	-1.356	0.0874844	0.440214	False
chr02	chr03	0.078773	-1.354	0.0879241	0.440214	False
chr10	chr11	0.078779	-1.353	0.087977	0.440214	False
chr06	chr11	0.078813	-1.351	0.088305	0.440214	False
chr02	chr07	0.078834	-1.350	0.0885153	0.440214	False
chr09	chr14	0.078837	-1.350	0.0885443	0.440214	False
chr11	chr16	0.078864	-1.348	0.088801	0.440214	False
chr06	chr15	0.078889	-1.347	0.0890486	0.440214	False
chr01	chr02	0.078957	-1.343	0.0897065	0.440214	False
chr18	chr27	0.078957	-1.343	0.0897089	0.440214	False
chr03	chr18	0.078970	-1.342	0.0898385	0.440214	False
chr04	chr18	0.078978	-1.341	0.0899144	0.440214	False
chr15	chr17	0.078988	-1.341	0.0900098	0.440214	False
chr02	chr19	0.078992	-1.340	0.090049	0.440214	False
chr04	chr14	0.079007	-1.340	0.0902035	0.440214	False
chr11	chr17	0.079020	-1.339	0.0903262	0.440214	False
chr13	chr17	0.079032	-1.338	0.0904442	0.440214	False
chr06	chr14	0.079040	-1.338	0.0905228	0.440214	False
chr12	chr13	0.079042	-1.337	0.0905376	0.440214	False
chr01	chr14	0.079297	-1.322	0.0930752	0.440214	False
chr11	chr13	0.079332	-1.320	0.0934323	0.440214	False
chr11	chr15	0.079345	-1.319	0.0935582	0.440214	False
chr11	chr14	0.079427	-1.314	0.0943877	0.440214	False
chr02	chr04	0.079485	-1.311	0.0949802	0.440214	False
chr14	chr17	0.079493	-1.310	0.0950618	0.440214	False
chr02	chr06	0.079576	-1.305	0.0959112	0.440214	False
chr01	chr18	0.079591	-1.304	0.0960602	0.440214	False
chr09	chr18	0.079591	-1.304	0.0960679	0.440214	False
chr02	chr12	0.079648	-1.301	0.0966527	0.440214	False
chr02	chr10	0.079751	-1.295	0.0977232	0.440214	False
chr02	chr09	0.079796	-1.292	0.0981951	0.440214	False
chr06	chr18	0.079804	-1.291	0.0982735	0.440214	False
chr02	chr11	0.079809	-1.291	0.0983284	0.440214	False
chr14	chr16	0.079847	-1.289	0.0987185	0.440214	False
chr13	chr18	0.079893	-1.286	0.0992018	0.440214	False
chr16	chr18	0.079893	-1.286	0.0992045	0.440214	False
chr10	chr18	0.079895	-1.286	0.0992229	0.440214	False
chr12	chr18	0.080063	-1.276	0.101014	0.44172	False
chr10	chr29	0.080113	-1.273	0.101537	0.44172	False
chr17	chr18	0.080151	-1.271	0.10195	0.44172	False
chr02	chr16	0.080190	-1.268	0.102367	0.44172	False
chr13	chr14	0.080278	-1.263	0.103315	0.442778	False
chr02	chr15	0.080425	-1.254	0.104929	0.446655	False
chr15	chr18	0.080607	-1.243	0.106935	0.449629	False
chr14	chr15	0.080618	-1.242	0.107055	0.449629	False
chr02	chr17	0.080933	-1.223	0.110603	0.461457	False
chr02	chr13	0.081077	-1.215	0.112249	0.462788	False
chr02	chr14	0.081139	-1.211	0.112964	0.462788	False
chr09	chr25	0.081153	-1.210	0.113126	0.462788	False
chr11	chr18	0.081408	-1.195	0.116105	0.471365	False
chr14	chr18	0.081460	-1.192	0.116719	0.471365	False
chr17	chr32	0.081628	-1.181	0.118719	0.476389	False
chr11	chr21	0.081958	-1.162	0.122715	0.489307	False
chr02	chr18	0.082195	-1.147	0.125642	0.497233	False
chr13	chr26	0.082246	-1.144	0.126281	0.497233	False
chr15	chr33	0.082514	-1.128	0.129671	0.507407	False
chr07	chr20	0.082848	-1.108	0.133974	0.521011	False
chr16	chr35	0.082951	-1.102	0.135318	0.523007	False
chr14	chr28	0.083348	-1.078	0.140588	0.538889	False
chr12	chr23	0.083388	-1.075	0.141138	0.538889	False
chr03	chr24	0.085503	-0.948	0.171655	0.651463	False
chr06	chr36	0.085914	-0.923	0.178039	0.671644	False
chr05	chr30	0.086400	-0.894	0.185783	0.696285	False
chr04	chr34	0.086461	-0.890	0.186781	0.696285	False
chr01	chr22	0.086678	-0.877	0.190317	0.705292	False
chr08	chr31	0.087901	-0.803	0.211002	0.777377	False
chr20	chr31	0.090480	-0.647	0.258694	0.837582	False
chr20	chr30	0.091068	-0.612	0.2703	0.837582	False
chr20	chr24	0.091200	-0.604	0.272926	0.837582	False
chr20	chr23	0.091519	-0.585	0.27936	0.837582	False
chr24	chr31	0.092157	-0.546	0.292461	0.837582	False
chr20	chr26	0.092385	-0.532	0.297211	0.837582	False
chr31	chr34	0.092444	-0.529	0.298445	0.837582	False
chr24	chr30	0.092474	-0.527	0.299067	0.837582	False
chr23	chr31	0.092499	-0.526	0.299591	0.837582	False
chr20	chr34	0.092634	-0.517	0.302422	0.837582	False
chr30	chr31	0.092751	-0.510	0.304895	0.837582	False
chr24	chr34	0.092930	-0.500	0.308687	0.837582	False
chr20	chr29	0.092930	-0.500	0.308692	0.837582	False
chr23	chr24	0.092964	-0.498	0.309404	0.837582	False
chr31	chr32	0.092991	-0.496	0.309979	0.837582	False
chr20	chr22	0.093125	-0.488	0.312831	0.837582	False
chr20	chr21	0.093180	-0.484	0.314023	0.837582	False
chr20	chr32	0.093239	-0.481	0.315266	0.837582	False
chr20	chr27	0.093272	-0.479	0.31599	0.837582	False
chr20	chr35	0.093331	-0.475	0.317262	0.837582	False
chr28	chr31	0.093378	-0.473	0.318262	0.837582	False
chr31	chr35	0.093386	-0.472	0.31844	0.837582	False
chr20	chr33	0.093420	-0.470	0.319167	0.837582	False
chr29	chr31	0.093459	-0.468	0.320008	0.837582	False
chr30	chr34	0.093489	-0.466	0.320645	0.837582	False
chr24	chr35	0.093493	-0.466	0.320747	0.837582	False
chr24	chr26	0.093502	-0.465	0.320936	0.837582	False
chr26	chr31	0.093522	-0.464	0.321357	0.837582	False
chr23	chr34	0.093584	-0.460	0.322698	0.837582	False
chr20	chr28	0.093596	-0.459	0.322969	0.837582	False
chr31	chr33	0.093618	-0.458	0.323446	0.837582	False
chr24	chr27	0.093682	-0.454	0.324839	0.837582	False
chr24	chr29	0.093794	-0.447	0.327269	0.837582	False
chr24	chr32	0.093901	-0.441	0.329602	0.837582	False
chr24	chr28	0.093921	-0.440	0.330028	0.837582	False
chr31	chr36	0.093964	-0.437	0.330974	0.837582	False
chr22	chr31	0.093965	-0.437	0.330995	0.837582	False
chr23	chr26	0.094247	-0.420	0.337192	0.837582	False
chr23	chr30	0.094284	-0.418	0.338019	0.837582	False
chr21	chr31	0.094296	-0.417	0.338272	0.837582	False
chr23	chr35	0.094325	-0.415	0.338907	0.837582	False
chr23	chr29	0.094427	-0.409	0.341167	0.837582	False
chr24	chr33	0.094461	-0.407	0.341909	0.837582	False
chr26	chr34	0.094522	-0.404	0.343283	0.837582	False
chr23	chr28	0.094530	-0.403	0.343444	0.837582	False
chr20	chr25	0.094539	-0.403	0.34365	0.837582	False
chr34	chr35	0.094551	-0.402	0.343927	0.837582	False
chr22	chr24	0.094590	-0.399	0.344777	0.837582	False
chr23	chr32	0.094590	-0.399	0.344782	0.837582	False
chr29	chr34	0.094632	-0.397	0.34571	0.837582	False
chr20	chr36	0.094646	-0.396	0.346039	0.837582	False
chr25	chr31	0.094657	-0.395	0.346278	0.837582	False
chr21	chr24	0.094791	-0.387	0.349259	0.837582	False
chr32	chr34	0.094799	-0.387	0.349438	0.837582	False
chr26	chr28	0.094828	-0.385	0.350092	0.837582	False
chr33	chr34	0.094834	-0.385	0.350214	0.837582	False
chr27	chr31	0.094840	-0.384	0.350349	0.837582	False
chr26	chr29	0.094893	-0.381	0.351545	0.837582	False
chr21	chr30	0.094895	-0.381	0.351579	0.837582	False
chr22	chr34	0.094921	-0.379	0.352161	0.837582	False
chr26	chr30	0.094922	-0.379	0.352195	0.837582	False
chr24	chr25	0.094973	-0.376	0.353332	0.837582	False
chr30	chr35	0.095037	-0.372	0.354768	0.837582	False
chr28	chr30	0.095097	-0.369	0.356116	0.837582	False
chr28	chr34	0.095121	-0.367	0.356661	0.837582	False
chr24	chr36	0.095188	-0.363	0.358164	0.837582	False
chr21	chr23	0.095227	-0.361	0.359043	0.837582	False
chr22	chr23	0.095241	-0.360	0.359353	0.837582	False
chr28	chr35	0.095275	-0.358	0.36012	0.837582	False
chr30	chr32	0.095289	-0.357	0.360448	0.837582	False
chr23	chr27	0.095292	-0.357	0.360499	0.837582	False
chr29	chr30	0.095319	-0.355	0.36112	0.837582	False
chr23	chr33	0.095395	-0.351	0.362838	0.837582	False
chr30	chr33	0.095405	-0.350	0.36307	0.837582	False
chr26	chr27	0.095416	-0.350	0.363319	0.837582	False
chr22	chr30	0.095438	-0.348	0.3638	0.837582	False
chr26	chr35	0.095447	-0.348	0.364021	0.837582	False
chr21	chr34	0.095483	-0.346	0.364837	0.837582	False
chr27	chr30	0.095486	-0.345	0.3649	0.837582	False
chr28	chr32	0.095541	-0.342	0.366153	0.837582	False
chr29	chr32	0.095566	-0.341	0.366715	0.837582	False
chr32	chr33	0.095585	-0.339	0.367152	0.837582	False
chr21	chr28	0.095600	-0.339	0.367476	0.837582	False
chr26	chr32	0.095646	-0.336	0.368545	0.837582	False
chr32	chr35	0.095672	-0.334	0.369131	0.837582	False
chr30	chr36	0.095719	-0.331	0.370201	0.837582	False
chr27	chr32	0.095727	-0.331	0.370377	0.837582	False
chr21	chr26	0.095777	-0.328	0.371506	0.837582	False
chr34	chr36	0.095799	-0.326	0.372031	0.837582	False
chr22	chr29	0.095827	-0.325	0.372647	0.837582	False
chr26	chr33	0.095849	-0.324	0.373155	0.837582	False
chr19	chr20	0.095889	-0.321	0.374069	0.837582	False
chr27	chr33	0.095935	-0.318	0.375121	0.837582	False
chr29	chr35	0.095950	-0.317	0.375458	0.837582	False
chr25	chr30	0.096031	-0.313	0.377313	0.837582	False
chr27	chr34	0.096032	-0.312	0.377342	0.837582	False
chr22	chr26	0.096083	-0.309	0.378517	0.837582	False
chr22	chr32	0.096093	-0.309	0.378753	0.837582	False
chr21	chr22	0.096113	-0.308	0.379206	0.837582	False
chr27	chr29	0.096147	-0.306	0.379987	0.837582	False
chr21	chr29	0.096153	-0.305	0.380119	0.837582	False
chr27	chr35	0.096192	-0.303	0.381021	0.837582	False
chr33	chr35	0.096234	-0.300	0.381987	0.837582	False
chr26	chr36	0.096326	-0.295	0.384105	0.837582	False
chr28	chr29	0.096371	-0.292	0.385137	0.837582	False
chr22	chr27	0.096448	-0.287	0.386914	0.837582	False
chr19	chr31	0.096448	-0.287	0.386919	0.837582	False
chr22	chr28	0.096464	-0.286	0.387277	0.837582	False
chr23	chr25	0.096537	-0.282	0.388988	0.837582	False
chr28	chr36	0.096560	-0.281	0.389514	0.837582	False
chr21	chr32	0.096567	-0.280	0.389676	0.837582	False
chr21	chr27	0.096573	-0.280	0.389803	0.837582	False
chr25	chr34	0.096588	-0.279	0.390156	0.837582	False
chr27	chr28	0.096612	-0.277	0.390706	0.837582	False
chr28	chr33	0.096615	-0.277	0.390776	0.837582	False
chr23	chr36	0.096654	-0.275	0.391673	0.837582	False
chr25	chr26	0.096713	-0.271	0.393059	0.837582	False
chr29	chr33	0.096739	-0.270	0.39365	0.837582	False
chr21	chr33	0.096791	-0.267	0.394869	0.837582	False
chr25	chr32	0.096809	-0.266	0.39527	0.837582	False
chr19	chr24	0.096900	-0.260	0.397403	0.837582	False
chr29	chr36	0.096907	-0.260	0.397555	0.837582	False
chr32	chr36	0.096916	-0.259	0.397776	0.837582	False
chr35	chr36	0.096991	-0.255	0.39951	0.837582	False
chr25	chr36	0.096994	-0.254	0.39958	0.837582	False
chr25	chr35	0.097030	-0.252	0.400431	0.837582	False
chr25	chr28	0.097079	-0.249	0.40158	0.837582	False
chr25	chr29	0.097128	-0.246	0.402712	0.837582	False
chr25	chr33	0.097204	-0.242	0.404487	0.837582	False
chr22	chr33	0.097257	-0.239	0.405721	0.837582	False
chr21	chr36	0.097257	-0.239	0.405732	0.837582	False
chr21	chr25	0.097258	-0.238	0.40575	0.837582	False
chr22	chr35	0.097285	-0.237	0.406387	0.837582	False
chr19	chr23	0.097305	-0.236	0.406838	0.837582	False
chr21	chr35	0.097334	-0.234	0.407529	0.837582	False
chr19	chr30	0.097361	-0.232	0.408155	0.837582	False
chr22	chr25	0.097488	-0.225	0.411133	0.838412	False
chr33	chr36	0.097492	-0.224	0.411221	0.838412	False
chr27	chr36	0.097682	-0.213	0.415692	0.844792	False
chr19	chr26	0.098003	-0.194	0.423271	0.85743	False
chr22	chr36	0.098167	-0.184	0.427136	0.862487	False
chr19	chr32	0.098374	-0.171	0.432035	0.865186	False
chr19	chr33	0.098393	-0.170	0.432491	0.865186	False
chr25	chr27	0.098434	-0.168	0.433476	0.865186	False
chr19	chr34	0.098476	-0.165	0.434461	0.865186	False
chr19	chr28	0.098513	-0.163	0.43534	0.865186	False
chr19	chr29	0.098629	-0.156	0.43809	0.867915	False
chr19	chr22	0.098739	-0.149	0.440713	0.870374	False
chr19	chr21	0.098866	-0.141	0.443755	0.873643	False
chr19	chr35	0.098941	-0.137	0.445519	0.874383	False
chr19	chr36	0.099579	-0.098	0.460773	0.893457	False
chr19	chr25	0.099787	-0.086	0.465758	0.893457	False
chr19	chr27	0.099877	-0.080	0.467922	0.893457	False
chr06	chr20	0.107787	0.397	0.6542	0.893457	False
chr06	chr23	0.109371	0.492	0.688731	0.893457	False
chr06	chr24	0.109931	0.526	0.70057	0.893457	False
chr04	chr20	0.110773	0.577	0.71797	0.893457	False
chr17	chr20	0.111108	0.597	0.724762	0.893457	False
chr18	chr20	0.111219	0.604	0.726993	0.893457	False
chr06	chr26	0.111459	0.618	0.731785	0.893457	False
chr04	chr23	0.111487	0.620	0.732342	0.893457	False
chr06	chr29	0.111674	0.631	0.736043	0.893457	False
chr06	chr21	0.112054	0.654	0.743477	0.893457	False
chr06	chr31	0.112104	0.657	0.744457	0.893457	False
chr08	chr20	0.112143	0.659	0.745203	0.893457	False
chr06	chr34	0.112217	0.664	0.746649	0.893457	False
chr10	chr20	0.112250	0.666	0.747266	0.893457	False
chr06	chr25	0.112259	0.666	0.747449	0.893457	False
chr07	chr23	0.112358	0.672	0.749353	0.893457	False
chr04	chr24	0.112504	0.681	0.752138	0.893457	False
chr18	chr23	0.112606	0.687	0.754095	0.893457	False
chr06	chr27	0.112634	0.689	0.754622	0.893457	False
chr17	chr23	0.112639	0.689	0.754717	0.893457	False
chr06	chr30	0.112736	0.695	0.756559	0.893457	False
chr18	chr24	0.112785	0.698	0.757479	0.893457	False
chr06	chr28	0.112819	0.700	0.75811	0.893457	False
chr11	chr20	0.112850	0.702	0.758699	0.893457	False
chr17	chr24	0.112868	0.703	0.759047	0.893457	False
chr06	chr32	0.112888	0.704	0.759418	0.893457	False
chr05	chr20	0.113030	0.713	0.762085	0.893457	False
chr12	chr20	0.113184	0.722	0.764941	0.893457	False
chr14	chr20	0.113405	0.736	0.769014	0.893457	False
chr06	chr22	0.113508	0.742	0.770915	0.893457	False
chr16	chr20	0.113512	0.742	0.770979	0.893457	False
chr04	chr29	0.113604	0.748	0.772666	0.893457	False
chr09	chr20	0.113664	0.751	0.773743	0.893457	False
chr07	chr24	0.113710	0.754	0.774577	0.893457	False
chr08	chr23	0.113849	0.762	0.777086	0.893457	False
chr13	chr20	0.113898	0.765	0.777972	0.893457	False
chr14	chr23	0.114003	0.772	0.779848	0.893457	False
chr11	chr23	0.114021	0.773	0.780183	0.893457	False
chr15	chr20	0.114041	0.774	0.780527	0.893457	False
chr06	chr19	0.114045	0.774	0.780611	0.893457	False
chr18	chr29	0.114063	0.775	0.780928	0.893457	False
chr10	chr23	0.114066	0.776	0.780981	0.893457	False
chr01	chr20	0.114109	0.778	0.781738	0.893457	False
chr04	chr25	0.114116	0.779	0.781875	0.893457	False
chr03	chr20	0.114140	0.780	0.782297	0.893457	False
chr06	chr33	0.114224	0.785	0.783773	0.893457	False
chr04	chr26	0.114282	0.789	0.784815	0.893457	False
chr11	chr24	0.114296	0.789	0.785048	0.893457	False
chr18	chr26	0.114389	0.795	0.786679	0.893457	False
chr05	chr23	0.114438	0.798	0.787556	0.893457	False
chr07	chr29	0.114499	0.802	0.788609	0.893457	False
chr17	chr25	0.114515	0.803	0.788888	0.893457	False
chr09	chr23	0.114522	0.803	0.789019	0.893457	False
chr04	chr27	0.114534	0.804	0.789219	0.893457	False
chr04	chr21	0.114584	0.807	0.790089	0.893457	False
chr04	chr30	0.114676	0.812	0.791689	0.893457	False
chr07	chr26	0.114710	0.814	0.792273	0.893457	False
chr04	chr31	0.114713	0.815	0.792324	0.893457	False
chr10	chr24	0.114768	0.818	0.793282	0.893457	False
chr12	chr24	0.114789	0.819	0.793635	0.893457	False
chr17	chr29	0.114792	0.819	0.793695	0.893457	False
chr08	chr24	0.114799	0.820	0.793807	0.893457	False
chr07	chr27	0.114861	0.823	0.794872	0.893457	False
chr09	chr24	0.114959	0.829	0.796548	0.893457	False
chr13	chr23	0.115049	0.835	0.798084	0.893457	False
chr18	chr25	0.115067	0.836	0.798394	0.893457	False
chr15	chr23	0.115072	0.836	0.798475	0.893457	False
chr18	chr21	0.115126	0.839	0.799386	0.893457	False
chr17	chr26	0.115136	0.840	0.799551	0.893457	False
chr04	chr22	0.115152	0.841	0.799829	0.893457	False
chr17	chr34	0.115161	0.842	0.799977	0.893457	False
chr16	chr23	0.115169	0.842	0.800112	0.893457	False
chr05	chr24	0.115254	0.847	0.801557	0.893457	False
chr10	chr26	0.115333	0.852	0.80287	0.893457	False
chr14	chr24	0.115334	0.852	0.802886	0.893457	False
chr03	chr23	0.115351	0.853	0.803171	0.893457	False
chr17	chr27	0.115363	0.854	0.80338	0.893457	False
chr13	chr24	0.115399	0.856	0.803977	0.893457	False
chr18	chr34	0.115408	0.856	0.804131	0.893457	False
chr16	chr24	0.115425	0.857	0.804406	0.893457	False
chr04	chr32	0.115470	0.860	0.805151	0.893457	False
chr01	chr23	0.115475	0.861	0.805247	0.893457	False
chr04	chr28	0.115509	0.863	0.805799	0.893457	False
chr02	chr20	0.115517	0.863	0.80594	0.893457	False
chr07	chr25	0.115589	0.867	0.807132	0.893457	False
chr15	chr24	0.115596	0.868	0.807256	0.893457	False
chr17	chr21	0.115607	0.868	0.807421	0.893457	False
chr07	chr34	0.115642	0.871	0.808014	0.893457	False
chr06	chr35	0.115644	0.871	0.808043	0.893457	False
chr08	chr26	0.115711	0.875	0.809141	0.893457	False
chr07	chr21	0.115732	0.876	0.809486	0.893457	False
chr11	chr25	0.115755	0.877	0.809871	0.893457	False
chr17	chr28	0.115778	0.879	0.810231	0.893457	False
chr08	chr25	0.115787	0.879	0.810378	0.893457	False
chr17	chr30	0.115803	0.880	0.810648	0.893457	False
chr08	chr29	0.115862	0.884	0.811602	0.893457	False
chr07	chr32	0.115870	0.884	0.811736	0.893457	False
chr07	chr31	0.115871	0.884	0.811757	0.893457	False
chr04	chr19	0.116006	0.893	0.81395	0.893457	False
chr18	chr31	0.116016	0.893	0.814108	0.893457	False
chr18	chr28	0.116059	0.896	0.814805	0.893457	False
chr14	chr29	0.116066	0.896	0.814906	0.893457	False
chr07	chr30	0.116085	0.897	0.81522	0.893457	False
chr10	chr27	0.116124	0.900	0.815851	0.893457	False
chr11	chr26	0.116136	0.900	0.816044	0.893457	False
chr07	chr28	0.116140	0.901	0.816104	0.893457	False
chr10	chr25	0.116153	0.901	0.816316	0.893457	False
chr14	chr25	0.116156	0.902	0.816364	0.893457	False
chr04	chr33	0.116159	0.902	0.816412	0.893457	False
chr12	chr25	0.116223	0.906	0.817436	0.893457	False
chr14	chr26	0.116238	0.907	0.81768	0.893457	False
chr18	chr22	0.116299	0.910	0.81864	0.893457	False
chr18	chr32	0.116299	0.910	0.818644	0.893457	False
chr14	chr34	0.116306	0.911	0.818755	0.893457	False
chr17	chr31	0.116341	0.913	0.819315	0.893457	False
chr12	chr29	0.116347	0.913	0.81941	0.893457	False
chr02	chr23	0.116374	0.915	0.819842	0.893457	False
chr07	chr22	0.116377	0.915	0.819889	0.893457	False
chr17	chr19	0.116401	0.916	0.820265	0.893457	False
chr18	chr30	0.116414	0.917	0.820471	0.893457	False
chr05	chr26	0.116462	0.920	0.821232	0.893457	False
chr18	chr33	0.116466	0.920	0.821284	0.893457	False
chr10	chr21	0.116554	0.926	0.822671	0.893457	False
chr15	chr25	0.116580	0.927	0.823074	0.893457	False
chr05	chr29	0.116627	0.930	0.823813	0.893457	False
chr05	chr27	0.116637	0.931	0.823962	0.893457	False
chr01	chr24	0.116647	0.931	0.824118	0.893457	False
chr11	chr27	0.116649	0.931	0.824164	0.893457	False
chr11	chr32	0.116655	0.932	0.824258	0.893457	False
chr15	chr26	0.116657	0.932	0.824289	0.893457	False
chr10	chr30	0.116662	0.932	0.824359	0.893457	False
chr08	chr27	0.116664	0.932	0.824387	0.893457	False
chr15	chr29	0.116691	0.934	0.824807	0.893457	False
chr11	chr34	0.116692	0.934	0.824823	0.893457	False
chr13	chr29	0.116700	0.934	0.824947	0.893457	False
chr14	chr30	0.116701	0.934	0.824971	0.893457	False
chr02	chr24	0.116704	0.935	0.825009	0.893457	False
chr08	chr34	0.116708	0.935	0.825079	0.893457	False
chr10	chr34	0.116711	0.935	0.825122	0.893457	False
chr09	chr26	0.116722	0.936	0.825289	0.893457	False
