unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr10	11	2094666	2096988	2094809	0.998825	0.999932	0.000053	True	0.0144
HAP1_chr01	HAP1_chr10	13	20632940	27621022	22807941	0.692473	0.904638	0.015425	False	428.8291
HAP1_chr01	HAP1_chr10	15	26483483	97541818	58437954	0.204512	0.453190	0.072004	False	4869.2628
HAP1_chr01	HAP1_chr10	17	14494342	129429305	70529408	0.078152	0.205508	0.113600	False	13029.3402
HAP1_chr01	HAP1_chr10	19	11723241	139322610	74538235	0.057996	0.157278	0.116348	False	42373.4711
HAP1_chr01	HAP1_chr10	23	10724012	150239689	79404595	0.048986	0.135055	0.103083	False	582375.7823
HAP1_chr01	HAP1_chr11	11	2094204	2096988	2094342	0.998607	0.999934	0.000063	True	0.0178
HAP1_chr01	HAP1_chr11	13	20362940	27621022	22457573	0.685260	0.906729	0.015902	False	436.4437
HAP1_chr01	HAP1_chr11	15	25880285	97541818	56211106	0.202391	0.460412	0.072581	False	4902.6271
HAP1_chr01	HAP1_chr11	17	14572273	129429305	67541520	0.079892	0.215753	0.112399	False	13436.2943
HAP1_chr01	HAP1_chr11	19	11968616	139322610	71480921	0.060194	0.167438	0.114500	False	44193.2232
HAP1_chr01	HAP1_chr11	23	10981284	150239689	76408135	0.050918	0.143719	0.101481	False	607929.1731
HAP1_chr01	HAP1_chr12	11	2094165	2096988	2094308	0.998586	0.999932	0.000064	True	0.0144
HAP1_chr01	HAP1_chr12	13	20298435	27621022	22441718	0.681972	0.904496	0.016122	False	424.6265
HAP1_chr01	HAP1_chr12	15	24922891	97541818	56262071	0.193379	0.442979	0.075116	False	4598.0612
HAP1_chr01	HAP1_chr12	17	12550591	129429305	67344237	0.068127	0.186365	0.121126	False	11451.9398
HAP1_chr01	HAP1_chr12	19	9584092	139322610	70910695	0.047765	0.135157	0.126051	False	35478.8596
HAP1_chr01	HAP1_chr12	23	8259089	150239689	75112288	0.038044	0.109957	0.113617	False	461150.1446
HAP1_chr01	HAP1_chr13	11	2092440	2096988	2092574	0.997767	0.999936	0.000102	True	0.0205
HAP1_chr01	HAP1_chr13	13	19177895	27621022	21020650	0.650897	0.912336	0.018275	False	450.5825
HAP1_chr01	HAP1_chr13	15	23022603	97541818	48468554	0.187194	0.475001	0.076937	False	4790.7539
HAP1_chr01	HAP1_chr13	17	13363977	129429305	57377482	0.077051	0.232913	0.114374	False	13443.0677
HAP1_chr01	HAP1_chr13	19	11157534	139322610	60785565	0.059050	0.183556	0.115452	False	44699.9487
HAP1_chr01	HAP1_chr13	23	10258501	150239689	65292680	0.049975	0.157116	0.102255	False	614359.2743
HAP1_chr01	HAP1_chr14	11	2093006	2096988	2093148	0.998034	0.999932	0.000090	True	0.0150
HAP1_chr01	HAP1_chr14	13	19842611	27621022	21783596	0.671220	0.910897	0.016851	False	451.2839
HAP1_chr01	HAP1_chr14	15	25444815	97541818	53049405	0.203320	0.479644	0.072327	False	5091.3710
HAP1_chr01	HAP1_chr14	17	14635140	129429305	62913895	0.082355	0.232622	0.110748	False	14057.8647
HAP1_chr01	HAP1_chr14	19	11553233	139322610	66009484	0.059621	0.175024	0.114975	False	44403.9717
HAP1_chr01	HAP1_chr14	23	9531119	150239689	69602838	0.045319	0.136936	0.106313	False	552839.9762
HAP1_chr01	HAP1_chr15	11	2092673	2096988	2092808	0.997878	0.999935	0.000097	True	0.0198
HAP1_chr01	HAP1_chr15	13	19320507	27621022	21254747	0.653708	0.908997	0.018074	False	436.1193
HAP1_chr01	HAP1_chr15	15	22464969	97541818	49830216	0.179853	0.450830	0.079190	False	4457.2947
HAP1_chr01	HAP1_chr15	17	11356518	129429305	58731282	0.064232	0.193364	0.124374	False	11131.5629
HAP1_chr01	HAP1_chr15	19	8759676	139322610	61739355	0.045552	0.141882	0.128437	False	34764.5861
HAP1_chr01	HAP1_chr15	23	7585925	150239689	65432443	0.036456	0.115935	0.115405	False	453814.6852
HAP1_chr01	HAP1_chr16	11	2092401	2096988	2092538	0.997747	0.999935	0.000103	True	0.0184
HAP1_chr01	HAP1_chr16	13	19312386	27621022	21233592	0.653721	0.909520	0.018073	False	438.5593
HAP1_chr01	HAP1_chr16	15	22486113	97541818	49954076	0.179875	0.450136	0.079184	False	4451.3141
HAP1_chr01	HAP1_chr16	17	11233094	129429305	58857582	0.063445	0.190852	0.125056	False	10986.5302
HAP1_chr01	HAP1_chr16	19	8586090	139322610	61784201	0.044598	0.138969	0.129502	False	34058.1677
HAP1_chr01	HAP1_chr16	23	7377643	150239689	65286725	0.035444	0.113004	0.116586	False	441846.4275
HAP1_chr01	HAP1_chr17	11	2092918	2096988	2093059	0.997992	0.999933	0.000091	True	0.0157
HAP1_chr01	HAP1_chr17	13	19467429	27621022	21440802	0.657808	0.907962	0.017784	False	432.7393
HAP1_chr01	HAP1_chr17	15	22636130	97541818	50987373	0.179804	0.443956	0.079206	False	4393.5860
HAP1_chr01	HAP1_chr17	17	10978692	129429305	60028223	0.061513	0.182892	0.126768	False	10592.8306
HAP1_chr01	HAP1_chr17	19	8285061	139322610	62821043	0.042738	0.131884	0.131651	False	32578.8849
HAP1_chr01	HAP1_chr17	23	7125862	150239689	66033278	0.034071	0.107913	0.118246	False	424347.2171
HAP1_chr01	HAP1_chr18	11	2090936	2096988	2091073	0.997049	0.999934	0.000134	True	0.0183
HAP1_chr01	HAP1_chr18	13	18539319	27621022	20270583	0.631614	0.914592	0.019685	False	453.6673
HAP1_chr01	HAP1_chr18	15	21336417	97541818	45131143	0.175845	0.472765	0.080466	False	4587.6323
HAP1_chr01	HAP1_chr18	17	11818186	129429305	52643947	0.069415	0.224493	0.120095	False	12378.8937
HAP1_chr01	HAP1_chr18	19	9718650	139322610	55294644	0.052562	0.175761	0.121255	False	40812.8080
HAP1_chr01	HAP1_chr18	23	8916796	150239689	58661035	0.044588	0.152005	0.106990	False	563383.7738
HAP1_chr01	HAP1_chr19	11	2090366	2096988	2090490	0.996783	0.999941	0.000147	True	0.0273
HAP1_chr01	HAP1_chr19	13	18385199	27621022	20068363	0.627392	0.916128	0.020001	False	458.9837
HAP1_chr01	HAP1_chr19	15	21184452	97541818	44244589	0.175656	0.478803	0.080527	False	4636.5797
HAP1_chr01	HAP1_chr19	17	11998407	129429305	51631301	0.070970	0.232386	0.118877	False	12721.3249
HAP1_chr01	HAP1_chr19	19	9936752	139322610	54345751	0.054083	0.182843	0.119829	False	42100.8914
HAP1_chr01	HAP1_chr19	23	9094091	150239689	57867350	0.045696	0.157154	0.105969	False	578513.1862
HAP1_chr01	HAP1_chr20	11	2090445	2096988	2090566	0.996822	0.999942	0.000145	True	0.0294
HAP1_chr01	HAP1_chr20	13	18423545	27621022	20120945	0.628395	0.915640	0.019926	False	457.1703
HAP1_chr01	HAP1_chr20	15	21065854	97541818	44515986	0.174110	0.473220	0.081029	False	4563.3838
HAP1_chr01	HAP1_chr20	17	11649069	129429305	51835546	0.068679	0.224731	0.120682	False	12297.4700
HAP1_chr01	HAP1_chr20	19	9587359	139322610	54444262	0.052054	0.176095	0.121740	False	40575.1164
HAP1_chr01	HAP1_chr20	23	8800164	150239689	57782683	0.044173	0.152298	0.107379	False	560224.7633
HAP1_chr01	HAP1_chr21	11	2090169	2096988	2090298	0.996687	0.999938	0.000151	True	0.0238
HAP1_chr01	HAP1_chr21	13	18189475	27621022	19839826	0.621408	0.916816	0.020455	False	459.7393
HAP1_chr01	HAP1_chr21	15	20718634	97541818	43092409	0.172777	0.480795	0.081465	False	4606.4921
HAP1_chr01	HAP1_chr21	17	11812655	129429305	50104447	0.070430	0.235761	0.119297	False	12726.3957
HAP1_chr01	HAP1_chr21	19	9843774	139322610	52712157	0.054030	0.186746	0.119878	False	42353.2238
HAP1_chr01	HAP1_chr21	23	9062148	150239689	56117124	0.045932	0.161486	0.105754	False	585402.4404
HAP1_chr01	HAP1_chr22	11	2087333	2096988	2087456	0.995337	0.999941	0.000213	True	0.0279
HAP1_chr01	HAP1_chr22	13	17397499	27621022	18903954	0.597288	0.920310	0.022347	False	465.5079
HAP1_chr01	HAP1_chr22	15	19174790	97541818	39424661	0.162786	0.486365	0.084866	False	4488.1447
HAP1_chr01	HAP1_chr22	17	10904649	129429305	45502036	0.066481	0.239652	0.122474	False	12341.6578
HAP1_chr01	HAP1_chr22	19	9091219	139322610	47838941	0.051054	0.190038	0.122711	False	41063.1854
HAP1_chr01	HAP1_chr22	23	8363099	150239689	50942171	0.043373	0.164168	0.108141	False	567021.8328
HAP1_chr01	HAP1_chr23	11	2088762	2096988	2088890	0.996016	0.999939	0.000182	True	0.0245
HAP1_chr01	HAP1_chr23	13	17627225	27621022	19228852	0.603204	0.916707	0.021874	False	452.0774
HAP1_chr01	HAP1_chr23	15	18971234	97541818	40568068	0.159237	0.467640	0.086132	False	4272.9471
HAP1_chr01	HAP1_chr23	17	9857973	129429305	46777061	0.059261	0.210744	0.128837	False	10902.6751
HAP1_chr01	HAP1_chr23	19	7744123	139322610	49030962	0.042878	0.157944	0.131486	False	34513.1662
HAP1_chr01	HAP1_chr23	23	6701177	150239689	51894551	0.034289	0.129131	0.117978	False	450151.2008
HAP1_chr01	HAP1_chr24	11	2085751	2096988	2085871	0.994584	0.999942	0.000247	True	0.0299
HAP1_chr01	HAP1_chr24	13	17094329	27621022	18545762	0.587991	0.921738	0.023105	False	467.8532
HAP1_chr01	HAP1_chr24	15	18613086	97541818	38154323	0.158973	0.487837	0.086227	False	4436.5686
HAP1_chr01	HAP1_chr24	17	10552755	129429305	43896505	0.064831	0.240401	0.123861	False	12162.3884
HAP1_chr01	HAP1_chr24	19	8800854	139322610	46117414	0.049824	0.190836	0.123933	False	40487.7249
HAP1_chr01	HAP1_chr24	23	8105338	150239689	49082707	0.042388	0.165136	0.109098	False	559858.4160
HAP1_chr01	HAP1_chr25	11	2084482	2096988	2084587	0.993986	0.999950	0.000275	True	0.0402
HAP1_chr01	HAP1_chr25	13	16896944	27621022	18382373	0.580522	0.919193	0.023726	False	453.7611
HAP1_chr01	HAP1_chr25	15	17333376	97541818	37607676	0.147122	0.460900	0.090707	False	4017.1236
HAP1_chr01	HAP1_chr25	17	8358086	129429305	42781121	0.051010	0.195369	0.137197	False	9607.3331
HAP1_chr01	HAP1_chr25	19	6361792	139322610	44474406	0.035854	0.143044	0.140546	False	29749.5120
HAP1_chr01	HAP1_chr25	23	5483881	150239689	46528376	0.028669	0.117861	0.125525	False	389041.4764
HAP1_chr01	HAP1_chr26	11	2087055	2096988	2087170	0.995209	0.999945	0.000219	True	0.0334
HAP1_chr01	HAP1_chr26	13	17382267	27621022	18895637	0.596624	0.919909	0.022401	False	463.4841
HAP1_chr01	HAP1_chr26	15	18767173	97541818	39446240	0.158747	0.475766	0.086309	False	4333.1913
HAP1_chr01	HAP1_chr26	17	10002662	129429305	45128227	0.060786	0.221650	0.127427	False	11305.6549
HAP1_chr01	HAP1_chr26	19	8118040	139322610	47037014	0.045545	0.172588	0.128444	False	36958.7322
HAP1_chr01	HAP1_chr26	23	7398657	150239689	49397097	0.038487	0.149779	0.113133	False	509415.7445
HAP1_chr01	HAP1_chr27	11	2084815	2096988	2084930	0.994140	0.999945	0.000268	True	0.0333
HAP1_chr01	HAP1_chr27	13	16714985	27621022	18118922	0.575883	0.922515	0.024117	False	466.0865
HAP1_chr01	HAP1_chr27	15	17746416	97541818	36299191	0.152862	0.488893	0.088488	False	4342.2939
HAP1_chr01	HAP1_chr27	17	10012094	129429305	41454599	0.062236	0.241519	0.126120	False	11877.9374
HAP1_chr01	HAP1_chr27	19	8342275	139322610	43434559	0.047830	0.192065	0.125983	False	39546.9206
HAP1_chr01	HAP1_chr27	23	7664147	150239689	46061063	0.040629	0.166391	0.110867	False	546472.4433
HAP1_chr01	HAP1_chr28	11	2086824	2096988	2086936	0.995100	0.999946	0.000224	True	0.0354
HAP1_chr01	HAP1_chr28	13	17196738	27621022	18744297	0.589564	0.917438	0.022976	False	449.8348
HAP1_chr01	HAP1_chr28	15	17776058	97541818	38775177	0.149957	0.458439	0.089599	False	4043.0513
HAP1_chr01	HAP1_chr28	17	8571939	129429305	44198218	0.051934	0.193943	0.136192	False	9687.9513
HAP1_chr01	HAP1_chr28	19	6524634	139322610	45958119	0.036500	0.141969	0.139639	False	30012.8352
HAP1_chr01	HAP1_chr28	23	5612131	150239689	48068892	0.029124	0.116752	0.124859	False	391707.9847
HAP1_chr01	HAP1_chr29	11	2069944	2096988	2070045	0.987056	0.999951	0.000594	True	0.0423
HAP1_chr01	HAP1_chr29	13	14356765	27621022	15464343	0.499738	0.928379	0.031217	False	456.0049
HAP1_chr01	HAP1_chr29	15	13645254	97541818	27750699	0.122218	0.491708	0.101607	False	3831.5099
HAP1_chr01	HAP1_chr29	17	7303105	129429305	31162225	0.047643	0.234358	0.141025	False	9972.6784
HAP1_chr01	HAP1_chr29	19	5870779	139322610	32657467	0.035343	0.179768	0.141276	False	32084.3101
HAP1_chr01	HAP1_chr29	23	5135317	150239689	34774047	0.028549	0.147677	0.125702	False	421414.6660
HAP1_chr01	HAP1_chr30	11	2079664	2096988	2079766	0.991690	0.999951	0.000380	True	0.0421
HAP1_chr01	HAP1_chr30	13	15899622	27621022	17222137	0.549332	0.923208	0.026441	False	457.5756
HAP1_chr01	HAP1_chr30	15	15650555	97541818	33379613	0.135772	0.468866	0.095396	False	3892.5499
HAP1_chr01	HAP1_chr30	17	7639957	129429305	37591170	0.047935	0.203238	0.140681	False	9398.8155
HAP1_chr01	HAP1_chr30	19	5876861	139322610	39046589	0.034070	0.150509	0.143141	False	29340.1979
HAP1_chr01	HAP1_chr30	23	5080215	150239689	40877332	0.027308	0.124280	0.127582	False	384510.7302
HAP1_chr01	HAP1_chr31	11	2084567	2096988	2084687	0.994020	0.999942	0.000273	True	0.0298
HAP1_chr01	HAP1_chr31	13	16758865	27621022	18218200	0.576295	0.919897	0.024082	False	455.0427
HAP1_chr01	HAP1_chr31	15	17170295	97541818	36797091	0.146543	0.466621	0.090936	False	4055.0140
HAP1_chr01	HAP1_chr31	17	8537311	129429305	41866892	0.052454	0.203916	0.135635	False	9954.6592
HAP1_chr01	HAP1_chr31	19	6588571	139322610	43626947	0.037358	0.151021	0.138459	False	31119.5257
HAP1_chr01	HAP1_chr31	23	5658941	150239689	45810472	0.029723	0.123529	0.123999	False	404594.8353
HAP1_chr01	HAP1_chr32	11	2083980	2096988	2084098	0.993741	0.999943	0.000286	True	0.0312
HAP1_chr01	HAP1_chr32	13	16631644	27621022	18064856	0.572434	0.920663	0.024410	False	456.7126
HAP1_chr01	HAP1_chr32	15	16985504	97541818	36201813	0.145476	0.469189	0.091361	False	4058.3346
HAP1_chr01	HAP1_chr32	17	8534328	129429305	41119222	0.052676	0.207551	0.135399	False	10055.2768
HAP1_chr01	HAP1_chr32	19	6635542	139322610	42833327	0.037805	0.154915	0.137857	False	31635.7712
HAP1_chr01	HAP1_chr32	23	5736638	150239689	44966666	0.030277	0.127575	0.123219	False	413980.7329
HAP1_chr01	HAP1_chr33	11	2078004	2096988	2078112	0.990896	0.999948	0.000417	True	0.0378
HAP1_chr01	HAP1_chr33	13	15605940	27621022	16824900	0.541122	0.927550	0.027190	False	471.8969
HAP1_chr01	HAP1_chr33	15	16092274	97541818	31953087	0.141904	0.503622	0.092810	False	4269.3877
HAP1_chr01	HAP1_chr33	17	9384570	129429305	36216924	0.060057	0.259121	0.128096	False	11965.1890
HAP1_chr01	HAP1_chr33	19	7924485	139322610	37980033	0.046786	0.208649	0.127092	False	40190.4034
HAP1_chr01	HAP1_chr33	23	7279576	150239689	40396323	0.039702	0.180204	0.111832	False	554252.2182
HAP1_chr01	HAP1_chr34	11	2077913	2096988	2078013	0.990856	0.999952	0.000418	True	0.0434
HAP1_chr01	HAP1_chr34	13	15462409	27621022	16662831	0.536490	0.927958	0.027620	False	471.4536
HAP1_chr01	HAP1_chr34	15	15877993	97541818	31384806	0.140453	0.505913	0.093411	False	4261.3695
HAP1_chr01	HAP1_chr34	17	9313675	129429305	35557323	0.059828	0.261934	0.128308	False	11992.3796
HAP1_chr01	HAP1_chr34	19	7890750	139322610	37313707	0.046761	0.211471	0.127119	False	40377.6802
HAP1_chr01	HAP1_chr34	23	7267071	150239689	39736525	0.039774	0.182881	0.111756	False	557874.9808
HAP1_chr01	HAP1_chr35	11	2080578	2096988	2080688	0.992122	0.999947	0.000360	True	0.0365
HAP1_chr01	HAP1_chr35	13	16122116	27621022	17428581	0.557329	0.925039	0.025725	False	468.7327
HAP1_chr01	HAP1_chr35	15	16583139	97541818	34150368	0.144065	0.485592	0.091929	False	4166.5491
HAP1_chr01	HAP1_chr35	17	8906087	129429305	38588505	0.055974	0.230796	0.132011	False	10917.3130
HAP1_chr01	HAP1_chr35	19	7278582	139322610	40137701	0.042273	0.181340	0.132204	False	35882.2859
HAP1_chr01	HAP1_chr35	23	6657515	150239689	42102214	0.035854	0.158127	0.116104	False	496512.8847
HAP1_chr01	HAP1_chr36	11	2075632	2096988	2075740	0.989765	0.999948	0.000469	True	0.0377
HAP1_chr01	HAP1_chr36	13	15170264	27621022	16324046	0.527207	0.929320	0.028497	False	472.7014
HAP1_chr01	HAP1_chr36	15	15458488	97541818	30362106	0.137475	0.509138	0.094665	False	4233.0439
HAP1_chr01	HAP1_chr36	17	9120761	129429305	34326776	0.058982	0.265704	0.129099	False	11962.9783
HAP1_chr01	HAP1_chr36	19	7756108	139322610	36011126	0.046284	0.215381	0.127635	False	40403.6642
HAP1_chr01	HAP1_chr36	23	7170794	150239689	38348209	0.039527	0.186992	0.112017	False	560360.2890
HAP1_chr01	HAP1_chr37	11	2077798	2096988	2077906	0.990798	0.999948	0.000421	True	0.0378
HAP1_chr01	HAP1_chr37	13	15474220	27621022	16734540	0.535786	0.924688	0.027686	False	457.7204
HAP1_chr01	HAP1_chr37	15	15180207	97541818	31669045	0.133124	0.479339	0.096554	False	3929.7733
HAP1_chr01	HAP1_chr37	17	7834775	129429305	35713801	0.049805	0.219377	0.138535	False	9946.8236
HAP1_chr01	HAP1_chr37	19	6197948	139322610	37279318	0.036372	0.166257	0.139818	False	31688.5213
HAP1_chr01	HAP1_chr37	23	5416049	150239689	39368348	0.029404	0.137574	0.124454	False	417713.0791
HAP1_chr01	HAP1_chr38	11	2072818	2096988	2072920	0.988426	0.999951	0.000531	True	0.0417
HAP1_chr01	HAP1_chr38	13	14818135	27621022	15926090	0.515791	0.930431	0.029603	False	471.7923
HAP1_chr01	HAP1_chr38	15	14846195	97541818	29024712	0.132887	0.511502	0.096658	False	4168.6489
HAP1_chr01	HAP1_chr38	17	8767314	129429305	32650502	0.057186	0.268520	0.130818	False	11798.3181
HAP1_chr01	HAP1_chr38	19	7461399	139322610	34195433	0.044933	0.218199	0.129126	False	39889.4444
HAP1_chr01	HAP1_chr38	23	6897339	150239689	36342220	0.038386	0.189789	0.113243	False	553666.9990
HAP1_chr01	HAP1_chr39	11	2078182	2096988	2078287	0.990982	0.999949	0.000413	True	0.0399
HAP1_chr01	HAP1_chr39	13	15633234	27621022	16911547	0.540955	0.924412	0.027206	False	458.8853
HAP1_chr01	HAP1_chr39	15	15365348	97541818	32307753	0.134214	0.475593	0.096074	False	3919.2542
HAP1_chr01	HAP1_chr39	17	7706300	129429305	36344260	0.048753	0.212036	0.139732	False	9673.7243
HAP1_chr01	HAP1_chr39	19	5990992	139322610	37779476	0.035012	0.158578	0.141754	False	30417.9377
HAP1_chr01	HAP1_chr39	23	5161893	150239689	39578846	0.027954	0.130421	0.126592	False	397050.5293
HAP1_chr01	HAP1_chr40	11	2072755	2096988	2072853	0.988398	0.999953	0.000532	True	0.0445
HAP1_chr01	HAP1_chr40	13	14897791	27621022	16018617	0.518331	0.930030	0.029354	False	471.3890
HAP1_chr01	HAP1_chr40	15	14891560	97541818	29396598	0.132905	0.506574	0.096651	False	4132.5903
HAP1_chr01	HAP1_chr40	17	8592772	129429305	33052599	0.055837	0.259973	0.132147	False	11470.4184
HAP1_chr01	HAP1_chr40	19	7234054	139322610	34565717	0.043408	0.209284	0.130867	False	38458.6810
HAP1_chr01	HAP1_chr40	23	6647396	150239689	36637340	0.036883	0.181438	0.114916	False	531449.4077
HAP1_chr01	HAP1_chr41	11	2071529	2096988	2071626	0.987814	0.999953	0.000559	True	0.0452
HAP1_chr01	HAP1_chr41	13	14651968	27621022	15745787	0.510258	0.930533	0.030152	False	469.5565
HAP1_chr01	HAP1_chr41	15	14516053	97541818	28522131	0.130133	0.508940	0.097892	False	4100.3008
HAP1_chr01	HAP1_chr41	17	8452249	129429305	32011151	0.055248	0.264041	0.132739	False	11475.7716
HAP1_chr01	HAP1_chr41	19	7179496	139322610	33481876	0.043348	0.214429	0.130936	False	38786.0192
HAP1_chr01	HAP1_chr41	23	6660506	150239689	35529383	0.037187	0.187465	0.114572	False	540736.9699
HAP1_chr01	HAP1_chr42	11	2077632	2096988	2077731	0.990723	0.999952	0.000425	True	0.0440
HAP1_chr01	HAP1_chr42	13	15574411	27621022	16849804	0.538974	0.924308	0.027389	False	457.5777
HAP1_chr01	HAP1_chr42	15	15154230	97541818	32022056	0.132456	0.473244	0.096850	False	3870.6923
HAP1_chr01	HAP1_chr42	17	7530782	129429305	35980383	0.047700	0.209302	0.140958	False	9491.5851
HAP1_chr01	HAP1_chr42	19	5836634	139322610	37404202	0.034154	0.156042	0.143016	False	29779.3935
HAP1_chr01	HAP1_chr42	23	5024859	150239689	39206875	0.027247	0.128163	0.127677	False	388338.8680
HAP1_chr01	HAP1_chr43	11	2068356	2096988	2068450	0.986302	0.999955	0.000629	True	0.0471
HAP1_chr01	HAP1_chr43	13	14372313	27621022	15465455	0.500530	0.929317	0.031135	False	460.0896
HAP1_chr01	HAP1_chr43	15	13669359	97541818	27839824	0.122362	0.491000	0.101537	False	3828.8901
HAP1_chr01	HAP1_chr43	17	7177493	129429305	31145269	0.046790	0.230452	0.142039	False	9792.4018
HAP1_chr01	HAP1_chr43	19	5704405	139322610	32491314	0.034341	0.175567	0.142738	False	31250.4299
HAP1_chr01	HAP1_chr43	23	4936249	150239689	34294913	0.027485	0.143935	0.127308	False	407898.2915
HAP1_chr01	HAP1_chr44	11	2069057	2096988	2069154	0.986635	0.999953	0.000614	True	0.0451
HAP1_chr01	HAP1_chr44	13	14447064	27621022	15560152	0.502784	0.928465	0.030905	False	457.7931
