chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr12	chr18	0.118086	0.707	0.760333	0.966022	False
chr01	chr10	0.118152	0.727	0.766512	0.966022	False
chr01	chr13	0.118156	0.729	0.766859	0.966022	False
chr08	chr10	0.118168	0.732	0.767945	0.966022	False
chr03	chr04	0.118266	0.762	0.776913	0.966022	False
chr03	chr08	0.118370	0.793	0.786187	0.966022	False
chr05	chr16	0.118492	0.830	0.796796	0.966022	False
chr05	chr15	0.118744	0.906	0.817649	0.966022	False
chr02	chr10	0.118757	0.910	0.818647	0.966022	False
chr01	chr14	0.118822	0.930	0.823861	0.966022	False
chr03	chr09	0.118975	0.976	0.835542	0.966022	False
chr02	chr13	0.118981	0.978	0.835973	0.966022	False
chr10	chr15	0.119019	0.990	0.838835	0.966022	False
chr01	chr18	0.119060	1.002	0.841848	0.966022	False
chr03	chr14	0.119144	1.027	0.847868	0.966022	False
chr01	chr03	0.119148	1.029	0.848206	0.966022	False
chr02	chr05	0.119205	1.046	0.852204	0.966022	False
chr05	chr17	0.119299	1.074	0.858652	0.966022	False
chr10	chr12	0.119300	1.074	0.858686	0.966022	False
chr10	chr17	0.119573	1.157	0.876394	0.973202	False
chr03	chr18	0.119616	1.170	0.879045	0.973202	False
chr10	chr16	0.119850	1.241	0.892682	0.973202	False
chr02	chr14	0.119895	1.254	0.895161	0.973202	False
chr03	chr12	0.120004	1.287	0.901025	0.973202	False
chr03	chr15	0.120185	1.342	0.910239	0.973202	False
chr03	chr16	0.120223	1.354	0.912099	0.973202	False
chr02	chr18	0.120305	1.378	0.915955	0.973202	False
chr03	chr17	0.120916	1.563	0.941027	0.992945	False
chr10	chr11	0.121792	1.828	0.966253	0.997043	False
chr07	chr10	0.122176	1.944	0.974073	0.997043	False
chr06	chr10	0.122791	2.130	0.983434	0.997043	False
chr10	chr14	0.123071	2.215	0.98662	0.997043	False
chr10	chr13	0.123094	2.222	0.986855	0.997043	False
chr05	chr10	0.123590	2.372	0.991155	0.997043	False
chr10	chr18	0.123712	2.409	0.992001	0.997043	False
chr03	chr10	0.124848	2.752	0.997043	0.997043	False
