unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAPA_chr01	32750001	33000000	20399	10898	0.0615	0.0219	a
HAPA_chr01	33000001	33250000	34230	8228	0.1031	0.0165	a
HAPA_chr01	33250001	33500000	30466	12646	0.0918	0.0254	a
HAPA_chr01	33500001	33750000	31277	10139	0.0942	0.0204	a
HAPA_chr01	33750001	34000000	33106	11764	0.0997	0.0236	a
HAPA_chr01	34000001	34250000	40286	11571	0.1214	0.0233	a
HAPA_chr01	34250001	34500000	22728	10742	0.0685	0.0216	a
HAPA_chr01	34500001	34750000	23786	11231	0.0717	0.0226	a
HAPA_chr01	34750001	35000000	28547	11110	0.0860	0.0223	a
HAPA_chr01	35000001	35250000	24451	8540	0.0737	0.0172	a
HAPA_chr01	35250001	35500000	32338	9860	0.0974	0.0198	a
HAPA_chr01	35500001	35750000	24379	10868	0.0734	0.0218	a
HAPA_chr01	35750001	36000000	22670	7291	0.0683	0.0147	a
HAPA_chr01	36000001	36250000	26166	13592	0.0788	0.0273	a
HAPA_chr01	36250001	36500000	27150	11173	0.0818	0.0225	a
HAPA_chr01	36500001	36750000	29946	14635	0.0902	0.0294	a
HAPA_chr01	36750001	37000000	22130	10787	0.0667	0.0217	a
HAPA_chr01	37000001	37250000	26482	14146	0.0798	0.0284	a
HAPA_chr01	37250001	37500000	16130	9506	0.0486	0.0191	a
HAPA_chr01	37500001	37750000	27981	10539	0.0843	0.0212	a
HAPA_chr01	37750001	38000000	32642	10471	0.0983	0.0210	a
HAPA_chr01	38000001	38250000	27750	12785	0.0836	0.0257	a
HAPA_chr01	38250001	38500000	29938	15783	0.0902	0.0317	a
HAPA_chr01	38500001	38750000	38308	12449	0.1154	0.0250	a
HAPA_chr01	38750001	39000000	28409	8605	0.0856	0.0173	a
HAPA_chr01	39000001	39250000	34036	11706	0.1025	0.0235	a
HAPA_chr01	39250001	39500000	19296	9629	0.0581	0.0194	a
HAPA_chr01	39500001	39750000	31396	12408	0.0946	0.0249	a
HAPA_chr01	39750001	40000000	29300	13540	0.0883	0.0272	a
HAPA_chr01	40000001	40250000	32090	11319	0.0967	0.0228	a
HAPA_chr01	40250001	40500000	28590	14847	0.0861	0.0298	a
HAPA_chr01	40500001	40750000	33573	9892	0.1011	0.0199	a
HAPA_chr01	40750001	41000000	32223	16058	0.0971	0.0323	a
HAPA_chr01	41000001	41250000	34555	8984	0.1041	0.0181	a
HAPA_chr01	41250001	41500000	23780	12471	0.0716	0.0251	a
HAPA_chr01	41500001	41750000	23030	16882	0.0694	0.0339	a
HAPA_chr01	41750001	42000000	18604	15881	0.0561	0.0319	ambiguous
HAPA_chr01	42000001	42250000	29629	10801	0.0893	0.0217	a
HAPA_chr01	42250001	42500000	14680	6188	0.0442	0.0124	a
HAPA_chr01	42500001	42750000	32112	9934	0.0967	0.0200	a
HAPA_chr01	42750001	43000000	25172	14918	0.0758	0.0300	a
HAPA_chr01	43000001	43250000	28146	10716	0.0848	0.0215	a
HAPA_chr01	43250001	43500000	37607	16111	0.1133	0.0324	a
HAPA_chr01	43500001	43750000	24514	17711	0.0739	0.0356	a
HAPA_chr01	43750001	44000000	20908	13174	0.0630	0.0265	a
HAPA_chr01	44000001	44250000	23081	13096	0.0695	0.0263	a
HAPA_chr01	44250001	44500000	35559	13825	0.1071	0.0278	a
HAPA_chr01	44500001	44750000	28914	9038	0.0871	0.0182	a
HAPA_chr01	44750001	45000000	27090	9074	0.0816	0.0182	a
HAPA_chr01	45000001	45250000	27111	12558	0.0817	0.0252	a
HAPA_chr01	45250001	45500000	25995	10568	0.0783	0.0212	a
HAPA_chr01	45500001	45750000	34774	10691	0.1048	0.0215	a
HAPA_chr01	45750001	46000000	24888	11217	0.0750	0.0225	a
HAPA_chr01	46000001	46250000	27031	10865	0.0814	0.0218	a
HAPA_chr01	46250001	46500000	25956	14719	0.0782	0.0296	a
HAPA_chr01	46500001	46750000	26733	12601	0.0805	0.0253	a
HAPA_chr01	46750001	47000000	25752	14451	0.0776	0.0290	a
HAPA_chr01	47000001	47250000	30057	14335	0.0906	0.0288	a
HAPA_chr01	47250001	47500000	23140	15863	0.0697	0.0319	a
HAPA_chr01	47500001	47750000	26284	6577	0.0792	0.0132	a
HAPA_chr01	47750001	48000000	22053	9437	0.0664	0.0190	a
HAPA_chr01	48000001	48250000	24855	15708	0.0749	0.0316	a
HAPA_chr01	48250001	48500000	18577	10543	0.0560	0.0212	a
HAPA_chr01	48500001	48750000	22322	9211	0.0673	0.0185	a
HAPA_chr01	48750001	49000000	26724	13392	0.0805	0.0269	a
HAPA_chr01	49000001	49250000	12216	6150	0.0368	0.0124	a
HAPA_chr01	49250001	49500000	22610	12360	0.0681	0.0248	a
HAPA_chr01	49500001	49750000	35773	10578	0.1078	0.0213	a
HAPA_chr01	49750001	50000000	17476	7885	0.0527	0.0158	a
HAPA_chr01	50000001	50250000	13094	5937	0.0394	0.0119	a
HAPA_chr01	50250001	50500000	16621	6846	0.0501	0.0138	a
HAPA_chr01	50500001	50750000	20082	11691	0.0605	0.0235	a
HAPA_chr01	50750001	51000000	24173	12442	0.0728	0.0250	a
HAPA_chr01	51000001	51250000	33011	13525	0.0995	0.0272	a
HAPA_chr01	51250001	51500000	27016	15359	0.0814	0.0309	a
HAPA_chr01	51500001	51750000	26510	18037	0.0799	0.0363	a
HAPA_chr01	51750001	52000000	32853	10977	0.0990	0.0221	a
HAPA_chr01	52000001	52250000	21768	25004	0.0656	0.0503	ambiguous
HAPA_chr01	52250001	52500000	27951	8038	0.0842	0.0162	a
HAPA_chr01	52500001	52750000	18266	10103	0.0550	0.0203	a
HAPA_chr01	52750001	53000000	20733	6880	0.0625	0.0138	a
HAPA_chr01	53000001	53250000	30342	12738	0.0914	0.0256	a
HAPA_chr01	53250001	53500000	24443	19317	0.0736	0.0388	ambiguous
HAPA_chr01	53500001	53750000	30642	9372	0.0923	0.0188	a
HAPA_chr01	53750001	54000000	19640	12587	0.0592	0.0253	a
HAPA_chr01	54000001	54250000	23034	11126	0.0694	0.0224	a
HAPA_chr01	54250001	54500000	19864	12596	0.0598	0.0253	a
HAPA_chr01	54500001	54750000	22997	20008	0.0693	0.0402	ambiguous
HAPA_chr01	54750001	55000000	26311	14028	0.0793	0.0282	a
HAPA_chr01	55000001	55250000	35367	11260	0.1066	0.0226	a
HAPA_chr01	55250001	55500000	35083	11321	0.1057	0.0228	a
HAPA_chr01	55500001	55750000	33484	9455	0.1009	0.0190	a
HAPA_chr01	55750001	56000000	35781	9849	0.1078	0.0198	a
HAPA_chr01	56000001	56250000	25345	15904	0.0764	0.0320	a
HAPA_chr01	56250001	56500000	32914	12925	0.0992	0.0260	a
HAPA_chr01	56500001	56750000	28245	9517	0.0851	0.0191	a
HAPA_chr01	56750001	57000000	22660	17084	0.0683	0.0343	ambiguous
HAPA_chr01	57000001	57250000	26996	11170	0.0813	0.0225	a
HAPA_chr01	57250001	57500000	30970	8649	0.0933	0.0174	a
HAPA_chr01	57500001	57750000	34725	9941	0.1046	0.0200	a
HAPA_chr01	57750001	58000000	23442	12268	0.0706	0.0247	a
HAPA_chr01	58000001	58250000	19978	16172	0.0602	0.0325	ambiguous
HAPA_chr01	58250001	58500000	22786	14435	0.0686	0.0290	a
HAPA_chr01	58500001	58750000	25384	17928	0.0765	0.0360	a
HAPA_chr01	58750001	59000000	34650	11728	0.1044	0.0236	a
HAPA_chr01	59000001	59250000	21630	17558	0.0652	0.0353	ambiguous
HAPA_chr01	59250001	59500000	21924	17448	0.0661	0.0351	ambiguous
HAPA_chr01	59500001	59750000	23639	17669	0.0712	0.0355	a
HAPA_chr01	59750001	60000000	31765	14814	0.0957	0.0298	a
HAPA_chr01	60000001	60250000	33584	10644	0.1012	0.0214	a
HAPA_chr01	60250001	60500000	35546	9965	0.1071	0.0200	a
HAPA_chr01	60500001	60750000	20161	15075	0.0607	0.0303	a
HAPA_chr01	60750001	61000000	33681	15414	0.1015	0.0310	a
HAPA_chr01	61000001	61250000	25828	14322	0.0778	0.0288	a
HAPA_chr01	61250001	61500000	33076	10014	0.0997	0.0201	a
HAPA_chr01	61500001	61750000	23638	9734	0.0712	0.0196	a
HAPA_chr01	61750001	62000000	23509	12249	0.0708	0.0246	a
HAPA_chr01	62000001	62250000	36929	10901	0.1113	0.0219	a
HAPA_chr01	62250001	62500000	25954	11329	0.0782	0.0228	a
HAPA_chr01	62500001	62750000	33652	13745	0.1014	0.0276	a
HAPA_chr01	62750001	63000000	32891	11875	0.0991	0.0239	a
HAPA_chr01	63000001	63250000	26898	11419	0.0810	0.0230	a
HAPA_chr01	63250001	63500000	18245	13337	0.0550	0.0268	a
HAPA_chr01	63500001	63750000	26079	12024	0.0786	0.0242	a
HAPA_chr01	63750001	64000000	27835	12491	0.0839	0.0251	a
HAPA_chr01	64000001	64250000	30578	10248	0.0921	0.0206	a
HAPA_chr01	64250001	64500000	21369	10377	0.0644	0.0209	a
HAPA_chr01	64500001	64750000	23631	12253	0.0712	0.0246	a
HAPA_chr01	64750001	65000000	32081	17562	0.0967	0.0353	a
HAPA_chr01	65000001	65250000	23648	20955	0.0712	0.0421	ambiguous
HAPA_chr01	65250001	65500000	45808	6794	0.1380	0.0137	a
HAPA_chr01	65500001	65750000	34506	15111	0.1040	0.0304	a
HAPA_chr01	65750001	66000000	29745	10435	0.0896	0.0210	a
HAPA_chr01	66000001	66250000	33607	16874	0.1013	0.0339	a
HAPA_chr01	66250001	66500000	29042	14191	0.0875	0.0285	a
HAPA_chr01	66500001	66750000	34864	9782	0.1050	0.0197	a
HAPA_chr01	66750001	67000000	38032	20330	0.1146	0.0409	a
HAPA_chr01	67000001	67250000	18975	15385	0.0572	0.0309	ambiguous
HAPA_chr01	67250001	67500000	25043	16957	0.0754	0.0341	a
HAPA_chr01	67500001	67750000	37967	12649	0.1144	0.0254	a
HAPA_chr01	67750001	68000000	31816	11721	0.0959	0.0236	a
HAPA_chr01	68000001	68250000	23135	10693	0.0697	0.0215	a
HAPA_chr01	68250001	68500000	27418	6762	0.0826	0.0136	a
HAPA_chr01	68500001	68750000	19045	11625	0.0574	0.0234	a
HAPA_chr01	68750001	69000000	33444	13502	0.1008	0.0271	a
HAPA_chr01	69000001	69250000	28122	12843	0.0847	0.0258	a
HAPA_chr01	69250001	69500000	33742	10950	0.1017	0.0220	a
HAPA_chr01	69500001	69750000	24532	15095	0.0739	0.0303	a
HAPA_chr01	69750001	70000000	38749	9162	0.1167	0.0184	a
HAPA_chr01	70000001	70250000	24003	19423	0.0723	0.0390	ambiguous
HAPA_chr01	70250001	70500000	26969	16749	0.0813	0.0337	a
HAPA_chr01	70500001	70750000	26314	18016	0.0793	0.0362	a
HAPA_chr01	70750001	71000000	41044	8102	0.1237	0.0163	a
HAPA_chr01	71000001	71250000	27495	16728	0.0828	0.0336	a
HAPA_chr01	71250001	71500000	36124	14450	0.1088	0.0290	a
HAPA_chr01	71500001	71750000	26558	15190	0.0800	0.0305	a
HAPA_chr01	71750001	72000000	22144	19906	0.0667	0.0400	ambiguous
HAPA_chr01	72000001	72250000	30681	14313	0.0924	0.0288	a
HAPA_chr01	72250001	72500000	28837	17906	0.0869	0.0360	a
HAPA_chr01	72500001	72750000	24848	17418	0.0749	0.0350	a
HAPA_chr01	72750001	73000000	24397	20502	0.0735	0.0412	ambiguous
HAPA_chr01	73000001	73250000	32518	13602	0.0980	0.0273	a
HAPA_chr01	73250001	73500000	35458	12868	0.1068	0.0259	a
HAPA_chr01	73500001	73750000	39406	17255	0.1187	0.0347	a
HAPA_chr01	73750001	74000000	29837	16776	0.0899	0.0337	a
HAPA_chr01	74000001	74250000	21823	12190	0.0657	0.0245	a
HAPA_chr01	74250001	74500000	28314	14222	0.0853	0.0286	a
HAPA_chr01	74500001	74750000	27382	11627	0.0825	0.0234	a
HAPA_chr01	74750001	75000000	23143	12724	0.0697	0.0256	a
HAPA_chr01	75000001	75250000	27447	19387	0.0827	0.0390	a
HAPA_chr01	75250001	75500000	25912	17740	0.0781	0.0357	a
HAPA_chr01	75500001	75750000	21203	13130	0.0639	0.0264	a
HAPA_chr01	75750001	76000000	23197	16171	0.0699	0.0325	a
HAPA_chr01	76000001	76250000	34051	15039	0.1026	0.0302	a
HAPA_chr01	76250001	76500000	27147	15042	0.0818	0.0302	a
HAPA_chr01	76500001	76750000	34330	13533	0.1034	0.0272	a
HAPA_chr01	76750001	77000000	31492	19242	0.0949	0.0387	a
HAPA_chr01	77000001	77250000	31193	11830	0.0940	0.0238	a
HAPA_chr01	77250001	77500000	33213	9144	0.1001	0.0184	a
HAPA_chr01	77500001	77750000	28734	10187	0.0866	0.0205	a
HAPA_chr01	77750001	78000000	33008	11896	0.0994	0.0239	a
HAPA_chr01	78000001	78250000	25702	18270	0.0774	0.0367	a
HAPA_chr01	78250001	78500000	39422	10088	0.1188	0.0203	a
HAPA_chr01	78500001	78750000	29167	14180	0.0879	0.0285	a
HAPA_chr01	78750001	79000000	28072	13447	0.0846	0.0270	a
HAPA_chr01	79000001	79250000	31717	14789	0.0956	0.0297	a
HAPA_chr01	79250001	79500000	29969	11960	0.0903	0.0240	a
HAPA_chr01	79500001	79750000	28676	11621	0.0864	0.0234	a
HAPA_chr01	79750001	80000000	23747	12284	0.0715	0.0247	a
HAPA_chr01	80000001	80250000	25014	15609	0.0754	0.0314	a
HAPA_chr01	80250001	80500000	35199	8993	0.1060	0.0181	a
HAPA_chr01	80500001	80750000	25573	15618	0.0770	0.0314	a
HAPA_chr01	80750001	81000000	30331	14384	0.0914	0.0289	a
HAPA_chr01	81000001	81250000	26031	17072	0.0784	0.0343	a
HAPA_chr01	81250001	81500000	32119	11683	0.0968	0.0235	a
HAPA_chr01	81500001	81750000	30950	15254	0.0932	0.0307	a
HAPA_chr01	81750001	82000000	31177	9666	0.0939	0.0194	a
HAPA_chr01	82000001	82250000	31488	17334	0.0949	0.0348	a
HAPA_chr01	82250001	82500000	27677	10565	0.0834	0.0212	a
HAPA_chr01	82500001	82750000	33999	15941	0.1024	0.0320	a
HAPA_chr01	82750001	83000000	24765	15249	0.0746	0.0307	a
HAPA_chr01	83000001	83250000	27769	12774	0.0837	0.0257	a
HAPA_chr01	83250001	83500000	30102	15092	0.0907	0.0303	a
HAPA_chr01	83500001	83750000	37900	9332	0.1142	0.0188	a
HAPA_chr01	83750001	84000000	41903	11913	0.1262	0.0239	a
HAPA_chr01	84000001	84250000	22257	14253	0.0671	0.0286	a
HAPA_chr01	84250001	84500000	26877	12015	0.0810	0.0242	a
HAPA_chr01	84500001	84750000	23684	15564	0.0714	0.0313	a
HAPA_chr01	84750001	85000000	33247	14464	0.1002	0.0291	a
HAPA_chr01	85000001	85250000	28336	14054	0.0854	0.0282	a
HAPA_chr01	85250001	85500000	36104	9504	0.1088	0.0191	a
HAPA_chr01	85500001	85750000	30606	12562	0.0922	0.0253	a
HAPA_chr01	85750001	86000000	23931	11132	0.0721	0.0224	a
HAPA_chr01	86000001	86250000	36320	11127	0.1094	0.0224	a
HAPA_chr01	86250001	86500000	31964	13937	0.0963	0.0280	a
HAPA_chr01	86500001	86750000	34725	13154	0.1046	0.0264	a
HAPA_chr01	86750001	87000000	42866	11246	0.1291	0.0226	a
HAPA_chr01	87000001	87250000	27947	10902	0.0842	0.0219	a
HAPA_chr01	87250001	87500000	28848	11883	0.0869	0.0239	a
HAPA_chr01	87500001	87750000	25155	14231	0.0758	0.0286	a
HAPA_chr01	87750001	88000000	30528	9611	0.0920	0.0193	a
HAPA_chr01	88000001	88250000	33845	10488	0.1020	0.0211	a
HAPA_chr01	88250001	88500000	30328	9978	0.0914	0.0201	a
HAPA_chr01	88500001	88750000	28845	11929	0.0869	0.0240	a
HAPA_chr01	88750001	89000000	39258	9672	0.1183	0.0194	a
HAPA_chr01	89000001	89250000	32602	11621	0.0982	0.0234	a
HAPA_chr01	89250001	89500000	32691	10086	0.0985	0.0203	a
HAPA_chr01	89500001	89750000	30754	12445	0.0927	0.0250	a
HAPA_chr01	89750001	90000000	34334	9737	0.1034	0.0196	a
HAPA_chr01	90000001	90250000	35182	13989	0.1060	0.0281	a
HAPA_chr01	90250001	90500000	22582	22922	0.0680	0.0461	ambiguous
HAPA_chr01	90500001	90750000	38177	13704	0.1150	0.0275	a
HAPA_chr01	90750001	91000000	32611	12708	0.0983	0.0255	a
HAPA_chr01	91000001	91250000	46574	8502	0.1403	0.0171	a
HAPA_chr01	91250001	91500000	35931	13733	0.1083	0.0276	a
HAPA_chr01	91500001	91750000	37375	16023	0.1126	0.0322	a
HAPA_chr01	91750001	92000000	28918	13240	0.0871	0.0266	a
HAPA_chr01	92000001	92250000	23258	17571	0.0701	0.0353	ambiguous
HAPA_chr01	92250001	92500000	29357	12792	0.0884	0.0257	a
HAPA_chr01	92500001	92750000	25819	11724	0.0778	0.0236	a
HAPA_chr01	92750001	93000000	29579	9627	0.0891	0.0194	a
HAPA_chr01	93000001	93250000	33135	11598	0.0998	0.0233	a
HAPA_chr01	93250001	93500000	34151	13680	0.1029	0.0275	a
HAPA_chr01	93500001	93750000	28427	15798	0.0856	0.0318	a
HAPA_chr01	93750001	94000000	28593	13303	0.0861	0.0267	a
HAPA_chr01	94000001	94250000	40154	10344	0.1210	0.0208	a
HAPA_chr01	94250001	94500000	28037	10359	0.0845	0.0208	a
HAPA_chr01	94500001	94750000	36333	12687	0.1095	0.0255	a
HAPA_chr01	94750001	95000000	25301	9945	0.0762	0.0200	a
HAPA_chr01	95000001	95250000	24992	16417	0.0753	0.0330	a
HAPA_chr01	95250001	95500000	31035	15630	0.0935	0.0314	a
HAPA_chr01	95500001	95750000	35944	20607	0.1083	0.0414	a
HAPA_chr01	95750001	96000000	27876	12486	0.0840	0.0251	a
HAPA_chr01	96000001	96250000	27771	16474	0.0837	0.0331	a
HAPA_chr01	96250001	96500000	34691	14461	0.1045	0.0291	a
HAPA_chr01	96500001	96750000	27195	14539	0.0819	0.0292	a
HAPA_chr01	96750001	97000000	24772	12854	0.0746	0.0258	a
HAPA_chr01	97000001	97250000	32378	11737	0.0975	0.0236	a
HAPA_chr01	97250001	97500000	21428	16531	0.0646	0.0332	ambiguous
HAPA_chr01	97500001	97750000	27444	15024	0.0827	0.0302	a
HAPA_chr01	97750001	98000000	7017	5749	0.0211	0.0116	ambiguous
HAPA_chr01	98000001	98250000	24440	15934	0.0736	0.0320	a
HAPA_chr01	98250001	98500000	43890	7496	0.1322	0.0151	a
