unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAPA_chr07	16750001	17000000	31536	7260	0.0688	0.0159	a
HAPA_chr07	17000001	17250000	23866	7986	0.0520	0.0175	a
HAPA_chr07	17250001	17500000	24040	6627	0.0524	0.0145	a
HAPA_chr07	17500001	17750000	14263	7518	0.0311	0.0165	ambiguous
HAPA_chr07	17750001	18000000	22547	8508	0.0492	0.0186	a
HAPA_chr07	18000001	18250000	30275	6643	0.0660	0.0145	a
HAPA_chr07	18250001	18500000	24223	8151	0.0528	0.0178	a
HAPA_chr07	18500001	18750000	24272	5176	0.0529	0.0113	a
HAPA_chr07	18750001	19000000	31262	5302	0.0682	0.0116	a
HAPA_chr07	19000001	19250000	21806	4972	0.0475	0.0109	a
HAPA_chr07	19250001	19500000	11724	1823	0.0256	0.0040	a
HAPA_chr07	19500001	19750000	33833	6260	0.0738	0.0137	a
HAPA_chr07	19750001	20000000	21114	4509	0.0460	0.0099	a
HAPA_chr07	20000001	20250000	22012	6360	0.0480	0.0139	a
HAPA_chr07	20250001	20500000	14325	6497	0.0312	0.0142	a
HAPA_chr07	20500001	20750000	19146	6927	0.0417	0.0152	a
HAPA_chr07	20750001	21000000	19022	7130	0.0415	0.0156	a
HAPA_chr07	21000001	21250000	30478	5320	0.0665	0.0116	a
HAPA_chr07	21250001	21500000	19399	6928	0.0423	0.0152	a
HAPA_chr07	21500001	21750000	31741	9639	0.0692	0.0211	a
HAPA_chr07	21750001	22000000	25396	7247	0.0554	0.0159	a
HAPA_chr07	22000001	22250000	28653	5783	0.0625	0.0127	a
HAPA_chr07	22250001	22500000	35446	11704	0.0773	0.0256	a
HAPA_chr07	22500001	22750000	27943	5790	0.0609	0.0127	a
HAPA_chr07	22750001	23000000	23791	5850	0.0519	0.0128	a
HAPA_chr07	23000001	23250000	27896	7456	0.0608	0.0163	a
HAPA_chr07	23250001	23500000	31929	8649	0.0696	0.0189	a
HAPA_chr07	23500001	23750000	34293	7313	0.0748	0.0160	a
HAPA_chr07	23750001	24000000	18650	4731	0.0407	0.0104	a
HAPA_chr07	24000001	24250000	22532	5850	0.0491	0.0128	a
HAPA_chr07	24250001	24500000	22266	4892	0.0485	0.0107	a
HAPA_chr07	24500001	24750000	32160	8468	0.0701	0.0185	a
HAPA_chr07	24750001	25000000	29791	7454	0.0650	0.0163	a
HAPA_chr07	25000001	25250000	19227	9783	0.0419	0.0214	ambiguous
HAPA_chr07	25250001	25500000	16859	6198	0.0368	0.0136	a
HAPA_chr07	25500001	25750000	13012	4487	0.0284	0.0098	a
HAPA_chr07	25750001	26000000	31912	8608	0.0696	0.0188	a
HAPA_chr07	26000001	26250000	27666	6426	0.0603	0.0141	a
HAPA_chr07	26250001	26500000	34339	7394	0.0749	0.0162	a
HAPA_chr07	26500001	26750000	26926	7825	0.0587	0.0171	a
HAPA_chr07	26750001	27000000	38342	7740	0.0836	0.0169	a
HAPA_chr07	27000001	27250000	14118	5439	0.0308	0.0119	a
HAPA_chr07	27250001	27500000	28189	9210	0.0615	0.0202	a
HAPA_chr07	27500001	27750000	20035	7927	0.0437	0.0173	a
HAPA_chr07	27750001	28000000	34779	6398	0.0758	0.0140	a
HAPA_chr07	28000001	28250000	21382	5473	0.0466	0.0120	a
HAPA_chr07	28250001	28500000	32913	6102	0.0718	0.0134	a
HAPA_chr07	28500001	28750000	21704	5193	0.0473	0.0114	a
HAPA_chr07	28750001	29000000	1757	1697	0.0038	0.0037	ambiguous
HAPA_chr07	29000001	29250000	29229	7384	0.0637	0.0162	a
HAPA_chr07	29250001	29500000	36282	8842	0.0791	0.0194	a
HAPA_chr07	29500001	29750000	27929	4649	0.0609	0.0102	a
HAPA_chr07	29750001	30000000	32274	8878	0.0704	0.0194	a
HAPA_chr07	30000001	30250000	18582	12773	0.0405	0.0280	ambiguous
HAPA_chr07	30250001	30500000	24262	3477	0.0529	0.0076	a
HAPA_chr07	30500001	30750000	24646	10596	0.0537	0.0232	a
HAPA_chr07	30750001	31000000	37599	6115	0.0820	0.0134	a
HAPA_chr07	31000001	31250000	25124	7064	0.0548	0.0155	a
HAPA_chr07	31250001	31500000	22542	5403	0.0492	0.0118	a
HAPA_chr07	31500001	31750000	26491	14851	0.0578	0.0325	ambiguous
HAPA_chr07	31750001	32000000	18929	6467	0.0413	0.0142	a
HAPA_chr07	32000001	32250000	27283	5540	0.0595	0.0121	a
HAPA_chr07	32250001	32500000	23445	6741	0.0511	0.0148	a
HAPA_chr07	32500001	32750000	37154	8073	0.0810	0.0177	a
HAPA_chr07	32750001	33000000	30878	7198	0.0673	0.0158	a
HAPA_chr07	33000001	33250000	16291	6937	0.0355	0.0152	a
HAPA_chr07	33250001	33500000	31468	7509	0.0686	0.0164	a
HAPA_chr07	33500001	33750000	27609	7531	0.0602	0.0165	a
HAPA_chr07	33750001	34000000	14032	5181	0.0306	0.0113	a
HAPA_chr07	34000001	34250000	26673	5141	0.0582	0.0113	a
HAPA_chr07	34250001	34500000	32521	6162	0.0709	0.0135	a
HAPA_chr07	34500001	34750000	26582	4183	0.0580	0.0092	a
HAPA_chr07	34750001	35000000	27345	10951	0.0596	0.0240	a
HAPA_chr07	35000001	35250000	37377	7161	0.0815	0.0157	a
HAPA_chr07	35250001	35500000	36096	7457	0.0787	0.0163	a
HAPA_chr07	35500001	35750000	24968	8651	0.0544	0.0189	a
HAPA_chr07	35750001	36000000	24601	6581	0.0536	0.0144	a
HAPA_chr07	36000001	36250000	28009	6616	0.0611	0.0145	a
HAPA_chr07	36250001	36500000	28508	6906	0.0622	0.0151	a
HAPA_chr07	36500001	36750000	29090	7957	0.0634	0.0174	a
HAPA_chr07	36750001	37000000	28571	7789	0.0623	0.0170	a
HAPA_chr07	37000001	37250000	23114	7120	0.0504	0.0156	a
HAPA_chr07	37250001	37500000	42750	11225	0.0932	0.0246	a
HAPA_chr07	37500001	37750000	29232	6193	0.0637	0.0136	a
HAPA_chr07	37750001	38000000	26231	6802	0.0572	0.0149	a
HAPA_chr07	38000001	38250000	22261	5701	0.0485	0.0125	a
HAPA_chr07	38250001	38500000	35654	11294	0.0777	0.0247	a
HAPA_chr07	38500001	38750000	30790	9206	0.0671	0.0201	a
HAPA_chr07	38750001	39000000	23470	8713	0.0512	0.0191	a
HAPA_chr07	39000001	39250000	28958	9211	0.0631	0.0202	a
HAPA_chr07	39250001	39500000	10246	6138	0.0223	0.0134	ambiguous
HAPA_chr07	39500001	39750000	25054	6606	0.0546	0.0145	a
HAPA_chr07	39750001	40000000	17866	8700	0.0390	0.0190	a
HAPA_chr07	40000001	40250000	16716	7333	0.0364	0.0160	a
HAPA_chr07	40250001	40500000	30342	7875	0.0662	0.0172	a
HAPA_chr07	40500001	40750000	26649	12535	0.0581	0.0274	a
HAPA_chr07	40750001	41000000	31046	9909	0.0677	0.0217	a
HAPA_chr07	41000001	41250000	15737	6317	0.0343	0.0138	a
HAPA_chr07	41250001	41500000	41110	6216	0.0896	0.0136	a
HAPA_chr07	41500001	41750000	27347	4721	0.0596	0.0103	a
HAPA_chr07	41750001	42000000	24524	5957	0.0535	0.0130	a
HAPA_chr07	42000001	42250000	31804	6625	0.0693	0.0145	a
HAPA_chr07	42250001	42500000	30655	7200	0.0668	0.0158	a
HAPA_chr07	42500001	42750000	25680	6533	0.0560	0.0143	a
HAPA_chr07	42750001	43000000	39634	13246	0.0864	0.0290	a
HAPA_chr07	43000001	43250000	35204	6261	0.0768	0.0137	a
HAPA_chr07	43250001	43500000	24168	9240	0.0527	0.0202	a
HAPA_chr07	43500001	43750000	23454	10820	0.0511	0.0237	a
HAPA_chr07	43750001	44000000	30308	8642	0.0661	0.0189	a
HAPA_chr07	44000001	44250000	48489	5088	0.1057	0.0111	a
HAPA_chr07	44250001	44500000	28913	6119	0.0630	0.0134	a
HAPA_chr07	44500001	44750000	31937	6297	0.0696	0.0138	a
HAPA_chr07	44750001	45000000	38995	7944	0.0850	0.0174	a
HAPA_chr07	45000001	45250000	13577	9816	0.0296	0.0215	ambiguous
HAPA_chr07	45250001	45500000	35653	10509	0.0777	0.0230	a
HAPA_chr07	45500001	45750000	28692	14020	0.0626	0.0307	a
HAPA_chr07	45750001	46000000	24331	8537	0.0531	0.0187	a
HAPA_chr07	46000001	46250000	30276	8759	0.0660	0.0192	a
HAPA_chr07	46250001	46500000	32207	9389	0.0702	0.0205	a
HAPA_chr07	46500001	46750000	24678	7192	0.0538	0.0157	a
HAPA_chr07	46750001	47000000	41930	8653	0.0914	0.0189	a
HAPA_chr07	47000001	47250000	36571	10786	0.0797	0.0236	a
HAPA_chr07	47250001	47500000	21052	13896	0.0459	0.0304	ambiguous
HAPA_chr07	47500001	47750000	25330	11245	0.0552	0.0246	a
HAPA_chr07	47750001	48000000	12955	7982	0.0282	0.0175	ambiguous
HAPA_chr07	48000001	48250000	16160	8419	0.0352	0.0184	ambiguous
HAPA_chr07	48250001	48500000	29611	7846	0.0646	0.0172	a
HAPA_chr07	48500001	48750000	27012	10028	0.0589	0.0219	a
HAPA_chr07	48750001	49000000	27494	5698	0.0599	0.0125	a
HAPA_chr07	49000001	49250000	27263	5977	0.0594	0.0131	a
HAPA_chr07	49250001	49500000	33716	5940	0.0735	0.0130	a
HAPA_chr07	49500001	49750000	39976	6558	0.0872	0.0144	a
HAPA_chr07	49750001	50000000	31003	8715	0.0676	0.0191	a
HAPA_chr07	50000001	50250000	27539	10713	0.0600	0.0234	a
HAPA_chr07	50250001	50500000	32390	3835	0.0706	0.0084	a
HAPA_chr07	50500001	50750000	39336	4978	0.0858	0.0109	a
HAPA_chr07	50750001	51000000	22757	6615	0.0496	0.0145	a
HAPA_chr07	51000001	51250000	28489	7609	0.0621	0.0167	a
HAPA_chr07	51250001	51500000	33081	6123	0.0721	0.0134	a
HAPA_chr07	51500001	51750000	24893	6286	0.0543	0.0138	a
HAPA_chr07	51750001	52000000	32235	7017	0.0703	0.0154	a
HAPA_chr07	52000001	52250000	32369	5955	0.0706	0.0130	a
HAPA_chr07	52250001	52500000	32439	10699	0.0707	0.0234	a
HAPA_chr07	52500001	52750000	31620	10516	0.0689	0.0230	a
HAPA_chr07	52750001	53000000	27660	5452	0.0603	0.0119	a
HAPA_chr07	53000001	53250000	19985	4618	0.0436	0.0101	a
HAPA_chr07	53250001	53500000	23837	6118	0.0520	0.0134	a
HAPA_chr07	53500001	53750000	26722	5420	0.0583	0.0119	a
HAPA_chr07	53750001	54000000	19760	5636	0.0431	0.0123	a
HAPA_chr07	54000001	54250000	17884	4833	0.0390	0.0106	a
HAPA_chr07	54250001	54500000	30443	8497	0.0664	0.0186	a
HAPA_chr07	54500001	54750000	39785	8230	0.0867	0.0180	a
HAPA_chr07	54750001	55000000	37232	12067	0.0812	0.0264	a
HAPA_chr07	55000001	55250000	51980	6769	0.1133	0.0148	a
HAPA_chr07	55250001	55500000	39250	11097	0.0856	0.0243	a
HAPA_chr07	55500001	55750000	33240	7673	0.0725	0.0168	a
HAPA_chr07	55750001	56000000	40469	11678	0.0882	0.0256	a
HAPA_chr07	56000001	56250000	47154	8097	0.1028	0.0177	a
HAPA_chr07	56250001	56500000	33680	6717	0.0734	0.0147	a
HAPA_chr07	56500001	56750000	32241	5689	0.0703	0.0125	a
HAPA_chr07	56750001	57000000	11234	8842	0.0245	0.0194	ambiguous
HAPA_chr07	57000001	57250000	36486	9540	0.0796	0.0209	a
HAPA_chr07	57250001	57500000	27477	6261	0.0599	0.0137	a
HAPA_chr07	57500001	57750000	39605	5619	0.0864	0.0123	a
HAPA_chr07	57750001	58000000	25588	9637	0.0558	0.0211	a
HAPA_chr07	58000001	58250000	19996	8134	0.0436	0.0178	a
HAPA_chr07	58250001	58500000	27174	8725	0.0593	0.0191	a
HAPA_chr07	58500001	58750000	37880	6056	0.0826	0.0133	a
HAPA_chr07	58750001	59000000	33379	7252	0.0728	0.0159	a
HAPA_chr07	59000001	59250000	43039	6636	0.0938	0.0145	a
HAPA_chr07	59250001	59500000	32946	6835	0.0718	0.0150	a
HAPA_chr07	59500001	59750000	30540	9499	0.0666	0.0208	a
HAPA_chr07	59750001	60000000	14021	3073	0.0306	0.0067	a
HAPA_chr07	60000001	60250000	30943	3198	0.0675	0.0070	a
HAPA_chr07	60250001	60500000	43493	8814	0.0948	0.0193	a
HAPA_chr07	60500001	60750000	23631	6322	0.0515	0.0138	a
HAPA_chr07	60750001	61000000	39563	7987	0.0863	0.0175	a
HAPA_chr07	61000001	61250000	44592	6918	0.0972	0.0151	a
HAPA_chr07	61250001	61500000	12306	4019	0.0268	0.0088	a
HAPA_chr07	61500001	61750000	38202	6596	0.0833	0.0144	a
HAPA_chr07	61750001	62000000	20892	7063	0.0456	0.0155	a
HAPA_chr07	62000001	62250000	26919	5716	0.0587	0.0125	a
HAPA_chr07	62250001	62500000	7613	5743	0.0166	0.0126	ambiguous
HAPA_chr07	62500001	62750000	16786	9065	0.0366	0.0198	ambiguous
HAPA_chr07	62750001	63000000	33696	8784	0.0735	0.0192	a
HAPA_chr07	63000001	63250000	36624	8358	0.0799	0.0183	a
HAPA_chr07	63250001	63500000	41721	7097	0.0910	0.0155	a
HAPA_chr07	63500001	63750000	39731	7012	0.0866	0.0153	a
HAPA_chr07	63750001	64000000	45269	8466	0.0987	0.0185	a
HAPA_chr07	64000001	64250000	26550	7789	0.0579	0.0170	a
HAPA_chr07	64250001	64500000	26213	9874	0.0572	0.0216	a
HAPA_chr07	64500001	64750000	27643	9702	0.0603	0.0212	a
HAPA_chr07	64750001	65000000	35197	7558	0.0767	0.0165	a
HAPA_chr07	65000001	65250000	40186	6497	0.0876	0.0142	a
HAPA_chr07	65250001	65500000	36265	6120	0.0791	0.0134	a
HAPA_chr07	65500001	65750000	30768	7818	0.0671	0.0171	a
HAPA_chr07	65750001	66000000	33643	8827	0.0734	0.0193	a
HAPA_chr07	66000001	66250000	37202	8137	0.0811	0.0178	a
HAPA_chr07	66250001	66500000	33793	11494	0.0737	0.0252	a
HAPA_chr07	66500001	66750000	41038	7394	0.0895	0.0162	a
HAPA_chr07	66750001	67000000	32385	13274	0.0706	0.0290	a
HAPA_chr07	67000001	67250000	35090	6853	0.0765	0.0150	a
HAPA_chr07	67250001	67500000	43699	8399	0.0953	0.0184	a
HAPA_chr07	67500001	67750000	40511	5789	0.0883	0.0127	a
HAPA_chr07	67750001	68000000	31223	5272	0.0681	0.0115	a
HAPA_chr07	68000001	68250000	33766	10369	0.0736	0.0227	a
HAPA_chr07	68250001	68500000	32072	11309	0.0699	0.0247	a
HAPA_chr07	68500001	68750000	33373	8372	0.0728	0.0183	a
HAPA_chr07	68750001	69000000	34054	7512	0.0743	0.0164	a
HAPA_chr07	69000001	69250000	13468	8248	0.0294	0.0181	ambiguous
HAPA_chr07	69250001	69500000	13449	7496	0.0293	0.0164	ambiguous
HAPA_chr07	69500001	69750000	19789	8038	0.0431	0.0176	a
HAPA_chr07	69750001	70000000	25987	8566	0.0567	0.0187	a
HAPA_chr07	70000001	70250000	19558	6646	0.0426	0.0145	a
HAPA_chr07	70250001	70500000	28455	9779	0.0620	0.0214	a
HAPA_chr07	70500001	70750000	29036	9169	0.0633	0.0201	a
HAPA_chr07	70750001	71000000	42162	8592	0.0919	0.0188	a
HAPA_chr07	71000001	71250000	42661	5417	0.0930	0.0119	a
HAPA_chr07	71250001	71500000	31362	8823	0.0684	0.0193	a
HAPA_chr07	71500001	71750000	33938	7056	0.0740	0.0154	a
HAPA_chr07	71750001	72000000	36157	7241	0.0788	0.0158	a
HAPA_chr07	72000001	72250000	25488	9025	0.0556	0.0198	a
HAPA_chr07	72250001	72500000	31443	7108	0.0686	0.0156	a
HAPA_chr07	72500001	72750000	35262	10913	0.0769	0.0239	a
HAPA_chr07	72750001	73000000	32221	8446	0.0703	0.0185	a
HAPA_chr07	73000001	73250000	28663	7205	0.0625	0.0158	a
HAPA_chr07	73250001	73500000	29866	12168	0.0651	0.0266	a
HAPA_chr07	73500001	73750000	36209	8977	0.0790	0.0196	a
HAPA_chr07	73750001	74000000	34113	7139	0.0744	0.0156	a
HAPA_chr07	74000001	74250000	20571	10207	0.0449	0.0223	a
HAPA_chr07	74250001	74500000	27559	8388	0.0601	0.0184	a
HAPA_chr07	74500001	74750000	11819	4569	0.0258	0.0100	a
HAPA_chr07	74750001	75000000	3645	2280	0.0079	0.0050	ambiguous
HAPA_chr07	75000001	75250000	4831	1558	0.0105	0.0034	a
HAPA_chr07	75250001	75500000	4222	2346	0.0092	0.0051	ambiguous
HAPA_chr07	75500001	75750000	10230	3910	0.0223	0.0086	a
HAPA_chr07	75750001	76000000	41017	7146	0.0894	0.0156	a
HAPA_chr07	76000001	76250000	32025	15521	0.0698	0.0340	a
HAPA_chr07	76250001	76500000	43334	8035	0.0945	0.0176	a
HAPA_chr07	76500001	76750000	28274	5870	0.0616	0.0128	a
HAPA_chr07	76750001	77000000	30513	6153	0.0665	0.0135	a
HAPA_chr07	77000001	77250000	29011	6645	0.0633	0.0145	a
HAPA_chr07	77250001	77500000	41049	8206	0.0895	0.0180	a
HAPA_chr07	77500001	77750000	29952	8207	0.0653	0.0180	a
HAPA_chr07	77750001	78000000	36824	10026	0.0803	0.0219	a
HAPA_chr07	78000001	78250000	23913	6704	0.0521	0.0147	a
HAPA_chr07	78250001	78500000	40583	10337	0.0885	0.0226	a
HAPA_chr07	78500001	78750000	24851	7019	0.0542	0.0154	a
HAPA_chr07	78750001	79000000	23912	5321	0.0521	0.0116	a
HAPA_chr07	79000001	79250000	35133	7419	0.0766	0.0162	a
HAPA_chr07	79250001	79500000	28178	9079	0.0614	0.0199	a
HAPA_chr07	79500001	79750000	28868	7328	0.0629	0.0160	a
HAPA_chr07	79750001	80000000	27153	7730	0.0592	0.0169	a
HAPA_chr07	80000001	80250000	15055	10614	0.0328	0.0232	ambiguous
HAPA_chr07	80250001	80500000	6276	1678	0.0137	0.0037	a
HAPA_chr07	80500001	80750000	6241	1666	0.0136	0.0036	a
HAPA_chr07	80750001	81000000	6255	1626	0.0136	0.0036	a
HAPA_chr07	81000001	81250000	18668	6017	0.0407	0.0132	a
HAPA_chr07	81250001	81500000	30050	13207	0.0655	0.0289	a
HAPA_chr07	81500001	81750000	17820	8215	0.0389	0.0180	a
HAPA_chr07	81750001	82000000	21576	15894	0.0470	0.0348	ambiguous
HAPA_chr07	82000001	82250000	22298	10221	0.0486	0.0224	a
HAPA_chr07	82250001	82500000	25110	6932	0.0548	0.0152	a
HAPA_chr07	82500001	82750000	33471	7410	0.0730	0.0162	a
HAPA_chr07	82750001	83000000	28959	7253	0.0631	0.0159	a
HAPA_chr07	83000001	83250000	24476	14120	0.0534	0.0309	ambiguous
HAPA_chr07	83250001	83500000	30142	12365	0.0657	0.0271	a
HAPA_chr07	83500001	83750000	33613	6339	0.0733	0.0139	a
HAPA_chr07	83750001	84000000	22858	16053	0.0498	0.0351	ambiguous
HAPA_chr07	84000001	84250000	42956	10625	0.0937	0.0233	a
HAPA_chr07	84250001	84500000	42211	7134	0.0920	0.0156	a
HAPA_chr07	84500001	84750000	28877	10656	0.0630	0.0233	a
HAPA_chr07	84750001	85000000	38854	7146	0.0847	0.0156	a
HAPA_chr07	85000001	85250000	37627	7600	0.0820	0.0166	a
HAPA_chr07	85250001	85500000	33537	13074	0.0731	0.0286	a
HAPA_chr07	85500001	85750000	32493	17122	0.0708	0.0375	ambiguous
HAPA_chr07	85750001	86000000	33517	8514	0.0731	0.0186	a
HAPA_chr07	86000001	86250000	37109	9160	0.0809	0.0200	a
HAPA_chr07	86250001	86500000	34984	9026	0.0763	0.0198	a
HAPA_chr07	86500001	86750000	42553	8287	0.0928	0.0181	a
HAPA_chr07	86750001	87000000	41996	9554	0.0916	0.0209	a
HAPA_chr07	87000001	87250000	45725	8691	0.0997	0.0190	a
HAPA_chr07	87250001	87500000	32884	6656	0.0717	0.0146	a
HAPA_chr07	87500001	87750000	41356	8551	0.0902	0.0187	a
HAPA_chr07	87750001	88000000	35216	7402	0.0768	0.0162	a
HAPA_chr07	88000001	88250000	29025	10374	0.0633	0.0227	a
HAPA_chr07	88250001	88500000	36650	7313	0.0799	0.0160	a
HAPA_chr07	88500001	88750000	32509	8880	0.0709	0.0194	a
HAPA_chr07	88750001	89000000	43474	10100	0.0948	0.0221	a
HAPA_chr07	89000001	89250000	28389	9008	0.0619	0.0197	a
HAPA_chr07	89250001	89500000	32794	6664	0.0715	0.0146	a
HAPA_chr07	89500001	89750000	35234	7623	0.0768	0.0167	a
HAPA_chr07	89750001	90000000	21330	7603	0.0465	0.0166	a
HAPA_chr07	90000001	90250000	37944	9332	0.0827	0.0204	a
HAPA_chr07	90250001	90500000	30199	11061	0.0658	0.0242	a
HAPA_chr07	90500001	90750000	38555	7973	0.0841	0.0174	a
HAPA_chr07	90750001	91000000	35220	9508	0.0768	0.0208	a
HAPA_chr07	91000001	91250000	28562	14276	0.0623	0.0312	ambiguous
HAPA_chr07	91250001	91500000	39265	8893	0.0856	0.0195	a
HAPA_chr07	91500001	91750000	36104	8135	0.0787	0.0178	a
HAPA_chr07	91750001	92000000	41681	10872	0.0909	0.0238	a
HAPA_chr07	92000001	92250000	42220	8959	0.0921	0.0196	a
HAPA_chr07	92250001	92500000	48040	6869	0.1047	0.0150	a
HAPA_chr07	92500001	92750000	22161	6582	0.0483	0.0144	a
HAPA_chr07	92750001	93000000	27053	6418	0.0590	0.0140	a
HAPA_chr07	93000001	93250000	31003	7936	0.0676	0.0174	a
HAPA_chr07	93250001	93500000	27384	12884	0.0597	0.0282	a
HAPA_chr07	93500001	93750000	42010	7758	0.0916	0.0170	a
HAPA_chr07	93750001	94000000	37513	7626	0.0818	0.0167	a
HAPA_chr07	94000001	94250000	30137	5857	0.0657	0.0128	a
HAPA_chr07	94250001	94500000	38052	10477	0.0830	0.0229	a
HAPA_chr07	94500001	94750000	31005	6768	0.0676	0.0148	a
HAPA_chr07	94750001	95000000	41998	6856	0.0916	0.0150	a
HAPA_chr07	95000001	95250000	41064	6673	0.0895	0.0146	a
HAPA_chr07	95250001	95500000	46611	6523	0.1016	0.0143	a
HAPA_chr07	95500001	95750000	29414	12382	0.0641	0.0271	a
HAPA_chr07	95750001	96000000	31489	6981	0.0687	0.0153	a
HAPA_chr07	96000001	96250000	38255	5850	0.0834	0.0128	a
HAPA_chr07	96250001	96500000	28302	7399	0.0617	0.0162	a
HAPA_chr07	96500001	96750000	27601	4239	0.0602	0.0093	a
HAPA_chr07	96750001	97000000	47817	8023	0.1043	0.0176	a
HAPA_chr07	97000001	97250000	28198	9233	0.0615	0.0202	a
HAPA_chr07	97250001	97500000	41401	5856	0.0903	0.0128	a
HAPA_chr07	97500001	97750000	28284	6035	0.0617	0.0132	a
HAPA_chr07	97750001	98000000	33714	8344	0.0735	0.0183	a
HAPA_chr07	98000001	98250000	39238	9127	0.0856	0.0200	a
HAPA_chr07	98250001	98500000	34745	9790	0.0758	0.0214	a
HAPA_chr07	98500001	98750000	27055	8153	0.0590	0.0178	a
