chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr04	chr10	0.094764	-2.460	0.00695579	0.221716	False
chr19	chr40	0.095072	-2.414	0.00789379	0.245478	False
chr10	chr26	0.095396	-2.366	0.00899794	0.273152	False
chr04	chr49	0.095553	-2.342	0.009581	0.276879	False
chr06	chr24	0.095584	-2.338	0.00969783	0.276879	False
chr20	chr24	0.095603	-2.335	0.00977221	0.276879	False
chr19	chr20	0.096413	-2.215	0.0133881	0.371084	False
chr05	chr12	0.096664	-2.177	0.014724	0.399427	False
chr10	chr35	0.096880	-2.145	0.0159598	0.418219	False
chr06	chr20	0.096899	-2.143	0.0160727	0.418219	False
chr26	chr35	0.097066	-2.118	0.0170939	0.434471	False
chr01	chr02	0.097111	-2.111	0.0173788	0.434471	False
chr25	chr30	0.097525	-2.050	0.0201992	0.495006	False
chr01	chr04	0.097778	-2.012	0.0220987	0.495006	False
chr34	chr36	0.097817	-2.006	0.0224074	0.495006	False
chr12	chr16	0.097852	-2.001	0.0226877	0.495006	False
chr32	chr49	0.097940	-1.988	0.0234046	0.495006	False
chr29	chr32	0.098024	-1.976	0.0240984	0.495006	False
chr03	chr09	0.098098	-1.965	0.0247276	0.495006	False
chr11	chr13	0.098116	-1.962	0.0248848	0.495006	False
chr28	chr37	0.098119	-1.961	0.0249108	0.495006	False
chr13	chr21	0.098180	-1.953	0.0254386	0.495006	False
chr04	chr21	0.098191	-1.951	0.02554	0.495006	False
chr05	chr16	0.098237	-1.944	0.0259489	0.495006	False
chr46	chr51	0.098244	-1.943	0.0260094	0.495006	False
chr33	chr36	0.098263	-1.940	0.0261802	0.495006	False
chr04	chr06	0.098354	-1.927	0.0270161	0.495006	False
chr29	chr49	0.098412	-1.918	0.0275503	0.495006	False
chr36	chr38	0.098425	-1.916	0.0276729	0.495006	False
chr06	chr22	0.098425	-1.916	0.0276776	0.495006	False
chr23	chr47	0.098489	-1.907	0.0282875	0.495006	False
chr13	chr19	0.098513	-1.903	0.0285191	0.495006	False
chr43	chr47	0.098533	-1.900	0.0287085	0.495006	False
chr23	chr43	0.098577	-1.894	0.029142	0.495006	False
chr38	chr41	0.098598	-1.890	0.0293521	0.495006	False
chr39	chr46	0.098797	-1.861	0.0313815	0.495006	False
chr06	chr13	0.098815	-1.858	0.0315706	0.495006	False
chr36	chr41	0.098844	-1.854	0.0318747	0.495006	False
chr31	chr45	0.098895	-1.846	0.0324173	0.495006	False
chr17	chr25	0.098988	-1.833	0.033437	0.495006	False
chr34	chr38	0.099008	-1.830	0.0336585	0.495006	False
chr13	chr22	0.099017	-1.828	0.0337558	0.495006	False
chr24	chr34	0.099063	-1.821	0.0342767	0.495006	False
chr33	chr38	0.099076	-1.820	0.034415	0.495006	False
chr06	chr11	0.099079	-1.819	0.0344518	0.495006	False
chr13	chr24	0.099108	-1.815	0.0347757	0.495006	False
chr07	chr11	0.099120	-1.813	0.0349157	0.495006	False
chr20	chr40	0.099133	-1.811	0.0350647	0.495006	False
chr24	chr36	0.099146	-1.809	0.0352229	0.495006	False
chr07	chr13	0.099153	-1.808	0.0352921	0.495006	False
chr38	chr40	0.099199	-1.801	0.0358295	0.495006	False
chr08	chr11	0.099239	-1.795	0.0363055	0.495006	False
chr34	chr41	0.099249	-1.794	0.0364239	0.495006	False
chr27	chr38	0.099285	-1.789	0.0368465	0.495006	False
chr27	chr36	0.099323	-1.783	0.0373094	0.495006	False
chr04	chr07	0.099410	-1.770	0.0383759	0.495006	False
chr34	chr40	0.099499	-1.757	0.0394894	0.495006	False
chr36	chr40	0.099516	-1.754	0.0396955	0.495006	False
chr24	chr33	0.099520	-1.754	0.0397495	0.495006	False
chr02	chr06	0.099542	-1.750	0.0400271	0.495006	False
chr33	chr41	0.099611	-1.740	0.0409278	0.495006	False
chr22	chr34	0.099664	-1.732	0.0416165	0.495006	False
chr33	chr40	0.099685	-1.729	0.0418913	0.495006	False
chr17	chr30	0.099746	-1.720	0.0427042	0.495006	False
chr04	chr08	0.099779	-1.715	0.0431579	0.495006	False
chr06	chr08	0.099808	-1.711	0.0435607	0.495006	False
chr24	chr38	0.099830	-1.708	0.0438527	0.495006	False
chr09	chr14	0.099876	-1.701	0.0444971	0.495006	False
chr08	chr13	0.099878	-1.700	0.0445285	0.495006	False
chr45	chr48	0.099909	-1.696	0.0449521	0.495006	False
chr15	chr42	0.099932	-1.692	0.0452798	0.495006	False
chr31	chr48	0.099943	-1.691	0.045432	0.495006	False
chr11	chr21	0.099983	-1.685	0.0459983	0.495006	False
chr22	chr27	0.099988	-1.684	0.0460772	0.495006	False
chr10	chr11	0.099996	-1.683	0.046192	0.495006	False
chr21	chr24	0.100027	-1.678	0.0466391	0.495006	False
chr22	chr36	0.100043	-1.676	0.0468712	0.495006	False
chr21	chr22	0.100046	-1.675	0.0469184	0.495006	False
chr24	chr41	0.100047	-1.675	0.046933	0.495006	False
chr01	chr06	0.100056	-1.674	0.0470677	0.495006	False
chr13	chr38	0.100058	-1.674	0.047086	0.495006	False
chr04	chr13	0.100075	-1.671	0.0473382	0.495006	False
chr40	chr41	0.100092	-1.669	0.0475841	0.495006	False
chr22	chr33	0.100103	-1.667	0.0477536	0.495006	False
chr27	chr34	0.100168	-1.658	0.0487091	0.497643	False
chr37	chr50	0.100244	-1.646	0.0498705	0.497643	False
chr21	chr38	0.100246	-1.646	0.0498973	0.497643	False
chr22	chr24	0.100254	-1.645	0.0500273	0.497643	False
chr10	chr13	0.100255	-1.645	0.050035	0.497643	False
chr06	chr07	0.100275	-1.641	0.0503497	0.497643	False
chr13	chr36	0.100316	-1.635	0.0509762	0.499959	False
chr39	chr51	0.100385	-1.625	0.0520499	0.503917	False
chr19	chr21	0.100438	-1.617	0.0528969	0.503917	False
chr03	chr14	0.100442	-1.617	0.052969	0.503917	False
chr11	chr19	0.100494	-1.609	0.0537994	0.503917	False
chr19	chr24	0.100524	-1.605	0.0542838	0.503917	False
chr21	chr34	0.100557	-1.600	0.0548333	0.503917	False
chr24	chr40	0.100570	-1.598	0.0550437	0.503917	False
chr06	chr10	0.100573	-1.597	0.0551015	0.503917	False
chr11	chr24	0.100589	-1.595	0.0553582	0.503917	False
chr24	chr27	0.100643	-1.587	0.0562601	0.503917	False
chr42	chr44	0.100692	-1.580	0.0570885	0.503917	False
chr19	chr34	0.100699	-1.579	0.0572203	0.503917	False
chr19	chr22	0.100719	-1.576	0.0575533	0.503917	False
chr18	chr21	0.100731	-1.574	0.0577546	0.503917	False
chr13	chr20	0.100749	-1.571	0.058077	0.503917	False
chr19	chr36	0.100754	-1.570	0.0581589	0.503917	False
chr08	chr10	0.100805	-1.563	0.0590397	0.503917	False
chr11	chr22	0.100807	-1.563	0.0590833	0.503917	False
chr13	chr27	0.100829	-1.559	0.0594555	0.503917	False
chr28	chr50	0.100831	-1.559	0.0594993	0.503917	False
chr13	chr18	0.100842	-1.557	0.0596796	0.503917	False
chr27	chr33	0.100913	-1.547	0.0609578	0.506797	False
chr15	chr44	0.100917	-1.546	0.0610249	0.506797	False
chr20	chr34	0.100989	-1.536	0.0623164	0.506797	False
chr02	chr07	0.101006	-1.533	0.0626358	0.506797	False
chr02	chr08	0.101010	-1.532	0.0627089	0.506797	False
chr22	chr41	0.101021	-1.531	0.0629013	0.506797	False
chr21	chr27	0.101036	-1.529	0.0631724	0.506797	False
chr21	chr33	0.101050	-1.527	0.0634351	0.506797	False
chr02	chr13	0.101066	-1.524	0.063731	0.506797	False
chr06	chr27	0.101080	-1.522	0.0639955	0.506797	False
chr06	chr21	0.101103	-1.519	0.0644336	0.507116	False
chr19	chr33	0.101182	-1.507	0.0659043	0.513916	False
chr18	chr24	0.101217	-1.502	0.0665823	0.513916	False
chr20	chr21	0.101250	-1.497	0.0672221	0.513916	False
chr07	chr10	0.101280	-1.492	0.0678084	0.513916	False
chr06	chr51	0.101296	-1.490	0.0681151	0.513916	False
chr08	chr19	0.101324	-1.486	0.0686632	0.513916	False
chr29	chr43	0.101338	-1.484	0.0689286	0.513916	False
chr06	chr19	0.101339	-1.484	0.0689631	0.513916	False
chr19	chr38	0.101346	-1.483	0.0690863	0.513916	False
chr05	chr11	0.101373	-1.479	0.0696255	0.513916	False
chr27	chr40	0.101408	-1.473	0.0703327	0.513916	False
chr11	chr20	0.101467	-1.465	0.0715001	0.513916	False
chr04	chr05	0.101474	-1.464	0.0716471	0.513916	False
chr01	chr11	0.101499	-1.460	0.0721709	0.513916	False
chr21	chr41	0.101512	-1.458	0.0724314	0.513916	False
chr22	chr40	0.101522	-1.457	0.0726208	0.513916	False
chr08	chr21	0.101599	-1.445	0.0742332	0.513916	False
chr18	chr22	0.101605	-1.444	0.0743479	0.513916	False
chr02	chr10	0.101628	-1.441	0.0748238	0.513916	False
chr07	chr21	0.101633	-1.440	0.074934	0.513916	False
chr11	chr34	0.101641	-1.439	0.0750968	0.513916	False
chr20	chr38	0.101644	-1.438	0.0751705	0.513916	False
chr20	chr33	0.101661	-1.436	0.0755183	0.513916	False
chr08	chr20	0.101662	-1.436	0.0755447	0.513916	False
chr23	chr34	0.101672	-1.434	0.0757562	0.513916	False
chr19	chr41	0.101673	-1.434	0.0757774	0.513916	False
chr10	chr21	0.101698	-1.430	0.0763081	0.514777	False
chr13	chr41	0.101717	-1.427	0.0767188	0.514823	False
chr20	chr41	0.101787	-1.417	0.0782261	0.517875	False
chr11	chr18	0.101791	-1.417	0.0783129	0.517875	False
chr18	chr37	0.101861	-1.406	0.0798329	0.517875	False
chr20	chr36	0.101870	-1.405	0.0800258	0.517875	False
chr18	chr19	0.101891	-1.402	0.0805014	0.517875	False
chr18	chr36	0.101907	-1.399	0.0808567	0.517875	False
chr07	chr24	0.101908	-1.399	0.0808789	0.517875	False
chr07	chr20	0.101915	-1.398	0.0810459	0.517875	False
chr21	chr29	0.101922	-1.397	0.0811964	0.517875	False
chr03	chr07	0.101930	-1.396	0.0813583	0.517875	False
chr27	chr28	0.101957	-1.392	0.0819746	0.517875	False
chr11	chr36	0.101960	-1.391	0.0820477	0.517875	False
chr07	chr19	0.101990	-1.387	0.0827244	0.519575	False
chr21	chr40	0.102031	-1.381	0.0836561	0.522629	False
chr19	chr27	0.102061	-1.377	0.0843314	0.522629	False
chr11	chr27	0.102066	-1.376	0.0844405	0.522629	False
chr10	chr19	0.102137	-1.365	0.0860956	0.530299	False
chr20	chr22	0.102166	-1.361	0.0867738	0.531907	False
chr15	chr24	0.102191	-1.357	0.0873558	0.532912	False
chr10	chr18	0.102274	-1.345	0.0893466	0.538173	False
chr08	chr24	0.102280	-1.344	0.0894785	0.538173	False
chr01	chr13	0.102280	-1.344	0.0894845	0.538173	False
chr10	chr22	0.102322	-1.338	0.0905027	0.540804	False
chr18	chr34	0.102347	-1.334	0.0911032	0.540804	False
chr17	chr26	0.102351	-1.333	0.0911944	0.540804	False
chr32	chr36	0.102371	-1.331	0.0916699	0.541107	False
chr11	chr12	0.102407	-1.325	0.0925649	0.541665	False
chr07	chr22	0.102409	-1.325	0.0926142	0.541665	False
chr20	chr27	0.102438	-1.321	0.0933301	0.542902	False
chr06	chr38	0.102452	-1.318	0.0936772	0.542902	False
chr18	chr38	0.102526	-1.307	0.0955278	0.550335	False
chr03	chr08	0.102540	-1.305	0.0958745	0.550335	False
chr37	chr41	0.102574	-1.300	0.0967551	0.550335	False
chr10	chr24	0.102585	-1.299	0.097016	0.550335	False
chr11	chr38	0.102589	-1.298	0.0971179	0.550335	False
chr35	chr36	0.102622	-1.293	0.0979747	0.552734	False
chr02	chr12	0.102649	-1.289	0.0986629	0.553789	False
chr11	chr33	0.102678	-1.285	0.0994	0.553789	False
chr18	chr20	0.102680	-1.285	0.0994648	0.553789	False
chr13	chr40	0.102765	-1.272	0.101688	0.55968	False
chr07	chr18	0.102771	-1.271	0.101833	0.55968	False
chr23	chr33	0.102771	-1.271	0.10184	0.55968	False
chr08	chr18	0.102799	-1.267	0.102587	0.561369	False
chr10	chr20	0.102901	-1.252	0.105307	0.573786	False
chr06	chr18	0.102942	-1.246	0.10644	0.577494	False
chr18	chr33	0.103067	-1.227	0.109872	0.589087	False
chr01	chr10	0.103068	-1.227	0.109914	0.589087	False
chr04	chr19	0.103070	-1.227	0.109963	0.589087	False
chr35	chr41	0.103127	-1.218	0.111562	0.595151	False
chr08	chr22	0.103162	-1.213	0.112551	0.597929	False
chr21	chr49	0.103231	-1.203	0.114521	0.605869	False
chr35	chr38	0.103357	-1.184	0.118196	0.622468	False
chr04	chr36	0.103375	-1.181	0.118718	0.622468	False
chr07	chr09	0.103389	-1.179	0.119138	0.622468	False
chr06	chr34	0.103405	-1.177	0.119611	0.622468	False
chr26	chr36	0.103423	-1.174	0.120138	0.622666	False
chr07	chr34	0.103443	-1.171	0.120741	0.623257	False
chr36	chr49	0.103469	-1.168	0.121503	0.624662	False
chr10	chr27	0.103489	-1.165	0.122103	0.62518	False
chr07	chr33	0.103505	-1.162	0.122584	0.62518	False
chr07	chr27	0.103569	-1.153	0.124516	0.632503	False
chr03	chr05	0.103651	-1.141	0.127025	0.637933	False
chr48	chr51	0.103652	-1.140	0.127055	0.637933	False
chr17	chr35	0.103652	-1.140	0.127086	0.637933	False
chr34	chr35	0.103676	-1.137	0.127814	0.63907	False
chr10	chr36	0.103741	-1.127	0.129842	0.646674	False
chr26	chr38	0.103786	-1.120	0.131267	0.651227	False
chr31	chr40	0.103821	-1.115	0.132384	0.651612	False
chr18	chr40	0.103828	-1.114	0.132599	0.651612	False
chr10	chr34	0.103837	-1.113	0.132878	0.651612	False
chr26	chr34	0.103862	-1.109	0.133684	0.653055	False
chr24	chr26	0.103901	-1.103	0.134929	0.653561	False
chr04	chr20	0.103968	-1.093	0.137099	0.653561	False
chr15	chr20	0.103972	-1.093	0.137229	0.653561	False
chr04	chr24	0.103984	-1.091	0.13762	0.653561	False
chr28	chr41	0.103996	-1.089	0.138004	0.653561	False
chr07	chr36	0.103997	-1.089	0.138045	0.653561	False
chr38	chr39	0.104001	-1.089	0.138176	0.653561	False
chr21	chr26	0.104003	-1.088	0.13825	0.653561	False
chr34	chr43	0.104023	-1.085	0.138914	0.653561	False
chr11	chr40	0.104041	-1.083	0.139474	0.653561	False
chr06	chr36	0.104051	-1.081	0.139836	0.653561	False
chr08	chr36	0.104068	-1.079	0.140398	0.653561	False
chr33	chr35	0.104074	-1.078	0.140572	0.653561	False
chr08	chr27	0.104115	-1.072	0.14196	0.653561	False
chr04	chr18	0.104169	-1.064	0.143768	0.653561	False
chr29	chr48	0.104182	-1.062	0.144189	0.653561	False
chr08	chr34	0.104186	-1.061	0.144332	0.653561	False
chr01	chr09	0.104197	-1.059	0.144703	0.653561	False
chr29	chr37	0.104223	-1.056	0.145592	0.653561	False
chr08	chr33	0.104224	-1.055	0.145617	0.653561	False
chr22	chr26	0.104231	-1.054	0.145847	0.653561	False
chr24	chr35	0.104232	-1.054	0.145872	0.653561	False
chr11	chr41	0.104241	-1.053	0.146186	0.653561	False
chr04	chr22	0.104249	-1.052	0.146459	0.653561	False
chr29	chr51	0.104255	-1.051	0.146672	0.653561	False
chr37	chr43	0.104268	-1.049	0.147115	0.653561	False
chr22	chr35	0.104325	-1.040	0.149071	0.656814	False
chr02	chr16	0.104334	-1.039	0.149373	0.656814	False
chr27	chr35	0.104338	-1.038	0.149519	0.656814	False
chr35	chr40	0.104349	-1.037	0.149908	0.656814	False
chr43	chr48	0.104381	-1.032	0.150983	0.658749	False
chr06	chr33	0.104392	-1.031	0.151383	0.658749	False
chr02	chr21	0.104423	-1.026	0.152474	0.661238	False
chr02	chr19	0.104474	-1.018	0.154256	0.666699	False
chr07	chr38	0.104570	-1.004	0.157647	0.677898	False
chr10	chr33	0.104597	-1.000	0.158632	0.677898	False
chr26	chr41	0.104602	-0.999	0.158821	0.677898	False
chr13	chr26	0.104607	-0.999	0.158974	0.677898	False
chr26	chr33	0.104647	-0.993	0.160416	0.68082	False
chr40	chr48	0.104676	-0.988	0.161486	0.68082	False
chr26	chr27	0.104679	-0.988	0.161577	0.68082	False
chr19	chr45	0.104684	-0.987	0.161795	0.68082	False
chr25	chr35	0.104710	-0.983	0.162724	0.680939	False
chr22	chr46	0.104734	-0.980	0.163593	0.680939	False
chr33	chr47	0.104741	-0.979	0.16384	0.680939	False
chr12	chr15	0.104744	-0.978	0.163959	0.680939	False
chr21	chr35	0.104773	-0.974	0.165035	0.68318	False
chr10	chr25	0.104839	-0.964	0.167488	0.69109	False
chr19	chr35	0.104878	-0.958	0.168942	0.693646	False
chr38	chr51	0.104896	-0.956	0.169589	0.693646	False
chr20	chr35	0.104911	-0.953	0.17017	0.693646	False
chr46	chr48	0.104914	-0.953	0.170283	0.693646	False
chr19	chr26	0.105009	-0.939	0.173879	0.704262	False
chr29	chr46	0.105021	-0.937	0.174327	0.704262	False
chr26	chr40	0.105026	-0.936	0.174547	0.704262	False
chr18	chr50	0.105135	-0.920	0.178712	0.718795	False
chr37	chr46	0.105179	-0.914	0.180423	0.719995	False
chr08	chr38	0.105181	-0.913	0.180511	0.719995	False
chr29	chr45	0.105218	-0.908	0.181938	0.719995	False
chr20	chr26	0.105250	-0.903	0.183225	0.719995	False
chr43	chr51	0.105254	-0.903	0.183383	0.719995	False
chr11	chr26	0.105264	-0.901	0.183767	0.719995	False
chr10	chr38	0.105267	-0.901	0.183876	0.719995	False
chr08	chr14	0.105271	-0.900	0.184053	0.719995	False
chr13	chr35	0.105272	-0.900	0.184093	0.719995	False
chr09	chr12	0.105298	-0.896	0.185112	0.721766	False
chr29	chr47	0.105332	-0.891	0.186482	0.724892	False
chr26	chr30	0.105419	-0.878	0.189935	0.736072	False
chr27	chr50	0.105475	-0.870	0.192229	0.742179	False
chr18	chr26	0.105486	-0.868	0.192676	0.742179	False
chr37	chr51	0.105524	-0.863	0.194192	0.745769	False
chr02	chr18	0.105582	-0.854	0.196568	0.751591	False
chr37	chr48	0.105590	-0.853	0.196887	0.751591	False
chr08	chr41	0.105643	-0.845	0.199086	0.757717	False
chr15	chr23	0.105689	-0.838	0.200988	0.762662	False
chr44	chr48	0.105703	-0.836	0.201582	0.762662	False
chr45	chr46	0.105749	-0.829	0.203508	0.76767	False
chr43	chr46	0.105791	-0.823	0.205286	0.772095	False
chr02	chr20	0.105830	-0.817	0.206947	0.773039	False
chr18	chr35	0.105863	-0.812	0.208338	0.773039	False
chr01	chr21	0.105874	-0.811	0.208818	0.773039	False
chr07	chr41	0.105879	-0.810	0.20902	0.773039	False
chr10	chr41	0.105890	-0.808	0.209479	0.773039	False
chr46	chr47	0.105893	-0.808	0.209596	0.773039	False
chr10	chr40	0.105909	-0.805	0.210302	0.773039	False
chr19	chr48	0.105911	-0.805	0.210388	0.773039	False
chr06	chr41	0.105943	-0.800	0.21175	0.774471	False
chr13	chr43	0.105956	-0.798	0.21232	0.774471	False
chr01	chr19	0.105963	-0.797	0.2126	0.774471	False
chr37	chr45	0.106015	-0.790	0.214869	0.775474	False
chr08	chr40	0.106025	-0.788	0.215302	0.775474	False
chr24	chr44	0.106033	-0.787	0.215639	0.775474	False
chr02	chr22	0.106034	-0.787	0.215671	0.775474	False
chr07	chr40	0.106057	-0.783	0.216716	0.775474	False
chr15	chr16	0.106065	-0.782	0.217064	0.775474	False
chr43	chr45	0.106071	-0.781	0.217293	0.775474	False
chr47	chr48	0.106081	-0.780	0.217741	0.775474	False
chr29	chr44	0.106111	-0.775	0.219043	0.777937	False
chr47	chr51	0.106194	-0.763	0.222709	0.788762	False
chr45	chr47	0.106234	-0.757	0.224506	0.792922	False
chr09	chr16	0.106296	-0.748	0.22726	0.800434	False
chr37	chr47	0.106338	-0.742	0.229122	0.802613	False
chr09	chr15	0.106352	-0.740	0.229764	0.802613	False
chr23	chr29	0.106355	-0.739	0.229888	0.802613	False
chr08	chr26	0.106376	-0.736	0.230846	0.802613	False
chr13	chr47	0.106380	-0.735	0.231027	0.802613	False
chr10	chr30	0.106394	-0.733	0.231671	0.802665	False
chr11	chr35	0.106416	-0.730	0.232656	0.803894	False
chr06	chr40	0.106461	-0.723	0.234714	0.806566	False
chr16	chr23	0.106482	-0.720	0.235661	0.806566	False
chr45	chr51	0.106491	-0.719	0.236072	0.806566	False
chr06	chr26	0.106506	-0.717	0.23677	0.806566	False
chr04	chr16	0.106507	-0.717	0.236793	0.806566	False
chr49	chr51	0.106528	-0.713	0.237778	0.806566	False
chr04	chr27	0.106547	-0.711	0.238651	0.806566	False
chr46	chr49	0.106552	-0.710	0.238882	0.806566	False
chr01	chr14	0.106557	-0.709	0.239123	0.806566	False
chr07	chr26	0.106603	-0.702	0.241235	0.811542	False
chr23	chr37	0.106689	-0.690	0.245197	0.822699	False
chr37	chr44	0.106783	-0.676	0.249641	0.835133	False
chr43	chr49	0.106797	-0.674	0.250301	0.835133	False
chr12	chr23	0.106809	-0.672	0.250868	0.835133	False
chr22	chr51	0.106902	-0.658	0.255294	0.846204	False
chr05	chr09	0.106907	-0.657	0.255521	0.846204	False
chr04	chr34	0.106982	-0.646	0.2591	0.854613	False
chr02	chr24	0.106988	-0.645	0.2594	0.854613	False
chr01	chr18	0.107025	-0.640	0.26117	0.858227	False
chr48	chr50	0.107043	-0.637	0.262028	0.858392	False
chr23	chr32	0.107087	-0.631	0.264159	0.858392	False
chr03	chr12	0.107105	-0.628	0.265057	0.858392	False
chr04	chr33	0.107120	-0.626	0.265751	0.858392	False
chr44	chr51	0.107121	-0.626	0.265811	0.858392	False
chr48	chr49	0.107122	-0.625	0.265872	0.858392	False
chr44	chr46	0.107123	-0.625	0.265933	0.858392	False
chr45	chr49	0.107201	-0.614	0.269721	0.868419	False
chr08	chr35	0.107250	-0.606	0.272129	0.873968	False
chr47	chr49	0.107290	-0.600	0.274091	0.878056	False
chr46	chr50	0.107316	-0.597	0.275391	0.878637	False
chr05	chr15	0.107321	-0.596	0.275651	0.878637	False
chr50	chr51	0.107405	-0.583	0.279843	0.88583	False
chr37	chr49	0.107422	-0.581	0.280668	0.88583	False
chr12	chr14	0.107425	-0.580	0.280818	0.88583	False
chr01	chr20	0.107432	-0.579	0.281181	0.88583	False
chr15	chr37	0.107436	-0.579	0.281381	0.88583	False
chr44	chr47	0.107456	-0.576	0.282396	0.886836	False
chr43	chr44	0.107495	-0.570	0.284331	0.890226	False
chr29	chr50	0.107506	-0.568	0.284872	0.890226	False
chr23	chr45	0.107623	-0.551	0.290846	0.906672	False
chr31	chr37	0.107638	-0.549	0.291571	0.906716	False
chr16	chr37	0.107667	-0.544	0.293088	0.907878	False
chr23	chr46	0.107673	-0.544	0.293369	0.907878	False
chr14	chr16	0.107765	-0.530	0.298099	0.917189	False
chr09	chr23	0.107766	-0.530	0.29815	0.917189	False
chr44	chr45	0.107774	-0.529	0.298536	0.917189	False
chr45	chr50	0.107828	-0.521	0.301322	0.92297	False
chr32	chr37	0.107838	-0.519	0.301865	0.92297	False
chr15	chr29	0.107878	-0.513	0.303939	0.927085	False
chr23	chr31	0.107904	-0.509	0.305276	0.928944	False
chr07	chr35	0.107927	-0.506	0.306448	0.930287	False
chr29	chr42	0.108040	-0.489	0.312372	0.946021	False
chr37	chr42	0.108092	-0.481	0.315109	0.947756	False
chr29	chr39	0.108107	-0.479	0.315914	0.947756	False
chr01	chr22	0.108115	-0.478	0.316336	0.947756	False
chr39	chr43	0.108147	-0.473	0.318042	0.947756	False
chr42	chr45	0.108201	-0.465	0.320892	0.947756	False
chr43	chr50	0.108279	-0.454	0.325048	0.947756	False
chr18	chr29	0.108314	-0.448	0.326907	0.947756	False
chr37	chr39	0.108337	-0.445	0.328126	0.947756	False
chr03	chr15	0.108352	-0.443	0.328944	0.947756	False
chr06	chr35	0.108419	-0.433	0.332548	0.947756	False
chr14	chr15	0.108422	-0.432	0.33271	0.947756	False
chr29	chr31	0.108455	-0.428	0.334505	0.947756	False
chr23	chr48	0.108495	-0.421	0.336696	0.947756	False
chr04	chr38	0.108504	-0.420	0.33717	0.947756	False
chr39	chr48	0.108540	-0.415	0.33911	0.947756	False
chr20	chr31	0.108554	-0.413	0.339885	0.947756	False
chr15	chr17	0.108569	-0.411	0.340687	0.947756	False
chr23	chr39	0.108577	-0.409	0.341096	0.947756	False
chr02	chr27	0.108578	-0.409	0.341164	0.947756	False
chr04	chr26	0.108588	-0.408	0.341695	0.947756	False
chr42	chr48	0.108610	-0.404	0.342935	0.947756	False
chr14	chr23	0.108692	-0.392	0.347406	0.947756	False
chr42	chr43	0.108729	-0.387	0.34945	0.947756	False
chr15	chr32	0.108742	-0.385	0.350138	0.947756	False
chr42	chr46	0.108761	-0.382	0.351196	0.947756	False
chr12	chr37	0.108779	-0.379	0.352188	0.947756	False
chr12	chr17	0.108793	-0.377	0.352973	0.947756	False
chr02	chr03	0.108798	-0.377	0.353235	0.947756	False
chr44	chr49	0.108826	-0.372	0.354781	0.947756	False
chr20	chr42	0.108831	-0.372	0.355043	0.947756	False
chr47	chr50	0.108879	-0.365	0.357699	0.947756	False
chr06	chr42	0.108907	-0.360	0.359265	0.947756	False
