chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr07	chr22	0.141381	-1.256	0.104563	0.410659	False
chr03	chr22	0.141518	-1.231	0.109249	0.426679	False
chr12	chr14	0.141606	-1.214	0.112349	0.436361	False
chr09	chr22	0.141624	-1.211	0.112991	0.436442	False
chr16	chr25	0.141822	-1.174	0.120232	0.459169	False
chr22	chr31	0.141842	-1.170	0.120962	0.459169	False
chr12	chr22	0.141847	-1.169	0.121158	0.459169	False
chr29	chr30	0.141856	-1.168	0.121487	0.459169	False
chr01	chr22	0.141952	-1.150	0.125135	0.470428	False
chr29	chr32	0.142046	-1.132	0.12881	0.481667	False
chr27	chr32	0.142267	-1.091	0.13765	0.511999	False
chr24	chr25	0.142319	-1.081	0.139814	0.517312	False
chr15	chr22	0.142394	-1.067	0.142935	0.526092	False
chr14	chr19	0.142481	-1.051	0.146606	0.53679	False
chr10	chr17	0.142652	-1.019	0.154046	0.56111	False
chr01	chr07	0.142684	-1.013	0.155466	0.563362	False
chr01	chr10	0.143048	-0.945	0.172231	0.620916	False
chr01	chr08	0.143185	-0.920	0.178825	0.641398	False
chr01	chr04	0.143286	-0.901	0.183762	0.655759	False
chr01	chr14	0.143330	-0.893	0.185987	0.660348	False
chr02	chr07	0.143353	-0.888	0.187137	0.661093	False
chr02	chr25	0.143433	-0.874	0.191159	0.671925	False
chr02	chr13	0.143461	-0.868	0.192609	0.673654	False
chr14	chr22	0.143535	-0.855	0.19638	0.682211	False
chr01	chr12	0.143579	-0.846	0.198646	0.682211	False
chr06	chr28	0.143581	-0.846	0.198763	0.682211	False
chr01	chr17	0.143600	-0.843	0.199752	0.682211	False
chr11	chr22	0.143603	-0.842	0.199908	0.682211	False
chr01	chr15	0.143715	-0.821	0.205815	0.698975	False
chr10	chr18	0.143769	-0.811	0.208693	0.702057	False
chr01	chr05	0.143770	-0.811	0.20872	0.702057	False
chr08	chr26	0.143828	-0.800	0.211864	0.709241	False
chr01	chr06	0.144017	-0.765	0.222198	0.740308	False
chr13	chr28	0.144215	-0.728	0.23334	0.773765	False
chr01	chr16	0.144458	-0.683	0.247429	0.816631	False
chr02	chr22	0.144600	-0.656	0.255852	0.840487	False
chr21	chr22	0.144629	-0.651	0.257639	0.84242	False
chr01	chr11	0.144676	-0.642	0.260475	0.84775	False
chr02	chr11	0.144727	-0.633	0.263525	0.85241	False
chr02	chr14	0.144740	-0.630	0.264332	0.85241	False
chr02	chr10	0.144797	-0.619	0.267803	0.854079	False
chr22	chr24	0.144801	-0.619	0.26808	0.854079	False
chr13	chr23	0.144808	-0.617	0.268494	0.854079	False
chr02	chr04	0.144847	-0.610	0.270881	0.856279	False
chr10	chr27	0.144859	-0.608	0.271622	0.856279	False
chr19	chr22	0.144920	-0.597	0.275405	0.864329	False
chr13	chr26	0.144979	-0.586	0.279104	0.872046	False
chr01	chr31	0.145019	-0.578	0.2816	0.875949	False
chr01	chr26	0.145079	-0.567	0.285386	0.883817	False
chr19	chr25	0.145104	-0.562	0.287003	0.884926	False
chr22	chr26	0.145153	-0.553	0.290122	0.890635	False
chr02	chr06	0.145180	-0.548	0.291815	0.891938	False
chr05	chr26	0.145239	-0.537	0.295633	0.89737	False
chr03	chr26	0.145257	-0.534	0.296793	0.89737	False
chr20	chr28	0.145277	-0.530	0.298052	0.89737	False
chr02	chr16	0.145287	-0.528	0.298698	0.89737	False
chr02	chr15	0.145378	-0.511	0.304658	0.905482	False
chr02	chr18	0.145384	-0.510	0.305017	0.905482	False
chr18	chr19	0.145388	-0.509	0.305262	0.905482	False
chr01	chr18	0.145475	-0.493	0.31095	0.91848	False
chr03	chr27	0.145499	-0.489	0.312549	0.919338	False
chr23	chr25	0.145545	-0.480	0.31559	0.924417	False
chr22	chr23	0.145616	-0.467	0.320343	0.934444	False
chr01	chr23	0.145652	-0.460	0.322747	0.935477	False
chr14	chr26	0.145674	-0.456	0.324237	0.935477	False
chr09	chr28	0.145681	-0.455	0.324689	0.935477	False
chr11	chr27	0.145719	-0.448	0.327191	0.938837	False
chr02	chr17	0.145771	-0.438	0.330763	0.945069	False
chr07	chr27	0.145801	-0.432	0.332776	0.945069	False
chr06	chr26	0.145826	-0.428	0.334487	0.945069	False
chr02	chr08	0.145851	-0.423	0.336134	0.945069	False
chr25	chr26	0.145856	-0.422	0.336474	0.945069	False
chr09	chr26	0.145871	-0.419	0.337478	0.945069	False
chr01	chr20	0.145890	-0.416	0.338773	0.945069	False
chr10	chr23	0.145929	-0.409	0.341436	0.948734	False
chr13	chr27	0.145961	-0.403	0.343645	0.950692	False
chr05	chr23	0.145978	-0.399	0.344846	0.950692	False
chr10	chr28	0.146013	-0.393	0.347252	0.952165	False
chr08	chr27	0.146027	-0.390	0.348181	0.952165	False
chr03	chr23	0.146048	-0.386	0.349664	0.952165	False
chr20	chr35	0.146083	-0.380	0.352047	0.952165	False
chr08	chr29	0.146180	-0.362	0.358798	0.952165	False
chr08	chr23	0.146191	-0.360	0.359582	0.952165	False
chr25	chr27	0.146212	-0.356	0.361029	0.952165	False
chr08	chr32	0.146229	-0.353	0.362181	0.952165	False
chr02	chr26	0.146269	-0.345	0.365014	0.952165	False
chr02	chr05	0.146286	-0.342	0.366224	0.952165	False
chr17	chr19	0.146297	-0.340	0.36696	0.952165	False
chr08	chr28	0.146318	-0.336	0.36847	0.952165	False
chr09	chr29	0.146327	-0.334	0.369067	0.952165	False
chr02	chr31	0.146349	-0.330	0.370651	0.952165	False
chr16	chr26	0.146394	-0.322	0.373788	0.952165	False
chr26	chr31	0.146458	-0.310	0.378315	0.952165	False
chr20	chr25	0.146477	-0.306	0.37968	0.952165	False
chr25	chr37	0.146486	-0.305	0.380354	0.952165	False
chr11	chr26	0.146516	-0.299	0.382485	0.952165	False
chr12	chr27	0.146523	-0.298	0.38293	0.952165	False
chr14	chr23	0.146524	-0.298	0.383036	0.952165	False
chr06	chr27	0.146545	-0.294	0.384513	0.952165	False
chr05	chr27	0.146551	-0.293	0.38494	0.952165	False
chr16	chr23	0.146577	-0.288	0.386776	0.952165	False
chr04	chr26	0.146593	-0.285	0.3879	0.952165	False
chr07	chr26	0.146594	-0.285	0.388007	0.952165	False
chr04	chr27	0.146607	-0.282	0.3889	0.952165	False
chr16	chr28	0.146617	-0.280	0.389668	0.952165	False
chr01	chr27	0.146625	-0.279	0.39024	0.952165	False
chr04	chr23	0.146700	-0.265	0.395597	0.952165	False
chr09	chr23	0.146722	-0.261	0.397159	0.952165	False
chr09	chr27	0.146769	-0.252	0.400594	0.952165	False
chr02	chr12	0.146876	-0.232	0.408321	0.952165	False
chr02	chr23	0.146913	-0.225	0.410964	0.952165	False
chr10	chr20	0.146957	-0.217	0.414193	0.952165	False
chr11	chr18	0.146962	-0.216	0.41452	0.952165	False
chr20	chr23	0.146968	-0.215	0.414938	0.952165	False
chr14	chr27	0.146972	-0.214	0.415247	0.952165	False
chr10	chr26	0.147017	-0.206	0.418501	0.952165	False
chr19	chr26	0.147020	-0.205	0.418738	0.952165	False
chr22	chr27	0.147036	-0.202	0.419885	0.952165	False
chr10	chr32	0.147065	-0.197	0.422017	0.952165	False
chr06	chr23	0.147084	-0.193	0.423421	0.952165	False
chr20	chr26	0.147113	-0.188	0.42552	0.952165	False
chr07	chr23	0.147230	-0.166	0.434066	0.952165	False
chr10	chr30	0.147232	-0.166	0.434194	0.952165	False
chr08	chr21	0.147268	-0.159	0.436891	0.952165	False
chr01	chr24	0.147356	-0.143	0.443341	0.952165	False
chr13	chr17	0.147388	-0.136	0.445716	0.952165	False
chr15	chr26	0.147401	-0.134	0.446637	0.952165	False
chr22	chr29	0.147450	-0.125	0.450286	0.952165	False
chr25	chr38	0.147459	-0.123	0.450932	0.952165	False
chr11	chr23	0.147461	-0.123	0.45108	0.952165	False
chr13	chr18	0.147497	-0.116	0.4537	0.952165	False
chr12	chr30	0.147502	-0.115	0.454106	0.952165	False
chr09	chr30	0.147536	-0.109	0.456637	0.952165	False
chr12	chr26	0.147539	-0.108	0.45684	0.952165	False
chr06	chr29	0.147548	-0.107	0.457543	0.952165	False
chr16	chr27	0.147551	-0.106	0.45769	0.952165	False
chr12	chr23	0.147557	-0.105	0.458153	0.952165	False
chr04	chr28	0.147559	-0.105	0.458319	0.952165	False
chr13	chr20	0.147678	-0.083	0.467109	0.952165	False
chr10	chr29	0.147678	-0.082	0.467128	0.952165	False
chr05	chr30	0.147706	-0.077	0.469184	0.952165	False
chr24	chr26	0.147772	-0.065	0.474098	0.952165	False
chr23	chr27	0.147793	-0.061	0.475693	0.952165	False
chr12	chr32	0.147838	-0.053	0.479015	0.952165	False
chr14	chr38	0.147893	-0.042	0.483062	0.952165	False
chr11	chr32	0.147896	-0.042	0.483322	0.952165	False
chr03	chr28	0.147915	-0.038	0.484734	0.952165	False
chr08	chr30	0.147942	-0.033	0.48674	0.952165	False
chr06	chr17	0.147963	-0.029	0.488264	0.952165	False
chr04	chr29	0.147967	-0.029	0.488561	0.952165	False
chr16	chr32	0.147975	-0.027	0.489193	0.952165	False
chr02	chr28	0.148000	-0.022	0.491051	0.952165	False
chr25	chr28	0.148009	-0.021	0.491683	0.952165	False
chr17	chr25	0.148045	-0.014	0.494377	0.952165	False
chr16	chr29	0.148058	-0.012	0.495344	0.952165	False
chr15	chr29	0.148072	-0.009	0.496366	0.952165	False
chr08	chr18	0.148124	0.001	0.50027	0.952165	False
chr27	chr31	0.148131	0.002	0.500771	0.952165	False
chr07	chr17	0.148132	0.002	0.500864	0.952165	False
chr02	chr19	0.148136	0.003	0.501125	0.952165	False
chr13	chr35	0.148146	0.005	0.501905	0.952165	False
chr14	chr28	0.148173	0.010	0.503913	0.952165	False
chr22	chr30	0.148181	0.011	0.504526	0.952165	False
chr05	chr28	0.148209	0.016	0.506571	0.952165	False
chr11	chr28	0.148233	0.021	0.508336	0.952165	False
chr07	chr29	0.148279	0.029	0.511755	0.952165	False
chr08	chr20	0.148291	0.032	0.512703	0.952165	False
chr12	chr18	0.148293	0.032	0.512833	0.952165	False
chr13	chr30	0.148315	0.036	0.514412	0.952165	False
chr16	chr30	0.148322	0.038	0.515006	0.952165	False
chr28	chr31	0.148335	0.040	0.515898	0.952165	False
chr15	chr27	0.148369	0.046	0.518442	0.952165	False
chr02	chr24	0.148375	0.047	0.518869	0.952165	False
chr05	chr20	0.148393	0.051	0.520261	0.952165	False
chr03	chr30	0.148398	0.052	0.520614	0.952165	False
chr13	chr29	0.148404	0.053	0.521059	0.952165	False
chr05	chr21	0.148413	0.054	0.521691	0.952165	False
chr03	chr18	0.148425	0.057	0.522637	0.952165	False
chr21	chr28	0.148450	0.061	0.524493	0.952165	False
chr09	chr20	0.148451	0.062	0.52453	0.952165	False
chr15	chr28	0.148473	0.066	0.526199	0.952165	False
chr14	chr17	0.148482	0.067	0.526848	0.952165	False
chr14	chr37	0.148493	0.069	0.527646	0.952165	False
chr21	chr35	0.148499	0.071	0.528109	0.952165	False
chr06	chr30	0.148503	0.071	0.528406	0.952165	False
chr14	chr29	0.148513	0.073	0.529129	0.952165	False
chr23	chr31	0.148525	0.075	0.530019	0.952165	False
chr06	chr20	0.148525	0.075	0.530056	0.952165	False
chr18	chr25	0.148542	0.079	0.531335	0.952165	False
chr10	chr35	0.148548	0.080	0.531779	0.952165	False
chr21	chr26	0.148553	0.081	0.532131	0.952165	False
chr05	chr29	0.148560	0.082	0.532631	0.952165	False
chr12	chr20	0.148564	0.083	0.532891	0.952165	False
chr07	chr32	0.148578	0.085	0.533947	0.952165	False
chr26	chr27	0.148582	0.086	0.534261	0.952165	False
chr20	chr36	0.148587	0.087	0.53465	0.952165	False
chr02	chr20	0.148595	0.088	0.535206	0.952165	False
chr26	chr28	0.148597	0.089	0.535391	0.952165	False
chr04	chr30	0.148612	0.092	0.536465	0.952165	False
chr14	chr20	0.148618	0.093	0.536946	0.952165	False
chr17	chr22	0.148641	0.097	0.538593	0.952165	False
chr18	chr22	0.148654	0.099	0.53961	0.952165	False
chr06	chr35	0.148654	0.099	0.539629	0.952165	False
chr09	chr35	0.148660	0.101	0.540054	0.952165	False
chr26	chr29	0.148679	0.104	0.541459	0.952165	False
chr06	chr32	0.148711	0.110	0.543807	0.952165	False
chr03	chr17	0.148712	0.110	0.543862	0.952165	False
chr07	chr30	0.148768	0.121	0.548053	0.952165	False
chr03	chr20	0.148792	0.125	0.549824	0.952165	False
chr19	chr23	0.148812	0.129	0.551262	0.952165	False
chr04	chr18	0.148825	0.131	0.552221	0.952165	False
chr31	chr35	0.148834	0.133	0.552884	0.952165	False
chr07	chr28	0.148876	0.141	0.555959	0.952165	False
chr13	chr32	0.148920	0.149	0.559215	0.952165	False
chr09	chr32	0.148927	0.150	0.559767	0.952165	False
chr26	chr30	0.148930	0.151	0.559969	0.952165	False
chr04	chr17	0.148932	0.151	0.560097	0.952165	False
chr04	chr35	0.148945	0.154	0.561071	0.952165	False
chr13	chr21	0.148951	0.155	0.561512	0.952165	False
chr04	chr32	0.148970	0.158	0.562852	0.952165	False
chr01	chr19	0.148974	0.159	0.563183	0.952165	False
chr08	chr17	0.148992	0.162	0.564486	0.952165	False
chr25	chr29	0.148994	0.163	0.564632	0.952165	False
chr08	chr35	0.149015	0.167	0.566228	0.952165	False
chr06	chr18	0.149026	0.169	0.566979	0.952165	False
chr02	chr27	0.149038	0.171	0.567913	0.952165	False
chr19	chr32	0.149040	0.171	0.568005	0.952165	False
chr05	chr18	0.149048	0.173	0.568609	0.952165	False
chr07	chr20	0.149101	0.183	0.57247	0.952165	False
chr05	chr32	0.149117	0.186	0.573676	0.952165	False
chr19	chr29	0.149173	0.196	0.577746	0.952165	False
chr25	chr30	0.149186	0.199	0.578731	0.952165	False
chr09	chr18	0.149223	0.205	0.58139	0.952165	False
chr09	chr17	0.149228	0.206	0.581772	0.952165	False
chr25	chr33	0.149230	0.207	0.581917	0.952165	False
chr06	chr21	0.149236	0.208	0.582318	0.952165	False
chr08	chr38	0.149257	0.212	0.583827	0.952165	False
chr07	chr35	0.149288	0.218	0.586097	0.952165	False
chr21	chr36	0.149293	0.218	0.58646	0.952165	False
chr17	chr26	0.149300	0.220	0.586968	0.952165	False
chr15	chr30	0.149314	0.222	0.588021	0.952165	False
chr01	chr28	0.149320	0.223	0.588419	0.952165	False
chr26	chr32	0.149320	0.224	0.588456	0.952165	False
chr15	chr18	0.149348	0.229	0.590485	0.952165	False
chr14	chr32	0.149352	0.229	0.590738	0.952165	False
chr05	chr35	0.149367	0.232	0.591824	0.952165	False
chr01	chr30	0.149369	0.233	0.591951	0.952165	False
chr16	chr20	0.149377	0.234	0.592548	0.952165	False
chr05	chr17	0.149381	0.235	0.592873	0.952165	False
chr12	chr28	0.149442	0.246	0.597279	0.952165	False
chr30	chr31	0.149444	0.247	0.597388	0.952165	False
chr11	chr29	0.149455	0.249	0.598235	0.952165	False
chr08	chr33	0.149490	0.255	0.600702	0.952165	False
chr23	chr29	0.149504	0.258	0.601691	0.952165	False
chr19	chr27	0.149534	0.263	0.603901	0.952165	False
chr24	chr29	0.149582	0.272	0.607344	0.952165	False
chr12	chr17	0.149591	0.274	0.608007	0.952165	False
chr15	chr32	0.149597	0.275	0.6084	0.952165	False
chr01	chr29	0.149604	0.277	0.608919	0.952165	False
chr08	chr37	0.149612	0.278	0.609492	0.952165	False
chr14	chr18	0.149689	0.292	0.614971	0.952165	False
chr12	chr35	0.149709	0.296	0.61643	0.952165	False
chr11	chr35	0.149724	0.299	0.617497	0.952165	False
chr11	chr20	0.149730	0.300	0.617853	0.952165	False
chr23	chr30	0.149741	0.302	0.618688	0.952165	False
chr06	chr34	0.149753	0.304	0.619522	0.952165	False
chr22	chr35	0.149759	0.305	0.619983	0.952165	False
chr25	chr35	0.149776	0.309	0.621154	0.952165	False
chr10	chr21	0.149777	0.309	0.621207	0.952165	False
chr17	chr31	0.149787	0.311	0.621951	0.952165	False
chr06	chr37	0.149806	0.314	0.623261	0.952165	False
chr22	chr32	0.149880	0.328	0.628504	0.952165	False
chr21	chr25	0.149888	0.329	0.629103	0.952165	False
chr11	chr30	0.149895	0.331	0.629543	0.952165	False
chr14	chr21	0.149895	0.331	0.629561	0.952165	False
chr02	chr21	0.149958	0.342	0.633987	0.952165	False
chr12	chr29	0.149961	0.343	0.63418	0.952165	False
chr15	chr23	0.149987	0.348	0.636001	0.952165	False
chr10	chr37	0.149995	0.349	0.636561	0.952165	False
chr08	chr34	0.150004	0.351	0.637225	0.952165	False
chr04	chr20	0.150043	0.358	0.639965	0.952165	False
chr07	chr18	0.150054	0.360	0.64068	0.952165	False
chr17	chr23	0.150057	0.361	0.640871	0.952165	False
chr13	chr36	0.150147	0.378	0.647174	0.952165	False
chr18	chr26	0.150149	0.378	0.647278	0.952165	False
chr16	chr18	0.150155	0.379	0.647728	0.952165	False
