unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAPA_chr04	31000001	31250000	32646	8501	0.0660	0.0207	a
HAPA_chr04	31250001	31500000	37190	6073	0.0752	0.0148	a
HAPA_chr04	31500001	31750000	27964	6027	0.0566	0.0147	a
HAPA_chr04	31750001	32000000	36210	6676	0.0732	0.0162	a
HAPA_chr04	32000001	32250000	50909	4620	0.1030	0.0112	a
HAPA_chr04	32250001	32500000	38198	11914	0.0773	0.0290	a
HAPA_chr04	32500001	32750000	40132	6160	0.0812	0.0150	a
HAPA_chr04	32750001	33000000	43558	10624	0.0881	0.0258	a
HAPA_chr04	33000001	33250000	27855	11135	0.0563	0.0271	a
HAPA_chr04	33250001	33500000	39692	9553	0.0803	0.0232	a
HAPA_chr04	33500001	33750000	30612	5716	0.0619	0.0139	a
HAPA_chr04	33750001	34000000	40318	10414	0.0816	0.0253	a
HAPA_chr04	34000001	34250000	43865	8797	0.0887	0.0214	a
HAPA_chr04	34250001	34500000	44709	6308	0.0904	0.0153	a
HAPA_chr04	34500001	34750000	42810	8307	0.0866	0.0202	a
HAPA_chr04	34750001	35000000	43618	6026	0.0882	0.0147	a
HAPA_chr04	35000001	35250000	28900	6913	0.0585	0.0168	a
HAPA_chr04	35250001	35500000	26305	5303	0.0532	0.0129	a
HAPA_chr04	35500001	35750000	32860	4659	0.0665	0.0113	a
HAPA_chr04	35750001	36000000	28107	9208	0.0569	0.0224	a
HAPA_chr04	36000001	36250000	34987	9975	0.0708	0.0243	a
HAPA_chr04	36250001	36500000	36768	5118	0.0744	0.0124	a
HAPA_chr04	36500001	36750000	42930	6828	0.0868	0.0166	a
HAPA_chr04	36750001	37000000	30560	4524	0.0618	0.0110	a
HAPA_chr04	37000001	37250000	44859	8730	0.0907	0.0212	a
HAPA_chr04	37250001	37500000	44339	4913	0.0897	0.0119	a
HAPA_chr04	37500001	37750000	32432	6037	0.0656	0.0147	a
HAPA_chr04	37750001	38000000	37512	5409	0.0759	0.0132	a
HAPA_chr04	38000001	38250000	47765	5457	0.0966	0.0133	a
HAPA_chr04	38250001	38500000	41669	5518	0.0843	0.0134	a
HAPA_chr04	38500001	38750000	37484	6401	0.0758	0.0156	a
HAPA_chr04	38750001	39000000	43457	8047	0.0879	0.0196	a
HAPA_chr04	39000001	39250000	33353	7665	0.0675	0.0186	a
HAPA_chr04	39250001	39500000	49663	4918	0.1005	0.0120	a
HAPA_chr04	39500001	39750000	51269	6369	0.1037	0.0155	a
HAPA_chr04	39750001	40000000	46025	4058	0.0931	0.0099	a
HAPA_chr04	40000001	40250000	39668	7757	0.0802	0.0189	a
HAPA_chr04	40250001	40500000	43354	7261	0.0877	0.0177	a
HAPA_chr04	40500001	40750000	47366	7654	0.0958	0.0186	a
HAPA_chr04	40750001	41000000	36700	7363	0.0742	0.0179	a
HAPA_chr04	41000001	41250000	31854	8044	0.0644	0.0196	a
HAPA_chr04	41250001	41500000	33030	8566	0.0668	0.0208	a
HAPA_chr04	41500001	41750000	39303	6563	0.0795	0.0160	a
HAPA_chr04	41750001	42000000	30935	7169	0.0626	0.0174	a
HAPA_chr04	42000001	42250000	29766	11440	0.0602	0.0278	a
HAPA_chr04	42250001	42500000	32553	8125	0.0658	0.0198	a
HAPA_chr04	42500001	42750000	40695	7448	0.0823	0.0181	a
HAPA_chr04	42750001	43000000	33896	13028	0.0686	0.0317	a
HAPA_chr04	43000001	43250000	39365	13252	0.0796	0.0322	a
HAPA_chr04	43250001	43500000	38873	7717	0.0786	0.0188	a
HAPA_chr04	43500001	43750000	33075	6034	0.0669	0.0147	a
HAPA_chr04	43750001	44000000	27036	7893	0.0547	0.0192	a
HAPA_chr04	44000001	44250000	30943	11926	0.0626	0.0290	a
HAPA_chr04	44250001	44500000	36925	5938	0.0747	0.0144	a
HAPA_chr04	44500001	44750000	32984	5492	0.0667	0.0134	a
HAPA_chr04	44750001	45000000	41256	5360	0.0835	0.0130	a
HAPA_chr04	45000001	45250000	29019	9328	0.0587	0.0227	a
HAPA_chr04	45250001	45500000	39727	5888	0.0804	0.0143	a
HAPA_chr04	45500001	45750000	41847	4723	0.0847	0.0115	a
HAPA_chr04	45750001	46000000	32651	15115	0.0660	0.0368	ambiguous
HAPA_chr04	46000001	46250000	31220	7806	0.0632	0.0190	a
HAPA_chr04	46250001	46500000	38762	10086	0.0784	0.0245	a
HAPA_chr04	46500001	46750000	45466	5686	0.0920	0.0138	a
HAPA_chr04	46750001	47000000	38326	8145	0.0775	0.0198	a
HAPA_chr04	47000001	47250000	40547	7744	0.0820	0.0188	a
HAPA_chr04	47250001	47500000	49360	4835	0.0998	0.0118	a
HAPA_chr04	47500001	47750000	43183	9224	0.0874	0.0224	a
HAPA_chr04	47750001	48000000	33213	8236	0.0672	0.0200	a
HAPA_chr04	48000001	48250000	42178	4711	0.0853	0.0115	a
HAPA_chr04	48250001	48500000	35882	13104	0.0726	0.0319	a
HAPA_chr04	48500001	48750000	44637	9430	0.0903	0.0229	a
HAPA_chr04	48750001	49000000	46417	5818	0.0939	0.0141	a
HAPA_chr04	49000001	49250000	36699	6832	0.0742	0.0166	a
HAPA_chr04	49250001	49500000	33663	8029	0.0681	0.0195	a
HAPA_chr04	49500001	49750000	31968	10573	0.0647	0.0257	a
HAPA_chr04	49750001	50000000	33839	8103	0.0685	0.0197	a
HAPA_chr04	50000001	50250000	29564	10131	0.0598	0.0246	a
HAPA_chr04	50250001	50500000	36598	10051	0.0740	0.0244	a
HAPA_chr04	50500001	50750000	26059	11945	0.0527	0.0290	ambiguous
HAPA_chr04	50750001	51000000	34833	12056	0.0705	0.0293	a
HAPA_chr04	51000001	51250000	24238	10858	0.0490	0.0264	ambiguous
HAPA_chr04	51250001	51500000	26030	9977	0.0527	0.0243	a
HAPA_chr04	51500001	51750000	39551	5791	0.0800	0.0141	a
HAPA_chr04	51750001	52000000	28240	11313	0.0571	0.0275	a
HAPA_chr04	52000001	52250000	27139	7216	0.0549	0.0175	a
HAPA_chr04	52250001	52500000	35557	9893	0.0719	0.0241	a
HAPA_chr04	52500001	52750000	23659	9080	0.0479	0.0221	a
HAPA_chr04	52750001	53000000	33621	9338	0.0680	0.0227	a
HAPA_chr04	53000001	53250000	34426	5659	0.0696	0.0138	a
HAPA_chr04	53250001	53500000	29520	7956	0.0597	0.0193	a
HAPA_chr04	53500001	53750000	40118	8228	0.0812	0.0200	a
HAPA_chr04	53750001	54000000	32575	10914	0.0659	0.0265	a
HAPA_chr04	54000001	54250000	34433	6906	0.0697	0.0168	a
HAPA_chr04	54250001	54500000	39285	9844	0.0795	0.0239	a
HAPA_chr04	54500001	54750000	38338	11733	0.0776	0.0285	a
HAPA_chr04	54750001	55000000	39208	9468	0.0793	0.0230	a
HAPA_chr04	55000001	55250000	44677	6736	0.0904	0.0164	a
HAPA_chr04	55250001	55500000	44242	9559	0.0895	0.0232	a
HAPA_chr04	55500001	55750000	36152	8868	0.0731	0.0216	a
HAPA_chr04	55750001	56000000	46351	7420	0.0938	0.0180	a
HAPA_chr04	56000001	56250000	33111	7359	0.0670	0.0179	a
HAPA_chr04	56250001	56500000	44243	7178	0.0895	0.0175	a
HAPA_chr04	56500001	56750000	35302	7404	0.0714	0.0180	a
HAPA_chr04	56750001	57000000	44497	5801	0.0900	0.0141	a
HAPA_chr04	57000001	57250000	32865	8018	0.0665	0.0195	a
HAPA_chr04	57250001	57500000	38592	6380	0.0781	0.0155	a
HAPA_chr04	57500001	57750000	43333	9579	0.0877	0.0233	a
HAPA_chr04	57750001	58000000	42916	12301	0.0868	0.0299	a
HAPA_chr04	58000001	58250000	35544	8894	0.0719	0.0216	a
HAPA_chr04	58250001	58500000	39441	12351	0.0798	0.0300	a
HAPA_chr04	58500001	58750000	43107	4619	0.0872	0.0112	a
HAPA_chr04	58750001	59000000	41801	7141	0.0846	0.0174	a
HAPA_chr04	59000001	59250000	29187	3601	0.0590	0.0088	a
HAPA_chr04	59250001	59500000	44229	6559	0.0895	0.0160	a
HAPA_chr04	59500001	59750000	37494	6306	0.0758	0.0153	a
HAPA_chr04	59750001	60000000	47682	5206	0.0965	0.0127	a
HAPA_chr04	60000001	60250000	36205	6645	0.0732	0.0162	a
HAPA_chr04	60250001	60500000	40494	6435	0.0819	0.0156	a
HAPA_chr04	60500001	60750000	37674	7498	0.0762	0.0182	a
HAPA_chr04	60750001	61000000	39133	4570	0.0792	0.0111	a
HAPA_chr04	61000001	61250000	40483	8144	0.0819	0.0198	a
HAPA_chr04	61250001	61500000	36414	4727	0.0737	0.0115	a
HAPA_chr04	61500001	61750000	35249	7209	0.0713	0.0175	a
HAPA_chr04	61750001	62000000	39634	6512	0.0802	0.0158	a
HAPA_chr04	62000001	62250000	43149	7847	0.0873	0.0191	a
HAPA_chr04	62250001	62500000	42183	6927	0.0853	0.0168	a
HAPA_chr04	62500001	62750000	38491	5680	0.0779	0.0138	a
HAPA_chr04	62750001	63000000	35999	12926	0.0728	0.0314	a
HAPA_chr04	63000001	63250000	38547	5768	0.0780	0.0140	a
HAPA_chr04	63250001	63500000	48892	5638	0.0989	0.0137	a
HAPA_chr04	63500001	63750000	33239	5852	0.0672	0.0142	a
HAPA_chr04	63750001	64000000	37523	11043	0.0759	0.0269	a
HAPA_chr04	64000001	64250000	37583	13892	0.0760	0.0338	a
HAPA_chr04	64250001	64500000	45977	9427	0.0930	0.0229	a
HAPA_chr04	64500001	64750000	26382	5812	0.0534	0.0141	a
HAPA_chr04	64750001	65000000	31655	7745	0.0640	0.0188	a
HAPA_chr04	65000001	65250000	37431	10197	0.0757	0.0248	a
HAPA_chr04	65250001	65500000	31584	7714	0.0639	0.0188	a
HAPA_chr04	65500001	65750000	41656	10540	0.0843	0.0256	a
HAPA_chr04	65750001	66000000	49067	6974	0.0993	0.0170	a
HAPA_chr04	66000001	66250000	38651	6864	0.0782	0.0167	a
HAPA_chr04	66250001	66500000	40519	9317	0.0820	0.0227	a
HAPA_chr04	66500001	66750000	40242	6321	0.0814	0.0154	a
HAPA_chr04	66750001	67000000	46242	6946	0.0935	0.0169	a
HAPA_chr04	67000001	67250000	44258	7309	0.0895	0.0178	a
HAPA_chr04	67250001	67500000	28850	7641	0.0584	0.0186	a
HAPA_chr04	67500001	67750000	42703	9798	0.0864	0.0238	a
HAPA_chr04	67750001	68000000	34510	5242	0.0698	0.0127	a
HAPA_chr04	68000001	68250000	44188	8135	0.0894	0.0198	a
HAPA_chr04	68250001	68500000	44733	8301	0.0905	0.0202	a
HAPA_chr04	68500001	68750000	30528	10610	0.0618	0.0258	a
HAPA_chr04	68750001	69000000	41379	8923	0.0837	0.0217	a
HAPA_chr04	69000001	69250000	35389	6193	0.0716	0.0151	a
HAPA_chr04	69250001	69500000	34397	11505	0.0696	0.0280	a
HAPA_chr04	69500001	69750000	31318	6623	0.0634	0.0161	a
HAPA_chr04	69750001	70000000	30490	7307	0.0617	0.0178	a
HAPA_chr04	70000001	70250000	37746	7523	0.0764	0.0183	a
HAPA_chr04	70250001	70500000	48044	5825	0.0972	0.0142	a
HAPA_chr04	70500001	70750000	44326	8532	0.0897	0.0207	a
HAPA_chr04	70750001	71000000	31196	6291	0.0631	0.0153	a
HAPA_chr04	71000001	71250000	31988	6345	0.0647	0.0154	a
HAPA_chr04	71250001	71500000	51211	7999	0.1036	0.0195	a
HAPA_chr04	71500001	71750000	42537	5996	0.0860	0.0146	a
HAPA_chr04	71750001	72000000	38588	6046	0.0781	0.0147	a
HAPA_chr04	72000001	72250000	30548	14493	0.0618	0.0352	ambiguous
HAPA_chr04	72250001	72500000	38201	11242	0.0773	0.0273	a
HAPA_chr04	72500001	72750000	37657	8669	0.0762	0.0211	a
HAPA_chr04	72750001	73000000	45454	6162	0.0919	0.0150	a
HAPA_chr04	73000001	73250000	39475	6883	0.0799	0.0167	a
HAPA_chr04	73250001	73500000	31016	12155	0.0627	0.0296	a
HAPA_chr04	73500001	73750000	46853	8354	0.0948	0.0203	a
HAPA_chr04	73750001	74000000	29715	10563	0.0601	0.0257	a
HAPA_chr04	74000001	74250000	37823	5845	0.0765	0.0142	a
HAPA_chr04	74250001	74500000	42756	9484	0.0865	0.0231	a
HAPA_chr04	74500001	74750000	36673	7789	0.0742	0.0189	a
HAPA_chr04	74750001	75000000	38390	4222	0.0777	0.0103	a
HAPA_chr04	75000001	75250000	45674	7510	0.0924	0.0183	a
HAPA_chr04	75250001	75500000	48389	8017	0.0979	0.0195	a
HAPA_chr04	75500001	75750000	39257	6319	0.0794	0.0154	a
HAPA_chr04	75750001	76000000	38565	10799	0.0780	0.0263	a
HAPA_chr04	76000001	76250000	38242	7892	0.0774	0.0192	a
HAPA_chr04	76250001	76500000	36974	13045	0.0748	0.0317	a
HAPA_chr04	76500001	76750000	40283	8596	0.0815	0.0209	a
HAPA_chr04	76750001	77000000	35723	8094	0.0723	0.0197	a
HAPA_chr04	77000001	77250000	55888	4462	0.1131	0.0109	a
HAPA_chr04	77250001	77500000	17579	8210	0.0356	0.0200	ambiguous
HAPA_chr04	77500001	77750000	32132	11125	0.0650	0.0271	a
HAPA_chr04	77750001	78000000	41348	4350	0.0836	0.0106	a
HAPA_chr04	78000001	78250000	29662	5697	0.0600	0.0139	a
HAPA_chr04	78250001	78500000	40906	5489	0.0827	0.0133	a
HAPA_chr04	78500001	78750000	39632	5821	0.0802	0.0142	a
HAPA_chr04	78750001	79000000	39369	8093	0.0796	0.0197	a
HAPA_chr04	79000001	79250000	47931	7706	0.0970	0.0187	a
HAPA_chr04	79250001	79500000	47207	5294	0.0955	0.0129	a
HAPA_chr04	79500001	79750000	43726	9262	0.0885	0.0225	a
HAPA_chr04	79750001	80000000	37673	7796	0.0762	0.0190	a
HAPA_chr04	80000001	80250000	44820	6212	0.0907	0.0151	a
HAPA_chr04	80250001	80500000	35352	8739	0.0715	0.0213	a
HAPA_chr04	80500001	80750000	45632	12301	0.0923	0.0299	a
HAPA_chr04	80750001	81000000	38105	6520	0.0771	0.0159	a
HAPA_chr04	81000001	81250000	45425	4585	0.0919	0.0112	a
HAPA_chr04	81250001	81500000	44543	8084	0.0901	0.0197	a
HAPA_chr04	81500001	81750000	38209	8165	0.0773	0.0199	a
HAPA_chr04	81750001	82000000	45682	5785	0.0924	0.0141	a
HAPA_chr04	82000001	82250000	45686	6196	0.0924	0.0151	a
HAPA_chr04	82250001	82500000	39243	8578	0.0794	0.0209	a
HAPA_chr04	82500001	82750000	38808	6435	0.0785	0.0156	a
HAPA_chr04	82750001	83000000	42782	6769	0.0865	0.0165	a
HAPA_chr04	83000001	83250000	42679	7826	0.0863	0.0190	a
HAPA_chr04	83250001	83500000	40956	11085	0.0828	0.0270	a
HAPA_chr04	83500001	83750000	40309	6976	0.0815	0.0170	a
HAPA_chr04	83750001	84000000	52335	10911	0.1059	0.0265	a
HAPA_chr04	84000001	84250000	35708	5980	0.0722	0.0145	a
HAPA_chr04	84250001	84500000	40598	5904	0.0821	0.0144	a
HAPA_chr04	84500001	84750000	35386	10228	0.0716	0.0249	a
HAPA_chr04	84750001	85000000	49274	13661	0.0997	0.0332	a
HAPA_chr04	85000001	85250000	42012	5230	0.0850	0.0127	a
HAPA_chr04	85250001	85500000	48999	5140	0.0991	0.0125	a
HAPA_chr04	85500001	85750000	38771	7548	0.0784	0.0184	a
HAPA_chr04	85750001	86000000	37611	12293	0.0761	0.0299	a
HAPA_chr04	86000001	86250000	41201	9500	0.0833	0.0231	a
HAPA_chr04	86250001	86500000	39840	5717	0.0806	0.0139	a
HAPA_chr04	86500001	86750000	37682	6376	0.0762	0.0155	a
HAPA_chr04	86750001	87000000	39457	11282	0.0798	0.0274	a
HAPA_chr04	87000001	87250000	46816	6618	0.0947	0.0161	a
HAPA_chr04	87250001	87500000	45540	7395	0.0921	0.0180	a
HAPA_chr04	87500001	87750000	32589	7981	0.0659	0.0194	a
HAPA_chr04	87750001	88000000	48587	5012	0.0983	0.0122	a
HAPA_chr04	88000001	88250000	41997	6436	0.0850	0.0157	a
HAPA_chr04	88250001	88500000	36528	9582	0.0739	0.0233	a
HAPA_chr04	88500001	88750000	36276	5651	0.0734	0.0137	a
HAPA_chr04	88750001	89000000	40449	4005	0.0818	0.0097	a
HAPA_chr04	89000001	89250000	33472	6270	0.0677	0.0152	a
HAPA_chr04	89250001	89500000	36694	9759	0.0742	0.0237	a
HAPA_chr04	89500001	89750000	35690	5756	0.0722	0.0140	a
HAPA_chr04	89750001	90000000	40637	9999	0.0822	0.0243	a
HAPA_chr04	90000001	90250000	49034	7852	0.0992	0.0191	a
HAPA_chr04	90250001	90500000	43507	6068	0.0880	0.0148	a
HAPA_chr04	90500001	90750000	34203	6920	0.0692	0.0168	a
HAPA_chr04	90750001	91000000	30552	5867	0.0618	0.0143	a
HAPA_chr04	91000001	91250000	37052	8360	0.0750	0.0203	a
HAPA_chr04	91250001	91500000	37339	10851	0.0755	0.0264	a
HAPA_chr04	91500001	91750000	36167	9690	0.0732	0.0236	a
HAPA_chr04	91750001	92000000	31638	15711	0.0640	0.0382	ambiguous
HAPA_chr04	92000001	92250000	42072	11104	0.0851	0.0270	a
HAPA_chr04	92250001	92500000	32323	5726	0.0654	0.0139	a
HAPA_chr04	92500001	92750000	48998	10078	0.0991	0.0245	a
HAPA_chr04	92750001	93000000	35518	9023	0.0718	0.0219	a
HAPA_chr04	93000001	93250000	44599	5496	0.0902	0.0134	a
HAPA_chr04	93250001	93500000	33463	11373	0.0677	0.0277	a
HAPA_chr04	93500001	93750000	28513	10591	0.0577	0.0258	a
HAPA_chr04	93750001	94000000	41437	6751	0.0838	0.0164	a
HAPA_chr04	94000001	94250000	33953	8939	0.0687	0.0217	a
HAPA_chr04	94250001	94500000	32259	9552	0.0653	0.0232	a
HAPA_chr04	94500001	94750000	48053	16720	0.0972	0.0407	a
HAPA_chr04	94750001	95000000	52126	8515	0.1054	0.0207	a
HAPA_chr04	95000001	95250000	34710	6132	0.0702	0.0149	a
HAPA_chr04	95250001	95500000	30026	6452	0.0607	0.0157	a
HAPA_chr04	95500001	95750000	37487	11577	0.0758	0.0282	a
HAPA_chr04	95750001	96000000	47492	5368	0.0961	0.0131	a
HAPA_chr04	96000001	96250000	29440	15824	0.0596	0.0385	ambiguous
HAPA_chr04	96250001	96500000	44911	6052	0.0908	0.0147	a
HAPA_chr04	96500001	96750000	36674	8254	0.0742	0.0201	a
HAPA_chr04	96750001	97000000	50544	6476	0.1022	0.0157	a
HAPA_chr04	97000001	97250000	37728	10611	0.0763	0.0258	a
HAPA_chr04	97250001	97500000	39553	11968	0.0800	0.0291	a
HAPA_chr04	97500001	97750000	42157	8251	0.0853	0.0201	a
HAPA_chr04	97750001	98000000	54207	5491	0.1097	0.0134	a
HAPA_chr04	98000001	98250000	33009	9074	0.0668	0.0221	a
HAPA_chr04	98250001	98500000	42627	8203	0.0862	0.0199	a
HAPA_chr04	98500001	98750000	42687	10044	0.0863	0.0244	a
HAPA_chr04	98750001	99000000	44050	8485	0.0891	0.0206	a
HAPA_chr04	99000001	99250000	47409	4959	0.0959	0.0121	a
