unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAPA_chr06	20250001	20500000	41258	8491	0.1191	0.0152	a
HAPA_chr06	20500001	20750000	29850	12088	0.0862	0.0216	a
HAPA_chr06	20750001	21000000	29375	15035	0.0848	0.0269	a
HAPA_chr06	21000001	21250000	22233	10747	0.0642	0.0192	a
HAPA_chr06	21250001	21500000	11229	14082	0.0324	0.0252	ambiguous
HAPA_chr06	21500001	21750000	24584	18488	0.0710	0.0330	a
HAPA_chr06	21750001	22000000	8140	11062	0.0235	0.0198	ambiguous
HAPA_chr06	22000001	22250000	25270	14736	0.0729	0.0263	a
HAPA_chr06	22250001	22500000	24801	16629	0.0716	0.0297	a
HAPA_chr06	22500001	22750000	24959	12758	0.0720	0.0228	a
HAPA_chr06	22750001	23000000	21812	10779	0.0630	0.0193	a
HAPA_chr06	23000001	23250000	20082	14367	0.0580	0.0257	a
HAPA_chr06	23250001	23500000	21341	10050	0.0616	0.0180	a
HAPA_chr06	23500001	23750000	20345	16528	0.0587	0.0295	ambiguous
HAPA_chr06	23750001	24000000	25252	15182	0.0729	0.0271	a
HAPA_chr06	24000001	24250000	36485	7825	0.1053	0.0140	a
HAPA_chr06	24250001	24500000	19834	15713	0.0572	0.0281	a
HAPA_chr06	24500001	24750000	30815	21060	0.0889	0.0376	a
HAPA_chr06	24750001	25000000	29576	12597	0.0854	0.0225	a
HAPA_chr06	25000001	25250000	22557	13500	0.0651	0.0241	a
HAPA_chr06	25250001	25500000	20292	10814	0.0586	0.0193	a
HAPA_chr06	25500001	25750000	23400	11527	0.0675	0.0206	a
HAPA_chr06	25750001	26000000	24769	12905	0.0715	0.0231	a
HAPA_chr06	26000001	26250000	17760	16100	0.0513	0.0288	ambiguous
HAPA_chr06	26250001	26500000	22819	18361	0.0659	0.0328	a
HAPA_chr06	26500001	26750000	13426	16394	0.0388	0.0293	ambiguous
HAPA_chr06	26750001	27000000	26110	10999	0.0754	0.0197	a
HAPA_chr06	27000001	27250000	14428	18692	0.0416	0.0334	ambiguous
HAPA_chr06	27250001	27500000	23366	5576	0.0674	0.0100	a
HAPA_chr06	27500001	27750000	22457	14403	0.0648	0.0257	a
HAPA_chr06	27750001	28000000	10526	7189	0.0304	0.0128	a
HAPA_chr06	28000001	28250000	11101	9864	0.0320	0.0176	ambiguous
HAPA_chr06	28250001	28500000	17702	7309	0.0511	0.0131	a
HAPA_chr06	28500001	28750000	22708	7568	0.0655	0.0135	a
HAPA_chr06	28750001	29000000	13316	4393	0.0384	0.0079	a
HAPA_chr06	29000001	29250000	26045	11647	0.0752	0.0208	a
HAPA_chr06	29250001	29500000	18272	8227	0.0527	0.0147	a
HAPA_chr06	29500001	29750000	30478	17221	0.0880	0.0308	a
HAPA_chr06	29750001	30000000	34587	11936	0.0998	0.0213	a
HAPA_chr06	30000001	30250000	32081	10651	0.0926	0.0190	a
HAPA_chr06	30250001	30500000	19238	17109	0.0555	0.0306	ambiguous
HAPA_chr06	30500001	30750000	21010	11036	0.0606	0.0197	a
HAPA_chr06	30750001	31000000	18008	10516	0.0520	0.0188	a
HAPA_chr06	31000001	31250000	7067	11898	0.0204	0.0213	ambiguous
HAPA_chr06	31250001	31500000	15512	11624	0.0448	0.0208	a
HAPA_chr06	31500001	31750000	17062	11769	0.0492	0.0210	a
HAPA_chr06	31750001	32000000	28160	13187	0.0813	0.0236	a
HAPA_chr06	32000001	32250000	15124	11972	0.0437	0.0214	a
HAPA_chr06	32250001	32500000	32602	18460	0.0941	0.0330	a
HAPA_chr06	32500001	32750000	29257	18030	0.0844	0.0322	a
HAPA_chr06	32750001	33000000	35558	11930	0.1026	0.0213	a
HAPA_chr06	33000001	33250000	17276	11372	0.0499	0.0203	a
HAPA_chr06	33250001	33500000	18983	14395	0.0548	0.0257	a
HAPA_chr06	33500001	33750000	26775	9913	0.0773	0.0177	a
HAPA_chr06	33750001	34000000	18932	11178	0.0546	0.0200	a
HAPA_chr06	34000001	34250000	16582	10926	0.0479	0.0195	a
HAPA_chr06	34250001	34500000	20266	12053	0.0585	0.0215	a
HAPA_chr06	34500001	34750000	20919	9744	0.0604	0.0174	a
HAPA_chr06	34750001	35000000	27508	11292	0.0794	0.0202	a
HAPA_chr06	35000001	35250000	41203	14772	0.1189	0.0264	a
HAPA_chr06	35250001	35500000	36481	16298	0.1053	0.0291	a
HAPA_chr06	35500001	35750000	27195	11554	0.0785	0.0206	a
HAPA_chr06	35750001	36000000	30611	13595	0.0884	0.0243	a
HAPA_chr06	36000001	36250000	30580	11439	0.0883	0.0204	a
HAPA_chr06	36250001	36500000	32127	8482	0.0927	0.0152	a
HAPA_chr06	36500001	36750000	33014	13514	0.0953	0.0241	a
HAPA_chr06	36750001	37000000	20281	19426	0.0585	0.0347	ambiguous
HAPA_chr06	37000001	37250000	29744	13711	0.0858	0.0245	a
HAPA_chr06	37250001	37500000	34742	11122	0.1003	0.0199	a
HAPA_chr06	37500001	37750000	18330	8200	0.0529	0.0147	a
HAPA_chr06	37750001	38000000	18479	20999	0.0533	0.0375	ambiguous
HAPA_chr06	38000001	38250000	22073	11309	0.0637	0.0202	a
HAPA_chr06	38250001	38500000	24708	10946	0.0713	0.0196	a
HAPA_chr06	38500001	38750000	33754	10536	0.0974	0.0188	a
HAPA_chr06	38750001	39000000	28053	18861	0.0810	0.0337	a
HAPA_chr06	39000001	39250000	30158	8655	0.0870	0.0155	a
HAPA_chr06	39250001	39500000	32878	9581	0.0949	0.0171	a
HAPA_chr06	39500001	39750000	17468	6324	0.0504	0.0113	a
HAPA_chr06	39750001	40000000	16415	8427	0.0474	0.0151	a
HAPA_chr06	40000001	40250000	32306	10499	0.0932	0.0188	a
HAPA_chr06	40250001	40500000	30239	11210	0.0873	0.0200	a
HAPA_chr06	40500001	40750000	25498	9706	0.0736	0.0173	a
HAPA_chr06	40750001	41000000	40298	9067	0.1163	0.0162	a
HAPA_chr06	41000001	41250000	32608	11269	0.0941	0.0201	a
HAPA_chr06	41250001	41500000	30476	11669	0.0880	0.0209	a
HAPA_chr06	41500001	41750000	24633	15280	0.0711	0.0273	a
HAPA_chr06	41750001	42000000	29825	13473	0.0861	0.0241	a
HAPA_chr06	42000001	42250000	27966	11210	0.0807	0.0200	a
HAPA_chr06	42250001	42500000	24370	8068	0.0703	0.0144	a
HAPA_chr06	42500001	42750000	28462	17418	0.0821	0.0311	a
HAPA_chr06	42750001	43000000	15156	6864	0.0437	0.0123	a
HAPA_chr06	43000001	43250000	30468	11890	0.0879	0.0212	a
HAPA_chr06	43250001	43500000	22728	13188	0.0656	0.0236	a
HAPA_chr06	43500001	43750000	29700	11548	0.0857	0.0206	a
HAPA_chr06	43750001	44000000	16787	11588	0.0485	0.0207	a
HAPA_chr06	44000001	44250000	30585	17475	0.0883	0.0312	a
HAPA_chr06	44250001	44500000	19526	14048	0.0564	0.0251	a
HAPA_chr06	44500001	44750000	22255	14842	0.0642	0.0265	a
HAPA_chr06	44750001	45000000	20563	19151	0.0593	0.0342	ambiguous
HAPA_chr06	45000001	45250000	28599	17206	0.0825	0.0307	a
HAPA_chr06	45250001	45500000	29944	11527	0.0864	0.0206	a
HAPA_chr06	45500001	45750000	28688	17692	0.0828	0.0316	a
HAPA_chr06	45750001	46000000	29629	16334	0.0855	0.0292	a
HAPA_chr06	46000001	46250000	30534	17821	0.0881	0.0318	a
HAPA_chr06	46250001	46500000	23105	18433	0.0667	0.0329	a
HAPA_chr06	46500001	46750000	27606	14787	0.0797	0.0264	a
HAPA_chr06	46750001	47000000	16118	21038	0.0465	0.0376	ambiguous
HAPA_chr06	47000001	47250000	14621	12296	0.0422	0.0220	ambiguous
HAPA_chr06	47250001	47500000	27474	13543	0.0793	0.0242	a
HAPA_chr06	47500001	47750000	23787	12621	0.0687	0.0226	a
HAPA_chr06	47750001	48000000	27590	17022	0.0796	0.0304	a
HAPA_chr06	48000001	48250000	21295	17344	0.0615	0.0310	ambiguous
HAPA_chr06	48250001	48500000	23505	14585	0.0678	0.0261	a
HAPA_chr06	48500001	48750000	18610	19223	0.0537	0.0344	ambiguous
HAPA_chr06	48750001	49000000	18839	14942	0.0544	0.0267	a
HAPA_chr06	49000001	49250000	18257	15479	0.0527	0.0277	ambiguous
HAPA_chr06	49250001	49500000	39995	9863	0.1154	0.0176	a
HAPA_chr06	49500001	49750000	30927	12585	0.0893	0.0225	a
HAPA_chr06	49750001	50000000	25481	7225	0.0735	0.0129	a
HAPA_chr06	50000001	50250000	31794	12539	0.0918	0.0224	a
HAPA_chr06	50250001	50500000	31154	11779	0.0899	0.0210	a
HAPA_chr06	50500001	50750000	20863	23850	0.0602	0.0426	ambiguous
HAPA_chr06	50750001	51000000	20799	15644	0.0600	0.0280	a
HAPA_chr06	51000001	51250000	24789	10436	0.0715	0.0186	a
HAPA_chr06	51250001	51500000	33857	10500	0.0977	0.0188	a
HAPA_chr06	51500001	51750000	16641	10810	0.0480	0.0193	a
HAPA_chr06	51750001	52000000	27236	10476	0.0786	0.0187	a
HAPA_chr06	52000001	52250000	40835	11672	0.1179	0.0209	a
HAPA_chr06	52250001	52500000	23346	12579	0.0674	0.0225	a
HAPA_chr06	52500001	52750000	25242	16193	0.0729	0.0289	a
HAPA_chr06	52750001	53000000	25328	14258	0.0731	0.0255	a
HAPA_chr06	53000001	53250000	20945	12144	0.0605	0.0217	a
HAPA_chr06	53250001	53500000	30153	19440	0.0870	0.0347	a
HAPA_chr06	53500001	53750000	31765	12766	0.0917	0.0228	a
HAPA_chr06	53750001	54000000	33664	13748	0.0972	0.0246	a
HAPA_chr06	54000001	54250000	21644	12392	0.0625	0.0221	a
HAPA_chr06	54250001	54500000	39641	11506	0.1144	0.0206	a
HAPA_chr06	54500001	54750000	26711	9762	0.0771	0.0174	a
HAPA_chr06	54750001	55000000	34739	12745	0.1003	0.0228	a
HAPA_chr06	55000001	55250000	22325	8858	0.0644	0.0158	a
HAPA_chr06	55250001	55500000	29542	13583	0.0853	0.0243	a
HAPA_chr06	55500001	55750000	22633	9645	0.0653	0.0172	a
HAPA_chr06	55750001	56000000	34108	12849	0.0984	0.0230	a
HAPA_chr06	56000001	56250000	26644	10736	0.0769	0.0192	a
HAPA_chr06	56250001	56500000	36117	16674	0.1042	0.0298	a
HAPA_chr06	56500001	56750000	18815	12443	0.0543	0.0222	a
HAPA_chr06	56750001	57000000	26833	11816	0.0774	0.0211	a
HAPA_chr06	57000001	57250000	28039	11371	0.0809	0.0203	a
HAPA_chr06	57250001	57500000	36726	9543	0.1060	0.0171	a
HAPA_chr06	57500001	57750000	38615	14143	0.1115	0.0253	a
HAPA_chr06	57750001	58000000	32086	14233	0.0926	0.0254	a
HAPA_chr06	58000001	58250000	37046	12149	0.1069	0.0217	a
HAPA_chr06	58250001	58500000	32843	14214	0.0948	0.0254	a
HAPA_chr06	58500001	58750000	26902	12734	0.0776	0.0228	a
HAPA_chr06	58750001	59000000	30348	15929	0.0876	0.0285	a
HAPA_chr06	59000001	59250000	24279	16069	0.0701	0.0287	a
HAPA_chr06	59250001	59500000	28871	12154	0.0833	0.0217	a
HAPA_chr06	59500001	59750000	36404	21597	0.1051	0.0386	a
HAPA_chr06	59750001	60000000	28184	21200	0.0813	0.0379	a
HAPA_chr06	60000001	60250000	27935	15419	0.0806	0.0276	a
HAPA_chr06	60250001	60500000	36015	17103	0.1039	0.0306	a
HAPA_chr06	60500001	60750000	12637	11102	0.0365	0.0198	ambiguous
HAPA_chr06	60750001	61000000	22697	15868	0.0655	0.0284	a
HAPA_chr06	61000001	61250000	34362	12337	0.0992	0.0220	a
HAPA_chr06	61250001	61500000	33301	9833	0.0961	0.0176	a
HAPA_chr06	61500001	61750000	31177	9524	0.0900	0.0170	a
HAPA_chr06	61750001	62000000	19745	15224	0.0570	0.0272	a
HAPA_chr06	62000001	62250000	33200	14780	0.0958	0.0264	a
HAPA_chr06	62250001	62500000	25444	16501	0.0734	0.0295	a
HAPA_chr06	62500001	62750000	25979	9521	0.0750	0.0170	a
HAPA_chr06	62750001	63000000	20011	10461	0.0578	0.0187	a
HAPA_chr06	63000001	63250000	21182	12339	0.0611	0.0220	a
HAPA_chr06	63250001	63500000	23887	14457	0.0689	0.0258	a
HAPA_chr06	63500001	63750000	39378	12274	0.1137	0.0219	a
HAPA_chr06	63750001	64000000	18577	13996	0.0536	0.0250	a
HAPA_chr06	64000001	64250000	24929	12297	0.0720	0.0220	a
HAPA_chr06	64250001	64500000	31389	11155	0.0906	0.0199	a
HAPA_chr06	64500001	64750000	36561	11965	0.1055	0.0214	a
HAPA_chr06	64750001	65000000	25467	16795	0.0735	0.0300	a
HAPA_chr06	65000001	65250000	30106	17768	0.0869	0.0318	a
HAPA_chr06	65250001	65500000	25677	13176	0.0741	0.0235	a
HAPA_chr06	65500001	65750000	21156	13483	0.0611	0.0241	a
HAPA_chr06	65750001	66000000	21951	13442	0.0634	0.0240	a
HAPA_chr06	66000001	66250000	41623	14143	0.1201	0.0253	a
HAPA_chr06	66250001	66500000	20958	11204	0.0605	0.0200	a
HAPA_chr06	66500001	66750000	41505	12087	0.1198	0.0216	a
HAPA_chr06	66750001	67000000	34848	9590	0.1006	0.0171	a
HAPA_chr06	67000001	67250000	39228	9423	0.1132	0.0168	a
HAPA_chr06	67250001	67500000	34788	11484	0.1004	0.0205	a
HAPA_chr06	67500001	67750000	22550	21421	0.0651	0.0383	ambiguous
HAPA_chr06	67750001	68000000	17656	19611	0.0510	0.0350	ambiguous
HAPA_chr06	68000001	68250000	27521	10508	0.0794	0.0188	a
HAPA_chr06	68250001	68500000	31239	10686	0.0902	0.0191	a
HAPA_chr06	68500001	68750000	30260	19122	0.0873	0.0342	a
HAPA_chr06	68750001	69000000	41646	8490	0.1202	0.0152	a
HAPA_chr06	69000001	69250000	33586	13618	0.0969	0.0243	a
HAPA_chr06	69250001	69500000	40822	9715	0.1178	0.0174	a
HAPA_chr06	69500001	69750000	28060	8465	0.0810	0.0151	a
HAPA_chr06	69750001	70000000	17088	18192	0.0493	0.0325	ambiguous
HAPA_chr06	70000001	70250000	39800	11458	0.1149	0.0205	a
HAPA_chr06	70250001	70500000	36891	8686	0.1065	0.0155	a
HAPA_chr06	70500001	70750000	32299	19528	0.0932	0.0349	a
HAPA_chr06	70750001	71000000	33862	14227	0.0977	0.0254	a
HAPA_chr06	71000001	71250000	32084	16620	0.0926	0.0297	a
HAPA_chr06	71250001	71500000	22486	13030	0.0649	0.0233	a
HAPA_chr06	71500001	71750000	29826	12805	0.0861	0.0229	a
HAPA_chr06	71750001	72000000	33966	16069	0.0980	0.0287	a
HAPA_chr06	72000001	72250000	33972	11916	0.0981	0.0213	a
HAPA_chr06	72250001	72500000	25757	14526	0.0743	0.0260	a
HAPA_chr06	72500001	72750000	35168	19655	0.1015	0.0351	a
HAPA_chr06	72750001	73000000	31535	13496	0.0910	0.0241	a
HAPA_chr06	73000001	73250000	45384	12869	0.1310	0.0230	a
HAPA_chr06	73250001	73500000	33915	17457	0.0979	0.0312	a
HAPA_chr06	73500001	73750000	33983	13490	0.0981	0.0241	a
HAPA_chr06	73750001	74000000	25557	17209	0.0738	0.0308	a
HAPA_chr06	74000001	74250000	17798	11829	0.0514	0.0211	a
HAPA_chr06	74250001	74500000	24007	10134	0.0693	0.0181	a
HAPA_chr06	74500001	74750000	38406	20630	0.1108	0.0369	a
HAPA_chr06	74750001	75000000	35603	15089	0.1028	0.0270	a
HAPA_chr06	75000001	75250000	34718	14900	0.1002	0.0266	a
HAPA_chr06	75250001	75500000	26088	9683	0.0753	0.0173	a
HAPA_chr06	75500001	75750000	42992	8988	0.1241	0.0161	a
HAPA_chr06	75750001	76000000	36789	13895	0.1062	0.0248	a
HAPA_chr06	76000001	76250000	17271	10464	0.0498	0.0187	a
HAPA_chr06	76250001	76500000	17260	14764	0.0498	0.0264	ambiguous
HAPA_chr06	76500001	76750000	13379	23621	0.0386	0.0422	ambiguous
HAPA_chr06	76750001	77000000	20150	18977	0.0582	0.0339	ambiguous
HAPA_chr06	77000001	77250000	16038	13828	0.0463	0.0247	ambiguous
HAPA_chr06	77250001	77500000	17895	17234	0.0516	0.0308	ambiguous
HAPA_chr06	77500001	77750000	22486	15756	0.0649	0.0282	a
HAPA_chr06	77750001	78000000	21807	22003	0.0629	0.0393	ambiguous
HAPA_chr06	78000001	78250000	15188	29543	0.0438	0.0528	ambiguous
HAPA_chr06	78250001	78500000	26117	24672	0.0754	0.0441	ambiguous
HAPA_chr06	78500001	78750000	27927	15010	0.0806	0.0268	a
HAPA_chr06	78750001	79000000	32172	15925	0.0929	0.0285	a
HAPA_chr06	79000001	79250000	34722	11509	0.1002	0.0206	a
HAPA_chr06	79250001	79500000	22635	11657	0.0653	0.0208	a
HAPA_chr06	79500001	79750000	24799	15352	0.0716	0.0274	a
HAPA_chr06	79750001	80000000	36080	19087	0.1041	0.0341	a
HAPA_chr06	80000001	80250000	37581	10824	0.1085	0.0193	a
HAPA_chr06	80250001	80500000	26445	13090	0.0763	0.0234	a
HAPA_chr06	80500001	80750000	22661	7766	0.0654	0.0139	a
HAPA_chr06	80750001	81000000	26857	15517	0.0775	0.0277	a
HAPA_chr06	81000001	81250000	40739	16108	0.1176	0.0288	a
HAPA_chr06	81250001	81500000	39494	10864	0.1140	0.0194	a
HAPA_chr06	81500001	81750000	24371	18530	0.0703	0.0331	a
HAPA_chr06	81750001	82000000	20922	20668	0.0604	0.0369	ambiguous
HAPA_chr06	82000001	82250000	30772	15081	0.0888	0.0269	a
HAPA_chr06	82250001	82500000	36674	12198	0.1059	0.0218	a
HAPA_chr06	82500001	82750000	29622	11842	0.0855	0.0212	a
HAPA_chr06	82750001	83000000	27892	13573	0.0805	0.0243	a
HAPA_chr06	83000001	83250000	33623	13904	0.0970	0.0248	a
HAPA_chr06	83250001	83500000	21359	9244	0.0616	0.0165	a
HAPA_chr06	83500001	83750000	34687	11168	0.1001	0.0200	a
HAPA_chr06	83750001	84000000	36908	18408	0.1065	0.0329	a
HAPA_chr06	84000001	84250000	35388	17336	0.1021	0.0310	a
HAPA_chr06	84250001	84500000	22341	16363	0.0645	0.0292	a
HAPA_chr06	84500001	84750000	38579	16830	0.1113	0.0301	a
HAPA_chr06	84750001	85000000	28307	22554	0.0817	0.0403	a
HAPA_chr06	85000001	85250000	37465	18517	0.1081	0.0331	a
HAPA_chr06	85250001	85500000	33360	11884	0.0963	0.0212	a
HAPA_chr06	85500001	85750000	24184	13202	0.0698	0.0236	a
HAPA_chr06	85750001	86000000	30038	12658	0.0867	0.0226	a
HAPA_chr06	86000001	86250000	28766	15779	0.0830	0.0282	a
HAPA_chr06	86250001	86500000	36869	15980	0.1064	0.0286	a
HAPA_chr06	86500001	86750000	21183	21104	0.0611	0.0377	ambiguous
HAPA_chr06	86750001	87000000	30875	12095	0.0891	0.0216	a
HAPA_chr06	87000001	87250000	29077	10885	0.0839	0.0195	a
HAPA_chr06	87250001	87500000	27373	13628	0.0790	0.0244	a
HAPA_chr06	87500001	87750000	30598	10664	0.0883	0.0191	a
HAPA_chr06	87750001	88000000	37204	17426	0.1074	0.0311	a
HAPA_chr06	88000001	88250000	23721	23767	0.0685	0.0425	ambiguous
HAPA_chr06	88250001	88500000	36572	12783	0.1056	0.0228	a
HAPA_chr06	88500001	88750000	40987	11750	0.1183	0.0210	a
HAPA_chr06	88750001	89000000	25909	13001	0.0748	0.0232	a
HAPA_chr06	89000001	89250000	32166	18389	0.0928	0.0329	a
HAPA_chr06	89250001	89500000	40376	16766	0.1165	0.0300	a
HAPA_chr06	89500001	89750000	39935	13185	0.1153	0.0236	a
HAPA_chr06	89750001	90000000	33540	10935	0.0968	0.0195	a
HAPA_chr06	90000001	90250000	27013	11678	0.0780	0.0209	a
HAPA_chr06	90250001	90500000	21047	13406	0.0607	0.0240	a
HAPA_chr06	90500001	90750000	24098	14204	0.0696	0.0254	a
HAPA_chr06	90750001	91000000	32482	12074	0.0938	0.0216	a
HAPA_chr06	91000001	91250000	36658	18016	0.1058	0.0322	a
HAPA_chr06	91250001	91500000	36270	10905	0.1047	0.0195	a
HAPA_chr06	91500001	91750000	34445	16865	0.0994	0.0301	a
HAPA_chr06	91750001	92000000	22543	14098	0.0651	0.0252	a
HAPA_chr06	92000001	92250000	32859	16927	0.0948	0.0302	a
HAPA_chr06	92250001	92500000	27411	11654	0.0791	0.0208	a
HAPA_chr06	92500001	92750000	29465	13307	0.0850	0.0238	a
HAPA_chr06	92750001	93000000	33564	10316	0.0969	0.0184	a
HAPA_chr06	93000001	93250000	30634	12065	0.0884	0.0216	a
HAPA_chr06	93250001	93500000	20502	13377	0.0592	0.0239	a
HAPA_chr06	93500001	93750000	34541	13811	0.0997	0.0247	a
HAPA_chr06	93750001	94000000	27828	12265	0.0803	0.0219	a
HAPA_chr06	94000001	94250000	30793	18569	0.0889	0.0332	a
HAPA_chr06	94250001	94500000	14630	17071	0.0422	0.0305	ambiguous
HAPA_chr06	94500001	94750000	34069	11686	0.0983	0.0209	a
HAPA_chr06	94750001	95000000	24986	16177	0.0721	0.0289	a
HAPA_chr06	95000001	95250000	33410	12969	0.0964	0.0232	a
HAPA_chr06	95250001	95500000	28067	15234	0.0810	0.0272	a
HAPA_chr06	95500001	95750000	26741	12184	0.0772	0.0218	a
HAPA_chr06	95750001	96000000	17161	9064	0.0495	0.0162	a
HAPA_chr06	96000001	96250000	27917	12134	0.0806	0.0217	a
HAPA_chr06	96250001	96500000	28499	9038	0.0823	0.0162	a
HAPA_chr06	96500001	96750000	12404	13122	0.0358	0.0234	ambiguous
HAPA_chr06	96750001	97000000	35318	9750	0.1019	0.0174	a
HAPA_chr06	97000001	97250000	34069	10452	0.0983	0.0187	a
HAPA_chr06	97250001	97500000	30136	18727	0.0870	0.0335	a
HAPA_chr06	97500001	97750000	33802	16951	0.0976	0.0303	a
