unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAP2_chr07	14500001	14750000	149	373	0.2492	0.1874	b
HAP2_chr07	14750001	15000000	180	341	0.3010	0.1714	ambiguous
HAP2_chr07	15000001	15250000	179	345	0.2993	0.1734	ambiguous
HAP2_chr07	15250001	15500000	169	341	0.2826	0.1714	b
HAP2_chr07	15500001	15750000	211	262	0.3528	0.1317	ambiguous
HAP2_chr07	15750001	16000000	171	328	0.2860	0.1648	ambiguous
HAP2_chr07	16000001	16250000	203	370	0.3395	0.1859	ambiguous
HAP2_chr07	16250001	16500000	174	388	0.2910	0.1950	b
HAP2_chr07	16500001	16750000	167	427	0.2793	0.2146	b
HAP2_chr07	16750001	17000000	130	202	0.2174	0.1015	ambiguous
HAP2_chr07	17000001	17250000	161	318	0.2692	0.1598	ambiguous
HAP2_chr07	17250001	17500000	159	260	0.2659	0.1307	ambiguous
HAP2_chr07	17500001	17750000	197	290	0.3294	0.1457	ambiguous
HAP2_chr07	17750001	18000000	221	272	0.3696	0.1367	ambiguous
HAP2_chr07	18000001	18250000	177	293	0.2960	0.1472	ambiguous
HAP2_chr07	18250001	18500000	152	309	0.2542	0.1553	b
HAP2_chr07	18500001	18750000	130	315	0.2174	0.1583	b
HAP2_chr07	18750001	19000000	182	315	0.3043	0.1583	ambiguous
HAP2_chr07	19000001	19250000	170	331	0.2843	0.1663	ambiguous
HAP2_chr07	19250001	19500000	147	204	0.2458	0.1025	ambiguous
HAP2_chr07	19500001	19750000	156	297	0.2609	0.1492	ambiguous
HAP2_chr07	19750001	20000000	185	424	0.3094	0.2131	b
HAP2_chr07	20000001	20250000	155	285	0.2592	0.1432	ambiguous
HAP2_chr07	20250001	20500000	190	292	0.3177	0.1467	ambiguous
HAP2_chr07	20500001	20750000	201	326	0.3361	0.1638	ambiguous
HAP2_chr07	20750001	21000000	217	328	0.3629	0.1648	ambiguous
HAP2_chr07	21000001	21250000	164	240	0.2742	0.1206	ambiguous
HAP2_chr07	21250001	21500000	215	341	0.3595	0.1714	ambiguous
HAP2_chr07	21500001	21750000	135	262	0.2258	0.1317	ambiguous
HAP2_chr07	21750001	22000000	154	307	0.2575	0.1543	ambiguous
HAP2_chr07	22000001	22250000	132	304	0.2207	0.1528	b
HAP2_chr07	22250001	22500000	149	327	0.2492	0.1643	b
HAP2_chr07	22500001	22750000	139	336	0.2324	0.1688	b
HAP2_chr07	22750001	23000000	142	263	0.2375	0.1322	ambiguous
HAP2_chr07	23000001	23250000	199	404	0.3328	0.2030	b
HAP2_chr07	23250001	23500000	135	256	0.2258	0.1286	ambiguous
HAP2_chr07	23500001	23750000	142	344	0.2375	0.1729	b
HAP2_chr07	23750001	24000000	115	244	0.1923	0.1226	b
HAP2_chr07	24000001	24250000	108	195	0.1806	0.0980	ambiguous
HAP2_chr07	24250001	24500000	139	269	0.2324	0.1352	ambiguous
HAP2_chr07	24500001	24750000	127	232	0.2124	0.1166	ambiguous
HAP2_chr07	24750001	25000000	171	368	0.2860	0.1849	b
HAP2_chr07	25000001	25250000	144	293	0.2408	0.1472	b
HAP2_chr07	25250001	25500000	109	296	0.1823	0.1487	b
HAP2_chr07	25500001	25750000	110	358	0.1839	0.1799	b
HAP2_chr07	25750001	26000000	121	331	0.2023	0.1663	b
HAP2_chr07	26000001	26250000	81	271	0.1355	0.1362	b
HAP2_chr07	26250001	26500000	98	427	0.1639	0.2146	b
HAP2_chr07	26500001	26750000	154	750	0.2575	0.3769	b
HAP2_chr07	26750001	27000000	100	735	0.1672	0.3693	b
HAP2_chr07	27000001	27250000	47	561	0.0786	0.2819	b
HAP2_chr07	27250001	27500000	105	711	0.1756	0.3573	b
HAP2_chr07	27500001	27750000	80	727	0.1338	0.3653	b
HAP2_chr07	27750001	28000000	96	714	0.1605	0.3588	b
HAP2_chr07	28000001	28250000	84	706	0.1405	0.3548	b
HAP2_chr07	28250001	28500000	129	742	0.2157	0.3729	b
HAP2_chr07	28500001	28750000	131	661	0.2191	0.3322	b
HAP2_chr07	28750001	29000000	120	575	0.2007	0.2889	b
HAP2_chr07	29000001	29250000	169	730	0.2826	0.3668	b
HAP2_chr07	29250001	29500000	110	257	0.1839	0.1291	b
HAP2_chr07	29500001	29750000	78	334	0.1304	0.1678	b
HAP2_chr07	29750001	30000000	93	211	0.1555	0.1060	b
HAP2_chr07	30000001	30250000	105	311	0.1756	0.1563	b
HAP2_chr07	30250001	30500000	130	215	0.2174	0.1080	ambiguous
HAP2_chr07	30500001	30750000	175	316	0.2926	0.1588	ambiguous
HAP2_chr07	30750001	31000000	141	321	0.2358	0.1613	b
HAP2_chr07	31000001	31250000	118	393	0.1973	0.1975	b
HAP2_chr07	31250001	31500000	137	297	0.2291	0.1492	b
HAP2_chr07	31500001	31750000	138	247	0.2308	0.1241	ambiguous
HAP2_chr07	31750001	32000000	123	322	0.2057	0.1618	b
HAP2_chr07	32000001	32250000	112	346	0.1873	0.1739	b
HAP2_chr07	32250001	32500000	124	300	0.2074	0.1508	b
HAP2_chr07	32500001	32750000	128	210	0.2140	0.1055	ambiguous
HAP2_chr07	32750001	33000000	139	403	0.2324	0.2025	b
HAP2_chr07	33000001	33250000	122	272	0.2040	0.1367	b
HAP2_chr07	33250001	33500000	121	364	0.2023	0.1829	b
HAP2_chr07	33500001	33750000	122	215	0.2040	0.1080	ambiguous
HAP2_chr07	33750001	34000000	160	311	0.2676	0.1563	ambiguous
HAP2_chr07	34000001	34250000	142	272	0.2375	0.1367	ambiguous
HAP2_chr07	34250001	34500000	157	254	0.2625	0.1276	ambiguous
HAP2_chr07	34500001	34750000	141	322	0.2358	0.1618	b
HAP2_chr07	34750001	35000000	186	306	0.3110	0.1538	ambiguous
HAP2_chr07	35000001	35250000	177	286	0.2960	0.1437	ambiguous
HAP2_chr07	35250001	35500000	178	316	0.2977	0.1588	ambiguous
HAP2_chr07	35500001	35750000	174	314	0.2910	0.1578	ambiguous
HAP2_chr07	35750001	36000000	194	397	0.3244	0.1995	b
HAP2_chr07	36000001	36250000	168	329	0.2809	0.1653	ambiguous
HAP2_chr07	36250001	36500000	150	420	0.2508	0.2111	b
HAP2_chr07	36500001	36750000	168	269	0.2809	0.1352	ambiguous
HAP2_chr07	36750001	37000000	193	345	0.3227	0.1734	ambiguous
HAP2_chr07	37000001	37250000	198	346	0.3311	0.1739	ambiguous
HAP2_chr07	37250001	37500000	198	376	0.3311	0.1889	ambiguous
HAP2_chr07	37500001	37750000	134	278	0.2241	0.1397	b
HAP2_chr07	37750001	38000000	189	291	0.3161	0.1462	ambiguous
HAP2_chr07	38000001	38250000	190	334	0.3177	0.1678	ambiguous
HAP2_chr07	38250001	38500000	157	277	0.2625	0.1392	ambiguous
HAP2_chr07	38500001	38750000	187	323	0.3127	0.1623	ambiguous
HAP2_chr07	38750001	39000000	152	219	0.2542	0.1101	ambiguous
HAP2_chr07	39000001	39250000	216	328	0.3612	0.1648	ambiguous
HAP2_chr07	39250001	39500000	182	305	0.3043	0.1533	ambiguous
HAP2_chr07	39500001	39750000	181	331	0.3027	0.1663	ambiguous
HAP2_chr07	39750001	40000000	185	351	0.3094	0.1764	ambiguous
HAP2_chr07	40000001	40250000	143	331	0.2391	0.1663	b
HAP2_chr07	40250001	40500000	147	269	0.2458	0.1352	ambiguous
HAP2_chr07	40500001	40750000	170	294	0.2843	0.1477	ambiguous
HAP2_chr07	40750001	41000000	126	241	0.2107	0.1211	ambiguous
HAP2_chr07	41000001	41250000	125	244	0.2090	0.1226	ambiguous
HAP2_chr07	41250001	41500000	156	380	0.2609	0.1910	b
HAP2_chr07	41500001	41750000	168	259	0.2809	0.1302	ambiguous
HAP2_chr07	41750001	42000000	145	291	0.2425	0.1462	b
HAP2_chr07	42000001	42250000	137	227	0.2291	0.1141	ambiguous
HAP2_chr07	42250001	42500000	158	360	0.2642	0.1809	b
HAP2_chr07	42500001	42750000	190	293	0.3177	0.1472	ambiguous
HAP2_chr07	42750001	43000000	138	247	0.2308	0.1241	ambiguous
HAP2_chr07	43000001	43250000	197	349	0.3294	0.1754	ambiguous
HAP2_chr07	43250001	43500000	143	311	0.2391	0.1563	b
HAP2_chr07	43500001	43750000	160	313	0.2676	0.1573	ambiguous
HAP2_chr07	43750001	44000000	171	275	0.2860	0.1382	ambiguous
HAP2_chr07	44000001	44250000	67	480	0.1120	0.2412	b
