unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAP1_chr09	25250001	25500000	204	458	0.1567	0.0983	b
HAP1_chr09	25500001	25750000	172	347	0.1321	0.0745	b
HAP1_chr09	25750001	26000000	187	366	0.1436	0.0786	ambiguous
HAP1_chr09	26000001	26250000	222	404	0.1705	0.0867	ambiguous
HAP1_chr09	26250001	26500000	156	351	0.1198	0.0754	b
HAP1_chr09	26500001	26750000	170	359	0.1306	0.0771	b
HAP1_chr09	26750001	27000000	265	485	0.2035	0.1041	ambiguous
HAP1_chr09	27000001	27250000	167	428	0.1283	0.0919	b
HAP1_chr09	27250001	27500000	136	358	0.1045	0.0769	b
HAP1_chr09	27500001	27750000	281	440	0.2158	0.0945	ambiguous
HAP1_chr09	27750001	28000000	180	383	0.1382	0.0822	b
HAP1_chr09	28000001	28250000	211	415	0.1621	0.0891	ambiguous
HAP1_chr09	28250001	28500000	158	356	0.1214	0.0764	b
HAP1_chr09	28500001	28750000	159	386	0.1221	0.0829	b
HAP1_chr09	28750001	29000000	178	387	0.1367	0.0831	b
HAP1_chr09	29000001	29250000	163	389	0.1252	0.0835	b
HAP1_chr09	29250001	29500000	211	407	0.1621	0.0874	ambiguous
HAP1_chr09	29500001	29750000	190	338	0.1459	0.0726	ambiguous
HAP1_chr09	29750001	30000000	160	376	0.1229	0.0807	b
HAP1_chr09	30000001	30250000	231	424	0.1774	0.0910	ambiguous
HAP1_chr09	30250001	30500000	183	287	0.1406	0.0616	ambiguous
HAP1_chr09	30500001	30750000	181	402	0.1390	0.0863	b
HAP1_chr09	30750001	31000000	164	384	0.1260	0.0824	b
HAP1_chr09	31000001	31250000	177	328	0.1359	0.0704	ambiguous
HAP1_chr09	31250001	31500000	149	344	0.1144	0.0739	b
HAP1_chr09	31500001	31750000	166	356	0.1275	0.0764	b
HAP1_chr09	31750001	32000000	157	299	0.1206	0.0642	ambiguous
HAP1_chr09	32000001	32250000	155	358	0.1190	0.0769	b
HAP1_chr09	32250001	32500000	168	373	0.1290	0.0801	b
HAP1_chr09	32500001	32750000	162	326	0.1244	0.0700	b
HAP1_chr09	32750001	33000000	149	359	0.1144	0.0771	b
HAP1_chr09	33000001	33250000	150	330	0.1152	0.0708	b
HAP1_chr09	33250001	33500000	184	347	0.1413	0.0745	ambiguous
HAP1_chr09	33500001	33750000	158	269	0.1214	0.0578	ambiguous
HAP1_chr09	33750001	34000000	172	335	0.1321	0.0719	ambiguous
HAP1_chr09	34000001	34250000	242	390	0.1859	0.0837	ambiguous
HAP1_chr09	34250001	34500000	176	410	0.1352	0.0880	b
HAP1_chr09	34500001	34750000	136	322	0.1045	0.0691	b
HAP1_chr09	34750001	35000000	165	294	0.1267	0.0631	ambiguous
HAP1_chr09	35000001	35250000	153	355	0.1175	0.0762	b
HAP1_chr09	35250001	35500000	183	348	0.1406	0.0747	ambiguous
HAP1_chr09	35500001	35750000	154	306	0.1183	0.0657	ambiguous
HAP1_chr09	35750001	36000000	142	328	0.1091	0.0704	b
HAP1_chr09	36000001	36250000	139	328	0.1068	0.0704	b
HAP1_chr09	36250001	36500000	153	291	0.1175	0.0625	ambiguous
HAP1_chr09	36500001	36750000	168	324	0.1290	0.0696	ambiguous
HAP1_chr09	36750001	37000000	145	363	0.1114	0.0779	b
HAP1_chr09	37000001	37250000	135	313	0.1037	0.0672	b
HAP1_chr09	37250001	37500000	124	293	0.0952	0.0629	b
HAP1_chr09	37500001	37750000	142	309	0.1091	0.0663	b
HAP1_chr09	37750001	38000000	118	265	0.0906	0.0569	b
HAP1_chr09	38000001	38250000	136	338	0.1045	0.0726	b
HAP1_chr09	38250001	38500000	163	290	0.1252	0.0623	ambiguous
HAP1_chr09	38500001	38750000	114	276	0.0876	0.0593	b
HAP1_chr09	38750001	39000000	134	281	0.1029	0.0603	b
HAP1_chr09	39000001	39250000	157	378	0.1206	0.0812	b
HAP1_chr09	39250001	39500000	107	196	0.0822	0.0421	ambiguous
HAP1_chr09	39500001	39719882	88	585	0.0676	0.1256	b
HAP2_chr09	1	250000	172	271	0.1321	0.0582	ambiguous
HAP2_chr09	250001	500000	160	369	0.1229	0.0792	b
HAP2_chr09	500001	750000	204	440	0.1567	0.0945	b
HAP2_chr09	750001	1000000	161	370	0.1237	0.0794	b
HAP2_chr09	1000001	1250000	54	114	0.0415	0.0245	b
HAP2_chr09	1250001	1500000	31	76	0.0238	0.0163	b
HAP2_chr09	1500001	1750000	126	1079	0.0968	0.2316	b
HAP2_chr09	1750001	2000000	86	216	0.0661	0.0464	b
HAP2_chr09	2000001	2250000	214	249	0.1644	0.0535	ambiguous
HAP2_chr09	2250001	2500000	194	321	0.1490	0.0689	ambiguous
HAP2_chr09	2500001	2750000	202	294	0.1551	0.0631	ambiguous
HAP2_chr09	2750001	3000000	179	367	0.1375	0.0788	b
HAP2_chr09	3000001	3250000	233	297	0.1790	0.0638	ambiguous
HAP2_chr09	3250001	3500000	220	354	0.1690	0.0760	ambiguous
HAP2_chr09	3500001	3750000	231	290	0.1774	0.0623	ambiguous
HAP2_chr09	3750001	4000000	215	224	0.1651	0.0481	ambiguous
HAP2_chr09	4000001	4250000	225	192	0.1728	0.0412	ambiguous
HAP2_chr09	4250001	4500000	259	370	0.1989	0.0794	ambiguous
HAP2_chr09	4500001	4750000	224	312	0.1720	0.0670	ambiguous
HAP2_chr09	4750001	5000000	80	1983	0.0614	0.4257	b
HAP2_chr09	5000001	5250000	97	1851	0.0745	0.3974	b
HAP2_chr09	5250001	5500000	126	2055	0.0968	0.4412	b
HAP2_chr09	5500001	5750000	130	2068	0.0998	0.4440	b
HAP2_chr09	5750001	6000000	110	2066	0.0845	0.4435	b
HAP2_chr09	6000001	6250000	101	1798	0.0776	0.3860	b
HAP2_chr09	6250001	6500000	111	2013	0.0853	0.4322	b
HAP2_chr09	6500001	6750000	244	1474	0.1874	0.3164	b
HAP2_chr09	6750001	7000000	202	204	0.1551	0.0438	ambiguous
HAP2_chr09	7000001	7250000	230	209	0.1767	0.0449	ambiguous
HAP2_chr09	7250001	7500000	213	207	0.1636	0.0444	ambiguous
HAP2_chr09	7500001	7750000	242	336	0.1859	0.0721	ambiguous
HAP2_chr09	7750001	8000000	108	278	0.0829	0.0597	b
HAP2_chr09	8000001	8250000	165	1811	0.1267	0.3888	b
HAP2_chr09	8250001	8500000	123	1949	0.0945	0.4184	b
HAP2_chr09	8500001	8750000	90	1929	0.0691	0.4141	b
HAP2_chr09	8750001	9000000	142	2016	0.1091	0.4328	b
HAP2_chr09	9000001	9250000	84	2096	0.0645	0.4500	b
HAP2_chr09	9250001	9500000	38	1705	0.0292	0.3660	b
HAP2_chr09	9500001	9750000	84	1624	0.0645	0.3486	b
HAP2_chr09	9750001	10000000	130	1694	0.0998	0.3637	b
HAP2_chr09	10000001	10250000	102	1634	0.0783	0.3508	b
HAP2_chr09	10250001	10500000	497	1654	0.3817	0.3551	b
HAP2_chr09	10500001	10750000	464	394	0.3564	0.0846	ambiguous
HAP2_chr09	10750001	11000000	336	417	0.2581	0.0895	ambiguous
HAP2_chr09	11000001	11250000	379	1584	0.2911	0.3401	b
HAP2_chr09	11250001	11500000	330	1710	0.2535	0.3671	b
HAP2_chr09	11500001	11750000	306	626	0.2350	0.1344	b
HAP2_chr09	11750001	12000000	426	514	0.3272	0.1103	ambiguous
HAP2_chr09	12000001	12250000	438	482	0.3364	0.1035	ambiguous
HAP2_chr09	12250001	12500000	415	352	0.3187	0.0756	ambiguous
HAP2_chr09	12500001	12750000	242	212	0.1859	0.0455	ambiguous
HAP2_chr09	12750001	13000000	188	271	0.1444	0.0582	ambiguous
HAP2_chr09	13000001	13250000	249	333	0.1912	0.0715	ambiguous
HAP2_chr09	13250001	13500000	211	285	0.1621	0.0612	ambiguous
HAP2_chr09	13500001	13750000	209	314	0.1605	0.0674	ambiguous
HAP2_chr09	13750001	14000000	220	224	0.1690	0.0481	ambiguous
HAP2_chr09	14000001	14250000	177	169	0.1359	0.0363	ambiguous
HAP2_chr09	14250001	14500000	170	211	0.1306	0.0453	ambiguous
HAP2_chr09	14500001	14750000	222	327	0.1705	0.0702	ambiguous
HAP2_chr09	14750001	15000000	218	189	0.1674	0.0406	ambiguous
HAP2_chr09	15000001	15250000	206	288	0.1582	0.0618	ambiguous
HAP2_chr09	15250001	15500000	214	246	0.1644	0.0528	ambiguous
HAP2_chr09	15500001	15750000	228	339	0.1751	0.0728	ambiguous
HAP2_chr09	15750001	16000000	152	263	0.1167	0.0565	ambiguous
HAP2_chr09	16000001	16250000	143	195	0.1098	0.0419	ambiguous
HAP2_chr09	16250001	16500000	188	284	0.1444	0.0610	ambiguous
HAP2_chr09	16500001	16750000	220	281	0.1690	0.0603	ambiguous
HAP2_chr09	16750001	17000000	214	332	0.1644	0.0713	ambiguous
HAP2_chr09	17000001	17250000	201	407	0.1544	0.0874	b
HAP2_chr09	17250001	17500000	178	217	0.1367	0.0466	ambiguous
HAP2_chr09	17500001	17750000	216	320	0.1659	0.0687	ambiguous
HAP2_chr09	17750001	18000000	158	289	0.1214	0.0620	ambiguous
HAP2_chr09	18000001	18250000	202	324	0.1551	0.0696	ambiguous
HAP2_chr09	18250001	18500000	60	161	0.0461	0.0346	b
HAP2_chr09	18500001	18750000	142	354	0.1091	0.0760	b
HAP2_chr09	18750001	19000000	204	408	0.1567	0.0876	b
HAP2_chr09	19000001	19250000	154	391	0.1183	0.0839	b
HAP2_chr09	19250001	19500000	197	342	0.1513	0.0734	ambiguous
HAP2_chr09	19500001	19750000	152	406	0.1167	0.0872	b
HAP2_chr09	19750001	20000000	172	397	0.1321	0.0852	b
HAP2_chr09	20000001	20250000	199	401	0.1528	0.0861	b
HAP2_chr09	20250001	20500000	181	360	0.1390	0.0773	ambiguous
HAP2_chr09	20500001	20750000	139	299	0.1068	0.0642	b
HAP2_chr09	20750001	21000000	140	390	0.1075	0.0837	b
HAP2_chr09	21000001	21250000	207	357	0.1590	0.0766	ambiguous
HAP2_chr09	21250001	21500000	188	426	0.1444	0.0915	b
HAP2_chr09	21500001	21750000	122	346	0.0937	0.0743	b
HAP2_chr09	21750001	22000000	130	418	0.0998	0.0897	b
HAP2_chr09	22000001	22250000	186	397	0.1429	0.0852	b
HAP2_chr09	22250001	22500000	127	388	0.0975	0.0833	b
HAP2_chr09	22500001	22750000	163	355	0.1252	0.0762	b
HAP2_chr09	22750001	23000000	178	426	0.1367	0.0915	b
HAP2_chr09	23000001	23250000	185	447	0.1421	0.0960	b
HAP2_chr09	23250001	23500000	120	332	0.0922	0.0713	b
HAP2_chr09	23500001	23750000	146	329	0.1121	0.0706	b
HAP2_chr09	23750001	24000000	173	392	0.1329	0.0842	b
HAP2_chr09	24000001	24250000	168	385	0.1290	0.0827	b
HAP2_chr09	24250001	24500000	178	394	0.1367	0.0846	b
HAP2_chr09	24500001	24750000	154	440	0.1183	0.0945	b
HAP2_chr09	24750001	25000000	163	299	0.1252	0.0642	ambiguous
HAP2_chr09	25000001	25250000	160	332	0.1229	0.0713	b
HAP2_chr09	25250001	25500000	153	440	0.1175	0.0945	b
HAP2_chr09	25500001	25750000	149	340	0.1144	0.0730	b
HAP2_chr09	25750001	26000000	164	441	0.1260	0.0947	b
HAP2_chr09	26000001	26250000	177	399	0.1359	0.0857	b
HAP2_chr09	26250001	26500000	169	395	0.1298	0.0848	b
HAP2_chr09	26500001	26750000	137	342	0.1052	0.0734	b
HAP2_chr09	26750001	27000000	184	439	0.1413	0.0942	b
HAP2_chr09	27000001	27250000	222	403	0.1705	0.0865	ambiguous
HAP2_chr09	27250001	27500000	136	383	0.1045	0.0822	b
HAP2_chr09	27500001	27750000	174	386	0.1336	0.0829	b
HAP2_chr09	27750001	28000000	149	428	0.1144	0.0919	b
HAP2_chr09	28000001	28250000	152	348	0.1167	0.0747	b
HAP2_chr09	28250001	28500000	198	348	0.1521	0.0747	ambiguous
HAP2_chr09	28500001	28750000	191	458	0.1467	0.0983	b
HAP2_chr09	28750001	29000000	166	428	0.1275	0.0919	b
HAP2_chr09	29000001	29250000	139	304	0.1068	0.0653	b
HAP2_chr09	29250001	29500000	237	403	0.1820	0.0865	ambiguous
HAP2_chr09	29500001	29750000	192	431	0.1475	0.0925	b
HAP2_chr09	29750001	30000000	221	446	0.1697	0.0957	b
HAP2_chr09	30000001	30250000	164	419	0.1260	0.0900	b
HAP2_chr09	30250001	30500000	153	418	0.1175	0.0897	b
HAP2_chr09	30500001	30750000	204	403	0.1567	0.0865	ambiguous
HAP2_chr09	30750001	31000000	156	458	0.1198	0.0983	b
HAP2_chr09	31000001	31250000	139	354	0.1068	0.0760	b
HAP2_chr09	31250001	31500000	186	423	0.1429	0.0908	b
HAP2_chr09	31500001	31750000	168	411	0.1290	0.0882	b
HAP2_chr09	31750001	32000000	167	463	0.1283	0.0994	b
HAP2_chr09	32000001	32250000	159	366	0.1221	0.0786	b
HAP2_chr09	32250001	32500000	150	417	0.1152	0.0895	b
HAP2_chr09	32500001	32750000	174	352	0.1336	0.0756	b
HAP2_chr09	32750001	33000000	163	390	0.1252	0.0837	b
HAP2_chr09	33000001	33250000	166	380	0.1275	0.0816	b
HAP2_chr09	33250001	33500000	154	432	0.1183	0.0927	b
HAP2_chr09	33500001	33750000	217	429	0.1667	0.0921	ambiguous
HAP2_chr09	33750001	34000000	181	417	0.1390	0.0895	b
HAP2_chr09	34000001	34250000	148	379	0.1137	0.0814	b
HAP2_chr09	34250001	34500000	171	397	0.1313	0.0852	b
HAP2_chr09	34500001	34750000	124	319	0.0952	0.0685	b
HAP2_chr09	34750001	35000000	144	414	0.1106	0.0889	b
HAP2_chr09	35000001	35250000	140	321	0.1075	0.0689	b
HAP2_chr09	35250001	35500000	158	452	0.1214	0.0970	b
HAP2_chr09	35500001	35750000	163	375	0.1252	0.0805	b
HAP2_chr09	35750001	36000000	149	378	0.1144	0.0812	b
HAP2_chr09	36000001	36250000	137	347	0.1052	0.0745	b
HAP2_chr09	36250001	36500000	150	368	0.1152	0.0790	b
HAP2_chr09	36500001	36750000	155	281	0.1190	0.0603	ambiguous
HAP2_chr09	36750001	37000000	172	337	0.1321	0.0723	ambiguous
HAP2_chr09	37000001	37250000	171	440	0.1313	0.0945	b
HAP2_chr09	37250001	37500000	171	382	0.1313	0.0820	b
HAP2_chr09	37500001	37750000	148	434	0.1137	0.0932	b
HAP2_chr09	37750001	38000000	138	345	0.1060	0.0741	b
HAP2_chr09	38000001	38250000	142	354	0.1091	0.0760	b
HAP2_chr09	38250001	38500000	152	322	0.1167	0.0691	b
HAP2_chr09	38500001	38750000	173	353	0.1329	0.0758	b
HAP2_chr09	38750001	39000000	149	344	0.1144	0.0739	b
HAP2_chr09	39000001	39250000	140	390	0.1075	0.0837	b
HAP2_chr09	39250001	39500000	149	351	0.1144	0.0754	b
HAP2_chr09	39500001	39750000	166	368	0.1275	0.0790	b
HAP2_chr09	39750001	40000000	120	296	0.0922	0.0635	b
HAP2_chr09	40000001	40250000	103	279	0.0791	0.0599	b
HAP2_chr09	40250001	40500000	160	455	0.1229	0.0977	b
HAP2_chr09	40500001	40750000	112	388	0.0860	0.0833	b
HAP2_chr09	40750001	41000000	161	346	0.1237	0.0743	b
HAP2_chr09	41000001	41250000	100	268	0.0768	0.0575	b
HAP2_chr09	41250001	41500000	113	347	0.0868	0.0745	b
HAP2_chr09	41500001	41750000	108	274	0.0829	0.0588	b
HAP2_chr09	41750001	42000000	128	285	0.0983	0.0612	b
HAP2_chr09	42000001	42250000	162	391	0.1244	0.0839	b
HAP2_chr09	42250001	42500000	150	397	0.1152	0.0852	b
HAP2_chr09	42500001	42750000	160	318	0.1229	0.0683	ambiguous
HAP2_chr09	42750001	43000000	109	357	0.0837	0.0766	b
HAP2_chr09	43000001	43250000	10	558	0.0077	0.1198	b
HAP2_chr09	43250001	43304729	16	406	0.0123	0.0872	b
