unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAP1_chr08	7500001	7750000	247	245	0.1593	0.1653	ambiguous
HAP1_chr08	7750001	8000000	393	286	0.2534	0.1930	ambiguous
HAP1_chr08	8000001	8250000	421	303	0.2714	0.2045	ambiguous
HAP1_chr08	8250001	8500000	426	325	0.2747	0.2193	ambiguous
HAP1_chr08	8500001	8750000	347	289	0.2237	0.1950	ambiguous
HAP1_chr08	8750001	9000000	288	186	0.1857	0.1255	ambiguous
HAP1_chr08	9000001	9250000	289	220	0.1863	0.1484	ambiguous
HAP1_chr08	9250001	9500000	272	260	0.1754	0.1754	ambiguous
HAP1_chr08	9500001	9750000	237	295	0.1528	0.1991	ambiguous
HAP1_chr08	9750001	10000000	310	249	0.1999	0.1680	ambiguous
HAP1_chr08	10000001	10250000	279	247	0.1799	0.1667	ambiguous
HAP1_chr08	10250001	10500000	231	251	0.1489	0.1694	ambiguous
HAP1_chr08	10500001	10750000	232	245	0.1496	0.1653	ambiguous
HAP1_chr08	10750001	11000000	246	209	0.1586	0.1410	ambiguous
HAP1_chr08	11000001	11250000	201	211	0.1296	0.1424	ambiguous
HAP1_chr08	11250001	11500000	158	226	0.1019	0.1525	ambiguous
HAP1_chr08	11500001	11750000	233	220	0.1502	0.1484	ambiguous
HAP1_chr08	11750001	12000000	212	247	0.1367	0.1667	ambiguous
HAP1_chr08	12000001	12250000	143	204	0.0922	0.1377	ambiguous
HAP1_chr08	12250001	12500000	287	263	0.1850	0.1775	ambiguous
HAP1_chr08	12500001	12750000	280	233	0.1805	0.1572	ambiguous
HAP1_chr08	12750001	13000000	230	252	0.1483	0.1700	ambiguous
HAP1_chr08	13000001	13250000	182	222	0.1173	0.1498	ambiguous
HAP1_chr08	13250001	13500000	255	236	0.1644	0.1592	ambiguous
HAP1_chr08	13500001	13750000	333	287	0.2147	0.1937	ambiguous
HAP1_chr08	13750001	14000000	156	180	0.1006	0.1215	ambiguous
HAP1_chr08	14000001	14250000	141	171	0.0909	0.1154	ambiguous
HAP1_chr08	14250001	14500000	110	364	0.0709	0.2456	b
HAP1_chr08	14500001	14750000	114	378	0.0735	0.2551	b
HAP1_chr08	14750001	15000000	163	428	0.1051	0.2888	b
HAP1_chr08	15000001	15250000	121	364	0.0780	0.2456	b
HAP1_chr08	15250001	15500000	144	348	0.0928	0.2348	b
HAP1_chr08	15500001	15750000	159	373	0.1025	0.2517	b
HAP1_chr08	15750001	16000000	208	323	0.1341	0.2179	ambiguous
HAP1_chr08	16000001	16250000	213	207	0.1373	0.1397	ambiguous
HAP1_chr08	16250001	16500000	174	317	0.1122	0.2139	ambiguous
HAP1_chr08	16500001	16750000	177	245	0.1141	0.1653	ambiguous
HAP1_chr08	16750001	17000000	206	349	0.1328	0.2355	ambiguous
HAP1_chr08	17000001	17250000	163	135	0.1051	0.0911	ambiguous
HAP1_chr08	17250001	17500000	233	112	0.1502	0.0756	a
HAP1_chr08	17500001	17750000	227	92	0.1464	0.0621	a
HAP1_chr08	17750001	18000000	259	90	0.1670	0.0607	a
HAP1_chr08	18000001	18250000	460	299	0.2966	0.2018	ambiguous
HAP1_chr08	18250001	18500000	100	181	0.0645	0.1221	ambiguous
HAP1_chr08	18500001	18750000	162	231	0.1044	0.1559	ambiguous
HAP1_chr08	18750001	19000000	236	265	0.1522	0.1788	ambiguous
HAP1_chr08	19000001	19250000	211	298	0.1360	0.2011	ambiguous
HAP1_chr08	19250001	19500000	270	284	0.1741	0.1916	ambiguous
HAP1_chr08	19500001	19750000	188	225	0.1212	0.1518	ambiguous
HAP1_chr08	19750001	20000000	230	271	0.1483	0.1829	ambiguous
HAP1_chr08	20000001	20250000	255	302	0.1644	0.2038	ambiguous
HAP1_chr08	20250001	20500000	273	182	0.1760	0.1228	ambiguous
HAP1_chr08	20500001	20750000	232	258	0.1496	0.1741	ambiguous
HAP1_chr08	20750001	21000000	322	236	0.2076	0.1592	ambiguous
HAP1_chr08	21000001	21250000	235	207	0.1515	0.1397	ambiguous
HAP1_chr08	21250001	21500000	344	222	0.2218	0.1498	ambiguous
HAP1_chr08	21500001	21750000	247	221	0.1593	0.1491	ambiguous
HAP1_chr08	21750001	22000000	229	233	0.1476	0.1572	ambiguous
HAP1_chr08	22000001	22250000	265	176	0.1709	0.1188	ambiguous
HAP1_chr08	22250001	22500000	342	290	0.2205	0.1957	ambiguous
HAP1_chr08	22500001	22750000	262	214	0.1689	0.1444	ambiguous
HAP1_chr08	22750001	23000000	276	262	0.1779	0.1768	ambiguous
HAP1_chr08	23000001	23250000	270	215	0.1741	0.1451	ambiguous
HAP1_chr08	23250001	23500000	349	246	0.2250	0.1660	ambiguous
HAP1_chr08	23500001	23750000	164	193	0.1057	0.1302	ambiguous
HAP1_chr08	23750001	24000000	228	279	0.1470	0.1883	ambiguous
HAP1_chr08	24000001	24250000	306	226	0.1973	0.1525	ambiguous
HAP1_chr08	24250001	24500000	316	219	0.2037	0.1478	ambiguous
HAP1_chr08	24500001	24750000	335	264	0.2160	0.1781	ambiguous
HAP1_chr08	24750001	25000000	334	309	0.2153	0.2085	ambiguous
HAP1_chr08	25000001	25250000	348	268	0.2244	0.1808	ambiguous
HAP1_chr08	25250001	25500000	239	233	0.1541	0.1572	ambiguous
HAP1_chr08	25500001	25750000	247	262	0.1593	0.1768	ambiguous
HAP1_chr08	25750001	26000000	301	197	0.1941	0.1329	ambiguous
HAP1_chr08	26000001	26250000	340	283	0.2192	0.1910	ambiguous
HAP1_chr08	26250001	26500000	220	181	0.1418	0.1221	ambiguous
HAP1_chr08	26500001	26750000	255	298	0.1644	0.2011	ambiguous
HAP1_chr08	26750001	27000000	335	246	0.2160	0.1660	ambiguous
HAP1_chr08	27000001	27250000	271	336	0.1747	0.2267	ambiguous
HAP1_chr08	27250001	27500000	283	199	0.1825	0.1343	ambiguous
HAP1_chr08	27500001	27750000	361	274	0.2328	0.1849	ambiguous
HAP1_chr08	27750001	28000000	331	254	0.2134	0.1714	ambiguous
HAP1_chr08	28000001	28250000	319	225	0.2057	0.1518	ambiguous
HAP1_chr08	28250001	28500000	327	221	0.2108	0.1491	ambiguous
HAP1_chr08	28500001	28750000	273	303	0.1760	0.2045	ambiguous
HAP1_chr08	28750001	29000000	324	293	0.2089	0.1977	ambiguous
HAP1_chr08	29000001	29250000	260	219	0.1676	0.1478	ambiguous
HAP1_chr08	29250001	29500000	353	266	0.2276	0.1795	ambiguous
HAP1_chr08	29500001	29750000	258	292	0.1663	0.1970	ambiguous
HAP1_chr08	29750001	30000000	253	292	0.1631	0.1970	ambiguous
HAP1_chr08	30000001	30250000	305	309	0.1966	0.2085	ambiguous
HAP1_chr08	30250001	30500000	365	251	0.2353	0.1694	ambiguous
HAP1_chr08	30500001	30750000	234	226	0.1509	0.1525	ambiguous
HAP1_chr08	30750001	31000000	262	282	0.1689	0.1903	ambiguous
HAP1_chr08	31000001	31250000	300	270	0.1934	0.1822	ambiguous
HAP1_chr08	31250001	31500000	370	314	0.2386	0.2119	ambiguous
HAP1_chr08	31500001	31750000	287	251	0.1850	0.1694	ambiguous
HAP1_chr08	31750001	32000000	437	302	0.2818	0.2038	ambiguous
HAP1_chr08	32000001	32250000	328	222	0.2115	0.1498	ambiguous
HAP1_chr08	32250001	32500000	421	309	0.2714	0.2085	ambiguous
HAP1_chr08	32500001	32750000	326	274	0.2102	0.1849	ambiguous
HAP1_chr08	32750001	33000000	240	235	0.1547	0.1586	ambiguous
HAP1_chr08	33000001	33250000	346	280	0.2231	0.1889	ambiguous
HAP1_chr08	33250001	33500000	252	213	0.1625	0.1437	ambiguous
HAP1_chr08	33500001	33750000	283	233	0.1825	0.1572	ambiguous
HAP1_chr08	33750001	34000000	253	290	0.1631	0.1957	ambiguous
HAP1_chr08	34000001	34250000	366	292	0.2360	0.1970	ambiguous
HAP1_chr08	34250001	34500000	326	221	0.2102	0.1491	ambiguous
HAP1_chr08	34500001	34750000	297	272	0.1915	0.1835	ambiguous
HAP1_chr08	34750001	35000000	402	248	0.2592	0.1673	ambiguous
HAP1_chr08	35000001	35250000	316	262	0.2037	0.1768	ambiguous
HAP1_chr08	35250001	35500000	342	203	0.2205	0.1370	ambiguous
HAP1_chr08	35500001	35750000	333	268	0.2147	0.1808	ambiguous
HAP1_chr08	35750001	36000000	351	242	0.2263	0.1633	ambiguous
HAP1_chr08	36000001	36250000	246	223	0.1586	0.1505	ambiguous
HAP1_chr08	36250001	36500000	300	233	0.1934	0.1572	ambiguous
HAP1_chr08	36500001	36750000	285	250	0.1838	0.1687	ambiguous
HAP1_chr08	36750001	37000000	200	219	0.1289	0.1478	ambiguous
HAP1_chr08	37000001	37250000	279	187	0.1799	0.1262	ambiguous
HAP1_chr08	37250001	37500000	309	250	0.1992	0.1687	ambiguous
HAP1_chr08	37500001	37750000	345	276	0.2224	0.1862	ambiguous
HAP1_chr08	37750001	38000000	268	224	0.1728	0.1511	ambiguous
HAP1_chr08	38000001	38250000	237	268	0.1528	0.1808	ambiguous
HAP1_chr08	38250001	38500000	418	272	0.2695	0.1835	ambiguous
HAP1_chr08	38500001	38750000	347	189	0.2237	0.1275	ambiguous
HAP1_chr08	38750001	39000000	326	276	0.2102	0.1862	ambiguous
HAP1_chr08	39000001	39250000	288	246	0.1857	0.1660	ambiguous
HAP1_chr08	39250001	39500000	393	294	0.2534	0.1984	ambiguous
HAP1_chr08	39500001	39750000	385	251	0.2482	0.1694	ambiguous
HAP1_chr08	39750001	40000000	315	193	0.2031	0.1302	ambiguous
HAP1_chr08	40000001	40250000	374	257	0.2411	0.1734	ambiguous
HAP1_chr08	40250001	40500000	360	262	0.2321	0.1768	ambiguous
HAP1_chr08	40500001	40750000	241	240	0.1554	0.1619	ambiguous
HAP1_chr08	40750001	41000000	237	184	0.1528	0.1242	ambiguous
HAP1_chr08	41000001	41250000	291	245	0.1876	0.1653	ambiguous
HAP1_chr08	41250001	41500000	301	215	0.1941	0.1451	ambiguous
HAP1_chr08	41500001	41750000	295	213	0.1902	0.1437	ambiguous
HAP1_chr08	41750001	42000000	291	219	0.1876	0.1478	ambiguous
HAP1_chr08	42000001	42250000	330	313	0.2128	0.2112	ambiguous
HAP1_chr08	42250001	42500000	394	138	0.2540	0.0931	a
HAP1_chr08	42500001	42750000	377	111	0.2431	0.0749	a
HAP1_chr08	42750001	42777013	122	45	0.0787	0.0304	a
HAP2_chr08	1	250000	81	39	0.0522	0.0263	a
HAP2_chr08	250001	500000	401	203	0.2585	0.1370	ambiguous
HAP2_chr08	500001	750000	327	236	0.2108	0.1592	ambiguous
HAP2_chr08	750001	1000000	254	205	0.1638	0.1383	ambiguous
HAP2_chr08	1000001	1250000	185	263	0.1193	0.1775	ambiguous
HAP2_chr08	1250001	1500000	263	223	0.1696	0.1505	ambiguous
HAP2_chr08	1500001	1750000	203	187	0.1309	0.1262	ambiguous
HAP2_chr08	1750001	2000000	308	265	0.1986	0.1788	ambiguous
HAP2_chr08	2000001	2250000	335	251	0.2160	0.1694	ambiguous
HAP2_chr08	2250001	2500000	211	239	0.1360	0.1613	ambiguous
HAP2_chr08	2500001	2750000	186	247	0.1199	0.1667	ambiguous
HAP2_chr08	2750001	3000000	227	269	0.1464	0.1815	ambiguous
HAP2_chr08	3000001	3250000	259	245	0.1670	0.1653	ambiguous
HAP2_chr08	3250001	3500000	157	237	0.1012	0.1599	ambiguous
HAP2_chr08	3500001	3750000	312	249	0.2012	0.1680	ambiguous
HAP2_chr08	3750001	4000000	225	251	0.1451	0.1694	ambiguous
HAP2_chr08	4000001	4250000	236	226	0.1522	0.1525	ambiguous
HAP2_chr08	4250001	4500000	211	224	0.1360	0.1511	ambiguous
HAP2_chr08	4500001	4750000	258	263	0.1663	0.1775	ambiguous
HAP2_chr08	4750001	5000000	197	210	0.1270	0.1417	ambiguous
HAP2_chr08	5000001	5250000	254	229	0.1638	0.1545	ambiguous
HAP2_chr08	5250001	5500000	361	249	0.2328	0.1680	ambiguous
HAP2_chr08	5500001	5750000	274	258	0.1767	0.1741	ambiguous
HAP2_chr08	5750001	6000000	265	321	0.1709	0.2166	ambiguous
HAP2_chr08	6000001	6250000	193	283	0.1244	0.1910	ambiguous
HAP2_chr08	6250001	6500000	285	273	0.1838	0.1842	ambiguous
HAP2_chr08	6500001	6750000	236	228	0.1522	0.1538	ambiguous
HAP2_chr08	6750001	7000000	235	249	0.1515	0.1680	ambiguous
HAP2_chr08	7000001	7250000	331	295	0.2134	0.1991	ambiguous
HAP2_chr08	7250001	7500000	263	298	0.1696	0.2011	ambiguous
HAP2_chr08	7500001	7750000	252	339	0.1625	0.2287	ambiguous
HAP2_chr08	7750001	8000000	328	206	0.2115	0.1390	ambiguous
HAP2_chr08	8000001	8250000	266	252	0.1715	0.1700	ambiguous
HAP2_chr08	8250001	8500000	312	325	0.2012	0.2193	ambiguous
HAP2_chr08	8500001	8750000	270	250	0.1741	0.1687	ambiguous
HAP2_chr08	8750001	9000000	231	200	0.1489	0.1350	ambiguous
HAP2_chr08	9000001	9250000	256	262	0.1651	0.1768	ambiguous
HAP2_chr08	9250001	9500000	206	215	0.1328	0.1451	ambiguous
HAP2_chr08	9500001	9750000	287	332	0.1850	0.2240	ambiguous
HAP2_chr08	9750001	10000000	293	337	0.1889	0.2274	ambiguous
HAP2_chr08	10000001	10250000	258	279	0.1663	0.1883	ambiguous
HAP2_chr08	10250001	10500000	310	250	0.1999	0.1687	ambiguous
HAP2_chr08	10500001	10750000	207	257	0.1335	0.1734	ambiguous
HAP2_chr08	10750001	11000000	276	255	0.1779	0.1721	ambiguous
HAP2_chr08	11000001	11250000	339	214	0.2186	0.1444	ambiguous
HAP2_chr08	11250001	11500000	173	233	0.1115	0.1572	ambiguous
HAP2_chr08	11500001	11750000	188	248	0.1212	0.1673	ambiguous
HAP2_chr08	11750001	12000000	226	293	0.1457	0.1977	ambiguous
HAP2_chr08	12000001	12250000	146	252	0.0941	0.1700	ambiguous
HAP2_chr08	12250001	12500000	249	263	0.1605	0.1775	ambiguous
HAP2_chr08	12500001	12750000	260	225	0.1676	0.1518	ambiguous
HAP2_chr08	12750001	13000000	156	184	0.1006	0.1242	ambiguous
HAP2_chr08	13000001	13250000	85	215	0.0548	0.1451	b
HAP2_chr08	13250001	13500000	137	238	0.0883	0.1606	ambiguous
HAP2_chr08	13500001	13750000	198	334	0.1277	0.2254	ambiguous
HAP2_chr08	13750001	14000000	140	223	0.0903	0.1505	ambiguous
HAP2_chr08	14000001	14250000	72	92	0.0464	0.0621	ambiguous
HAP2_chr08	14250001	14500000	186	307	0.1199	0.2072	ambiguous
HAP2_chr08	14500001	14750000	177	510	0.1141	0.3441	b
HAP2_chr08	14750001	15000000	113	414	0.0729	0.2794	b
HAP2_chr08	15000001	15250000	94	410	0.0606	0.2767	b
HAP2_chr08	15250001	15500000	129	352	0.0832	0.2375	b
HAP2_chr08	15500001	15750000	163	369	0.1051	0.2490	b
HAP2_chr08	15750001	16000000	66	349	0.0426	0.2355	b
HAP2_chr08	16000001	16250000	74	375	0.0477	0.2530	b
HAP2_chr08	16250001	16500000	98	320	0.0632	0.2159	b
HAP2_chr08	16500001	16750000	165	345	0.1064	0.2328	b
HAP2_chr08	16750001	17000000	193	362	0.1244	0.2443	ambiguous
HAP2_chr08	17000001	17250000	148	321	0.0954	0.2166	b
HAP2_chr08	17250001	17500000	180	260	0.1161	0.1754	ambiguous
HAP2_chr08	17500001	17750000	199	301	0.1283	0.2031	ambiguous
HAP2_chr08	17750001	18000000	171	121	0.1103	0.0816	ambiguous
HAP2_chr08	18000001	18250000	231	116	0.1489	0.0783	ambiguous
HAP2_chr08	18250001	18500000	349	251	0.2250	0.1694	ambiguous
HAP2_chr08	18500001	18750000	98	204	0.0632	0.1377	b
HAP2_chr08	18750001	19000000	192	296	0.1238	0.1997	ambiguous
HAP2_chr08	19000001	19250000	182	284	0.1173	0.1916	ambiguous
HAP2_chr08	19250001	19500000	193	228	0.1244	0.1538	ambiguous
HAP2_chr08	19500001	19750000	239	306	0.1541	0.2065	ambiguous
HAP2_chr08	19750001	20000000	179	306	0.1154	0.2065	ambiguous
HAP2_chr08	20000001	20250000	216	328	0.1393	0.2213	ambiguous
HAP2_chr08	20250001	20500000	266	281	0.1715	0.1896	ambiguous
HAP2_chr08	20500001	20750000	250	260	0.1612	0.1754	ambiguous
HAP2_chr08	20750001	21000000	323	312	0.2083	0.2105	ambiguous
HAP2_chr08	21000001	21250000	248	276	0.1599	0.1862	ambiguous
HAP2_chr08	21250001	21500000	249	280	0.1605	0.1889	ambiguous
HAP2_chr08	21500001	21750000	261	249	0.1683	0.1680	ambiguous
HAP2_chr08	21750001	22000000	249	222	0.1605	0.1498	ambiguous
HAP2_chr08	22000001	22250000	239	316	0.1541	0.2132	ambiguous
HAP2_chr08	22250001	22500000	369	246	0.2379	0.1660	ambiguous
HAP2_chr08	22500001	22750000	235	280	0.1515	0.1889	ambiguous
HAP2_chr08	22750001	23000000	183	283	0.1180	0.1910	ambiguous
HAP2_chr08	23000001	23250000	205	247	0.1322	0.1667	ambiguous
HAP2_chr08	23250001	23500000	307	305	0.1979	0.2058	ambiguous
HAP2_chr08	23500001	23750000	270	229	0.1741	0.1545	ambiguous
HAP2_chr08	23750001	24000000	357	281	0.2302	0.1896	ambiguous
HAP2_chr08	24000001	24250000	337	344	0.2173	0.2321	ambiguous
HAP2_chr08	24250001	24500000	293	228	0.1889	0.1538	ambiguous
HAP2_chr08	24500001	24750000	274	362	0.1767	0.2443	ambiguous
HAP2_chr08	24750001	25000000	339	319	0.2186	0.2152	ambiguous
HAP2_chr08	25000001	25250000	239	259	0.1541	0.1748	ambiguous
HAP2_chr08	25250001	25500000	273	268	0.1760	0.1808	ambiguous
HAP2_chr08	25500001	25750000	250	320	0.1612	0.2159	ambiguous
HAP2_chr08	25750001	26000000	319	315	0.2057	0.2126	ambiguous
HAP2_chr08	26000001	26250000	223	207	0.1438	0.1397	ambiguous
HAP2_chr08	26250001	26500000	182	223	0.1173	0.1505	ambiguous
HAP2_chr08	26500001	26750000	143	308	0.0922	0.2078	b
HAP2_chr08	26750001	27000000	294	219	0.1896	0.1478	ambiguous
HAP2_chr08	27000001	27250000	315	341	0.2031	0.2301	ambiguous
HAP2_chr08	27250001	27500000	323	211	0.2083	0.1424	ambiguous
HAP2_chr08	27500001	27750000	234	257	0.1509	0.1734	ambiguous
HAP2_chr08	27750001	28000000	338	343	0.2179	0.2314	ambiguous
HAP2_chr08	28000001	28250000	342	295	0.2205	0.1991	ambiguous
HAP2_chr08	28250001	28500000	327	281	0.2108	0.1896	ambiguous
HAP2_chr08	28500001	28750000	260	301	0.1676	0.2031	ambiguous
HAP2_chr08	28750001	29000000	305	244	0.1966	0.1646	ambiguous
HAP2_chr08	29000001	29250000	195	291	0.1257	0.1964	ambiguous
HAP2_chr08	29250001	29500000	256	238	0.1651	0.1606	ambiguous
HAP2_chr08	29500001	29750000	355	266	0.2289	0.1795	ambiguous
HAP2_chr08	29750001	30000000	254	279	0.1638	0.1883	ambiguous
HAP2_chr08	30000001	30250000	224	297	0.1444	0.2004	ambiguous
HAP2_chr08	30250001	30500000	322	284	0.2076	0.1916	ambiguous
HAP2_chr08	30500001	30750000	429	256	0.2766	0.1727	ambiguous
HAP2_chr08	30750001	31000000	345	272	0.2224	0.1835	ambiguous
HAP2_chr08	31000001	31250000	260	235	0.1676	0.1586	ambiguous
HAP2_chr08	31250001	31500000	225	224	0.1451	0.1511	ambiguous
HAP2_chr08	31500001	31750000	325	343	0.2095	0.2314	ambiguous
HAP2_chr08	31750001	32000000	311	296	0.2005	0.1997	ambiguous
HAP2_chr08	32000001	32250000	414	323	0.2669	0.2179	ambiguous
HAP2_chr08	32250001	32500000	400	314	0.2579	0.2119	ambiguous
HAP2_chr08	32500001	32750000	405	295	0.2611	0.1991	ambiguous
HAP2_chr08	32750001	33000000	322	339	0.2076	0.2287	ambiguous
HAP2_chr08	33000001	33250000	289	281	0.1863	0.1896	ambiguous
HAP2_chr08	33250001	33500000	330	301	0.2128	0.2031	ambiguous
HAP2_chr08	33500001	33750000	278	284	0.1792	0.1916	ambiguous
HAP2_chr08	33750001	34000000	214	217	0.1380	0.1464	ambiguous
HAP2_chr08	34000001	34250000	233	256	0.1502	0.1727	ambiguous
HAP2_chr08	34250001	34500000	303	317	0.1954	0.2139	ambiguous
HAP2_chr08	34500001	34750000	332	308	0.2141	0.2078	ambiguous
HAP2_chr08	34750001	35000000	314	303	0.2025	0.2045	ambiguous
HAP2_chr08	35000001	35250000	297	277	0.1915	0.1869	ambiguous
HAP2_chr08	35250001	35500000	273	277	0.1760	0.1869	ambiguous
HAP2_chr08	35500001	35750000	343	274	0.2211	0.1849	ambiguous
HAP2_chr08	35750001	36000000	254	279	0.1638	0.1883	ambiguous
HAP2_chr08	36000001	36250000	264	246	0.1702	0.1660	ambiguous
HAP2_chr08	36250001	36500000	314	279	0.2025	0.1883	ambiguous
HAP2_chr08	36500001	36750000	305	236	0.1966	0.1592	ambiguous
HAP2_chr08	36750001	37000000	212	247	0.1367	0.1667	ambiguous
HAP2_chr08	37000001	37250000	205	226	0.1322	0.1525	ambiguous
HAP2_chr08	37250001	37500000	250	202	0.1612	0.1363	ambiguous
HAP2_chr08	37500001	37750000	351	241	0.2263	0.1626	ambiguous
HAP2_chr08	37750001	38000000	378	296	0.2437	0.1997	ambiguous
HAP2_chr08	38000001	38250000	231	212	0.1489	0.1430	ambiguous
HAP2_chr08	38250001	38500000	223	247	0.1438	0.1667	ambiguous
HAP2_chr08	38500001	38750000	406	303	0.2618	0.2045	ambiguous
HAP2_chr08	38750001	39000000	270	276	0.1741	0.1862	ambiguous
HAP2_chr08	39000001	39250000	271	327	0.1747	0.2206	ambiguous
HAP2_chr08	39250001	39500000	293	266	0.1889	0.1795	ambiguous
HAP2_chr08	39500001	39750000	402	249	0.2592	0.1680	ambiguous
HAP2_chr08	39750001	40000000	266	231	0.1715	0.1559	ambiguous
HAP2_chr08	40000001	40250000	284	208	0.1831	0.1404	ambiguous
HAP2_chr08	40250001	40500000	297	259	0.1915	0.1748	ambiguous
HAP2_chr08	40500001	40750000	309	321	0.1992	0.2166	ambiguous
HAP2_chr08	40750001	41000000	225	229	0.1451	0.1545	ambiguous
HAP2_chr08	41000001	41250000	200	243	0.1289	0.1640	ambiguous
HAP2_chr08	41250001	41500000	250	248	0.1612	0.1673	ambiguous
HAP2_chr08	41500001	41750000	286	240	0.1844	0.1619	ambiguous
HAP2_chr08	41750001	42000000	206	279	0.1328	0.1883	ambiguous
HAP2_chr08	42000001	42250000	201	162	0.1296	0.1093	ambiguous
HAP2_chr08	42250001	42500000	235	264	0.1515	0.1781	ambiguous
HAP2_chr08	42500001	42685755	197	194	0.1270	0.1309	ambiguous
