chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr12	chr22	0.119593	-0.802	0.211344	0.772479	False
chr15	chr17	0.119611	-0.797	0.212705	0.772479	False
chr06	chr11	0.119625	-0.794	0.213719	0.772479	False
chr19	chr22	0.119663	-0.784	0.216538	0.773348	False
chr09	chr22	0.119753	-0.761	0.223317	0.787231	False
chr06	chr10	0.119784	-0.753	0.225673	0.787231	False
chr04	chr23	0.119831	-0.741	0.229252	0.787748	False
chr05	chr22	0.119880	-0.729	0.233038	0.787748	False
chr01	chr11	0.119889	-0.727	0.233699	0.787748	False
chr03	chr05	0.119992	-0.700	0.241821	0.795995	False
chr10	chr11	0.120020	-0.693	0.244024	0.795995	False
chr17	chr24	0.120039	-0.689	0.245539	0.795995	False
chr01	chr09	0.120054	-0.685	0.246759	0.795995	False
chr01	chr08	0.120132	-0.665	0.253006	0.800488	False
chr01	chr06	0.120170	-0.655	0.256161	0.800488	False
chr08	chr18	0.120213	-0.644	0.259664	0.800488	False
chr01	chr14	0.120232	-0.640	0.261188	0.800488	False
chr15	chr21	0.120244	-0.637	0.2622	0.800488	False
chr03	chr11	0.120269	-0.630	0.264271	0.800488	False
chr12	chr15	0.120300	-0.622	0.266829	0.800488	False
chr06	chr21	0.120430	-0.589	0.277824	0.812495	False
chr20	chr21	0.120462	-0.581	0.280554	0.812495	False
chr06	chr14	0.120536	-0.562	0.286915	0.812495	False
chr05	chr07	0.120550	-0.559	0.288083	0.812495	False
chr02	chr05	0.120579	-0.552	0.290621	0.812495	False
chr03	chr10	0.120609	-0.544	0.293234	0.812495	False
chr03	chr14	0.120618	-0.542	0.294043	0.812495	False
chr01	chr10	0.120637	-0.537	0.295662	0.812495	False
chr09	chr17	0.120656	-0.532	0.297351	0.812495	False
chr15	chr24	0.120695	-0.522	0.300787	0.812495	False
chr08	chr09	0.120713	-0.518	0.302379	0.812495	False
chr05	chr15	0.120723	-0.515	0.303331	0.812495	False
chr12	chr24	0.120847	-0.484	0.314346	0.814124	False
chr02	chr23	0.120898	-0.470	0.319021	0.814124	False
chr03	chr20	0.120904	-0.469	0.319543	0.814124	False
chr01	chr07	0.120919	-0.465	0.320927	0.814124	False
chr05	chr08	0.120975	-0.451	0.326008	0.814124	False
chr01	chr12	0.120994	-0.446	0.327702	0.814124	False
chr15	chr25	0.121029	-0.437	0.330961	0.814124	False
chr09	chr19	0.121045	-0.433	0.332435	0.814124	False
chr09	chr24	0.121077	-0.425	0.335343	0.814124	False
chr04	chr18	0.121080	-0.425	0.335597	0.814124	False
chr22	chr25	0.121101	-0.419	0.337612	0.814124	False
chr04	chr09	0.121146	-0.408	0.341771	0.814124	False
chr04	chr14	0.121204	-0.393	0.347213	0.814124	False
chr11	chr23	0.121243	-0.383	0.350852	0.814124	False
chr12	chr19	0.121291	-0.371	0.355354	0.814124	False
chr17	chr19	0.121324	-0.363	0.358454	0.814124	False
chr05	chr24	0.121338	-0.359	0.359805	0.814124	False
chr09	chr15	0.121382	-0.348	0.364014	0.814124	False
chr14	chr20	0.121388	-0.346	0.364633	0.814124	False
chr06	chr18	0.121393	-0.345	0.365062	0.814124	False
chr20	chr22	0.121415	-0.340	0.367115	0.814124	False
chr22	chr23	0.121447	-0.331	0.370249	0.814124	False
chr05	chr11	0.121450	-0.330	0.370512	0.814124	False
chr12	chr17	0.121453	-0.330	0.370776	0.814124	False
chr18	chr20	0.121463	-0.327	0.371783	0.814124	False
chr05	chr17	0.121590	-0.295	0.384032	0.834852	False
chr23	chr24	0.121659	-0.278	0.390663	0.834931	False
chr24	chr25	0.121673	-0.274	0.392076	0.834931	False
chr08	chr22	0.121676	-0.273	0.392418	0.834931	False
chr09	chr10	0.121767	-0.250	0.401295	0.845346	False
chr05	chr19	0.121810	-0.239	0.405495	0.845346	False
chr14	chr23	0.121813	-0.238	0.405766	0.845346	False
chr17	chr25	0.121866	-0.225	0.410964	0.850152	False
chr07	chr14	0.121896	-0.217	0.413928	0.850152	False
chr21	chr22	0.121922	-0.211	0.416574	0.850152	False
chr07	chr09	0.121973	-0.198	0.421631	0.853933	False
chr13	chr15	0.122031	-0.183	0.427396	0.853933	False
chr19	chr20	0.122040	-0.181	0.428317	0.853933	False
chr20	chr24	0.122074	-0.172	0.431606	0.853933	False
chr19	chr25	0.122113	-0.162	0.435524	0.853933	False
chr15	chr18	0.122146	-0.154	0.438874	0.853933	False
chr04	chr21	0.122163	-0.150	0.440525	0.853933	False
chr03	chr12	0.122200	-0.140	0.444231	0.853933	False
chr05	chr20	0.122224	-0.134	0.446663	0.853933	False
chr19	chr21	0.122326	-0.108	0.456887	0.853933	False
chr03	chr09	0.122348	-0.103	0.459127	0.853933	False
chr05	chr16	0.122349	-0.102	0.459203	0.853933	False
chr02	chr09	0.122359	-0.100	0.46021	0.853933	False
chr18	chr19	0.122374	-0.096	0.461721	0.853933	False
chr05	chr10	0.122404	-0.088	0.464745	0.853933	False
chr09	chr20	0.122409	-0.087	0.465275	0.853933	False
chr08	chr24	0.122445	-0.078	0.468957	0.853933	False
chr14	chr16	0.122453	-0.076	0.469663	0.853933	False
chr10	chr14	0.122525	-0.058	0.477011	0.857088	False
chr09	chr25	0.122526	-0.057	0.477112	0.857088	False
chr06	chr09	0.122562	-0.048	0.480701	0.858395	False
chr06	chr15	0.122650	-0.026	0.489653	0.86381	False
chr20	chr25	0.122687	-0.017	0.493322	0.86381	False
chr09	chr16	0.122693	-0.015	0.493955	0.86381	False
chr02	chr18	0.122727	-0.006	0.497422	0.86381	False
chr11	chr14	0.122734	-0.005	0.49813	0.86381	False
chr05	chr06	0.122770	0.004	0.501749	0.865085	False
chr12	chr20	0.122807	0.014	0.50552	0.866606	False
chr02	chr14	0.122862	0.028	0.511137	0.866997	False
chr08	chr15	0.122874	0.031	0.512301	0.866997	False
chr06	chr22	0.122917	0.042	0.516701	0.866997	False
chr04	chr12	0.122923	0.043	0.517308	0.866997	False
chr08	chr19	0.123007	0.065	0.525799	0.872118	False
chr15	chr23	0.123014	0.066	0.526481	0.872118	False
chr12	chr25	0.123082	0.084	0.533319	0.872118	False
chr11	chr21	0.123094	0.087	0.534555	0.872118	False
chr08	chr12	0.123124	0.094	0.53758	0.872118	False
chr03	chr23	0.123126	0.095	0.537806	0.872118	False
chr11	chr18	0.123184	0.109	0.543546	0.876688	False
chr14	chr18	0.123328	0.146	0.558004	0.890051	False
chr09	chr23	0.123334	0.148	0.558655	0.890051	False
chr03	chr07	0.123355	0.153	0.560732	0.890051	False
chr18	chr24	0.123500	0.190	0.575196	0.900146	False
chr04	chr22	0.123538	0.199	0.578996	0.900146	False
chr14	chr21	0.123550	0.202	0.580236	0.900146	False
chr04	chr15	0.123561	0.205	0.581277	0.900146	False
chr12	chr23	0.123569	0.207	0.582094	0.900146	False
chr02	chr12	0.123661	0.231	0.591162	0.90948	False
chr07	chr12	0.123708	0.242	0.595789	0.911922	False
chr05	chr25	0.123821	0.271	0.606832	0.92411	False
chr13	chr19	0.124006	0.318	0.624835	0.932517	False
chr05	chr23	0.124033	0.325	0.627359	0.932517	False
chr10	chr12	0.124083	0.338	0.632222	0.932517	False
chr12	chr16	0.124148	0.354	0.638372	0.932517	False
chr02	chr21	0.124195	0.366	0.642831	0.932517	False
chr10	chr18	0.124273	0.386	0.650165	0.932517	False
chr10	chr21	0.124279	0.387	0.650752	0.932517	False
chr23	chr25	0.124280	0.388	0.650846	0.932517	False
chr11	chr12	0.124302	0.393	0.652862	0.932517	False
chr06	chr24	0.124316	0.397	0.654244	0.932517	False
chr04	chr07	0.124335	0.401	0.655973	0.932517	False
chr15	chr20	0.124354	0.406	0.657792	0.932517	False
chr07	chr20	0.124366	0.409	0.658887	0.932517	False
chr13	chr24	0.124370	0.410	0.659236	0.932517	False
chr21	chr25	0.124374	0.411	0.659631	0.932517	False
chr04	chr24	0.124410	0.420	0.662927	0.932517	False
chr06	chr19	0.124475	0.437	0.668998	0.932517	False
chr03	chr18	0.124537	0.453	0.674683	0.932517	False
chr16	chr22	0.124566	0.460	0.677282	0.932517	False
chr18	chr22	0.124613	0.472	0.681596	0.932517	False
chr11	chr15	0.124832	0.528	0.701115	0.932517	False
chr07	chr15	0.124887	0.542	0.705941	0.932517	False
chr15	chr16	0.124924	0.551	0.709232	0.932517	False
chr16	chr24	0.124936	0.554	0.710253	0.932517	False
chr12	chr18	0.124983	0.566	0.714299	0.932517	False
chr10	chr22	0.124995	0.569	0.715312	0.932517	False
chr16	chr20	0.125000	0.570	0.715742	0.932517	False
chr11	chr22	0.125124	0.602	0.726356	0.932517	False
chr16	chr17	0.125128	0.603	0.726694	0.932517	False
chr01	chr16	0.125228	0.628	0.735028	0.932517	False
chr13	chr22	0.125299	0.646	0.740895	0.932517	False
chr09	chr18	0.125390	0.669	0.748336	0.932517	False
chr12	chr21	0.125406	0.673	0.749589	0.932517	False
chr02	chr15	0.125435	0.681	0.751983	0.932517	False
chr04	chr19	0.125499	0.697	0.757074	0.932517	False
chr01	chr23	0.125536	0.706	0.760022	0.932517	False
chr07	chr22	0.125547	0.709	0.76083	0.932517	False
chr16	chr25	0.125558	0.712	0.761714	0.932517	False
chr16	chr23	0.125593	0.721	0.764456	0.932517	False
chr03	chr24	0.125610	0.725	0.765781	0.932517	False
chr13	chr17	0.125620	0.728	0.766559	0.932517	False
chr07	chr11	0.125738	0.758	0.775664	0.932517	False
chr13	chr21	0.125744	0.759	0.776119	0.932517	False
chr07	chr17	0.125754	0.762	0.776877	0.932517	False
chr10	chr19	0.125759	0.763	0.777275	0.932517	False
chr07	chr08	0.125771	0.766	0.778144	0.932517	False
chr08	chr25	0.125833	0.782	0.782796	0.932517	False
chr09	chr21	0.125915	0.802	0.788862	0.932517	False
chr16	chr19	0.125996	0.823	0.794719	0.932517	False
chr11	chr24	0.126011	0.827	0.795818	0.932517	False
chr10	chr15	0.126014	0.828	0.796033	0.932517	False
chr11	chr16	0.126020	0.829	0.796447	0.932517	False
chr02	chr22	0.126122	0.855	0.803726	0.932517	False
chr07	chr24	0.126160	0.865	0.806401	0.932517	False
chr07	chr25	0.126211	0.878	0.809899	0.932517	False
chr03	chr16	0.126277	0.894	0.814395	0.932517	False
chr02	chr24	0.126314	0.904	0.816895	0.932517	False
chr07	chr10	0.126335	0.909	0.818339	0.932517	False
chr13	chr14	0.126414	0.929	0.823597	0.932517	False
chr10	chr25	0.126483	0.947	0.82808	0.932517	False
chr02	chr19	0.126522	0.957	0.830591	0.932517	False
chr06	chr07	0.126536	0.960	0.831502	0.932517	False
chr13	chr25	0.126546	0.963	0.832124	0.932517	False
chr04	chr16	0.126607	0.978	0.835949	0.932517	False
chr11	chr19	0.126655	0.990	0.838974	0.932517	False
chr06	chr25	0.126667	0.993	0.839686	0.932517	False
chr11	chr25	0.126714	1.005	0.842605	0.932517	False
chr08	chr16	0.126723	1.007	0.843139	0.932517	False
chr03	chr19	0.126724	1.008	0.843215	0.932517	False
chr13	chr23	0.126725	1.008	0.843276	0.932517	False
chr06	chr16	0.126739	1.011	0.844097	0.932517	False
chr03	chr21	0.126752	1.015	0.844945	0.932517	False
chr05	chr18	0.126786	1.024	0.846992	0.932517	False
chr04	chr25	0.126791	1.025	0.847277	0.932517	False
chr01	chr24	0.126804	1.028	0.848039	0.932517	False
chr13	chr18	0.126813	1.030	0.84859	0.932517	False
chr05	chr21	0.127004	1.079	0.859692	0.940603	False
chr07	chr16	0.127114	1.107	0.865806	0.940603	False
chr02	chr25	0.127157	1.118	0.868124	0.940603	False
chr02	chr16	0.127163	1.119	0.86849	0.940603	False
chr03	chr25	0.127447	1.191	0.883228	0.953124	False
chr07	chr19	0.127655	1.244	0.893238	0.960471	False
chr01	chr19	0.127941	1.317	0.906008	0.970723	False
chr01	chr18	0.128106	1.358	0.912827	0.974549	False
chr12	chr13	0.128352	1.421	0.922303	0.981173	False
chr01	chr25	0.128734	1.518	0.935466	0.99166	False
chr07	chr23	0.129106	1.612	0.946539	0.999865	False
chr09	chr13	0.129354	1.675	0.953038	0.99989	False
chr01	chr21	0.129540	1.722	0.957499	0.99989	False
chr08	chr13	0.129711	1.766	0.961271	0.99989	False
chr16	chr18	0.130064	1.855	0.968217	0.99989	False
chr07	chr18	0.130912	2.070	0.980795	0.99989	False
chr06	chr13	0.131045	2.104	0.982317	0.99989	False
chr05	chr13	0.131188	2.140	0.983842	0.99989	False
chr07	chr21	0.131714	2.274	0.988514	0.99989	False
chr04	chr13	0.133572	2.745	0.996979	0.99989	False
chr10	chr13	0.133744	2.789	0.997356	0.99989	False
chr11	chr13	0.133916	2.833	0.997692	0.99989	False
chr13	chr16	0.134227	2.912	0.998202	0.99989	False
chr03	chr13	0.134895	3.081	0.998969	0.99989	False
chr02	chr13	0.135613	3.263	0.99945	0.99989	False
chr07	chr13	0.135666	3.277	0.999475	0.99989	False
chr01	chr13	0.137315	3.695	0.99989	0.99989	False
