unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr25	HAP1	25	Sy_Chr25_M1	26854546	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M1.fa	
HAP2_chr01	HAP2	1	Sy_Chr01_M2	42600769	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr02	HAP2	2	Sy_Chr02_M2	38223788	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr03	HAP2	3	Sy_Chr03_M2	45033994	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr05	HAP2	5	Sy_Chr05_M2	50864675	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr06	HAP2	6	Sy_Chr06_M2	40465107	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr07	HAP2	7	Sy_Chr07_M2	54361465	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr09	HAP2	9	Sy_Chr09_M2	37104413	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr10	HAP2	10	Sy_Chr10_M2	25121374	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr12	HAP2	12	Sy_Chr12_M2	29986212	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr13	HAP2	13	Sy_Chr13_M2	31391198	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr17	HAP2	17	Sy_Chr17_M2	31158227	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr18	HAP2	18	Sy_Chr18_M2	36539188	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr21	HAP2	21	Sy_Chr21_M2	30397201	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr24	HAP2	24	Sy_Chr24_M2	27830021	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP2_chr25	HAP2	25	Sy_Chr25_M2	26218163	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.M2.fa	
HAP3_chr01	HAP3	1	Sy_Chr01_P1	43949226	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr02	HAP3	2	Sy_Chr02_P1	36907772	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr03	HAP3	3	Sy_Chr03_P1	45339543	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr04	HAP3	4	Sy_Chr04_P1	32614089	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr05	HAP3	5	Sy_Chr05_P1	49712881	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr06	HAP3	6	Sy_Chr06_P1	40793451	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr07	HAP3	7	Sy_Chr07_P1	54417488	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr08	HAP3	8	Sy_Chr08_P1	34736795	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr09	HAP3	9	Sy_Chr09_P1	37143578	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr10	HAP3	10	Sy_Chr10_P1	25327935	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr11	HAP3	11	Sy_Chr11_P1	30033697	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr12	HAP3	12	Sy_Chr12_P1	29926113	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr13	HAP3	13	Sy_Chr13_P1	32162027	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr14	HAP3	14	Sy_Chr14_P1	31474186	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr15	HAP3	15	Sy_Chr15_P1	32726263	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr16	HAP3	16	Sy_Chr16_P1	36178506	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr17	HAP3	17	Sy_Chr17_P1	33427526	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr18	HAP3	18	Sy_Chr18_P1	36454277	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr19	HAP3	19	Sy_Chr19_P1	35769050	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr20	HAP3	20	Sy_Chr20_P1	36036474	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr21	HAP3	21	Sy_Chr21_P1	28369317	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr22	HAP3	22	Sy_Chr22_P1	31021630	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr23	HAP3	23	Sy_Chr23_P1	30316901	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr24	HAP3	24	Sy_Chr24_P1	27047051	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP3_chr25	HAP3	25	Sy_Chr25_P1	25511385	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P1.fa	
HAP4_chr01	HAP4	1	Sy_Chr01_P2	44262693	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr02	HAP4	2	Sy_Chr02_P2	39408494	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr03	HAP4	3	Sy_Chr03_P2	42195739	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr05	HAP4	5	Sy_Chr05_P2	52124427	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr06	HAP4	6	Sy_Chr06_P2	43366417	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr07	HAP4	7	Sy_Chr07_P2	56326161	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr09	HAP4	9	Sy_Chr09_P2	36932588	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr10	HAP4	10	Sy_Chr10_P2	24977776	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr12	HAP4	12	Sy_Chr12_P2	30139299	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr13	HAP4	13	Sy_Chr13_P2	32150066	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr17	HAP4	17	Sy_Chr17_P2	33977830	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr18	HAP4	18	Sy_Chr18_P2	36603495	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr21	HAP4	21	Sy_Chr21_P2	30264918	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr24	HAP4	24	Sy_Chr24_P2	26971957	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
HAP4_chr25	HAP4	25	Sy_Chr25_P2	26374036	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchYoun1/SchYoun1.P2.fa	
