chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr13	chr18	0.105187	-1.410	0.0793363	0.551345	False
chr05	chr06	0.105196	-1.408	0.0795657	0.551345	False
chr15	chr21	0.105413	-1.373	0.0849443	0.551345	False
chr06	chr12	0.105580	-1.345	0.0892657	0.551345	False
chr06	chr20	0.105635	-1.336	0.0907175	0.551345	False
chr06	chr08	0.105703	-1.325	0.0925314	0.551345	False
chr06	chr11	0.105908	-1.292	0.0982259	0.551345	False
chr11	chr18	0.105998	-1.277	0.100789	0.551345	False
chr20	chr30	0.106047	-1.269	0.102216	0.551345	False
chr13	chr30	0.106055	-1.268	0.102434	0.551345	False
chr03	chr08	0.106097	-1.261	0.103687	0.551345	False
chr11	chr26	0.106120	-1.257	0.104335	0.551345	False
chr12	chr20	0.106140	-1.254	0.104957	0.551345	False
chr18	chr20	0.106171	-1.249	0.105873	0.551345	False
chr03	chr12	0.106248	-1.236	0.108184	0.551345	False
chr17	chr22	0.106278	-1.231	0.109104	0.551345	False
chr06	chr19	0.106307	-1.227	0.109985	0.551345	False
chr05	chr18	0.106329	-1.223	0.110646	0.551345	False
chr28	chr30	0.106338	-1.222	0.110947	0.551345	False
chr03	chr11	0.106346	-1.220	0.111187	0.551345	False
chr03	chr18	0.106387	-1.214	0.112468	0.551345	False
chr14	chr16	0.106413	-1.209	0.113282	0.551345	False
chr22	chr34	0.106446	-1.204	0.11432	0.551345	False
chr12	chr30	0.106572	-1.183	0.118338	0.551345	False
chr06	chr28	0.106676	-1.166	0.121728	0.551345	False
chr03	chr20	0.106758	-1.153	0.124463	0.551345	False
chr14	chr31	0.106805	-1.145	0.126037	0.551345	False
chr06	chr23	0.106810	-1.144	0.126223	0.551345	False
chr12	chr18	0.106840	-1.140	0.127224	0.551345	False
chr12	chr19	0.106849	-1.138	0.127548	0.551345	False
chr03	chr10	0.106892	-1.131	0.12902	0.551345	False
chr11	chr12	0.106892	-1.131	0.12902	0.551345	False
chr08	chr18	0.106903	-1.129	0.129381	0.551345	False
chr18	chr23	0.106915	-1.127	0.129821	0.551345	False
chr29	chr30	0.106923	-1.126	0.130071	0.551345	False
chr03	chr26	0.106924	-1.126	0.130114	0.551345	False
chr18	chr19	0.106927	-1.125	0.130201	0.551345	False
chr05	chr08	0.106940	-1.123	0.130677	0.551345	False
chr05	chr12	0.106951	-1.121	0.131059	0.551345	False
chr04	chr17	0.106999	-1.114	0.132733	0.551345	False
chr19	chr26	0.107006	-1.112	0.132979	0.551345	False
chr05	chr11	0.107020	-1.110	0.133462	0.551345	False
chr06	chr10	0.107061	-1.104	0.134901	0.551345	False
chr04	chr14	0.107077	-1.101	0.135495	0.551345	False
chr05	chr26	0.107091	-1.099	0.135976	0.551345	False
chr05	chr30	0.107096	-1.098	0.136163	0.551345	False
chr07	chr14	0.107107	-1.096	0.136564	0.551345	False
chr22	chr31	0.107122	-1.094	0.137083	0.551345	False
chr23	chr30	0.107209	-1.079	0.140243	0.551345	False
chr12	chr13	0.107216	-1.078	0.140471	0.551345	False
chr19	chr30	0.107221	-1.077	0.14068	0.551345	False
chr03	chr13	0.107229	-1.076	0.140945	0.551345	False
chr11	chr20	0.107234	-1.075	0.141127	0.551345	False
chr11	chr19	0.107274	-1.069	0.142603	0.551345	False
chr06	chr29	0.107309	-1.063	0.143886	0.551345	False
chr14	chr15	0.107309	-1.063	0.143896	0.551345	False
chr13	chr26	0.107313	-1.062	0.144053	0.551345	False
chr12	chr23	0.107319	-1.061	0.144266	0.551345	False
chr08	chr11	0.107339	-1.058	0.145	0.551345	False
chr03	chr19	0.107341	-1.058	0.145084	0.551345	False
chr26	chr29	0.107344	-1.057	0.145196	0.551345	False
chr08	chr13	0.107346	-1.057	0.145261	0.551345	False
chr04	chr07	0.107405	-1.047	0.147489	0.551345	False
chr03	chr30	0.107410	-1.046	0.147668	0.551345	False
chr17	chr31	0.107445	-1.041	0.149001	0.551345	False
chr13	chr20	0.107451	-1.040	0.149219	0.551345	False
chr05	chr10	0.107455	-1.039	0.149361	0.551345	False
chr05	chr20	0.107458	-1.039	0.149484	0.551345	False
chr08	chr30	0.107470	-1.037	0.149941	0.551345	False
chr10	chr20	0.107480	-1.035	0.150331	0.551345	False
chr12	chr26	0.107480	-1.035	0.150331	0.551345	False
chr04	chr22	0.107502	-1.031	0.151162	0.551345	False
chr10	chr26	0.107505	-1.031	0.151258	0.551345	False
chr08	chr20	0.107575	-1.020	0.153954	0.551345	False
chr20	chr26	0.107594	-1.016	0.154701	0.551345	False
chr10	chr30	0.107604	-1.015	0.15509	0.551345	False
chr05	chr13	0.107640	-1.009	0.156515	0.551345	False
chr14	chr22	0.107675	-1.003	0.157899	0.551345	False
chr26	chr28	0.107837	-0.977	0.164345	0.551345	False
chr18	chr29	0.107839	-0.977	0.164406	0.551345	False
chr08	chr10	0.107846	-0.975	0.164719	0.551345	False
chr14	chr34	0.107856	-0.974	0.165135	0.551345	False
chr20	chr29	0.107871	-0.971	0.165724	0.551345	False
chr04	chr27	0.107877	-0.970	0.165947	0.551345	False
chr08	chr26	0.107884	-0.969	0.166253	0.551345	False
chr20	chr23	0.107894	-0.967	0.16666	0.551345	False
chr10	chr18	0.107901	-0.966	0.166966	0.551345	False
chr03	chr23	0.107917	-0.964	0.167621	0.551345	False
chr01	chr06	0.107954	-0.958	0.16912	0.551345	False
chr08	chr19	0.107961	-0.957	0.169398	0.551345	False
chr13	chr28	0.107969	-0.955	0.169749	0.551345	False
chr05	chr19	0.107976	-0.954	0.170007	0.551345	False
chr17	chr33	0.108045	-0.943	0.172874	0.551345	False
chr11	chr13	0.108049	-0.942	0.173062	0.551345	False
chr14	chr25	0.108068	-0.939	0.173857	0.551345	False
chr08	chr29	0.108091	-0.935	0.174823	0.551345	False
chr01	chr03	0.108111	-0.932	0.175655	0.551345	False
chr10	chr13	0.108111	-0.932	0.175655	0.551345	False
chr11	chr23	0.108180	-0.921	0.178582	0.551345	False
chr12	chr29	0.108189	-0.919	0.178976	0.551345	False
chr12	chr28	0.108208	-0.916	0.17981	0.551345	False
chr07	chr17	0.108209	-0.916	0.179821	0.551345	False
chr04	chr15	0.108236	-0.912	0.18098	0.551345	False
chr17	chr25	0.108241	-0.911	0.181195	0.551345	False
chr11	chr28	0.108242	-0.911	0.18127	0.551345	False
chr10	chr12	0.108255	-0.908	0.181808	0.551345	False
chr03	chr29	0.108258	-0.908	0.181949	0.551345	False
chr20	chr28	0.108266	-0.907	0.182262	0.551345	False
chr07	chr22	0.108271	-0.906	0.182488	0.551345	False
chr04	chr33	0.108284	-0.904	0.18304	0.551345	False
chr22	chr25	0.108312	-0.899	0.184277	0.551345	False
chr14	chr33	0.108363	-0.891	0.186481	0.551345	False
chr11	chr29	0.108376	-0.889	0.187084	0.551345	False
chr05	chr23	0.108425	-0.881	0.189231	0.551345	False
chr13	chr19	0.108425	-0.881	0.189231	0.551345	False
chr05	chr29	0.108439	-0.878	0.189862	0.551345	False
chr07	chr15	0.108448	-0.877	0.190261	0.551345	False
chr22	chr32	0.108455	-0.876	0.19056	0.551345	False
chr19	chr28	0.108463	-0.875	0.190915	0.551345	False
chr04	chr25	0.108486	-0.871	0.191928	0.551345	False
chr08	chr28	0.108486	-0.871	0.191939	0.551345	False
chr16	chr22	0.108506	-0.868	0.192833	0.551345	False
chr02	chr14	0.108527	-0.864	0.193762	0.551345	False
chr17	chr34	0.108530	-0.864	0.193896	0.551345	False
chr23	chr29	0.108549	-0.861	0.19475	0.551345	False
chr03	chr28	0.108563	-0.858	0.195381	0.551345	False
chr09	chr14	0.108578	-0.856	0.196069	0.551345	False
chr13	chr23	0.108580	-0.855	0.19617	0.551345	False
chr09	chr17	0.108585	-0.855	0.196385	0.551345	False
chr19	chr29	0.108614	-0.850	0.197688	0.551345	False
chr15	chr22	0.108648	-0.844	0.199235	0.551345	False
chr25	chr34	0.108651	-0.844	0.199395	0.551345	False
chr19	chr23	0.108660	-0.842	0.199783	0.551345	False
chr08	chr23	0.108663	-0.842	0.199943	0.551345	False
chr05	chr28	0.108712	-0.834	0.202179	0.551345	False
chr11	chr31	0.108720	-0.833	0.202535	0.551345	False
chr04	chr32	0.108725	-0.832	0.202754	0.551345	False
chr22	chr27	0.108730	-0.831	0.203008	0.551345	False
chr22	chr24	0.108746	-0.828	0.203735	0.551345	False
chr10	chr23	0.108749	-0.828	0.203909	0.551345	False
chr14	chr21	0.108774	-0.824	0.205032	0.551345	False
chr28	chr29	0.108789	-0.821	0.205752	0.551345	False
chr33	chr34	0.108796	-0.820	0.206043	0.551345	False
chr31	chr33	0.108805	-0.819	0.206473	0.551345	False
chr04	chr21	0.108833	-0.814	0.207816	0.551345	False
chr31	chr34	0.108849	-0.811	0.208553	0.551345	False
chr24	chr33	0.108868	-0.808	0.209445	0.551345	False
chr04	chr16	0.108893	-0.804	0.210586	0.551345	False
chr10	chr29	0.108907	-0.802	0.21127	0.551345	False
chr13	chr29	0.108918	-0.800	0.211767	0.551345	False
chr04	chr24	0.108919	-0.800	0.211838	0.551345	False
chr10	chr19	0.108925	-0.799	0.212098	0.551345	False
chr16	chr17	0.108929	-0.798	0.212323	0.551345	False
chr04	chr34	0.108938	-0.797	0.212726	0.551345	False
chr14	chr27	0.108950	-0.795	0.213319	0.551345	False
chr17	chr24	0.108954	-0.794	0.213509	0.551345	False
chr07	chr09	0.109024	-0.783	0.216863	0.551345	False
chr01	chr05	0.109040	-0.780	0.217595	0.551345	False
chr25	chr33	0.109058	-0.777	0.218473	0.551345	False
chr22	chr28	0.109068	-0.776	0.218954	0.551345	False
chr07	chr31	0.109081	-0.774	0.219582	0.551345	False
chr04	chr31	0.109105	-0.770	0.220731	0.551345	False
chr27	chr34	0.109112	-0.769	0.22107	0.551345	False
chr16	chr31	0.109137	-0.764	0.222296	0.551345	False
chr15	chr25	0.109142	-0.764	0.222552	0.551345	False
chr07	chr27	0.109156	-0.761	0.223234	0.551345	False
chr17	chr27	0.109170	-0.759	0.223905	0.551345	False
chr14	chr24	0.109213	-0.752	0.226023	0.551345	False
chr15	chr31	0.109215	-0.752	0.226133	0.551345	False
chr25	chr31	0.109242	-0.747	0.227425	0.551345	False
chr16	chr25	0.109294	-0.739	0.229995	0.551345	False
chr02	chr04	0.109299	-0.738	0.230255	0.551345	False
chr07	chr33	0.109357	-0.729	0.233143	0.551345	False
chr01	chr08	0.109380	-0.725	0.234269	0.551345	False
chr27	chr31	0.109380	-0.725	0.234294	0.551345	False
chr25	chr27	0.109384	-0.724	0.234494	0.551345	False
chr09	chr15	0.109390	-0.723	0.23477	0.551345	False
chr01	chr11	0.109425	-0.717	0.236554	0.551345	False
chr16	chr34	0.109429	-0.717	0.236769	0.551345	False
chr16	chr27	0.109445	-0.714	0.237576	0.551345	False
chr07	chr25	0.109457	-0.712	0.238194	0.551345	False
chr07	chr32	0.109461	-0.712	0.238359	0.551345	False
chr01	chr12	0.109488	-0.707	0.239714	0.551345	False
chr15	chr27	0.109493	-0.706	0.239993	0.551345	False
chr09	chr25	0.109512	-0.703	0.240946	0.551345	False
chr16	chr33	0.109518	-0.702	0.241264	0.551345	False
chr14	chr32	0.109519	-0.702	0.241328	0.551345	False
chr15	chr34	0.109521	-0.702	0.241417	0.551345	False
chr15	chr16	0.109544	-0.698	0.242564	0.551345	False
chr01	chr13	0.109545	-0.698	0.242628	0.551345	False
chr18	chr33	0.109561	-0.695	0.243433	0.551345	False
chr10	chr28	0.109565	-0.695	0.243676	0.551345	False
chr21	chr33	0.109579	-0.692	0.24438	0.551345	False
chr31	chr32	0.109579	-0.692	0.244393	0.551345	False
chr24	chr34	0.109608	-0.688	0.24587	0.551345	False
chr15	chr32	0.109615	-0.686	0.246217	0.551345	False
chr27	chr33	0.109618	-0.686	0.246397	0.551345	False
chr09	chr22	0.109624	-0.685	0.24668	0.551345	False
chr01	chr18	0.109660	-0.679	0.248565	0.553353	False
chr01	chr30	0.109684	-0.675	0.249808	0.55349	False
chr15	chr17	0.109700	-0.673	0.2506	0.55349	False
chr17	chr32	0.109743	-0.665	0.252879	0.556333	False
chr09	chr21	0.109782	-0.659	0.254906	0.557584	False
chr07	chr21	0.109804	-0.655	0.256087	0.557584	False
chr07	chr34	0.109811	-0.654	0.256429	0.557584	False
chr21	chr27	0.109853	-0.648	0.258629	0.559678	False
chr07	chr24	0.109915	-0.637	0.261942	0.559678	False
chr02	chr17	0.109962	-0.630	0.264434	0.559678	False
chr09	chr33	0.109969	-0.629	0.264794	0.559678	False
chr25	chr32	0.109974	-0.628	0.265049	0.559678	False
chr09	chr16	0.109991	-0.625	0.265999	0.559678	False
chr16	chr32	0.110017	-0.621	0.267381	0.559678	False
chr02	chr29	0.110020	-0.620	0.267542	0.559678	False
chr17	chr21	0.110067	-0.613	0.270061	0.559678	False
chr09	chr34	0.110070	-0.612	0.270236	0.559678	False
chr21	chr34	0.110075	-0.611	0.270493	0.559678	False
chr21	chr25	0.110106	-0.606	0.272198	0.559678	False
chr15	chr33	0.110109	-0.606	0.27236	0.559678	False
chr01	chr20	0.110119	-0.604	0.27289	0.559678	False
chr02	chr07	0.110133	-0.602	0.27365	0.559678	False
chr21	chr22	0.110181	-0.594	0.276279	0.559678	False
chr09	chr24	0.110182	-0.594	0.276306	0.559678	False
chr09	chr32	0.110182	-0.594	0.276306	0.559678	False
chr16	chr21	0.110189	-0.593	0.276702	0.559678	False
chr02	chr09	0.110201	-0.591	0.277345	0.559678	False
chr27	chr32	0.110242	-0.584	0.279606	0.560029	False
chr01	chr27	0.110244	-0.584	0.27973	0.560029	False
chr24	chr32	0.110258	-0.581	0.280514	0.560029	False
chr01	chr26	0.110347	-0.567	0.285417	0.564746	False
chr24	chr31	0.110359	-0.565	0.286069	0.564746	False
chr24	chr27	0.110366	-0.564	0.286458	0.564746	False
chr01	chr19	0.110374	-0.562	0.286903	0.564746	False
chr21	chr24	0.110495	-0.543	0.293698	0.5761	False
chr16	chr24	0.110522	-0.538	0.295218	0.577064	False
chr26	chr32	0.110549	-0.534	0.296699	0.577945	False
chr09	chr27	0.110574	-0.530	0.298141	0.578745	False
chr21	chr32	0.110609	-0.524	0.300126	0.580589	False
chr15	chr24	0.110792	-0.494	0.310599	0.598784	False
chr02	chr31	0.110876	-0.480	0.315459	0.60607	False
chr02	chr10	0.110916	-0.474	0.317741	0.60837	False
chr09	chr31	0.110991	-0.462	0.322164	0.614742	False
chr01	chr23	0.111048	-0.452	0.325509	0.616141	False
chr23	chr34	0.111051	-0.452	0.3257	0.616141	False
chr02	chr33	0.111074	-0.448	0.32704	0.616141	False
chr01	chr28	0.111078	-0.447	0.32729	0.616141	False
chr02	chr16	0.111215	-0.425	0.335406	0.629306	False
chr02	chr22	0.111373	-0.399	0.344816	0.644805	False
chr02	chr25	0.111441	-0.388	0.348915	0.650304	False
chr21	chr30	0.111587	-0.364	0.357761	0.664583	False
chr02	chr21	0.111792	-0.331	0.370333	0.685665	False
chr02	chr24	0.112038	-0.291	0.385649	0.711675	False
chr02	chr34	0.112088	-0.283	0.388744	0.715034	False
chr02	chr32	0.112396	-0.232	0.408154	0.748282	False
chr01	chr15	0.113350	-0.076	0.469525	0.857992	False
chr11	chr15	0.113851	0.005	0.502151	0.914632	False
chr23	chr33	0.114052	0.038	0.515242	0.923095	False
chr28	chr32	0.114881	0.174	0.568908	0.923095	False
chr10	chr21	0.115192	0.224	0.588754	0.923095	False
chr04	chr06	0.116058	0.366	0.642728	0.923095	False
chr06	chr07	0.116451	0.430	0.666365	0.923095	False
chr06	chr22	0.116531	0.443	0.671133	0.923095	False
chr13	chr22	0.116677	0.467	0.67971	0.923095	False
chr06	chr31	0.116778	0.483	0.685544	0.923095	False
chr12	chr14	0.116812	0.489	0.687541	0.923095	False
chr22	chr26	0.117068	0.531	0.702214	0.923095	False
chr03	chr07	0.117160	0.546	0.707385	0.923095	False
chr06	chr09	0.117403	0.585	0.720862	0.923095	False
chr06	chr16	0.117538	0.607	0.728197	0.923095	False
chr06	chr34	0.117587	0.615	0.730872	0.923095	False
chr06	chr15	0.117769	0.645	0.740579	0.923095	False
chr17	chr18	0.117902	0.667	0.747593	0.923095	False
chr03	chr15	0.118030	0.688	0.754222	0.923095	False
chr03	chr14	0.118034	0.688	0.754402	0.923095	False
chr02	chr03	0.118039	0.689	0.754672	0.923095	False
chr13	chr31	0.118055	0.692	0.755506	0.923095	False
chr04	chr08	0.118102	0.700	0.757922	0.923095	False
chr06	chr25	0.118107	0.700	0.758152	0.923095	False
chr04	chr13	0.118176	0.712	0.761643	0.923095	False
chr03	chr17	0.118176	0.712	0.761656	0.923095	False
chr22	chr30	0.118177	0.712	0.761693	0.923095	False
chr18	chr34	0.118199	0.715	0.762805	0.923095	False
chr08	chr14	0.118209	0.717	0.763346	0.923095	False
chr03	chr16	0.118253	0.724	0.765545	0.923095	False
chr04	chr12	0.118269	0.727	0.766359	0.923095	False
chr04	chr11	0.118294	0.731	0.767582	0.923095	False
chr14	chr30	0.118300	0.732	0.767857	0.923095	False
chr03	chr22	0.118311	0.734	0.768417	0.923095	False
chr17	chr30	0.118344	0.739	0.770056	0.923095	False
chr05	chr07	0.118346	0.739	0.77018	0.923095	False
chr02	chr06	0.118440	0.755	0.774776	0.923095	False
chr07	chr11	0.118589	0.779	0.782022	0.923095	False
chr04	chr26	0.118618	0.784	0.783415	0.923095	False
chr07	chr13	0.118649	0.789	0.784885	0.923095	False
chr08	chr09	0.118794	0.813	0.791788	0.923095	False
chr03	chr27	0.118801	0.814	0.792081	0.923095	False
chr13	chr16	0.118857	0.823	0.794679	0.923095	False
chr05	chr14	0.118912	0.832	0.797224	0.923095	False
chr11	chr14	0.118919	0.833	0.79757	0.923095	False
chr09	chr12	0.118950	0.838	0.799006	0.923095	False
chr06	chr24	0.118960	0.840	0.799464	0.923095	False
chr06	chr27	0.119009	0.848	0.801678	0.923095	False
chr14	chr26	0.119035	0.852	0.802881	0.923095	False
chr04	chr18	0.119054	0.855	0.80373	0.923095	False
chr03	chr21	0.119059	0.856	0.803955	0.923095	False
chr05	chr27	0.119074	0.858	0.804644	0.923095	False
chr03	chr25	0.119101	0.863	0.805847	0.923095	False
chr18	chr31	0.119118	0.866	0.806621	0.923095	False
chr03	chr24	0.119123	0.866	0.806833	0.923095	False
chr06	chr33	0.119130	0.867	0.807147	0.923095	False
chr13	chr15	0.119138	0.869	0.807504	0.923095	False
chr04	chr20	0.119155	0.872	0.808263	0.923095	False
chr03	chr31	0.119177	0.875	0.809242	0.923095	False
chr19	chr22	0.119179	0.875	0.809341	0.923095	False
chr05	chr22	0.119193	0.878	0.809951	0.923095	False
chr04	chr10	0.119220	0.882	0.811124	0.923095	False
chr05	chr16	0.119226	0.883	0.811422	0.923095	False
chr07	chr10	0.119237	0.885	0.811907	0.923095	False
chr08	chr22	0.119239	0.885	0.811995	0.923095	False
chr11	chr22	0.119260	0.889	0.812896	0.923095	False
chr04	chr29	0.119358	0.905	0.817178	0.923095	False
chr26	chr31	0.119360	0.905	0.817264	0.923095	False
chr12	chr22	0.119365	0.906	0.817491	0.923095	False
chr04	chr19	0.119420	0.915	0.819838	0.923095	False
chr06	chr21	0.119425	0.916	0.820073	0.923095	False
chr08	chr15	0.119429	0.916	0.820255	0.923095	False
chr10	chr14	0.119442	0.918	0.820779	0.923095	False
chr12	chr31	0.119445	0.919	0.820929	0.923095	False
chr08	chr27	0.119511	0.930	0.823744	0.923095	False
chr09	chr11	0.119548	0.936	0.825273	0.923095	False
chr05	chr15	0.119558	0.937	0.825704	0.923095	False
chr07	chr20	0.119572	0.940	0.826281	0.923095	False
chr03	chr32	0.119588	0.942	0.826961	0.923095	False
chr16	chr30	0.119591	0.943	0.827096	0.923095	False
chr07	chr30	0.119659	0.954	0.829922	0.923095	False
chr08	chr17	0.119663	0.954	0.830067	0.923095	False
chr04	chr30	0.119673	0.956	0.8305	0.923095	False
chr15	chr26	0.119675	0.956	0.830552	0.923095	False
chr14	chr18	0.119691	0.959	0.831231	0.923095	False
chr05	chr31	0.119701	0.961	0.831653	0.923095	False
chr08	chr33	0.119704	0.961	0.831755	0.923095	False
chr16	chr18	0.119712	0.963	0.832104	0.923095	False
chr07	chr26	0.119727	0.965	0.832698	0.923095	False
chr25	chr26	0.119728	0.965	0.832728	0.923095	False
chr12	chr15	0.119732	0.966	0.832902	0.923095	False
chr08	chr25	0.119735	0.966	0.833035	0.923095	False
chr28	chr31	0.119740	0.967	0.833249	0.923095	False
chr05	chr17	0.119753	0.969	0.83379	0.923095	False
chr01	chr04	0.119759	0.970	0.834013	0.923095	False
chr11	chr16	0.119793	0.976	0.835383	0.923095	False
chr27	chr30	0.119799	0.977	0.835636	0.923095	False
chr02	chr05	0.119809	0.978	0.83605	0.923095	False
chr14	chr20	0.119831	0.982	0.836927	0.923095	False
chr16	chr26	0.119839	0.983	0.837228	0.923095	False
chr07	chr29	0.119840	0.983	0.837278	0.923095	False
chr06	chr32	0.119841	0.984	0.837329	0.923095	False
chr03	chr33	0.119868	0.988	0.838411	0.923095	False
chr09	chr13	0.119878	0.990	0.83883	0.923095	False
chr13	chr25	0.119892	0.992	0.839379	0.923095	False
chr11	chr27	0.119893	0.992	0.839409	0.923095	False
chr12	chr25	0.119894	0.992	0.839438	0.923095	False
chr07	chr19	0.119894	0.992	0.839458	0.923095	False
chr08	chr31	0.119896	0.993	0.839528	0.923095	False
chr16	chr20	0.119900	0.993	0.839687	0.923095	False
chr20	chr22	0.119901	0.993	0.839737	0.923095	False
chr30	chr34	0.119911	0.995	0.840134	0.923095	False
chr02	chr08	0.119927	0.998	0.840779	0.923095	False
chr17	chr28	0.119943	1.000	0.841392	0.923095	False
chr04	chr23	0.119959	1.003	0.842043	0.923095	False
chr26	chr27	0.119964	1.004	0.84222	0.923095	False
chr02	chr13	0.119980	1.006	0.842849	0.923095	False
chr15	chr20	0.119992	1.008	0.8433	0.923095	False
chr17	chr26	0.119998	1.009	0.843575	0.923095	False
chr07	chr18	0.120003	1.010	0.843751	0.923095	False
chr03	chr34	0.120033	1.015	0.844921	0.923095	False
chr12	chr21	0.120033	1.015	0.844921	0.923095	False
chr04	chr28	0.120043	1.017	0.84533	0.923095	False
chr05	chr33	0.120057	1.019	0.845844	0.923095	False
chr09	chr26	0.120064	1.020	0.846125	0.923095	False
chr02	chr12	0.120074	1.022	0.846502	0.923095	False
chr20	chr33	0.120101	1.026	0.847554	0.923095	False
chr22	chr29	0.120114	1.028	0.848053	0.923095	False
chr11	chr24	0.120120	1.029	0.848293	0.923095	False
chr30	chr33	0.120126	1.030	0.848504	0.923095	False
chr01	chr07	0.120183	1.039	0.850707	0.923095	False
chr15	chr30	0.120189	1.040	0.850906	0.923095	False
chr16	chr29	0.120207	1.043	0.851597	0.923095	False
chr21	chr26	0.120210	1.044	0.85171	0.923095	False
chr16	chr23	0.120225	1.046	0.852276	0.923095	False
chr11	chr25	0.120231	1.047	0.852493	0.923095	False
chr13	chr33	0.120240	1.049	0.852832	0.923095	False
chr05	chr25	0.120262	1.052	0.853685	0.923095	False
chr16	chr19	0.120269	1.053	0.85391	0.923095	False
chr13	chr27	0.120275	1.054	0.854143	0.923095	False
chr26	chr33	0.120276	1.054	0.854171	0.923095	False
chr02	chr11	0.120294	1.058	0.854871	0.923095	False
chr20	chr31	0.120294	1.058	0.85488	0.923095	False
chr12	chr33	0.120313	1.061	0.855577	0.923095	False
chr18	chr25	0.120314	1.061	0.855587	0.923095	False
chr12	chr17	0.120320	1.062	0.855828	0.923095	False
chr25	chr30	0.120332	1.064	0.856281	0.923095	False
chr07	chr28	0.120333	1.064	0.856291	0.923095	False
chr22	chr23	0.120345	1.066	0.856743	0.923095	False
chr14	chr29	0.120347	1.066	0.856845	0.923095	False
chr10	chr22	0.120352	1.067	0.857002	0.923095	False
chr12	chr27	0.120353	1.067	0.857057	0.923095	False
chr05	chr24	0.120357	1.068	0.857204	0.923095	False
chr24	chr30	0.120366	1.069	0.857508	0.923095	False
chr14	chr19	0.120367	1.069	0.857545	0.923095	False
chr09	chr10	0.120387	1.073	0.858307	0.923095	False
chr13	chr21	0.120391	1.073	0.858435	0.923095	False
chr05	chr34	0.120396	1.074	0.858627	0.923095	False
chr20	chr27	0.120409	1.076	0.859111	0.923095	False
chr09	chr20	0.120410	1.076	0.859139	0.923095	False
chr11	chr17	0.120436	1.081	0.860076	0.923095	False
chr11	chr33	0.120443	1.082	0.860349	0.923095	False
chr08	chr24	0.120453	1.084	0.860711	0.923095	False
chr11	chr32	0.120456	1.084	0.86082	0.923095	False
chr18	chr27	0.120457	1.084	0.860838	0.923095	False
