chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr12	chr17	0.083400	0.619	0.731997	0.939177	False
chr06	chr12	0.083405	0.624	0.733615	0.939177	False
chr10	chr16	0.083408	0.627	0.734663	0.939177	False
chr05	chr06	0.083440	0.658	0.744797	0.939177	False
chr03	chr17	0.083450	0.669	0.748181	0.939177	False
chr07	chr17	0.083453	0.671	0.748887	0.939177	False
chr03	chr07	0.083474	0.692	0.755419	0.939668	False
chr04	chr16	0.083545	0.762	0.776886	0.958577	False
chr06	chr16	0.083656	0.871	0.808025	0.962001	False
chr04	chr10	0.083660	0.875	0.809165	0.962001	False
chr06	chr15	0.083661	0.876	0.809365	0.962001	False
chr05	chr10	0.083663	0.877	0.809833	0.962001	False
chr02	chr17	0.083667	0.882	0.811099	0.962001	False
chr06	chr11	0.083722	0.936	0.825248	0.968916	False
chr01	chr18	0.083765	0.978	0.836046	0.968916	False
chr05	chr14	0.083817	1.029	0.848199	0.968916	False
chr05	chr12	0.083831	1.043	0.851526	0.968916	False
chr15	chr18	0.083853	1.065	0.85648	0.968916	False
chr04	chr06	0.083872	1.083	0.860668	0.968916	False
chr06	chr17	0.083887	1.098	0.863807	0.968916	False
chr01	chr10	0.083910	1.121	0.868897	0.968916	False
chr05	chr11	0.083940	1.150	0.87497	0.968916	False
chr01	chr05	0.084008	1.217	0.888167	0.968916	False
chr06	chr18	0.084027	1.236	0.891728	0.968916	False
chr01	chr15	0.084045	1.254	0.895072	0.968916	False
chr04	chr14	0.084069	1.277	0.899256	0.968916	False
chr10	chr18	0.084313	1.518	0.935435	0.989656	False
chr04	chr15	0.084327	1.531	0.937154	0.989656	False
chr05	chr15	0.084334	1.537	0.93791	0.989656	False
chr03	chr18	0.084422	1.624	0.947839	0.990986	False
chr01	chr17	0.084464	1.666	0.952124	0.990986	False
chr05	chr16	0.084677	1.875	0.969573	0.996915	False
chr05	chr07	0.084915	2.109	0.982522	0.996915	False
chr04	chr18	0.084927	2.121	0.983046	0.996915	False
chr05	chr17	0.085013	2.205	0.986282	0.996915	False
chr04	chr17	0.085157	2.347	0.990547	0.996915	False
chr05	chr18	0.085555	2.739	0.996915	0.996915	False
