chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr01	chr11	0.115517	-0.776	0.218781	0.715157	False
chr12	chr15	0.115526	-0.773	0.219688	0.715157	False
chr17	chr18	0.115570	-0.758	0.224337	0.715157	False
chr06	chr12	0.115570	-0.758	0.224363	0.715157	False
chr04	chr15	0.115615	-0.742	0.229147	0.715499	False
chr08	chr12	0.115723	-0.704	0.24071	0.734069	False
chr12	chr17	0.115759	-0.691	0.24469	0.734069	False
chr06	chr09	0.115891	-0.645	0.259502	0.739407	False
chr10	chr14	0.115981	-0.614	0.269753	0.739407	False
chr14	chr17	0.116035	-0.594	0.27617	0.739407	False
chr07	chr18	0.116066	-0.583	0.27979	0.739407	False
chr08	chr09	0.116105	-0.570	0.284415	0.739407	False
chr04	chr10	0.116115	-0.566	0.285576	0.739407	False
chr07	chr14	0.116137	-0.559	0.288146	0.739407	False
chr04	chr14	0.116138	-0.558	0.288296	0.739407	False
chr04	chr17	0.116160	-0.550	0.291027	0.739407	False
chr12	chr18	0.116223	-0.528	0.298593	0.739407	False
chr06	chr15	0.116232	-0.525	0.299629	0.739407	False
chr02	chr06	0.116289	-0.505	0.306617	0.744641	False
chr13	chr14	0.116386	-0.471	0.318765	0.762046	False
chr02	chr07	0.116534	-0.419	0.337562	0.781126	False
chr01	chr05	0.116540	-0.417	0.338267	0.781126	False
chr09	chr10	0.116575	-0.405	0.342771	0.781126	False
chr08	chr17	0.116609	-0.393	0.347167	0.781126	False
chr06	chr14	0.116783	-0.332	0.369944	0.796779	False
chr05	chr07	0.116841	-0.312	0.377689	0.796779	False
chr09	chr14	0.116854	-0.307	0.379457	0.796779	False
chr04	chr09	0.116862	-0.304	0.380426	0.796779	False
chr05	chr14	0.116888	-0.295	0.383973	0.796779	False
chr09	chr18	0.116921	-0.284	0.388371	0.796779	False
chr11	chr12	0.116979	-0.263	0.396194	0.796779	False
chr04	chr13	0.116987	-0.260	0.397344	0.796779	False
chr13	chr15	0.117035	-0.243	0.403821	0.796779	False
chr03	chr05	0.117053	-0.237	0.406201	0.796779	False
chr09	chr15	0.117161	-0.199	0.420965	0.803267	False
chr13	chr18	0.117185	-0.191	0.424296	0.803267	False
chr02	chr04	0.117192	-0.188	0.425259	0.803267	False
chr15	chr17	0.117239	-0.172	0.431734	0.804502	False
chr07	chr15	0.117273	-0.160	0.436429	0.804502	False
chr08	chr18	0.117421	-0.108	0.457033	0.817924	False
chr07	chr11	0.117429	-0.105	0.458181	0.817924	False
chr10	chr15	0.117441	-0.101	0.459748	0.817924	False
chr05	chr17	0.117501	-0.080	0.468149	0.823297	False
chr11	chr14	0.117593	-0.048	0.480934	0.832092	False
chr04	chr05	0.117639	-0.031	0.487439	0.832092	False
chr10	chr11	0.117675	-0.019	0.492513	0.832092	False
chr06	chr08	0.117693	-0.013	0.494998	0.832092	False
chr05	chr15	0.117759	0.011	0.504204	0.832092	False
chr09	chr11	0.117848	0.042	0.516695	0.832092	False
chr10	chr18	0.117857	0.045	0.517919	0.832092	False
chr05	chr13	0.117930	0.071	0.528228	0.832092	False
chr08	chr10	0.117939	0.074	0.52938	0.832092	False
chr06	chr13	0.117963	0.082	0.5328	0.832092	False
chr08	chr13	0.117964	0.083	0.532974	0.832092	False
chr15	chr18	0.118028	0.105	0.541791	0.836338	False
chr01	chr16	0.118063	0.117	0.546626	0.836338	False
chr06	chr17	0.118197	0.164	0.565305	0.856354	False
chr05	chr09	0.118240	0.179	0.571203	0.856805	False
chr08	chr14	0.118431	0.247	0.597375	0.886876	False
chr02	chr12	0.118503	0.272	0.607089	0.886876	False
chr06	chr10	0.118514	0.276	0.60864	0.886876	False
chr04	chr11	0.118617	0.312	0.622385	0.898348	False
chr08	chr15	0.118771	0.366	0.642775	0.919108	False
chr05	chr11	0.119002	0.447	0.672516	0.95273	False
chr05	chr18	0.119161	0.502	0.692341	0.96114	False
chr11	chr18	0.119225	0.525	0.700286	0.96114	False
chr02	chr17	0.119269	0.540	0.70557	0.96114	False
chr11	chr15	0.119312	0.556	0.710751	0.96114	False
chr02	chr09	0.119384	0.581	0.719359	0.96114	False
chr06	chr18	0.119384	0.581	0.719359	0.96114	False
chr06	chr11	0.119410	0.590	0.722426	0.96114	False
chr04	chr16	0.119541	0.636	0.737681	0.972976	False
chr03	chr12	0.119626	0.666	0.747281	0.976693	False
chr12	chr16	0.119699	0.692	0.755399	0.976693	False
chr02	chr05	0.119738	0.705	0.75965	0.976693	False
chr05	chr08	0.119826	0.736	0.769127	0.977423	False
chr08	chr11	0.119885	0.757	0.77538	0.977423	False
chr02	chr08	0.119985	0.792	0.78578	0.977423	False
chr07	chr16	0.119987	0.793	0.785985	0.977423	False
chr02	chr10	0.120136	0.845	0.800857	0.977423	False
chr13	chr16	0.120159	0.853	0.803103	0.977423	False
chr02	chr14	0.120240	0.881	0.810962	0.977423	False
chr03	chr14	0.120288	0.898	0.815439	0.977423	False
chr02	chr15	0.120369	0.927	0.822919	0.977423	False
chr02	chr13	0.120382	0.931	0.824101	0.977423	False
chr03	chr10	0.120474	0.964	0.83237	0.978816	False
chr03	chr13	0.120540	0.987	0.838071	0.978816	False
chr02	chr11	0.120740	1.057	0.854708	0.989849	False
chr02	chr18	0.120813	1.082	0.860457	0.989849	False
chr03	chr11	0.120906	1.115	0.867577	0.990298	False
chr03	chr09	0.121472	1.314	0.905519	0.990298	False
chr03	chr04	0.121525	1.332	0.908612	0.990298	False
chr08	chr16	0.121752	1.412	0.921053	0.990298	False
chr10	chr16	0.121843	1.444	0.925636	0.990298	False
chr03	chr17	0.121886	1.459	0.927699	0.990298	False
chr16	chr18	0.122020	1.506	0.933953	0.990298	False
chr09	chr16	0.122069	1.523	0.936143	0.990298	False
chr03	chr07	0.122106	1.536	0.937773	0.990298	False
chr16	chr17	0.122295	1.602	0.945477	0.990298	False
chr03	chr18	0.122330	1.615	0.946811	0.990298	False
chr02	chr16	0.122364	1.627	0.948101	0.990298	False
chr11	chr16	0.122416	1.645	0.950029	0.990298	False
chr03	chr15	0.122747	1.761	0.960914	0.990298	False
chr06	chr16	0.122841	1.794	0.963624	0.990298	False
chr14	chr16	0.122870	1.804	0.964408	0.990298	False
chr15	chr16	0.123190	1.917	0.972362	0.990405	False
chr03	chr06	0.123700	2.096	0.981941	0.990405	False
chr03	chr08	0.123834	2.143	0.983932	0.990405	False
chr05	chr16	0.126216	2.979	0.998553	0.998553	False
