chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr04	chr15	0.127765	-1.394	0.0816588	0.521226	False
chr08	chr22	0.127843	-1.372	0.0850129	0.528842	False
chr09	chr19	0.127874	-1.363	0.0863776	0.528842	False
chr03	chr09	0.127926	-1.349	0.0887412	0.532447	False
chr11	chr22	0.127995	-1.329	0.0919129	0.540664	False
chr02	chr04	0.128089	-1.303	0.0963556	0.547733	False
chr19	chr20	0.128098	-1.300	0.0967661	0.547733	False
chr04	chr09	0.128184	-1.276	0.101035	0.559604	False
chr04	chr11	0.128221	-1.265	0.102901	0.559604	False
chr09	chr18	0.128260	-1.254	0.104885	0.559604	False
chr02	chr07	0.128288	-1.246	0.106325	0.559604	False
chr03	chr15	0.128389	-1.218	0.11165	0.574137	False
chr05	chr09	0.128416	-1.210	0.113102	0.574137	False
chr07	chr16	0.128448	-1.201	0.114827	0.574137	False
chr19	chr23	0.128557	-1.170	0.120905	0.594613	False
chr02	chr16	0.128622	-1.152	0.12462	0.597721	False
chr04	chr08	0.128637	-1.148	0.125521	0.597721	False
chr15	chr19	0.128766	-1.112	0.133152	0.61612	False
chr15	chr18	0.128905	-1.072	0.1418	0.61612	False
chr07	chr09	0.128909	-1.071	0.142058	0.61612	False
chr21	chr22	0.128954	-1.059	0.144913	0.61612	False
chr03	chr06	0.128968	-1.054	0.145864	0.61612	False
chr08	chr18	0.128995	-1.047	0.147624	0.61612	False
chr03	chr23	0.128998	-1.046	0.147803	0.61612	False
chr03	chr20	0.129009	-1.043	0.148505	0.61612	False
chr08	chr19	0.129062	-1.028	0.152014	0.61612	False
chr01	chr09	0.129077	-1.024	0.152987	0.61612	False
chr01	chr16	0.129090	-1.020	0.153856	0.61612	False
chr06	chr19	0.129104	-1.016	0.154795	0.61612	False
chr04	chr20	0.129123	-1.011	0.156084	0.61612	False
chr17	chr22	0.129206	-0.987	0.161785	0.630333	False
chr01	chr02	0.129402	-0.932	0.175657	0.670925	False
chr06	chr18	0.129442	-0.921	0.178655	0.670925	False
chr05	chr06	0.129446	-0.920	0.178913	0.670925	False
chr03	chr08	0.129536	-0.894	0.185637	0.687546	False
chr18	chr20	0.129692	-0.850	0.19762	0.712673	False
chr05	chr20	0.129715	-0.844	0.19945	0.712673	False
chr04	chr06	0.129716	-0.843	0.199548	0.712673	False
chr12	chr22	0.129967	-0.772	0.219915	0.776171	False
chr09	chr16	0.130036	-0.753	0.225757	0.787523	False
chr15	chr16	0.130217	-0.702	0.241414	0.82868	False
chr05	chr15	0.130236	-0.696	0.243079	0.82868	False
chr04	chr25	0.130274	-0.686	0.246428	0.830656	False
chr02	chr09	0.130451	-0.636	0.262441	0.861345	False
chr03	chr17	0.130460	-0.633	0.263275	0.861345	False
chr14	chr22	0.130469	-0.631	0.264146	0.861345	False
chr06	chr07	0.130574	-0.601	0.273911	0.873756	False
chr03	chr25	0.130628	-0.586	0.278988	0.873756	False
chr01	chr15	0.130638	-0.583	0.279967	0.873756	False
chr18	chr23	0.130639	-0.583	0.28005	0.873756	False
chr19	chr25	0.130665	-0.575	0.282515	0.873756	False
chr16	chr20	0.130713	-0.562	0.287078	0.874047	False
chr04	chr17	0.130772	-0.545	0.292815	0.874047	False
chr02	chr15	0.130825	-0.530	0.29803	0.874047	False
chr05	chr08	0.130828	-0.529	0.298287	0.874047	False
chr19	chr21	0.130849	-0.524	0.300297	0.874047	False
chr01	chr06	0.130864	-0.519	0.301778	0.874047	False
chr06	chr16	0.130889	-0.512	0.304273	0.874047	False
chr04	chr21	0.130997	-0.482	0.315074	0.874047	False
chr01	chr20	0.131064	-0.463	0.321787	0.874047	False
chr07	chr20	0.131074	-0.460	0.322825	0.874047	False
chr02	chr20	0.131077	-0.459	0.323091	0.874047	False
chr03	chr11	0.131078	-0.459	0.323243	0.874047	False
chr07	chr15	0.131091	-0.455	0.324537	0.874047	False
chr12	chr19	0.131122	-0.446	0.327665	0.874047	False
chr02	chr06	0.131138	-0.442	0.329324	0.874047	False
chr08	chr16	0.131161	-0.435	0.331638	0.874047	False
chr17	chr19	0.131166	-0.434	0.332138	0.874047	False
chr05	chr23	0.131215	-0.420	0.337201	0.879655	False
chr02	chr25	0.131290	-0.399	0.344962	0.892144	False
chr09	chr15	0.131333	-0.387	0.349452	0.896031	False
chr18	chr25	0.131445	-0.355	0.361214	0.91834	False
chr15	chr20	0.131474	-0.347	0.364364	0.918566	False
chr11	chr19	0.131519	-0.334	0.369094	0.919691	False
chr07	chr08	0.131654	-0.296	0.383548	0.919691	False
chr22	chr24	0.131655	-0.296	0.383642	0.919691	False
chr02	chr23	0.131657	-0.295	0.383898	0.919691	False
chr02	chr08	0.131690	-0.286	0.387488	0.919691	False
chr16	chr23	0.131717	-0.278	0.390316	0.919691	False
chr01	chr23	0.131743	-0.271	0.393149	0.919691	False
chr18	chr21	0.131746	-0.270	0.39357	0.919691	False
chr01	chr08	0.131755	-0.268	0.394507	0.919691	False
chr09	chr20	0.131768	-0.264	0.395934	0.919691	False
chr04	chr12	0.131792	-0.257	0.398533	0.919691	False
chr11	chr18	0.131833	-0.246	0.402966	0.922823	False
chr05	chr25	0.131881	-0.232	0.408241	0.92782	False
chr15	chr23	0.131954	-0.211	0.416297	0.939016	False
chr03	chr21	0.132002	-0.198	0.421619	0.940476	False
chr12	chr18	0.132017	-0.194	0.423214	0.940476	False
chr05	chr17	0.132100	-0.170	0.432408	0.946147	False
chr06	chr09	0.132174	-0.149	0.440644	0.946147	False
chr04	chr24	0.132188	-0.145	0.442162	0.946147	False
chr03	chr14	0.132234	-0.132	0.447307	0.946147	False
chr14	chr19	0.132238	-0.131	0.447754	0.946147	False
chr08	chr15	0.132263	-0.124	0.45063	0.946147	False
chr07	chr23	0.132279	-0.120	0.452405	0.946147	False
chr13	chr22	0.132291	-0.116	0.453663	0.946147	False
chr06	chr15	0.132302	-0.113	0.45495	0.946147	False
chr17	chr18	0.132337	-0.103	0.458876	0.946147	False
chr04	chr14	0.132369	-0.094	0.462413	0.946147	False
chr03	chr12	0.132379	-0.091	0.463612	0.946147	False
chr05	chr11	0.132446	-0.073	0.471098	0.954927	False
chr09	chr23	0.132504	-0.056	0.47763	0.955612	False
chr05	chr21	0.132506	-0.056	0.477806	0.955612	False
chr20	chr23	0.132562	-0.040	0.484183	0.959929	False
chr05	chr12	0.132582	-0.034	0.486364	0.959929	False
chr16	chr21	0.132706	0.001	0.500299	0.976803	False
chr08	chr09	0.132716	0.004	0.501425	0.976803	False
chr15	chr25	0.132750	0.013	0.505297	0.977301	False
chr16	chr25	0.132776	0.021	0.508197	0.977301	False
chr01	chr17	0.132848	0.041	0.516281	0.979997	False
chr19	chr24	0.132925	0.063	0.524963	0.979997	False
chr08	chr23	0.132991	0.081	0.532377	0.979997	False
chr13	chr19	0.133126	0.119	0.54756	0.979997	False
chr06	chr20	0.133130	0.121	0.548035	0.979997	False
chr02	chr11	0.133165	0.131	0.551932	0.979997	False
chr06	chr23	0.133182	0.135	0.553774	0.979997	False
chr08	chr20	0.133186	0.136	0.554263	0.979997	False
chr16	chr17	0.133206	0.142	0.55641	0.979997	False
chr02	chr17	0.133213	0.144	0.557218	0.979997	False
chr18	chr24	0.133217	0.145	0.557692	0.979997	False
chr06	chr17	0.133231	0.149	0.559252	0.979997	False
chr02	chr21	0.133270	0.160	0.563648	0.979997	False
chr11	chr16	0.133282	0.164	0.564981	0.979997	False
chr14	chr18	0.133300	0.168	0.56687	0.979997	False
chr01	chr21	0.133333	0.178	0.570642	0.979997	False
chr20	chr25	0.133372	0.189	0.574934	0.979997	False
chr12	chr16	0.133431	0.206	0.581423	0.979997	False
chr15	chr21	0.133442	0.209	0.582663	0.979997	False
chr09	chr11	0.133468	0.216	0.585554	0.979997	False
chr01	chr12	0.133495	0.224	0.588502	0.979997	False
chr11	chr23	0.133508	0.227	0.589922	0.979997	False
chr11	chr20	0.133529	0.233	0.592225	0.979997	False
chr06	chr08	0.133531	0.234	0.592376	0.979997	False
chr01	chr11	0.133546	0.238	0.594101	0.979997	False
chr02	chr12	0.133575	0.246	0.59728	0.979997	False
chr23	chr25	0.133603	0.254	0.600261	0.979997	False
chr07	chr17	0.133614	0.257	0.601522	0.979997	False
chr07	chr25	0.133640	0.265	0.604332	0.979997	False
chr09	chr21	0.133708	0.284	0.611701	0.980554	False
chr17	chr23	0.133728	0.289	0.613856	0.980554	False
chr01	chr25	0.133736	0.292	0.614673	0.980554	False
chr07	chr21	0.133801	0.310	0.621676	0.980554	False
chr11	chr15	0.133846	0.323	0.626538	0.980554	False
chr09	chr12	0.133852	0.324	0.627199	0.980554	False
chr12	chr15	0.133902	0.338	0.632456	0.980554	False
chr05	chr14	0.133908	0.340	0.633161	0.980554	False
chr15	chr17	0.133923	0.344	0.634701	0.980554	False
chr07	chr11	0.133973	0.358	0.640008	0.980554	False
chr10	chr22	0.133979	0.360	0.640628	0.980554	False
chr02	chr14	0.134013	0.370	0.644277	0.981001	False
chr09	chr25	0.134067	0.385	0.649868	0.981001	False
chr07	chr12	0.134075	0.387	0.650731	0.981001	False
chr09	chr17	0.134173	0.415	0.660889	0.985624	False
chr06	chr11	0.134185	0.418	0.662148	0.985624	False
chr17	chr20	0.134235	0.432	0.667305	0.985624	False
chr08	chr25	0.134291	0.448	0.673054	0.985624	False
chr21	chr23	0.134334	0.460	0.677372	0.985624	False
chr03	chr24	0.134341	0.462	0.678106	0.985624	False
chr01	chr14	0.134414	0.483	0.685483	0.985624	False
chr03	chr13	0.134422	0.485	0.686228	0.985624	False
chr08	chr21	0.134455	0.495	0.689606	0.985624	False
chr20	chr21	0.134497	0.506	0.69373	0.985624	False
chr16	chr24	0.134577	0.529	0.701646	0.985624	False
chr05	chr13	0.134588	0.532	0.702747	0.985624	False
chr06	chr21	0.134608	0.538	0.704656	0.985624	False
chr08	chr17	0.134616	0.540	0.705442	0.985624	False
chr04	chr13	0.134638	0.546	0.707592	0.985624	False
chr02	chr24	0.134697	0.563	0.713223	0.985624	False
chr06	chr25	0.134704	0.565	0.713901	0.985624	False
chr12	chr20	0.134787	0.588	0.721889	0.985624	False
chr14	chr16	0.134794	0.590	0.72254	0.985624	False
chr13	chr18	0.134799	0.592	0.722972	0.985624	False
chr07	chr14	0.134891	0.618	0.731631	0.985624	False
chr11	chr25	0.134925	0.627	0.734763	0.985624	False
chr12	chr23	0.134966	0.639	0.738519	0.985624	False
chr21	chr25	0.134977	0.642	0.739551	0.985624	False
chr15	chr24	0.134978	0.642	0.739688	0.985624	False
chr08	chr11	0.135052	0.663	0.746389	0.985624	False
chr05	chr24	0.135086	0.673	0.749481	0.985624	False
chr02	chr13	0.135118	0.682	0.752307	0.985624	False
chr14	chr23	0.135128	0.685	0.753255	0.985624	False
chr06	chr12	0.135143	0.689	0.754545	0.985624	False
chr01	chr24	0.135254	0.720	0.764331	0.985624	False
chr11	chr17	0.135320	0.739	0.769974	0.985624	False
chr09	chr24	0.135344	0.746	0.77208	0.985624	False
chr11	chr21	0.135432	0.771	0.779505	0.985624	False
chr09	chr14	0.135502	0.790	0.785298	0.985624	False
chr14	chr15	0.135552	0.804	0.789437	0.985624	False
chr17	chr25	0.135637	0.828	0.796272	0.985624	False
chr14	chr20	0.135665	0.836	0.798468	0.985624	False
chr08	chr12	0.135709	0.849	0.801973	0.985624	False
chr12	chr21	0.135724	0.853	0.803134	0.985624	False
chr07	chr24	0.135739	0.857	0.804311	0.985624	False
chr01	chr13	0.135762	0.864	0.806091	0.985624	False
chr17	chr21	0.135805	0.876	0.80939	0.985624	False
chr10	chr19	0.135849	0.888	0.812796	0.985624	False
chr13	chr16	0.135864	0.892	0.813886	0.985624	False
chr08	chr24	0.135967	0.921	0.821584	0.985624	False
chr12	chr25	0.135974	0.923	0.822086	0.985624	False
chr08	chr14	0.136008	0.933	0.824571	0.985624	False
chr23	chr24	0.136069	0.950	0.828981	0.985624	False
chr07	chr13	0.136105	0.960	0.831555	0.985624	False
chr04	chr10	0.136105	0.960	0.831568	0.985624	False
chr06	chr14	0.136109	0.962	0.831905	0.985624	False
chr03	chr10	0.136124	0.966	0.832949	0.985624	False
chr13	chr15	0.136200	0.987	0.838219	0.985624	False
chr11	chr12	0.136247	1.001	0.841509	0.985624	False
chr13	chr20	0.136316	1.020	0.846115	0.985624	False
chr20	chr24	0.136324	1.022	0.846675	0.985624	False
chr08	chr13	0.136410	1.047	0.852372	0.985624	False
chr11	chr14	0.136451	1.058	0.854986	0.985624	False
chr14	chr17	0.136453	1.059	0.855123	0.985624	False
chr24	chr25	0.136490	1.069	0.857513	0.985624	False
chr09	chr13	0.136512	1.075	0.858919	0.985624	False
chr14	chr25	0.136542	1.084	0.860778	0.985624	False
chr06	chr24	0.136739	1.139	0.872744	0.986901	False
chr12	chr17	0.136797	1.156	0.87611	0.986901	False
chr13	chr23	0.136813	1.160	0.877064	0.986901	False
chr21	chr24	0.136908	1.187	0.882419	0.986901	False
chr10	chr25	0.137032	1.222	0.889163	0.986901	False
chr12	chr24	0.137060	1.230	0.89068	0.986901	False
chr11	chr24	0.137205	1.271	0.898148	0.986901	False
chr14	chr21	0.137248	1.283	0.900297	0.986901	False
chr10	chr18	0.137310	1.301	0.903303	0.986901	False
chr06	chr13	0.137430	1.335	0.90898	0.986901	False
chr17	chr24	0.137495	1.353	0.911971	0.986901	False
chr02	chr10	0.137564	1.372	0.915034	0.986901	False
chr13	chr17	0.137636	1.393	0.918123	0.986901	False
chr05	chr10	0.137678	1.405	0.919925	0.986901	False
chr10	chr15	0.137738	1.422	0.922416	0.986901	False
chr13	chr25	0.137769	1.430	0.923664	0.986901	False
chr11	chr13	0.137921	1.473	0.929648	0.986901	False
chr10	chr23	0.137999	1.495	0.932563	0.986901	False
chr12	chr14	0.138186	1.548	0.9392	0.986901	False
chr13	chr21	0.138318	1.585	0.943539	0.986901	False
chr10	chr16	0.138341	1.592	0.944283	0.986901	False
chr14	chr24	0.138496	1.636	0.949032	0.986901	False
chr12	chr13	0.138626	1.672	0.952748	0.986901	False
chr10	chr20	0.138656	1.681	0.953584	0.986901	False
chr01	chr10	0.138836	1.731	0.958309	0.986901	False
chr13	chr14	0.138976	1.771	0.961709	0.986901	False
chr08	chr10	0.138993	1.776	0.96211	0.986901	False
chr07	chr10	0.139135	1.816	0.965305	0.986901	False
chr09	chr10	0.139138	1.817	0.965374	0.986901	False
chr10	chr11	0.139143	1.818	0.965472	0.986901	False
chr10	chr17	0.139203	1.835	0.966746	0.986901	False
chr13	chr24	0.139499	1.919	0.972485	0.986901	False
chr10	chr21	0.139549	1.933	0.973375	0.986901	False
chr06	chr10	0.139574	1.940	0.973796	0.986901	False
chr10	chr14	0.139773	1.996	0.977032	0.986901	False
chr10	chr12	0.140223	2.123	0.983122	0.98759	False
chr10	chr13	0.140325	2.152	0.984298	0.98759	False
chr10	chr24	0.140711	2.261	0.988114	0.988114	False
