unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr05	19	1634811	13280126	25088749	0.044504	0.123102	0.129609	False	33154.1111
HAP1_chr01	HAP1_chr05	23	1424986	14117922	26236654	0.036604	0.100935	0.115235	False	439180.1254
HAP1_chr01	HAP1_chr06	11	1732493	1886439	1877322	0.852912	0.922853	0.007519	False	33.7025
HAP1_chr01	HAP1_chr06	13	3452621	7821184	7697281	0.286148	0.448551	0.062288	False	1238.1595
HAP1_chr01	HAP1_chr06	15	2022019	11404905	11046722	0.098975	0.183042	0.114275	False	3689.6236
HAP1_chr01	HAP1_chr06	17	1388965	12657945	12119023	0.059388	0.114610	0.128718	False	10260.0804
HAP1_chr01	HAP1_chr06	19	1207584	13280126	12618669	0.048907	0.095698	0.124865	False	34548.2197
HAP1_chr01	HAP1_chr06	23	1089412	14117922	13282576	0.041405	0.082018	0.110077	False	471887.4080
HAP1_chr01	HAP1_chr07	11	1725708	1886439	1868151	0.850571	0.923752	0.007654	False	34.9149
HAP1_chr01	HAP1_chr07	13	3456835	7821184	7593167	0.289093	0.455256	0.061677	False	1268.0281
HAP1_chr01	HAP1_chr07	15	2099366	11404905	10969382	0.103545	0.191384	0.111542	False	3866.2402
HAP1_chr01	HAP1_chr07	17	1480553	12657945	12135109	0.063509	0.122006	0.125000	False	10938.0052
HAP1_chr01	HAP1_chr07	19	1296500	13280126	12727181	0.052467	0.101869	0.121345	False	36935.8498
HAP1_chr01	HAP1_chr07	23	1168700	14117922	13566618	0.044076	0.086145	0.107471	False	500904.2727
HAP1_chr01	HAP1_chr08	11	1755287	1886439	1906941	0.861240	0.930476	0.007043	False	30.5010
HAP1_chr01	HAP1_chr08	13	3618183	7821184	8167203	0.292492	0.462613	0.060980	False	1242.6191
HAP1_chr01	HAP1_chr08	15	2149430	11404905	11929511	0.101460	0.188465	0.112772	False	3766.3262
HAP1_chr01	HAP1_chr08	17	1460007	12657945	13135626	0.060000	0.115343	0.128149	False	10354.9167
HAP1_chr01	HAP1_chr08	19	1245478	13280126	13652562	0.048486	0.093785	0.125299	False	34254.8889
HAP1_chr01	HAP1_chr08	23	1089189	14117922	14245099	0.039935	0.077149	0.111587	False	455572.7563
HAP1_chr01	HAP1_chr09	11	1777468	1886439	1935380	0.869453	0.942235	0.006581	False	27.6987
HAP1_chr01	HAP1_chr09	13	3867901	7821184	8854125	0.302005	0.494542	0.059082	False	1255.8159
HAP1_chr01	HAP1_chr09	15	2355545	11404905	13307848	0.105360	0.206538	0.110493	False	3898.5355
HAP1_chr01	HAP1_chr09	17	1607942	12657945	14758361	0.062303	0.127030	0.126061	False	10755.9970
HAP1_chr01	HAP1_chr09	19	1373465	13280126	15383390	0.050328	0.103423	0.123428	False	35585.6682
HAP1_chr01	HAP1_chr09	23	1200180	14117922	16106441	0.041351	0.085011	0.110132	False	472099.7463
HAP1_chr01	HAP1_chr10	11	1807161	1886439	1975333	0.879564	0.957975	0.006020	False	22.7317
HAP1_chr01	HAP1_chr10	13	4139244	7821184	9862608	0.305602	0.529235	0.058384	False	1213.8050
HAP1_chr01	HAP1_chr10	15	2477169	11404905	15260744	0.102411	0.217202	0.112208	False	3781.3020
HAP1_chr01	HAP1_chr10	17	1633066	12657945	16956815	0.058362	0.129015	0.129686	False	10172.9875
HAP1_chr01	HAP1_chr10	19	1373627	13280126	17632923	0.046501	0.103435	0.127399	False	33236.9734
HAP1_chr01	HAP1_chr10	23	1185465	14117922	18346478	0.037900	0.083969	0.113777	False	436917.2590
HAP1_chr01	HAP1_chr11	11	1812456	1886439	1983372	0.880964	0.960782	0.005943	False	21.2360
HAP1_chr01	HAP1_chr11	13	4178887	7821184	10048939	0.305224	0.534304	0.058457	False	1200.0234
HAP1_chr01	HAP1_chr11	15	2497451	11404905	15640621	0.101737	0.218980	0.112607	False	3756.2861
HAP1_chr01	HAP1_chr11	17	1636739	12657945	17418176	0.057552	0.129305	0.130463	False	10056.0384
HAP1_chr01	HAP1_chr11	19	1368576	13280126	18126448	0.045561	0.103054	0.128426	False	32659.5524
HAP1_chr01	HAP1_chr11	23	1172689	14117922	18861483	0.036869	0.083064	0.114932	False	426266.9325
HAP1_chr01	HAP1_chr12	11	1802847	1886439	1969437	0.878140	0.955688	0.006099	False	23.5092
HAP1_chr01	HAP1_chr12	13	4089524	7821184	9663024	0.305309	0.522878	0.058440	False	1224.1446
HAP1_chr01	HAP1_chr12	15	2468027	11404905	14865616	0.103688	0.216400	0.111459	False	3829.8945
HAP1_chr01	HAP1_chr12	17	1651521	12657945	16524102	0.059989	0.130473	0.128159	False	10427.6802
HAP1_chr01	HAP1_chr12	19	1403336	13280126	17203404	0.048257	0.105672	0.125536	False	34379.0250
HAP1_chr01	HAP1_chr12	23	1229256	14117922	17958391	0.039850	0.087071	0.111677	False	457926.3061
HAP1_chr01	HAP1_chr13	11	1793218	1886439	1957236	0.874546	0.950584	0.006297	False	24.5969
HAP1_chr01	HAP1_chr13	13	3938079	7821184	9222859	0.300480	0.503514	0.059382	False	1219.7001
HAP1_chr01	HAP1_chr13	15	2351284	11404905	13918328	0.102355	0.206164	0.112241	False	3780.3926
HAP1_chr01	HAP1_chr13	17	1570942	12657945	15410930	0.059285	0.124107	0.128814	False	10273.8959
HAP1_chr01	HAP1_chr13	19	1326895	13280126	16023349	0.047429	0.099916	0.126406	False	33682.6838
HAP1_chr01	HAP1_chr13	23	1149086	14117922	16682463	0.038753	0.081392	0.112844	False	444129.3065
HAP1_chr01	HAP1_chr14	11	1794759	1886439	1958373	0.875470	0.951400	0.006246	False	24.9802
HAP1_chr01	HAP1_chr14	13	3992441	7821184	9360501	0.302704	0.510465	0.058946	False	1225.7823
HAP1_chr01	HAP1_chr14	15	2373624	11404905	14183867	0.102245	0.208123	0.112306	False	3775.2604
HAP1_chr01	HAP1_chr14	17	1577523	12657945	15680695	0.058948	0.124627	0.129131	False	10225.8167
HAP1_chr01	HAP1_chr14	19	1332871	13280126	16285328	0.047210	0.100366	0.126638	False	33560.6727
HAP1_chr01	HAP1_chr14	23	1155938	14117922	16937673	0.038661	0.081877	0.112944	False	443398.9177
HAP1_chr01	HAP1_chr15	11	1774265	1886439	1931720	0.868081	0.940537	0.006658	False	27.7927
HAP1_chr01	HAP1_chr15	13	3771665	7821184	8700062	0.295827	0.482237	0.060306	False	1224.5240
HAP1_chr01	HAP1_chr15	15	2206516	11404905	12871549	0.099978	0.193471	0.113663	False	3696.7830
HAP1_chr01	HAP1_chr15	17	1465866	12657945	14158253	0.057824	0.115806	0.130201	False	10004.0799
HAP1_chr01	HAP1_chr15	19	1237191	13280126	14682164	0.046293	0.093161	0.127625	False	32809.3217
HAP1_chr01	HAP1_chr15	23	1070075	14117922	15249936	0.037815	0.075796	0.113871	False	432580.7977
HAP1_chr01	HAP1_chr16	11	1737429	1886439	1885519	0.853971	0.921459	0.007458	False	31.7576
HAP1_chr01	HAP1_chr16	13	3427833	7821184	7730209	0.282741	0.443433	0.063006	False	1211.3353
HAP1_chr01	HAP1_chr16	15	1940258	11404905	11033937	0.094653	0.175845	0.116988	False	3523.4447
HAP1_chr01	HAP1_chr16	17	1267942	12657945	12022268	0.054157	0.105466	0.133851	False	9393.0954
HAP1_chr01	HAP1_chr16	19	1060156	13280126	12416398	0.043032	0.085384	0.131305	False	30572.7166
HAP1_chr01	HAP1_chr16	23	906793	14117922	12835426	0.034814	0.070648	0.117339	False	399567.4132
HAP1_chr01	HAP1_chr17	11	1780783	1886439	1940410	0.870345	0.943992	0.006531	False	26.7473
HAP1_chr01	HAP1_chr17	13	3850281	7821184	8874701	0.299735	0.492289	0.059528	False	1238.7737
HAP1_chr01	HAP1_chr17	15	2296909	11404905	13239283	0.102782	0.201397	0.111989	False	3800.7981
HAP1_chr01	HAP1_chr17	17	1544445	12657945	14600032	0.060064	0.122014	0.128090	False	10382.8496
HAP1_chr01	HAP1_chr17	19	1311077	13280126	15156485	0.048334	0.098725	0.125457	False	34221.3695
HAP1_chr01	HAP1_chr17	23	1138319	14117922	15751629	0.039620	0.080629	0.111919	False	452781.1620
HAP1_chr01	HAP1_chr18	11	1773275	1886439	1930601	0.867651	0.940012	0.006682	False	27.8133
HAP1_chr01	HAP1_chr18	13	3786605	7821184	8745850	0.296282	0.484147	0.060215	False	1224.3031
HAP1_chr01	HAP1_chr18	15	2221097	11404905	13069030	0.099812	0.194749	0.113764	False	3688.4574
HAP1_chr01	HAP1_chr18	17	1458062	12657945	14435674	0.056877	0.115189	0.131120	False	9851.1756
HAP1_chr01	HAP1_chr18	19	1218897	13280126	14989852	0.045059	0.091784	0.128985	False	31989.3770
HAP1_chr01	HAP1_chr18	23	1044116	14117922	15562230	0.036462	0.073957	0.115398	False	417830.1282
HAP1_chr01	HAP2_chr01	11	1871824	1886439	1872134	0.992090	0.999834	0.000362	False	144.7129
HAP1_chr01	HAP2_chr01	13	7541617	7821184	7548053	0.963462	0.999147	0.001445	False	4359.3100
HAP1_chr01	HAP2_chr01	15	10816127	11404905	10829831	0.947237	0.998735	0.001831	False	22070.5344
HAP1_chr01	HAP2_chr01	17	11898035	12657945	11915658	0.938659	0.998521	0.001891	False	89657.8180
HAP1_chr01	HAP2_chr01	19	12390827	13280126	12411292	0.931600	0.998351	0.001898	False	357769.7219
HAP1_chr01	HAP2_chr01	23	12976193	14117922	13001679	0.917473	0.998040	0.001913	False	5681158.6235
HAP1_chr01	HAP2_chr02	11	1746522	1886439	1894942	0.858301	0.925830	0.007211	False	32.1510
HAP1_chr01	HAP2_chr02	13	3561333	7821184	7976290	0.291050	0.455344	0.061274	False	1248.3447
HAP1_chr01	HAP2_chr02	15	2064695	11404905	11504385	0.099052	0.181036	0.114228	False	3682.1487
HAP1_chr01	HAP2_chr02	17	1360876	12657945	12556464	0.057051	0.108381	0.130949	False	9868.5393
HAP1_chr01	HAP2_chr02	19	1137715	13280126	12971989	0.045301	0.087706	0.128715	False	32100.0192
HAP1_chr01	HAP2_chr02	23	969854	14117922	13411491	0.036516	0.072315	0.115336	False	418075.7078
HAP1_chr01	HAP2_chr03	11	1863275	1886439	2053563	0.897217	0.987721	0.005063	False	11.8056
HAP1_chr01	HAP2_chr03	13	5470356	7821184	13541765	0.344208	0.699428	0.051474	False	1302.4114
HAP1_chr01	HAP2_chr03	15	4194603	11404905	24132707	0.133829	0.367789	0.096243	False	5142.3705
HAP1_chr01	HAP2_chr03	17	3060079	12657945	27738551	0.081960	0.241752	0.111009	False	14933.5791
HAP1_chr01	HAP2_chr03	19	2599638	13280126	29070650	0.065398	0.195754	0.110393	False	48997.0359
HAP1_chr01	HAP2_chr03	23	2164155	14117922	30341973	0.051167	0.153291	0.101279	False	620231.0781
HAP1_chr01	HAP2_chr04	11	1767098	1886439	1922212	0.865566	0.936737	0.006799	False	28.9151
HAP1_chr01	HAP2_chr04	13	3733735	7821184	8506073	0.296481	0.477387	0.060175	False	1243.5835
HAP1_chr01	HAP2_chr04	15	2212558	11404905	12548418	0.101770	0.194001	0.112587	False	3769.0755
HAP1_chr01	HAP2_chr04	17	1485736	12657945	13806282	0.059481	0.117376	0.128632	False	10273.7403
HAP1_chr01	HAP2_chr04	19	1260621	13280126	14331719	0.047839	0.094925	0.125973	False	33838.5602
HAP1_chr01	HAP2_chr04	23	1092175	14117922	14917990	0.039085	0.077361	0.112488	False	446400.0232
HAP1_chr01	HAP2_chr05	11	1849641	1886439	2036076	0.892307	0.980493	0.005327	False	13.4050
HAP1_chr01	HAP2_chr05	13	4812271	7821184	12381741	0.312675	0.615287	0.057039	False	1133.8438
HAP1_chr01	HAP2_chr05	15	2974102	11404905	21038939	0.100921	0.260774	0.113095	False	3780.1663
HAP1_chr01	HAP2_chr05	17	1916399	12657945	23893809	0.055331	0.151399	0.132655	False	10025.4344
HAP1_chr01	HAP2_chr05	19	1597806	13280126	24984565	0.043576	0.120316	0.130671	False	32470.2248
HAP1_chr01	HAP2_chr05	23	1386337	14117922	26092891	0.035708	0.098197	0.116275	False	428443.8840
HAP1_chr01	HAP2_chr06	11	1730553	1886439	1875066	0.852090	0.922929	0.007566	False	33.7916
HAP1_chr01	HAP2_chr06	13	3426189	7821184	7646227	0.284538	0.448089	0.062626	False	1231.4011
HAP1_chr01	HAP2_chr06	15	1983016	11404905	10916163	0.097503	0.181659	0.115184	False	3636.3878
HAP1_chr01	HAP2_chr06	17	1347215	12657945	11926296	0.057977	0.112962	0.130054	False	10029.8589
HAP1_chr01	HAP2_chr06	19	1162159	13280126	12369495	0.047459	0.093954	0.126374	False	33581.2232
HAP1_chr01	HAP2_chr06	23	1035697	14117922	12910189	0.039846	0.080223	0.111681	False	455044.3845
HAP1_chr01	HAP2_chr07	11	1719689	1886439	1860968	0.848091	0.924083	0.007798	False	35.3241
HAP1_chr01	HAP2_chr07	13	3381302	7821184	7437961	0.284673	0.454601	0.062598	False	1251.2998
HAP1_chr01	HAP2_chr07	15	1993472	11404905	10593200	0.099651	0.188184	0.113862	False	3727.9085
HAP1_chr01	HAP2_chr07	17	1369541	12657945	11597349	0.059843	0.118091	0.128295	False	10345.5987
HAP1_chr01	HAP2_chr07	19	1178962	13280126	12043877	0.048828	0.097889	0.124946	False	34525.6268
HAP1_chr01	HAP2_chr07	23	1039752	14117922	12568879	0.040541	0.082724	0.110958	False	462987.1085
HAP1_chr01	HAP2_chr08	11	1752682	1886439	1904001	0.860103	0.929096	0.007108	False	30.5548
HAP1_chr01	HAP2_chr08	13	3576654	7821184	8102844	0.289669	0.457303	0.061558	False	1228.2416
HAP1_chr01	HAP2_chr08	15	2080100	11404905	11780592	0.098558	0.182386	0.114531	False	3657.7920
HAP1_chr01	HAP2_chr08	17	1384409	12657945	12934037	0.057189	0.109371	0.130815	False	9889.8606
HAP1_chr01	HAP2_chr08	19	1167290	13280126	13408885	0.045737	0.087898	0.128233	False	32393.2064
HAP1_chr01	HAP2_chr08	23	1009305	14117922	13915902	0.037348	0.072529	0.114391	False	427123.8815
HAP1_chr01	HAP2_chr09	11	1777346	1886439	1935235	0.869404	0.942170	0.006584	False	27.7062
HAP1_chr01	HAP2_chr09	13	3865036	7821184	8847020	0.301881	0.494175	0.059107	False	1255.4782
HAP1_chr01	HAP2_chr09	15	2352085	11404905	13289091	0.105277	0.206235	0.110541	False	3895.5237
HAP1_chr01	HAP2_chr09	17	1605072	12657945	14731707	0.062249	0.126804	0.126109	False	10746.5105
HAP1_chr01	HAP2_chr09	19	1370845	13280126	15350388	0.050288	0.103225	0.123468	False	35555.9543
HAP1_chr01	HAP2_chr09	23	1197855	14117922	16060427	0.041333	0.084846	0.110150	False	471859.6954
HAP1_chr01	HAP2_chr10	11	1806733	1886439	1974811	0.879395	0.957748	0.006029	False	22.7659
HAP1_chr01	HAP2_chr10	13	4128818	7821184	9842877	0.305042	0.527902	0.058492	False	1211.1741
HAP1_chr01	HAP2_chr10	15	2458006	11404905	15211260	0.101746	0.215522	0.112601	False	3755.5858
HAP1_chr01	HAP2_chr10	17	1611727	12657945	16890461	0.057692	0.127329	0.130328	False	10058.3108
HAP1_chr01	HAP2_chr10	19	1351938	13280126	17554687	0.045855	0.101802	0.128103	False	32784.5189
HAP1_chr01	HAP2_chr10	23	1164890	14117922	18246041	0.037337	0.082511	0.114403	False	430514.0979
HAP1_chr01	HAP2_chr11	11	1812851	1886439	1983963	0.881072	0.960991	0.005937	False	21.1305
HAP1_chr01	HAP2_chr11	13	4179265	7821184	10057277	0.305074	0.534352	0.058486	False	1198.5034
HAP1_chr01	HAP2_chr11	15	2492582	11404905	15644036	0.101505	0.218554	0.112745	False	3747.3042
HAP1_chr01	HAP2_chr11	17	1630373	12657945	17411804	0.057328	0.128802	0.130680	False	10018.1942
HAP1_chr01	HAP2_chr11	19	1361997	13280126	18111717	0.045355	0.102559	0.128655	False	32515.5998
HAP1_chr01	HAP2_chr11	23	1166156	14117922	18830619	0.036692	0.082601	0.115134	False	424239.4513
HAP1_chr01	HAP2_chr12	11	1802803	1886439	1969360	0.878133	0.955665	0.006099	False	23.5287
HAP1_chr01	HAP2_chr12	13	4088859	7821184	9661704	0.305275	0.522793	0.058447	False	1223.9901
HAP1_chr01	HAP2_chr12	15	2466879	11404905	14862565	0.103648	0.216300	0.111482	False	3828.3598
HAP1_chr01	HAP2_chr12	17	1650174	12657945	16519939	0.059946	0.130367	0.128199	False	10420.4000
HAP1_chr01	HAP2_chr12	19	1402024	13280126	17198436	0.048218	0.105573	0.125577	False	34351.8176
HAP1_chr01	HAP2_chr12	23	1228006	14117922	17951878	0.039816	0.086982	0.111712	False	457543.6270
HAP1_chr01	HAP2_chr13	11	1790149	1886439	1953338	0.873402	0.948957	0.006361	False	24.9513
HAP1_chr01	HAP2_chr13	13	3896936	7821184	9118016	0.298793	0.498254	0.059715	False	1215.2336
HAP1_chr01	HAP2_chr13	15	2305309	11404905	13695116	0.101133	0.202133	0.112967	False	3734.6299
HAP1_chr01	HAP2_chr13	17	1529592	12657945	15136560	0.058237	0.120840	0.129805	False	10092.4292
HAP1_chr01	HAP2_chr13	19	1287408	13280126	15720511	0.046455	0.096942	0.127449	False	32993.1645
HAP1_chr01	HAP2_chr13	23	1111979	14117922	16336235	0.037897	0.078764	0.113780	False	434317.7239
HAP1_chr01	HAP2_chr14	11	1794653	1886439	1958263	0.875420	0.951344	0.006249	False	24.9756
HAP1_chr01	HAP2_chr14	13	3990226	7821184	9356773	0.302571	0.510182	0.058972	False	1225.1150
HAP1_chr01	HAP2_chr14	15	2369624	11404905	14173495	0.102100	0.207772	0.112391	False	3769.7533
HAP1_chr01	HAP2_chr14	17	1573447	12657945	15666099	0.058819	0.124305	0.129253	False	10203.8941
HAP1_chr01	HAP2_chr14	19	1328883	13280126	16267276	0.047093	0.100066	0.126764	False	33478.7436
HAP1_chr01	HAP2_chr14	23	1152478	14117922	16912909	0.038572	0.081632	0.113040	False	442395.2382
HAP1_chr01	HAP2_chr15	11	1773980	1886439	1931362	0.867972	0.940386	0.006664	False	27.8234
HAP1_chr01	HAP2_chr15	13	3767113	7821184	8691577	0.295561	0.481655	0.060360	False	1223.3130
HAP1_chr01	HAP2_chr15	15	2197952	11404905	12849402	0.099652	0.192720	0.113861	False	3684.4763
HAP1_chr01	HAP2_chr15	17	1456438	12657945	14127419	0.057501	0.115061	0.130513	False	9949.9627
HAP1_chr01	HAP2_chr15	19	1227708	13280126	14644462	0.045987	0.092447	0.127958	False	32599.5308
HAP1_chr01	HAP2_chr15	23	1061397	14117922	15199265	0.037564	0.075181	0.114150	False	429787.3020
HAP1_chr01	HAP2_chr16	11	1730442	1886439	1876303	0.851470	0.922261	0.007602	False	32.8385
HAP1_chr01	HAP2_chr16	13	3393476	7821184	7635607	0.281305	0.444428	0.063311	False	1209.5917
HAP1_chr01	HAP2_chr16	15	1905259	11404905	10881199	0.093483	0.175096	0.117747	False	3482.0405
HAP1_chr01	HAP2_chr16	17	1233962	12657945	11842463	0.053036	0.104198	0.135018	False	9208.9140
HAP1_chr01	HAP2_chr16	19	1026964	13280126	12215848	0.041970	0.084068	0.132567	False	29857.1107
HAP1_chr01	HAP2_chr16	23	875898	14117922	12595597	0.033900	0.069540	0.118458	False	389610.9585
HAP1_chr01	HAP2_chr17	11	1780835	1886439	1940479	0.870363	0.944019	0.006530	False	26.7392
HAP1_chr01	HAP2_chr17	13	3850855	7821184	8876619	0.299749	0.492362	0.059526	False	1238.7281
HAP1_chr01	HAP2_chr17	15	2297271	11404905	13243055	0.102783	0.201428	0.111988	False	3800.7882
HAP1_chr01	HAP2_chr17	17	1544737	12657945	14604599	0.060065	0.122037	0.128089	False	10383.1707
HAP1_chr01	HAP2_chr17	19	1311387	13280126	15161591	0.048337	0.098748	0.125454	False	34223.6929
HAP1_chr01	HAP2_chr17	23	1138670	14117922	15757640	0.039624	0.080654	0.111914	False	452834.3815
HAP1_chr01	HAP2_chr18	11	1778019	1886439	1936258	0.869584	0.942527	0.006574	False	27.5115
HAP1_chr01	HAP2_chr18	13	3850022	7821184	8860285	0.300046	0.492256	0.059467	False	1241.9391
HAP1_chr01	HAP2_chr18	15	2309029	11404905	13290552	0.103144	0.202459	0.111776	False	3814.2202
HAP1_chr01	HAP2_chr18	17	1545787	12657945	14695537	0.059896	0.122120	0.128245	False	10357.2192
HAP1_chr01	HAP2_chr18	19	1304190	13280126	15268342	0.047870	0.098206	0.125941	False	33916.2003
HAP1_chr01	HAP2_chr18	23	1123651	14117922	15867229	0.038933	0.079590	0.112651	False	445315.6421
HAP1_chr02	HAP1_chr03	11	1895118	1920340	2053650	0.911609	0.986866	0.004304	False	10.6557
HAP1_chr02	HAP1_chr03	13	5760554	8428999	13549884	0.355188	0.683421	0.049685	False	1277.4291
HAP1_chr02	HAP1_chr03	15	4284288	12419967	24158991	0.132662	0.344952	0.096758	False	4983.1911
HAP1_chr02	HAP1_chr03	17	3030575	13713399	27776168	0.078800	0.220994	0.113150	False	14181.0933
HAP1_chr02	HAP1_chr03	19	2543131	14306745	29115814	0.062211	0.177757	0.112865	False	46139.2870
HAP1_chr02	HAP1_chr03	23	2096308	15084850	30400416	0.048314	0.138968	0.103655	False	580653.4792
HAP1_chr02	HAP1_chr04	11	1797911	1920340	1926911	0.877312	0.936246	0.006144	False	25.1887
HAP1_chr02	HAP1_chr04	13	3949754	8428999	8611725	0.301716	0.468591	0.059139	False	1214.6028
HAP1_chr02	HAP1_chr04	15	2288768	12419967	12815039	0.099745	0.184281	0.113805	False	3659.0688
HAP1_chr02	HAP1_chr04	17	1506836	13713399	14192288	0.057080	0.109881	0.130922	False	9860.1238
HAP1_chr02	HAP1_chr04	19	1280106	14306745	14824135	0.045963	0.089476	0.127985	False	32547.8205
HAP1_chr02	HAP1_chr04	23	1127937	15084850	15637501	0.038113	0.074773	0.113541	False	435615.1656
HAP1_chr02	HAP1_chr05	11	1881400	1920340	2036425	0.906539	0.979722	0.004569	False	12.2054
HAP1_chr02	HAP1_chr05	13	5133134	8428999	12402247	0.326991	0.608985	0.054430	False	1143.0918
HAP1_chr02	HAP1_chr05	15	3142874	12419967	21097725	0.103470	0.253050	0.111586	False	3800.0439
HAP1_chr02	HAP1_chr05	17	1962296	13713399	23978351	0.054921	0.143093	0.133069	False	9833.7993
HAP1_chr02	HAP1_chr05	19	1601531	14306745	25088749	0.042375	0.111942	0.132081	False	31287.5506
HAP1_chr02	HAP1_chr05	23	1352480	15084850	26236654	0.033838	0.089658	0.118535	False	403252.8264
HAP1_chr02	HAP1_chr06	11	1758377	1920340	1877322	0.862252	0.936641	0.006986	False	29.9995
HAP1_chr02	HAP1_chr06	13	3641272	8428999	7697281	0.291652	0.473060	0.061152	False	1228.0791
HAP1_chr02	HAP1_chr06	15	2088891	12419967	11046722	0.097713	0.189096	0.115053	False	3626.6039
HAP1_chr02	HAP1_chr06	17	1378998	13713399	12119023	0.056393	0.113788	0.131596	False	9774.9801
HAP1_chr02	HAP1_chr06	19	1169538	14306745	12618669	0.045409	0.092683	0.128596	False	32233.2444
HAP1_chr02	HAP1_chr06	23	1018628	15084850	13282576	0.037246	0.076689	0.114506	False	426851.1262
HAP1_chr02	HAP1_chr07	11	1750538	1920340	1868151	0.858969	0.937043	0.007172	False	30.5003
HAP1_chr02	HAP1_chr07	13	3586431	8428999	7593167	0.288397	0.472323	0.061821	False	1215.6986
HAP1_chr02	HAP1_chr07	15	2059799	12419967	10969382	0.096570	0.187777	0.115768	False	3585.1672
HAP1_chr02	HAP1_chr07	17	1379384	13713399	12135109	0.056372	0.113669	0.131616	False	9771.0880
HAP1_chr02	HAP1_chr07	19	1186636	14306745	12727181	0.045909	0.093236	0.128043	False	32564.9762
HAP1_chr02	HAP1_chr07	23	1063906	15084850	13566618	0.038565	0.078421	0.113048	False	441132.9416
HAP1_chr02	HAP1_chr08	11	1781399	1920340	1906941	0.870724	0.934166	0.006510	False	26.6630
HAP1_chr02	HAP1_chr08	13	3761725	8428999	8167203	0.293095	0.460589	0.060858	False	1193.9056
HAP1_chr02	HAP1_chr08	15	2110440	12419967	11929511	0.094898	0.176909	0.116831	False	3491.9845
HAP1_chr02	HAP1_chr08	17	1351852	13713399	13135626	0.053020	0.102915	0.135036	False	9190.4424
HAP1_chr02	HAP1_chr08	19	1126936	14306745	13652562	0.041999	0.082544	0.132532	False	29855.7954
HAP1_chr02	HAP1_chr08	23	974710	15084850	14245099	0.034375	0.068424	0.117873	False	394406.7773
HAP1_chr02	HAP1_chr09	11	1804220	1920340	1935380	0.879464	0.939532	0.006026	False	24.0474
HAP1_chr02	HAP1_chr09	13	4005210	8428999	8854125	0.301645	0.475170	0.059153	False	1194.2165
HAP1_chr02	HAP1_chr09	15	2276001	12419967	13307848	0.097050	0.183253	0.115467	False	3547.1227
HAP1_chr02	HAP1_chr09	17	1441632	13713399	14758361	0.053334	0.105126	0.134705	False	9238.4963
HAP1_chr02	HAP1_chr09	19	1192764	14306745	15383390	0.041855	0.083371	0.132705	False	29766.6217
HAP1_chr02	HAP1_chr09	23	1020196	15084850	16106441	0.033814	0.067631	0.118565	False	388226.5997
HAP1_chr02	HAP1_chr10	11	1835534	1920340	1975333	0.890976	0.955838	0.005399	False	19.8841
