chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr09	chr15	0.106039	-0.687	0.246195	0.720571	False
chr05	chr09	0.106521	-0.645	0.259515	0.7404	False
chr08	chr14	0.106854	-0.616	0.268913	0.7404	False
chr08	chr13	0.107436	-0.566	0.285765	0.7404	False
chr08	chr12	0.107679	-0.545	0.292926	0.7404	False
chr08	chr15	0.107799	-0.534	0.296501	0.7404	False
chr05	chr08	0.108129	-0.506	0.306423	0.7404	False
chr09	chr16	0.108333	-0.488	0.312635	0.7404	False
chr10	chr16	0.108378	-0.485	0.314005	0.7404	False
chr12	chr13	0.108715	-0.455	0.324424	0.7404	False
chr13	chr14	0.108793	-0.449	0.326827	0.7404	False
chr12	chr14	0.108945	-0.436	0.331585	0.7404	False
chr01	chr10	0.109276	-0.407	0.342044	0.7404	False
chr05	chr14	0.109549	-0.383	0.350744	0.7404	False
chr12	chr15	0.109600	-0.379	0.352346	0.7404	False
chr14	chr15	0.109668	-0.373	0.354553	0.7404	False
chr13	chr15	0.109771	-0.364	0.357852	0.7404	False
chr05	chr12	0.109771	-0.364	0.35786	0.7404	False
chr08	chr16	0.110112	-0.335	0.368921	0.745412	False
chr05	chr13	0.110228	-0.325	0.372706	0.745412	False
chr15	chr16	0.110452	-0.305	0.380058	0.747655	False
chr12	chr16	0.110886	-0.268	0.394409	0.763372	False
chr05	chr15	0.111795	-0.189	0.424887	0.796326	False
chr13	chr16	0.111853	-0.184	0.426859	0.796326	False
chr14	chr16	0.111985	-0.173	0.431343	0.796326	False
chr02	chr09	0.115097	0.096	0.538171	0.947415	False
chr05	chr16	0.115705	0.148	0.558936	0.947415	False
chr07	chr15	0.117594	0.311	0.622272	0.947415	False
chr07	chr10	0.117817	0.331	0.629561	0.947415	False
chr07	chr08	0.118352	0.377	0.646882	0.947415	False
chr09	chr11	0.118613	0.399	0.655214	0.947415	False
chr02	chr15	0.120260	0.542	0.705979	0.947415	False
chr01	chr15	0.120889	0.596	0.724412	0.947415	False
chr04	chr08	0.120954	0.602	0.726291	0.947415	False
chr06	chr10	0.121844	0.678	0.751264	0.947415	False
chr02	chr12	0.121970	0.689	0.7547	0.947415	False
chr04	chr14	0.122007	0.693	0.755698	0.947415	False
chr02	chr10	0.122832	0.764	0.777507	0.947415	False
chr04	chr05	0.122956	0.775	0.780698	0.947415	False
chr06	chr09	0.123073	0.785	0.78366	0.947415	False
chr03	chr10	0.123266	0.801	0.788516	0.947415	False
chr04	chr13	0.123548	0.826	0.795501	0.947415	False
chr10	chr11	0.123656	0.835	0.798137	0.947415	False
chr01	chr09	0.124261	0.887	0.812512	0.947415	False
chr04	chr12	0.124345	0.895	0.814476	0.947415	False
chr03	chr09	0.124529	0.910	0.818677	0.947415	False
chr07	chr09	0.124665	0.922	0.821768	0.947415	False
chr01	chr05	0.124856	0.939	0.826037	0.947415	False
chr02	chr05	0.125180	0.967	0.833123	0.947415	False
chr06	chr08	0.125485	0.993	0.83962	0.947415	False
chr04	chr15	0.125620	1.005	0.84245	0.947415	False
chr03	chr08	0.125855	1.025	0.847294	0.947415	False
chr06	chr13	0.126047	1.041	0.851168	0.947415	False
chr01	chr08	0.126222	1.057	0.854646	0.947415	False
chr11	chr14	0.126264	1.060	0.855463	0.947415	False
chr05	chr06	0.126448	1.076	0.859051	0.947415	False
chr02	chr14	0.126508	1.081	0.860212	0.947415	False
chr08	chr11	0.126541	1.084	0.860835	0.947415	False
chr03	chr14	0.126695	1.097	0.863771	0.947415	False
chr02	chr13	0.126696	1.098	0.86379	0.947415	False
chr05	chr07	0.126959	1.120	0.868685	0.947415	False
chr07	chr14	0.126972	1.121	0.868924	0.947415	False
chr03	chr12	0.126979	1.122	0.869062	0.947415	False
chr02	chr16	0.127072	1.130	0.870753	0.947415	False
chr01	chr14	0.127372	1.156	0.876141	0.947415	False
chr06	chr12	0.127465	1.164	0.877772	0.947415	False
chr03	chr13	0.127473	1.165	0.877907	0.947415	False
chr07	chr13	0.127489	1.166	0.878182	0.947415	False
chr07	chr12	0.127510	1.168	0.878566	0.947415	False
chr01	chr12	0.127559	1.172	0.8794	0.947415	False
chr05	chr11	0.127736	1.187	0.88245	0.947415	False
chr11	chr13	0.127963	1.207	0.886262	0.947415	False
chr04	chr16	0.128323	1.238	0.892149	0.947415	False
chr06	chr15	0.129382	1.329	0.908151	0.951959	False
chr11	chr15	0.129678	1.355	0.912294	0.951959	False
chr03	chr15	0.130376	1.415	0.921507	0.953283	False
chr06	chr16	0.132344	1.585	0.943547	0.964592	False
chr11	chr16	0.132869	1.631	0.948515	0.964592	False
chr03	chr16	0.134374	1.761	0.960845	0.968919	False
chr01	chr16	0.135862	1.889	0.970564	0.970564	False
