unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr06	HAP2_chr04	11,13,15,17,19,23	23	241393747	305050910	54147910	492296747	0.109990	0.224314	0.070372	0.062921	False	0.074571
HAP1_chr06	HAP2_chr05	11,13,15,17,19,23	23	241393747	274687849	53356610	462724986	0.115310	0.221036	0.068527	0.063520	False	0.072640
HAP1_chr06	HAP2_chr06	11,13,15,17,19,23	23	241393747	243088297	240022887	244459157	0.981853	0.994321	0.000400	0.000248	False	0.000454
HAP1_chr06	HAP2_chr07	11,13,15,17,19,23	23	241393747	274035721	52465272	462964196	0.113325	0.217343	0.069204	0.064206	False	0.073410
HAP1_chr07	HAP2_chr01	11,13,15,17,19,23	23	290462356	234837086	53665235	471634207	0.113786	0.228521	0.069046	0.062163	False	0.073450
HAP1_chr07	HAP2_chr02	11,13,15,17,19,23	23	290462356	302921633	61112151	532271838	0.114814	0.210396	0.068695	0.065527	False	0.073724
HAP1_chr07	HAP2_chr03	11,13,15,17,19,23	23	290462356	289305369	60248941	519518784	0.115971	0.208254	0.068304	0.065943	False	0.073183
HAP1_chr07	HAP2_chr04	11,13,15,17,19,23	23	290462356	305050910	60201940	535311326	0.112462	0.207262	0.069503	0.066136	False	0.074021
HAP1_chr07	HAP2_chr05	11,13,15,17,19,23	23	290462356	274687849	58296816	506853389	0.115017	0.212229	0.068626	0.065174	False	0.073505
HAP1_chr07	HAP2_chr06	11,13,15,17,19,23	23	290462356	243088297	54558011	478992642	0.113902	0.224437	0.069006	0.062898	False	0.073327
HAP1_chr07	HAP2_chr07	11,13,15,17,19,23	23	290462356	274035721	272534467	291963610	0.933454	0.994522	0.001523	0.000239	False	0.001551
HAP2_chr01	HAP2_chr02	11,13,15,17,19,23	23	234837086	302921633	55218425	482540294	0.114433	0.235135	0.068825	0.060999	False	0.073203
HAP2_chr01	HAP2_chr03	11,13,15,17,19,23	23	234837086	289305369	54479699	469662756	0.115997	0.231989	0.068295	0.061549	False	0.072497
HAP2_chr01	HAP2_chr04	11,13,15,17,19,23	23	234837086	305050910	53390256	486497740	0.109744	0.227350	0.070460	0.062373	False	0.074771
HAP2_chr01	HAP2_chr05	11,13,15,17,19,23	23	234837086	274687849	52813239	456711696	0.115638	0.224893	0.068416	0.062816	False	0.072618
HAP2_chr01	HAP2_chr06	11,13,15,17,19,23	23	234837086	243088297	49581471	428343912	0.115752	0.211131	0.068378	0.065385	False	0.072007
HAP2_chr01	HAP2_chr07	11,13,15,17,19,23	23	234837086	274035721	51759187	457113620	0.113230	0.220405	0.069237	0.063637	False	0.073564
HAP2_chr02	HAP2_chr03	11,13,15,17,19,23	23	302921633	289305369	62021746	530205256	0.116977	0.214382	0.067968	0.064764	False	0.072845
HAP2_chr02	HAP2_chr04	11,13,15,17,19,23	23	302921633	305050910	61186726	546785817	0.111903	0.201989	0.069698	0.067182	False	0.074611
HAP2_chr02	HAP2_chr05	11,13,15,17,19,23	23	302921633	274687849	60014978	517594504	0.115950	0.218484	0.068311	0.063993	False	0.073160
HAP2_chr02	HAP2_chr06	11,13,15,17,19,23	23	302921633	243088297	56259729	489750201	0.114874	0.231437	0.068674	0.061646	False	0.072938
HAP2_chr02	HAP2_chr07	11,13,15,17,19,23	23	302921633	274035721	58787519	518169835	0.113452	0.214525	0.069161	0.064737	False	0.074118
HAP2_chr03	HAP2_chr04	11,13,15,17,19,23	23	289305369	305050910	59803804	534552475	0.111876	0.206715	0.069707	0.066244	False	0.074527
HAP2_chr03	HAP2_chr05	11,13,15,17,19,23	23	289305369	274687849	59136058	504857160	0.117134	0.215285	0.067915	0.064593	False	0.072651
HAP2_chr03	HAP2_chr06	11,13,15,17,19,23	23	289305369	243088297	55344127	477049539	0.116013	0.227671	0.068290	0.062315	False	0.072438
HAP2_chr03	HAP2_chr07	11,13,15,17,19,23	23	289305369	274035721	57994066	505347024	0.114761	0.211630	0.068713	0.065289	False	0.073514
HAP2_chr04	HAP2_chr05	11,13,15,17,19,23	23	305050910	274687849	57917133	521821626	0.110990	0.210847	0.070018	0.065440	False	0.074842
HAP2_chr04	HAP2_chr06	11,13,15,17,19,23	23	305050910	243088297	54295868	493843339	0.109946	0.223359	0.070388	0.063095	False	0.074620
HAP2_chr04	HAP2_chr07	11,13,15,17,19,23	23	305050910	274035721	57935034	521151597	0.111167	0.211414	0.069956	0.065331	False	0.074396
HAP2_chr05	HAP2_chr06	11,13,15,17,19,23	23	274687849	243088297	53495632	464280514	0.115223	0.220067	0.068556	0.063699	False	0.072707
HAP2_chr05	HAP2_chr07	11,13,15,17,19,23	23	274687849	274035721	56182065	492541505	0.114066	0.205017	0.068950	0.066578	False	0.073750
HAP2_chr06	HAP2_chr07	11,13,15,17,19,23	23	243088297	274035721	52606381	464517637	0.113249	0.216409	0.069230	0.064381	False	0.073470
