unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr07	23	2383988	48360295	38784975	0.028126	0.061467	0.126333	False	326507.3990
HAP1_chr01	HAP1_chr08	11	2079537	2091739	2084143	0.991982	0.997790	0.000367	True	0.5364
HAP1_chr01	HAP1_chr08	13	12183042	19752662	16915341	0.497572	0.720236	0.031439	False	705.2285
HAP1_chr01	HAP1_chr08	15	7083657	40091033	30384145	0.111745	0.233137	0.106955	False	3196.3764
HAP1_chr01	HAP1_chr08	17	3425020	45241654	33542493	0.045449	0.102110	0.143674	False	7728.4405
HAP1_chr01	HAP1_chr08	19	2713255	46739121	34542287	0.034534	0.078549	0.142454	False	24925.5865
HAP1_chr01	HAP1_chr08	23	2313026	48360295	35686389	0.028300	0.064815	0.126073	False	330255.7851
HAP1_chr01	HAP1_chr09	11	2080590	2091739	2085252	0.992458	0.997764	0.000345	True	0.4994
HAP1_chr01	HAP1_chr09	13	12331481	19752662	17174574	0.501366	0.718008	0.031050	False	698.5760
HAP1_chr01	HAP1_chr09	15	7191733	40091033	31155889	0.112274	0.230831	0.106671	False	3189.6128
HAP1_chr01	HAP1_chr09	17	3449308	45241654	34480359	0.045223	0.100037	0.143954	False	7668.0121
HAP1_chr01	HAP1_chr09	19	2713244	46739121	35527173	0.034106	0.076371	0.143088	False	24574.5169
HAP1_chr01	HAP1_chr09	23	2302256	48360295	36689167	0.027823	0.062750	0.126791	False	324194.4730
HAP1_chr01	HAP1_chr10	11	2079146	2091739	2083769	0.991788	0.997781	0.000376	True	0.5240
HAP1_chr01	HAP1_chr10	13	12013737	19752662	16667704	0.492233	0.720779	0.031995	False	702.9372
HAP1_chr01	HAP1_chr10	15	6908773	40091033	29445256	0.110315	0.234631	0.107727	False	3176.2802
HAP1_chr01	HAP1_chr10	17	3393674	45241654	32442682	0.045681	0.104605	0.143388	False	7796.5279
HAP1_chr01	HAP1_chr10	19	2705301	46739121	33448810	0.034915	0.080879	0.141895	False	25258.6407
HAP1_chr01	HAP1_chr10	23	2304822	48360295	34623482	0.028568	0.066568	0.125674	False	334097.6988
HAP1_chr01	HAP1_chr11	11	2072666	2091739	2077031	0.988818	0.997898	0.000513	True	0.6920
HAP1_chr01	HAP1_chr11	13	11381518	19752662	15586242	0.475073	0.730228	0.033834	False	728.3713
HAP1_chr01	HAP1_chr11	15	6513519	40091033	26712462	0.108037	0.243838	0.108982	False	3199.4347
HAP1_chr01	HAP1_chr11	17	3250291	45241654	29309362	0.045586	0.110896	0.143505	False	7879.7561
HAP1_chr01	HAP1_chr11	19	2604782	46739121	30175318	0.035053	0.086322	0.141695	False	25612.1350
HAP1_chr01	HAP1_chr11	23	2227525	48360295	31191926	0.028807	0.071414	0.125321	False	340191.5828
HAP1_chr01	HAP1_chr12	11	2073824	2091739	2078273	0.989331	0.997859	0.000489	True	0.6357
HAP1_chr01	HAP1_chr12	13	11503067	19752662	15826975	0.477770	0.726801	0.033539	False	716.2045
HAP1_chr01	HAP1_chr12	15	6467325	40091033	27501088	0.105805	0.235166	0.110239	False	3079.8981
HAP1_chr01	HAP1_chr12	17	3035628	45241654	30265814	0.041887	0.100299	0.148274	False	7203.9737
HAP1_chr01	HAP1_chr12	19	2350540	46739121	31145936	0.031119	0.075469	0.147760	False	22736.3208
HAP1_chr01	HAP1_chr12	23	1964687	48360295	32093411	0.025031	0.061218	0.131270	False	295805.4105
HAP1_chr01	HAP1_chr13	11	2072066	2091739	2076481	0.988508	0.997874	0.000527	True	0.6564
HAP1_chr01	HAP1_chr13	13	11338964	19752662	15544164	0.473288	0.729468	0.034031	False	723.4775
HAP1_chr01	HAP1_chr13	15	6400559	40091033	26689480	0.106005	0.239816	0.110125	False	3122.0136
HAP1_chr01	HAP1_chr13	17	3087082	45241654	29276741	0.043217	0.105445	0.146510	False	7468.9508
HAP1_chr01	HAP1_chr13	19	2428216	46739121	30095417	0.032635	0.080684	0.145334	False	23901.0743
HAP1_chr01	HAP1_chr13	23	2049919	48360295	30993295	0.026518	0.066141	0.128825	False	314068.3929
HAP1_chr01	HAP1_chr14	11	2066834	2091739	2071059	0.986102	0.997960	0.000638	True	0.7797
HAP1_chr01	HAP1_chr14	13	10809210	19752662	14693383	0.457304	0.735652	0.035834	False	734.2949
HAP1_chr01	HAP1_chr14	15	6076125	40091033	24427163	0.103968	0.248745	0.111296	False	3148.2546
HAP1_chr01	HAP1_chr14	17	3070975	45241654	26730700	0.044571	0.114886	0.144773	False	7809.3733
HAP1_chr01	HAP1_chr14	19	2470119	46739121	27550802	0.034393	0.089657	0.142661	False	25422.3080
HAP1_chr01	HAP1_chr14	23	2114407	48360295	28527320	0.028278	0.074119	0.126105	False	337660.6709
HAP1_chr01	HAP1_chr15	11	2064698	2091739	2068856	0.985114	0.997990	0.000684	True	0.8228
HAP1_chr01	HAP1_chr15	13	10620533	19752662	14427381	0.450796	0.736137	0.036593	False	730.0225
HAP1_chr01	HAP1_chr15	15	5826913	40091033	23691676	0.100541	0.245948	0.113323	False	3050.6782
HAP1_chr01	HAP1_chr15	17	2864374	45241654	25802330	0.042012	0.111012	0.148106	False	7401.4471
HAP1_chr01	HAP1_chr15	19	2273706	46739121	26520888	0.032030	0.085733	0.146287	False	23846.7283
HAP1_chr01	HAP1_chr15	23	1917153	48360295	27358252	0.025977	0.070076	0.129697	False	312632.7811
HAP1_chr01	HAP2_chr01	11	2087075	2091739	2091929	0.995460	0.997770	0.000207	True	0.3777
HAP1_chr01	HAP2_chr01	13	14350740	19752662	19703398	0.571621	0.728338	0.024480	False	808.0058
HAP1_chr01	HAP2_chr01	15	12012283	40091033	39969852	0.176525	0.300534	0.080247	False	5225.3271
HAP1_chr01	HAP2_chr01	17	7793912	45241654	45269002	0.094224	0.172273	0.103469	False	15473.4717
HAP1_chr01	HAP2_chr01	19	6462201	46739121	46915269	0.074114	0.138261	0.104237	False	51034.5687
HAP1_chr01	HAP2_chr01	23	5192227	48360295	48726428	0.056502	0.107365	0.097187	False	634448.2637
HAP1_chr01	HAP2_chr02	11	2088143	2091739	2091303	0.996775	0.998489	0.000147	True	1.5495
HAP1_chr01	HAP2_chr02	13	17382077	19752662	19563961	0.792452	0.888474	0.009466	False	1728.3070
HAP1_chr01	HAP2_chr02	15	29833999	40091033	39376188	0.601089	0.757666	0.019103	False	15683.4967
HAP1_chr01	HAP2_chr02	17	31482114	45241654	44332023	0.541940	0.710144	0.020735	False	64669.2510
HAP1_chr01	HAP2_chr02	19	31335714	46739121	45748086	0.512428	0.684962	0.020482	False	251103.1187
HAP1_chr01	HAP2_chr02	23	30568526	48360295	47240339	0.470053	0.647085	0.019437	False	3793564.7770
HAP1_chr01	HAP2_chr03	11	2086852	2091739	2091650	0.995380	0.997706	0.000211	True	0.4160
HAP1_chr01	HAP2_chr03	13	14392698	19752662	19466643	0.579729	0.739352	0.023792	False	866.4700
HAP1_chr01	HAP2_chr03	15	13036163	40091033	38999853	0.197354	0.334262	0.073982	False	5932.3241
HAP1_chr01	HAP2_chr03	17	9218285	45241654	44041126	0.115136	0.209311	0.092792	False	18658.5874
HAP1_chr01	HAP2_chr03	19	7857173	46739121	45616536	0.092986	0.172244	0.093214	False	62959.5350
HAP1_chr01	HAP2_chr03	23	6405082	48360295	47366046	0.071708	0.135225	0.087446	False	793811.0595
HAP1_chr01	HAP2_chr04	11	2080992	2091739	2085666	0.992644	0.997759	0.000336	True	0.4918
HAP1_chr01	HAP2_chr04	13	12391936	19752662	17251014	0.503497	0.718331	0.030833	False	701.8769
HAP1_chr01	HAP2_chr04	15	7336455	40091033	31416393	0.114327	0.233523	0.105587	False	3258.1466
HAP1_chr01	HAP2_chr04	17	3601532	45241654	34866124	0.047075	0.103296	0.141698	False	7975.9606
HAP1_chr01	HAP2_chr04	19	2861185	46739121	36020816	0.035810	0.079431	0.140608	False	25740.7068
HAP1_chr01	HAP2_chr04	23	2435774	48360295	37366764	0.029244	0.065186	0.124685	False	339872.1040
HAP1_chr01	HAP2_chr05	11	2083028	2091739	2087797	0.993570	0.997716	0.000294	True	0.4295
HAP1_chr01	HAP2_chr05	13	12820623	19752662	17972177	0.514797	0.713359	0.029701	False	688.9286
HAP1_chr01	HAP2_chr05	15	7622581	40091033	33595366	0.115382	0.226894	0.105037	False	3228.6302
HAP1_chr01	HAP2_chr05	17	3636821	45241654	37262268	0.046113	0.097601	0.142858	False	7766.4241
HAP1_chr01	HAP2_chr05	19	2873151	46739121	38348730	0.034947	0.074922	0.141849	False	25045.0466
HAP1_chr01	HAP2_chr05	23	2463618	48360295	39538026	0.028836	0.062310	0.125278	False	334184.8279
HAP1_chr01	HAP2_chr06	11	2078523	2091739	2083109	0.991508	0.997798	0.000388	True	0.5486
HAP1_chr01	HAP2_chr06	13	12023456	19752662	16652214	0.493140	0.722033	0.031900	False	709.2806
HAP1_chr01	HAP2_chr06	15	6987275	40091033	29644764	0.111354	0.235700	0.107165	False	3208.3224
HAP1_chr01	HAP2_chr06	17	3427293	45241654	32775401	0.045949	0.104569	0.143059	False	7833.5524
HAP1_chr01	HAP2_chr06	19	2720375	46739121	33829640	0.034945	0.080414	0.141852	False	25255.3972
HAP1_chr01	HAP2_chr06	23	2312307	48360295	35047506	0.028513	0.065976	0.125754	False	333148.8501
HAP1_chr01	HAP2_chr07	11	2078997	2091739	2083599	0.991727	0.997791	0.000378	True	0.5383
HAP1_chr01	HAP2_chr07	13	12103228	19752662	16812080	0.494787	0.719913	0.031728	False	701.3429
HAP1_chr01	HAP2_chr07	15	6884621	40091033	30000602	0.108922	0.229483	0.108491	False	3102.9016
HAP1_chr01	HAP2_chr07	17	3203802	45241654	32978672	0.042708	0.097148	0.147179	False	7270.5521
HAP1_chr01	HAP2_chr07	19	2486450	46739121	33838972	0.031840	0.073479	0.146591	False	23071.2513
HAP1_chr01	HAP2_chr07	23	2084498	48360295	34737215	0.025730	0.060008	0.130102	False	301664.6829
HAP1_chr01	HAP2_chr08	11	2078777	2091739	2083421	0.991602	0.997771	0.000384	True	0.5089
HAP1_chr01	HAP2_chr08	13	11976723	19752662	16599269	0.491349	0.721521	0.032087	False	705.4314
HAP1_chr01	HAP2_chr08	15	6871202	40091033	29357810	0.109803	0.234050	0.108007	False	3160.0427
HAP1_chr01	HAP2_chr08	17	3331238	45241654	32342354	0.044863	0.102999	0.144404	False	7658.6137
HAP1_chr01	HAP2_chr08	19	2638446	46739121	33301695	0.034087	0.079229	0.143116	False	24686.6160
HAP1_chr01	HAP2_chr08	23	2246913	48360295	34383664	0.027913	0.065348	0.126654	False	326837.1967
HAP1_chr01	HAP2_chr09	11	2061307	2091739	2065432	0.983512	0.998003	0.000759	True	0.8403
HAP1_chr01	HAP2_chr09	13	10236128	19752662	13813172	0.438759	0.741041	0.038034	False	738.0684
HAP1_chr01	HAP2_chr09	15	5803465	40091033	22246471	0.102654	0.260871	0.112064	False	3213.7492
HAP1_chr01	HAP2_chr09	17	3128450	45241654	24385095	0.047046	0.128294	0.141733	False	8371.1926
HAP1_chr01	HAP2_chr09	19	2580201	46739121	25293127	0.037151	0.102012	0.138742	False	27727.8837
HAP1_chr01	HAP2_chr09	23	2226561	48360295	26492289	0.030658	0.084046	0.122692	False	368976.0565
HAP1_chr01	HAP2_chr10	11	2078858	2091739	2083503	0.991640	0.997771	0.000382	True	0.5083
HAP1_chr01	HAP2_chr10	13	11979873	19752662	16613068	0.491263	0.721111	0.032096	False	703.5481
HAP1_chr01	HAP2_chr10	15	6882708	40091033	29307137	0.110096	0.234848	0.107847	False	3173.1089
HAP1_chr01	HAP2_chr10	17	3379840	45241654	32290135	0.045580	0.104671	0.143512	False	7783.3250
HAP1_chr01	HAP2_chr10	19	2693461	46739121	33287971	0.034829	0.080914	0.142021	False	25208.8215
HAP1_chr01	HAP2_chr10	23	2298219	48360295	34454945	0.028543	0.066702	0.125710	False	333954.3561
HAP1_chr01	HAP2_chr11	11	2060528	2091739	2064588	0.983171	0.998034	0.000775	True	0.8843
HAP1_chr01	HAP2_chr11	13	10310777	19752662	13929172	0.441177	0.740229	0.037740	False	737.2106
HAP1_chr01	HAP2_chr11	15	5644017	40091033	22471975	0.099159	0.251158	0.114162	False	3061.4980
HAP1_chr01	HAP2_chr11	17	2831035	45241654	24395913	0.042377	0.116045	0.147619	False	7539.4603
HAP1_chr01	HAP2_chr11	19	2269535	46739121	25059995	0.032641	0.090564	0.145324	False	24492.1652
HAP1_chr01	HAP2_chr11	23	1923606	48360295	25845315	0.026613	0.074428	0.128674	False	322736.1542
HAP1_chr01	HAP2_chr12	11	2074029	2091739	2078468	0.989434	0.997864	0.000484	True	0.6430
HAP1_chr01	HAP2_chr12	13	11512973	19752662	15824392	0.478430	0.727546	0.033468	False	720.0067
HAP1_chr01	HAP2_chr12	15	6551509	40091033	27523163	0.107292	0.238036	0.109398	False	3136.2336
HAP1_chr01	HAP2_chr12	17	3138056	45241654	30332194	0.043322	0.103456	0.146374	False	7451.4789
HAP1_chr01	HAP2_chr12	19	2452230	46739121	31251948	0.032463	0.078466	0.145603	False	23683.7785
HAP1_chr01	HAP2_chr12	23	2062347	48360295	32272788	0.026248	0.063904	0.129257	False	309645.3676
HAP1_chr01	HAP2_chr13	11	2071841	2091739	2076216	0.988420	0.997893	0.000531	True	0.6838
HAP1_chr01	HAP2_chr13	13	11300151	19752662	15493870	0.471894	0.729330	0.034185	False	721.6024
HAP1_chr01	HAP2_chr13	15	6331846	40091033	26547970	0.104993	0.238506	0.110703	False	3089.0267
HAP1_chr01	HAP2_chr13	17	3017184	45241654	29092359	0.042307	0.103711	0.147712	False	7316.4958
HAP1_chr01	HAP2_chr13	19	2355796	46739121	29882050	0.031721	0.078836	0.146781	False	23268.5701
HAP1_chr01	HAP2_chr13	23	1972469	48360295	30726569	0.025578	0.064194	0.130353	False	303510.8947
HAP1_chr01	HAP2_chr14	11	2069781	2091739	2074057	0.987484	0.997938	0.000574	True	0.7491
HAP1_chr01	HAP2_chr14	13	11093074	19752662	15148170	0.465944	0.732305	0.034849	False	728.5938
HAP1_chr01	HAP2_chr14	15	6261480	40091033	25610164	0.105342	0.244492	0.110504	False	3144.8338
HAP1_chr01	HAP2_chr14	17	3105794	45241654	28081945	0.044231	0.110598	0.145204	False	7691.2039
HAP1_chr01	HAP2_chr14	19	2474128	46739121	28930181	0.033802	0.085521	0.143544	False	24844.5325
HAP1_chr01	HAP2_chr14	23	2103871	48360295	29913583	0.027621	0.070332	0.127099	False	328100.4560
HAP1_chr01	HAP2_chr15	11	2067082	2091739	2071305	0.986221	0.997961	0.000633	True	0.7815
HAP1_chr01	HAP2_chr15	13	10834353	19752662	14759421	0.457576	0.734064	0.035803	False	727.9917
HAP1_chr01	HAP2_chr15	15	5989048	40091033	24553418	0.102106	0.243919	0.112388	False	3068.8801
HAP1_chr01	HAP2_chr15	17	2935780	45241654	26816225	0.042472	0.109478	0.147491	False	7435.9726
HAP1_chr01	HAP2_chr15	19	2331924	46739121	27598870	0.032385	0.084493	0.145725	False	23973.5253
HAP1_chr01	HAP2_chr15	23	1976111	48360295	28531402	0.026378	0.069261	0.129049	False	315552.4760
HAP1_chr01	HAP3_chr01	11	2086846	2091739	2091701	0.995351	0.997679	0.000212	True	0.3766
HAP1_chr01	HAP3_chr01	13	14291422	19752662	19605443	0.570136	0.728952	0.024607	False	809.5348
HAP1_chr01	HAP3_chr01	15	11922039	40091033	39603875	0.175912	0.301032	0.080445	False	5212.8309
HAP1_chr01	HAP3_chr01	17	7734792	45241654	44836509	0.093933	0.172511	0.103635	False	15430.9496
HAP1_chr01	HAP3_chr01	19	6416155	46739121	46471057	0.073924	0.138068	0.104363	False	50912.8255
HAP1_chr01	HAP3_chr01	23	5162457	48360295	48274836	0.056437	0.106939	0.097234	False	633754.2627
HAP1_chr01	HAP3_chr02	11	2088147	2091739	2091363	0.996750	0.998462	0.000148	True	1.5108
HAP1_chr01	HAP3_chr02	13	17316354	19752662	19533919	0.788174	0.886476	0.009699	False	1715.4693
HAP1_chr01	HAP3_chr02	15	29550684	40091033	39271861	0.593242	0.752465	0.019652	False	15543.4242
HAP1_chr01	HAP3_chr02	17	31118555	45241654	44230708	0.533274	0.703551	0.021352	False	63991.1308
HAP1_chr01	HAP3_chr02	19	30944896	46739121	45665877	0.503496	0.677637	0.021096	False	248193.1383
HAP1_chr01	HAP3_chr02	23	30145884	48360295	47202783	0.460825	0.638646	0.020026	False	3742602.6294
HAP1_chr01	HAP3_chr03	11	2085800	2091739	2090520	0.994916	0.997742	0.000232	True	0.4681
HAP1_chr01	HAP3_chr03	13	14084598	19752662	18951090	0.572099	0.743208	0.024439	False	876.7976
HAP1_chr01	HAP3_chr03	15	12508245	40091033	37124685	0.193304	0.336925	0.075138	False	5847.3361
HAP1_chr01	HAP3_chr03	17	8798281	45241654	41718929	0.112564	0.210894	0.093985	False	18300.9337
HAP1_chr01	HAP3_chr03	19	7483695	46739121	43147452	0.090818	0.173445	0.094351	False	61659.6134
HAP1_chr01	HAP3_chr03	23	6084829	48360295	44724948	0.069940	0.136050	0.088460	False	776067.5060
HAP1_chr01	HAP3_chr04	11	2083813	2091739	2088627	0.993923	0.997695	0.000277	True	0.3998
HAP1_chr01	HAP3_chr04	13	12957373	19752662	18196698	0.518461	0.712073	0.029342	False	686.0646
HAP1_chr01	HAP3_chr04	15	7838510	40091033	34404035	0.117595	0.227837	0.103902	False	3287.5004
HAP1_chr01	HAP3_chr04	17	3790245	45241654	38387025	0.047474	0.098738	0.141224	False	7979.8376
HAP1_chr01	HAP3_chr04	19	2994534	46739121	39653359	0.035907	0.075518	0.140472	False	25671.0584
HAP1_chr01	HAP3_chr04	23	2552192	48360295	41082189	0.029373	0.062124	0.124500	False	339631.0422
HAP1_chr01	HAP3_chr05	11	2081629	2091739	2086320	0.992940	0.997752	0.000323	True	0.4811
HAP1_chr01	HAP3_chr05	13	12582324	19752662	17570075	0.508574	0.716122	0.030320	False	696.2724
HAP1_chr01	HAP3_chr05	15	7395196	40091033	32287624	0.113801	0.229041	0.105862	False	3209.8188
HAP1_chr01	HAP3_chr05	17	3537690	45241654	35675147	0.045719	0.099164	0.143341	False	7727.8927
HAP1_chr01	HAP3_chr05	19	2792898	46739121	36666492	0.034646	0.076170	0.142289	False	24899.5639
HAP1_chr01	HAP3_chr05	23	2378923	48360295	37728269	0.028419	0.063054	0.125895	False	330345.1309
HAP1_chr01	HAP3_chr06	11	2083069	2091739	2087853	0.993583	0.997709	0.000293	True	0.4192
HAP1_chr01	HAP3_chr06	13	12832658	19752662	17996219	0.515032	0.713075	0.029678	False	687.8175
HAP1_chr01	HAP3_chr06	15	7661555	40091033	33752157	0.115766	0.226995	0.104839	False	3238.2966
HAP1_chr01	HAP3_chr06	17	3654689	45241654	37574571	0.046167	0.097265	0.142792	False	7770.5494
HAP1_chr01	HAP3_chr06	19	2868510	46739121	38764403	0.034713	0.073999	0.142190	False	24868.7525
HAP1_chr01	HAP3_chr06	23	2434635	48360295	40073292	0.028310	0.060755	0.126057	False	328040.1161
HAP1_chr01	HAP3_chr07	11	2077185	2091739	2081696	0.990905	0.997833	0.000416	True	0.5983
HAP1_chr01	HAP3_chr07	13	11886858	19752662	16420773	0.489441	0.723892	0.032288	False	714.1476
HAP1_chr01	HAP3_chr07	15	6849469	40091033	28982513	0.110077	0.236331	0.107857	False	3184.7139
HAP1_chr01	HAP3_chr07	17	3328387	45241654	31893810	0.045096	0.104358	0.144113	False	7711.0877
HAP1_chr01	HAP3_chr07	19	2643408	46739121	32817168	0.034369	0.080550	0.142697	False	24916.7200
HAP1_chr01	HAP3_chr07	23	2254719	48360295	33876111	0.028190	0.066558	0.126236	False	330420.5989
HAP1_chr01	HAP3_chr08	11	2080179	2091739	2084863	0.992252	0.997753	0.000354	True	0.4835
HAP1_chr01	HAP3_chr08	13	12232432	19752662	17020386	0.498457	0.718693	0.031348	False	699.1166
HAP1_chr01	HAP3_chr08	15	7078608	40091033	30668271	0.111158	0.230812	0.107271	False	3164.1790
HAP1_chr01	HAP3_chr08	17	3374735	45241654	33889192	0.044547	0.099581	0.144802	False	7565.4606
HAP1_chr01	HAP3_chr08	19	2646302	46739121	34898471	0.033501	0.075829	0.143999	False	24182.3651
HAP1_chr01	HAP3_chr08	23	2235011	48360295	36015017	0.027210	0.062058	0.127734	False	317657.1723
HAP1_chr01	HAP3_chr09	11	2077936	2091739	2082502	0.991237	0.997807	0.000401	True	0.5615
HAP1_chr01	HAP3_chr09	13	11898580	19752662	16441438	0.489744	0.723695	0.032256	False	713.5563
HAP1_chr01	HAP3_chr09	15	7020200	40091033	29145470	0.112835	0.240868	0.106373	False	3283.2777
HAP1_chr01	HAP3_chr09	17	3544235	45241654	32356551	0.047860	0.109537	0.140769	False	8172.7147
HAP1_chr01	HAP3_chr09	19	2841335	46739121	33536802	0.036693	0.084723	0.139371	False	26499.0028
HAP1_chr01	HAP3_chr09	23	2419698	48360295	34974758	0.029904	0.069184	0.123743	False	348984.0754
HAP1_chr01	HAP3_chr10	11	2078818	2091739	2083458	0.991623	0.997773	0.000383	True	0.5117
HAP1_chr01	HAP3_chr10	13	11970424	19752662	16603732	0.490873	0.720948	0.032137	False	702.4815
HAP1_chr01	HAP3_chr10	15	6864655	40091033	29261644	0.109856	0.234596	0.107978	False	3165.6601
HAP1_chr01	HAP3_chr10	17	3368145	45241654	32233529	0.045450	0.104492	0.143673	False	7762.4959
HAP1_chr01	HAP3_chr10	19	2685652	46739121	33234862	0.034748	0.080808	0.142138	False	25155.6715
HAP1_chr01	HAP3_chr10	23	2295523	48360295	34414061	0.028523	0.066703	0.125740	False	333760.6780
HAP1_chr01	HAP3_chr11	11	2070360	2091739	2074682	0.987738	0.997917	0.000563	True	0.7181
HAP1_chr01	HAP3_chr11	13	11150117	19752662	15240828	0.467640	0.731595	0.034659	False	727.2094
HAP1_chr01	HAP3_chr11	15	6242055	40091033	25796899	0.104652	0.241969	0.110900	False	3109.3885
HAP1_chr01	HAP3_chr11	17	3036945	45241654	28204450	0.043133	0.107676	0.146621	False	7494.1743
HAP1_chr01	HAP3_chr11	19	2399149	46739121	28978251	0.032722	0.082791	0.145197	False	24068.4550
HAP1_chr01	HAP3_chr11	23	2018321	48360295	29847782	0.026491	0.067620	0.128868	False	315105.3747
HAP1_chr01	HAP3_chr12	11	2074126	2091739	2078539	0.989492	0.997877	0.000481	True	0.6611
HAP1_chr01	HAP3_chr12	13	11540788	19752662	15872252	0.479186	0.727105	0.033385	False	718.8029
HAP1_chr01	HAP3_chr12	15	6564479	40091033	27666431	0.107275	0.237272	0.109408	False	3129.6830
HAP1_chr01	HAP3_chr12	17	3135049	45241654	30497591	0.043180	0.102797	0.146559	False	7421.5693
HAP1_chr01	HAP3_chr12	19	2449218	46739121	31418369	0.032351	0.077955	0.145779	False	23591.2828
HAP1_chr01	HAP3_chr12	23	2064195	48360295	32433415	0.026219	0.063644	0.129305	False	309154.4019
HAP1_chr01	HAP3_chr13	11	2069332	2091739	2073605	0.987271	0.997939	0.000584	True	0.7504
HAP1_chr01	HAP3_chr13	13	11073142	19752662	15128702	0.465097	0.731929	0.034945	False	726.2236
HAP1_chr01	HAP3_chr13	15	6189048	40091033	25591049	0.104030	0.241844	0.111260	False	3094.6447
HAP1_chr01	HAP3_chr13	17	2996929	45241654	28026864	0.042648	0.106931	0.147259	False	7416.1607
HAP1_chr01	HAP3_chr13	19	2360394	46739121	28826317	0.032244	0.081883	0.145949	False	23740.8977
HAP1_chr01	HAP3_chr13	23	1991778	48360295	29733458	0.026172	0.066988	0.129380	False	311558.5984
HAP1_chr01	HAP3_chr14	11	2068141	2091739	2072396	0.986711	0.997947	0.000610	True	0.7610
HAP1_chr01	HAP3_chr14	13	10927911	19752662	14885464	0.460895	0.734133	0.035422	False	731.4430
