chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr03	chr18	0.159496	0.516	0.69693	0.895237	False
chr05	chr18	0.159607	0.529	0.701531	0.895237	False
chr03	chr04	0.159815	0.554	0.710067	0.899418	False
chr04	chr08	0.160020	0.578	0.718365	0.903239	False
chr01	chr18	0.160316	0.613	0.730142	0.906641	False
chr04	chr15	0.160355	0.618	0.731675	0.906641	False
chr11	chr19	0.161594	0.765	0.777995	0.957102	False
chr13	chr19	0.162601	0.885	0.812019	0.991824	False
chr10	chr11	0.163145	0.950	0.828981	0.997833	False
chr17	chr19	0.164097	1.064	0.856227	0.997833	False
chr09	chr19	0.164441	1.104	0.865309	0.997833	False
chr14	chr19	0.165363	1.214	0.887681	0.997833	False
chr09	chr10	0.166510	1.351	0.911634	0.997833	False
chr10	chr13	0.166719	1.376	0.915554	0.997833	False
chr02	chr19	0.166737	1.378	0.915885	0.997833	False
chr16	chr19	0.167023	1.412	0.921021	0.997833	False
chr01	chr19	0.167192	1.432	0.923943	0.997833	False
chr18	chr19	0.167295	1.444	0.925682	0.997833	False
chr15	chr19	0.167515	1.471	0.929296	0.997833	False
chr12	chr19	0.167561	1.476	0.930034	0.997833	False
chr10	chr17	0.167939	1.521	0.935878	0.997833	False
chr02	chr10	0.168382	1.574	0.942235	0.997833	False
chr07	chr10	0.168477	1.585	0.943532	0.997833	False
chr06	chr19	0.168769	1.620	0.947374	0.997833	False
chr10	chr12	0.169001	1.648	0.950276	0.997833	False
chr08	chr19	0.169216	1.673	0.95285	0.997833	False
chr10	chr14	0.169446	1.701	0.955484	0.997833	False
chr10	chr18	0.170162	1.786	0.962934	0.997833	False
chr03	chr19	0.171997	2.004	0.977482	0.997833	False
chr10	chr16	0.172161	2.024	0.978508	0.997833	False
chr04	chr10	0.172367	2.048	0.979739	0.997833	False
chr04	chr19	0.172380	2.050	0.979815	0.997833	False
chr05	chr19	0.172443	2.057	0.980178	0.997833	False
chr10	chr15	0.172668	2.084	0.981431	0.997833	False
chr08	chr10	0.172951	2.118	0.98291	0.997833	False
chr05	chr10	0.174530	2.306	0.989444	0.997833	False
chr01	chr10	0.174814	2.340	0.990353	0.997833	False
chr03	chr10	0.176285	2.515	0.994048	0.997833	False
chr10	chr19	0.179122	2.853	0.997833	0.997833	False
