chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr08	chr14	0.104859	-0.953	0.170184	0.655967	False
chr09	chr12	0.104919	-0.938	0.174101	0.655967	False
chr12	chr19	0.104931	-0.935	0.174925	0.655967	False
chr08	chr15	0.105078	-0.897	0.18474	0.68062	False
chr03	chr13	0.105357	-0.826	0.20441	0.721131	False
chr02	chr13	0.105389	-0.818	0.206796	0.721131	False
chr04	chr09	0.105458	-0.800	0.211839	0.721131	False
chr08	chr12	0.105484	-0.794	0.213734	0.721131	False
chr04	chr14	0.105491	-0.792	0.214275	0.721131	False
chr14	chr16	0.105558	-0.774	0.219367	0.721131	False
chr03	chr12	0.105591	-0.766	0.221853	0.721131	False
chr10	chr15	0.105616	-0.760	0.223742	0.721131	False
chr12	chr16	0.105654	-0.750	0.226641	0.721131	False
chr06	chr14	0.105832	-0.704	0.240634	0.745809	False
chr12	chr15	0.105928	-0.680	0.248329	0.745809	False
chr05	chr10	0.105959	-0.672	0.250869	0.745809	False
chr14	chr19	0.105971	-0.669	0.251807	0.745809	False
chr19	chr21	0.105997	-0.662	0.253955	0.745809	False
chr04	chr12	0.106080	-0.641	0.260851	0.745809	False
chr01	chr02	0.106089	-0.639	0.261517	0.745809	False
chr01	chr05	0.106104	-0.635	0.262809	0.745809	False
chr01	chr15	0.106153	-0.622	0.266937	0.747423	False
chr05	chr18	0.106302	-0.584	0.279643	0.772698	False
chr03	chr16	0.106381	-0.564	0.286398	0.781086	False
chr13	chr19	0.106451	-0.546	0.292548	0.787021	False
chr18	chr19	0.106535	-0.524	0.300025	0.787021	False
chr08	chr17	0.106618	-0.503	0.30743	0.787021	False
chr10	chr18	0.106631	-0.500	0.308623	0.787021	False
chr09	chr15	0.106651	-0.495	0.310451	0.787021	False
chr16	chr20	0.106658	-0.493	0.311061	0.787021	False
chr09	chr17	0.106756	-0.468	0.319977	0.788375	False
chr13	chr16	0.106761	-0.467	0.320412	0.788375	False
chr01	chr07	0.106862	-0.441	0.329694	0.788375	False
chr09	chr20	0.106916	-0.427	0.334736	0.788375	False
chr06	chr19	0.106969	-0.413	0.339738	0.788375	False
chr19	chr20	0.107024	-0.399	0.344909	0.788375	False
chr01	chr18	0.107027	-0.398	0.345192	0.788375	False
chr03	chr07	0.107029	-0.398	0.345357	0.788375	False
chr02	chr03	0.107132	-0.372	0.355053	0.788375	False
chr08	chr16	0.107151	-0.367	0.356889	0.788375	False
chr03	chr05	0.107159	-0.365	0.357629	0.788375	False
chr05	chr11	0.107166	-0.363	0.35837	0.788375	False
chr13	chr14	0.107263	-0.338	0.367709	0.788375	False
chr12	chr20	0.107273	-0.336	0.368601	0.788375	False
chr14	chr15	0.107283	-0.333	0.369591	0.788375	False
chr04	chr19	0.107333	-0.320	0.374407	0.788375	False
chr10	chr20	0.107352	-0.315	0.376227	0.788375	False
chr09	chr13	0.107387	-0.306	0.379657	0.788375	False
chr02	chr10	0.107420	-0.298	0.382925	0.788375	False
chr15	chr16	0.107501	-0.277	0.390812	0.795745	False
chr17	chr19	0.107534	-0.269	0.394083	0.795745	False
chr03	chr18	0.107623	-0.246	0.402925	0.800554	False
chr01	chr17	0.107635	-0.243	0.404089	0.800554	False
chr15	chr20	0.107674	-0.233	0.407961	0.80067	False
chr12	chr13	0.107866	-0.184	0.427094	0.827386	False
chr02	chr09	0.107930	-0.167	0.433604	0.827386	False
chr06	chr16	0.107934	-0.166	0.433931	0.827386	False
chr10	chr17	0.107967	-0.158	0.437333	0.827386	False
chr07	chr10	0.108077	-0.130	0.448424	0.837402	False
chr10	chr21	0.108099	-0.124	0.450602	0.837402	False
chr02	chr08	0.108149	-0.111	0.455672	0.839396	False
chr20	chr21	0.108276	-0.079	0.468581	0.85567	False
chr09	chr18	0.108353	-0.059	0.476476	0.857537	False
chr04	chr16	0.108402	-0.046	0.481498	0.857537	False
chr06	chr12	0.108424	-0.041	0.48364	0.857537	False
chr13	chr17	0.108468	-0.030	0.488207	0.857537	False
chr03	chr17	0.108580	-0.001	0.499591	0.857537	False
chr08	chr13	0.108581	-0.001	0.499693	0.857537	False
chr13	chr18	0.108592	0.002	0.500867	0.857537	False
chr02	chr16	0.108611	0.007	0.502782	0.857537	False
chr16	chr18	0.108646	0.016	0.506355	0.857537	False
chr15	chr21	0.108784	0.051	0.520464	0.867907	False
chr16	chr21	0.108787	0.052	0.520744	0.867907	False
chr01	chr20	0.108844	0.067	0.526554	0.870269	False
chr02	chr14	0.108882	0.076	0.53045	0.870269	False
chr02	chr06	0.108953	0.095	0.537648	0.870561	False
chr09	chr21	0.108965	0.098	0.538918	0.870561	False
chr07	chr08	0.109117	0.136	0.554256	0.888503	False
chr02	chr15	0.109260	0.173	0.568709	0.903692	False
chr12	chr17	0.109322	0.189	0.574962	0.903692	False
chr14	chr17	0.109339	0.193	0.576641	0.903692	False
chr12	chr18	0.109389	0.206	0.581621	0.904744	False
chr07	chr14	0.109473	0.228	0.590024	0.911067	False
chr15	chr17	0.109587	0.257	0.601303	0.917531	False
chr14	chr18	0.109623	0.266	0.60493	0.917531	False
chr05	chr13	0.109648	0.272	0.607318	0.917531	False
chr02	chr04	0.109760	0.301	0.618294	0.927441	False
chr16	chr17	0.110043	0.373	0.645565	0.957129	False
chr14	chr21	0.110149	0.401	0.655631	0.957129	False
chr08	chr21	0.110263	0.430	0.666311	0.957129	False
chr03	chr11	0.110364	0.456	0.675661	0.957129	False
chr04	chr17	0.110396	0.464	0.678601	0.957129	False
chr08	chr18	0.110420	0.470	0.680845	0.957129	False
chr05	chr19	0.110423	0.471	0.681096	0.957129	False
chr02	chr12	0.110449	0.477	0.683469	0.957129	False
chr13	chr15	0.110510	0.493	0.689006	0.957129	False
chr05	chr12	0.110587	0.513	0.695934	0.957129	False
chr06	chr13	0.110636	0.525	0.700352	0.957129	False
chr01	chr21	0.110664	0.533	0.702815	0.957129	False
chr04	chr07	0.110746	0.554	0.710063	0.957129	False
chr05	chr09	0.110770	0.560	0.71214	0.957129	False
chr02	chr17	0.111074	0.637	0.738086	0.957129	False
chr10	chr11	0.111087	0.641	0.739127	0.957129	False
chr04	chr18	0.111089	0.641	0.739273	0.957129	False
chr13	chr20	0.111099	0.644	0.740145	0.957129	False
chr06	chr15	0.111105	0.645	0.740622	0.957129	False
chr03	chr20	0.111122	0.650	0.74205	0.957129	False
chr18	chr21	0.111175	0.663	0.746454	0.957129	False
chr05	chr08	0.111227	0.677	0.750676	0.957129	False
chr02	chr07	0.111252	0.683	0.752641	0.957129	False
chr05	chr16	0.111280	0.690	0.754961	0.957129	False
chr13	chr21	0.111298	0.695	0.756367	0.957129	False
chr03	chr21	0.111300	0.695	0.756587	0.957129	False
chr06	chr17	0.111403	0.721	0.764691	0.958	False
chr02	chr18	0.111424	0.727	0.7664	0.958	False
chr18	chr20	0.111507	0.748	0.772856	0.960354	False
chr07	chr09	0.111648	0.784	0.783609	0.96077	False
chr11	chr13	0.111729	0.805	0.78964	0.96077	False
chr02	chr20	0.111746	0.809	0.790875	0.96077	False
chr04	chr21	0.111930	0.856	0.804102	0.96077	False
chr17	chr18	0.111935	0.858	0.804508	0.96077	False
chr07	chr19	0.112062	0.890	0.813324	0.96077	False
chr02	chr05	0.112065	0.891	0.813582	0.96077	False
chr04	chr20	0.112066	0.891	0.813582	0.96077	False
chr06	chr18	0.112140	0.910	0.818653	0.96077	False
chr05	chr15	0.112222	0.931	0.8241	0.96077	False
chr04	chr05	0.112240	0.936	0.825338	0.96077	False
chr05	chr14	0.112282	0.947	0.828092	0.96077	False
chr07	chr16	0.112391	0.974	0.835093	0.963569	False
chr17	chr20	0.112488	0.999	0.841194	0.965305	False
chr02	chr21	0.112641	1.038	0.850446	0.970618	False
chr05	chr06	0.112871	1.097	0.863783	0.98051	False
chr05	chr21	0.113056	1.145	0.873846	0.980871	False
chr07	chr13	0.113063	1.146	0.874177	0.980871	False
chr06	chr11	0.113245	1.193	0.88358	0.980871	False
chr11	chr19	0.113289	1.204	0.885745	0.980871	False
chr07	chr12	0.113323	1.213	0.887455	0.980871	False
chr07	chr15	0.113783	1.331	0.90839	0.99537	False
chr04	chr11	0.113977	1.380	0.916264	0.99537	False
chr17	chr21	0.114030	1.394	0.918351	0.99537	False
chr07	chr18	0.114061	1.402	0.919533	0.99537	False
chr08	chr11	0.114216	1.442	0.925293	0.99647	False
chr09	chr11	0.114419	1.493	0.932339	0.997157	False
chr11	chr16	0.114863	1.607	0.946003	0.997157	False
chr06	chr20	0.114880	1.612	0.946471	0.997157	False
chr06	chr21	0.115225	1.700	0.955422	0.997157	False
chr05	chr20	0.115566	1.787	0.963048	0.997157	False
chr07	chr17	0.115694	1.820	0.965604	0.997157	False
chr11	chr14	0.115698	1.821	0.965696	0.997157	False
chr11	chr15	0.116030	1.906	0.971669	0.997157	False
chr11	chr18	0.116299	1.975	0.975853	0.997157	False
chr07	chr21	0.116781	2.098	0.982051	0.997157	False
chr11	chr21	0.117137	2.189	0.985711	0.997157	False
chr11	chr12	0.117263	2.221	0.986839	0.997157	False
chr11	chr17	0.117360	2.246	0.987661	0.997157	False
chr11	chr20	0.119203	2.718	0.996717	0.998178	False
chr07	chr20	0.119943	2.907	0.998178	0.998178	False
