chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr11	chr21	0.090843	-0.837	0.201305	0.690542	False
chr03	chr07	0.090882	-0.832	0.202828	0.690542	False
chr17	chr19	0.090917	-0.827	0.204201	0.690542	False
chr06	chr10	0.091026	-0.812	0.208511	0.690542	False
chr09	chr18	0.091104	-0.801	0.211628	0.690542	False
chr11	chr20	0.091110	-0.800	0.211869	0.690542	False
chr10	chr16	0.091112	-0.800	0.21195	0.690542	False
chr08	chr17	0.091309	-0.772	0.219949	0.690542	False
chr07	chr20	0.091453	-0.752	0.225905	0.690542	False
chr14	chr16	0.091484	-0.748	0.227199	0.690542	False
chr10	chr15	0.091526	-0.742	0.228959	0.690542	False
chr06	chr14	0.091574	-0.736	0.230979	0.690542	False
chr09	chr10	0.091576	-0.735	0.231064	0.690542	False
chr04	chr18	0.091608	-0.731	0.232417	0.690542	False
chr19	chr20	0.091691	-0.719	0.235946	0.690542	False
chr06	chr22	0.091696	-0.719	0.236159	0.690542	False
chr15	chr22	0.091781	-0.707	0.239806	0.692439	False
chr08	chr12	0.091929	-0.686	0.246227	0.702204	False
chr14	chr15	0.092109	-0.661	0.25416	0.712798	False
chr04	chr10	0.092252	-0.642	0.260557	0.712798	False
chr13	chr21	0.092423	-0.618	0.268313	0.712798	False
chr08	chr21	0.092492	-0.608	0.271475	0.712798	False
chr09	chr22	0.092554	-0.600	0.274332	0.712798	False
chr13	chr17	0.092752	-0.572	0.283555	0.712798	False
chr12	chr13	0.092828	-0.562	0.287134	0.712798	False
chr09	chr14	0.092869	-0.556	0.289074	0.712798	False
chr01	chr16	0.092904	-0.551	0.290735	0.712798	False
chr03	chr08	0.092917	-0.549	0.291353	0.712798	False
chr18	chr22	0.092922	-0.549	0.291591	0.712798	False
chr01	chr09	0.093026	-0.534	0.296558	0.712798	False
chr08	chr20	0.093243	-0.504	0.307046	0.712798	False
chr04	chr14	0.093279	-0.499	0.308801	0.712798	False
chr12	chr21	0.093331	-0.492	0.311345	0.712798	False
chr03	chr11	0.093334	-0.492	0.311492	0.712798	False
chr17	chr21	0.093334	-0.492	0.311492	0.712798	False
chr13	chr20	0.093393	-0.483	0.314389	0.712798	False
chr04	chr22	0.093410	-0.481	0.315226	0.712798	False
chr01	chr15	0.093417	-0.480	0.315571	0.712798	False
chr02	chr11	0.093455	-0.475	0.317447	0.712798	False
chr14	chr18	0.093483	-0.471	0.318831	0.712798	False
chr03	chr19	0.093525	-0.465	0.320913	0.712798	False
chr01	chr04	0.093677	-0.444	0.328495	0.722688	False
chr20	chr21	0.093809	-0.426	0.335136	0.729397	False
chr12	chr17	0.093934	-0.408	0.341474	0.729397	False
chr05	chr06	0.093961	-0.405	0.342848	0.729397	False
chr03	chr13	0.093987	-0.401	0.344174	0.729397	False
chr17	chr20	0.094079	-0.388	0.348881	0.732651	False
chr10	chr18	0.094162	-0.377	0.353148	0.734929	False
chr02	chr19	0.094238	-0.366	0.357071	0.736459	False
chr10	chr22	0.094497	-0.330	0.370552	0.757499	False
chr01	chr10	0.095236	-0.228	0.409846	0.830478	False
chr14	chr22	0.095430	-0.201	0.420332	0.836674	False
chr12	chr20	0.095490	-0.193	0.423586	0.836674	False
chr03	chr12	0.095494	-0.192	0.423803	0.836674	False
chr05	chr16	0.095607	-0.177	0.429948	0.836674	False
chr06	chr11	0.095634	-0.173	0.431419	0.836674	False
chr01	chr14	0.095693	-0.165	0.434636	0.836674	False
chr03	chr17	0.095769	-0.154	0.438786	0.837682	False
chr10	chr14	0.095884	-0.138	0.445079	0.842731	False
chr01	chr18	0.096096	-0.109	0.456715	0.85184	False
chr02	chr07	0.096106	-0.107	0.457265	0.85184	False
chr05	chr15	0.096724	-0.022	0.491363	0.906206	False
chr04	chr05	0.096777	-0.014	0.494294	0.906206	False
chr03	chr21	0.097179	0.041	0.516523	0.939502	False
chr01	chr22	0.097493	0.085	0.533854	0.963439	False
chr06	chr19	0.097639	0.105	0.541892	0.966906	False
chr02	chr13	0.097680	0.111	0.544146	0.966906	False
chr05	chr18	0.097857	0.135	0.553862	0.970597	False
chr05	chr09	0.097912	0.143	0.556874	0.970597	False
chr11	chr15	0.097997	0.155	0.561523	0.970597	False
chr05	chr14	0.098065	0.164	0.565237	0.970597	False
chr16	chr19	0.098160	0.177	0.570415	0.970597	False
chr02	chr08	0.098611	0.240	0.594818	0.970597	False
chr01	chr05	0.098927	0.284	0.611705	0.970597	False
chr03	chr20	0.099033	0.298	0.617324	0.970597	False
chr05	chr10	0.099060	0.302	0.618751	0.970597	False
chr11	chr18	0.099347	0.342	0.633821	0.970597	False
chr04	chr11	0.099597	0.377	0.646783	0.970597	False
chr09	chr11	0.099640	0.383	0.648996	0.970597	False
chr02	chr12	0.099817	0.407	0.658051	0.970597	False
chr07	chr16	0.099875	0.415	0.660999	0.970597	False
chr06	chr08	0.099894	0.418	0.661963	0.970597	False
chr06	chr12	0.100364	0.483	0.685446	0.970597	False
chr06	chr13	0.100452	0.495	0.689765	0.970597	False
chr18	chr19	0.100676	0.526	0.700639	0.970597	False
chr01	chr07	0.101128	0.589	0.722036	0.970597	False
chr14	chr19	0.101167	0.594	0.723847	0.970597	False
chr02	chr17	0.101285	0.611	0.72929	0.970597	False
chr10	chr11	0.101287	0.611	0.729382	0.970597	False
chr07	chr09	0.101328	0.617	0.73126	0.970597	False
chr11	chr14	0.101366	0.622	0.732995	0.970597	False
chr19	chr22	0.101382	0.624	0.733724	0.970597	False
chr05	chr22	0.101498	0.640	0.738978	0.970597	False
chr11	chr22	0.101629	0.658	0.744846	0.970597	False
chr04	chr19	0.101659	0.663	0.74618	0.970597	False
chr07	chr18	0.101671	0.664	0.746713	0.970597	False
chr13	chr16	0.101696	0.668	0.747821	0.970597	False
chr07	chr14	0.101701	0.668	0.748042	0.970597	False
chr09	chr19	0.101924	0.699	0.757804	0.970597	False
chr02	chr20	0.102018	0.712	0.761857	0.970597	False
chr08	chr16	0.102081	0.721	0.764552	0.970597	False
chr10	chr19	0.102188	0.736	0.769091	0.970597	False
chr04	chr07	0.102213	0.739	0.770144	0.970597	False
chr01	chr11	0.102341	0.757	0.775495	0.970597	False
chr07	chr15	0.102447	0.772	0.779872	0.970597	False
chr07	chr10	0.102649	0.800	0.788077	0.970597	False
chr06	chr21	0.102663	0.802	0.788639	0.970597	False
chr02	chr03	0.102901	0.835	0.798058	0.970597	False
chr06	chr20	0.102940	0.840	0.799577	0.970597	False
chr06	chr17	0.103021	0.851	0.80271	0.970597	False
chr12	chr16	0.103026	0.852	0.802902	0.970597	False
chr03	chr06	0.103164	0.871	0.808168	0.970597	False
chr01	chr19	0.103177	0.873	0.808659	0.970597	False
chr02	chr21	0.103205	0.877	0.809716	0.970597	False
chr08	chr18	0.103644	0.938	0.825803	0.970597	False
chr07	chr22	0.103657	0.940	0.826266	0.970597	False
chr09	chr12	0.103790	0.958	0.830956	0.970597	False
chr13	chr18	0.103931	0.977	0.835839	0.970597	False
chr08	chr15	0.103998	0.987	0.838126	0.970597	False
chr16	chr17	0.104002	0.987	0.838262	0.970597	False
chr16	chr21	0.104071	0.997	0.840595	0.970597	False
chr08	chr09	0.104149	1.008	0.843206	0.970597	False
chr13	chr15	0.104372	1.039	0.850513	0.970597	False
chr04	chr08	0.104409	1.044	0.851703	0.970597	False
chr16	chr20	0.104415	1.045	0.851896	0.970597	False
chr13	chr14	0.104587	1.068	0.85734	0.970597	False
chr01	chr08	0.104972	1.122	0.86903	0.970597	False
chr09	chr13	0.105042	1.132	0.871082	0.970597	False
chr04	chr12	0.105125	1.143	0.873487	0.970597	False
chr08	chr10	0.105154	1.147	0.87432	0.970597	False
chr12	chr14	0.105159	1.148	0.874463	0.970597	False
chr18	chr20	0.105160	1.148	0.874491	0.970597	False
chr10	chr13	0.105320	1.170	0.879012	0.970597	False
chr12	chr18	0.105344	1.173	0.87968	0.970597	False
chr12	chr15	0.105392	1.180	0.881009	0.970597	False
chr15	chr20	0.105395	1.180	0.881092	0.970597	False
chr08	chr22	0.105711	1.224	0.889575	0.970597	False
chr17	chr18	0.105771	1.233	0.891135	0.970597	False
chr15	chr21	0.105785	1.235	0.891497	0.970597	False
chr01	chr13	0.105816	1.239	0.892295	0.970597	False
chr14	chr17	0.105833	1.241	0.892731	0.970597	False
chr14	chr20	0.105879	1.248	0.893904	0.970597	False
chr04	chr17	0.105908	1.252	0.894639	0.970597	False
chr15	chr17	0.106073	1.274	0.898749	0.970597	False
chr14	chr21	0.106087	1.276	0.899092	0.970597	False
chr01	chr12	0.106274	1.302	0.903597	0.970597	False
chr12	chr22	0.106582	1.345	0.910691	0.970597	False
chr09	chr20	0.106718	1.364	0.913697	0.970597	False
chr13	chr22	0.106840	1.381	0.916328	0.970597	False
chr09	chr21	0.107032	1.407	0.920347	0.970597	False
chr21	chr22	0.107035	1.408	0.920408	0.970597	False
chr10	chr17	0.107044	1.409	0.920593	0.970597	False
chr04	chr21	0.107106	1.418	0.921856	0.970597	False
chr04	chr20	0.107149	1.424	0.922723	0.970597	False
chr10	chr20	0.107213	1.433	0.924	0.970597	False
chr10	chr21	0.107217	1.433	0.924079	0.970597	False
chr01	chr17	0.107811	1.515	0.935165	0.970597	False
chr03	chr04	0.107970	1.537	0.937908	0.970597	False
chr03	chr09	0.108107	1.556	0.940198	0.970597	False
chr03	chr16	0.108373	1.593	0.944456	0.970597	False
chr03	chr14	0.108559	1.619	0.947288	0.970597	False
chr17	chr22	0.108667	1.634	0.948879	0.970597	False
chr01	chr20	0.109083	1.692	0.954653	0.970597	False
chr01	chr21	0.109184	1.706	0.955973	0.970597	False
chr03	chr10	0.109370	1.732	0.958322	0.970597	False
chr03	chr15	0.109696	1.777	0.962194	0.970597	False
chr03	chr18	0.110329	1.864	0.968874	0.973086	False
chr03	chr22	0.111065	1.967	0.975381	0.975381	False
