chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr10	chr17	0.089823	-0.088	0.464788	0.857421	False
chr09	chr17	0.089887	-0.078	0.468816	0.857421	False
chr10	chr13	0.090044	-0.054	0.478602	0.857421	False
chr16	chr17	0.090114	-0.043	0.482984	0.857421	False
chr17	chr19	0.090115	-0.042	0.483062	0.857421	False
chr13	chr19	0.090178	-0.033	0.487023	0.857421	False
chr13	chr16	0.090180	-0.032	0.487117	0.857421	False
chr10	chr16	0.090289	-0.015	0.493946	0.857421	False
chr09	chr16	0.090321	-0.010	0.495967	0.857421	False
chr09	chr13	0.090322	-0.010	0.496029	0.857421	False
chr10	chr15	0.090460	0.012	0.504662	0.857421	False
chr13	chr15	0.090528	0.022	0.508954	0.857421	False
chr07	chr11	0.090542	0.025	0.509831	0.857421	False
chr15	chr17	0.090566	0.028	0.511303	0.857421	False
chr10	chr19	0.090595	0.033	0.513151	0.857421	False
chr10	chr14	0.090603	0.034	0.513605	0.857421	False
chr07	chr12	0.090625	0.038	0.515014	0.857421	False
chr15	chr16	0.090635	0.039	0.515625	0.857421	False
chr13	chr14	0.090654	0.042	0.516814	0.857421	False
chr08	chr11	0.090670	0.045	0.517832	0.857421	False
chr14	chr17	0.090721	0.053	0.520977	0.857421	False
chr08	chr12	0.090723	0.053	0.521149	0.857421	False
chr16	chr18	0.090733	0.055	0.521744	0.857421	False
chr09	chr19	0.090741	0.056	0.522228	0.857421	False
chr09	chr15	0.090787	0.063	0.525169	0.857421	False
chr09	chr14	0.090807	0.066	0.526404	0.857421	False
chr17	chr18	0.090819	0.068	0.527154	0.857421	False
chr15	chr19	0.090858	0.074	0.529576	0.857421	False
chr05	chr11	0.090866	0.075	0.530076	0.857421	False
chr13	chr18	0.090868	0.076	0.530186	0.857421	False
chr15	chr18	0.090908	0.082	0.532716	0.857421	False
chr14	chr16	0.090922	0.084	0.53359	0.857421	False
chr10	chr18	0.090923	0.084	0.533653	0.857421	False
chr09	chr18	0.090926	0.085	0.533809	0.857421	False
chr18	chr19	0.090963	0.091	0.536134	0.857421	False
chr05	chr12	0.090973	0.092	0.536774	0.857421	False
chr14	chr18	0.091042	0.103	0.541093	0.857421	False
chr04	chr11	0.091048	0.104	0.54142	0.857421	False
chr04	chr12	0.091050	0.104	0.541529	0.857421	False
chr14	chr19	0.091150	0.120	0.547803	0.859398	False
chr02	chr06	0.092776	0.375	0.646339	0.924187	False
chr11	chr13	0.092992	0.409	0.658886	0.924187	False
chr11	chr17	0.093102	0.427	0.665188	0.924187	False
chr12	chr13	0.093151	0.434	0.668016	0.924187	False
chr11	chr16	0.093228	0.446	0.672366	0.924187	False
chr08	chr10	0.093246	0.449	0.673429	0.924187	False
chr07	chr10	0.093288	0.456	0.675805	0.924187	False
chr12	chr16	0.093414	0.476	0.682847	0.924187	False
chr11	chr14	0.093420	0.477	0.683197	0.924187	False
chr11	chr15	0.093457	0.482	0.68525	0.924187	False
chr12	chr17	0.093462	0.483	0.685556	0.924187	False
chr07	chr09	0.093545	0.496	0.690156	0.924187	False
chr12	chr14	0.093560	0.499	0.690959	0.924187	False
chr12	chr15	0.093562	0.499	0.691111	0.924187	False
chr11	chr19	0.093569	0.500	0.691484	0.924187	False
chr08	chr09	0.093599	0.505	0.693142	0.924187	False
chr05	chr10	0.093621	0.508	0.694368	0.924187	False
chr04	chr10	0.093664	0.515	0.696746	0.924187	False
chr12	chr19	0.093708	0.522	0.699129	0.924187	False
chr11	chr18	0.093794	0.535	0.703788	0.924187	False
chr12	chr18	0.093820	0.539	0.705212	0.924187	False
chr04	chr09	0.093925	0.556	0.710903	0.924187	False
chr05	chr09	0.093972	0.563	0.713408	0.924187	False
chr08	chr13	0.094769	0.689	0.754451	0.9269	False
chr07	chr17	0.094855	0.702	0.758696	0.9269	False
chr07	chr13	0.094871	0.705	0.759491	0.9269	False
chr08	chr17	0.094879	0.706	0.75987	0.9269	False
chr03	chr10	0.095050	0.733	0.768143	0.9269	False
chr03	chr09	0.095193	0.755	0.774926	0.9269	False
chr05	chr15	0.095403	0.788	0.784686	0.9269	False
chr05	chr16	0.095410	0.789	0.785007	0.9269	False
chr07	chr18	0.095414	0.790	0.785202	0.9269	False
chr05	chr14	0.095431	0.793	0.78597	0.9269	False
chr08	chr18	0.095469	0.799	0.78774	0.9269	False
chr04	chr15	0.095471	0.799	0.787819	0.9269	False
chr04	chr16	0.095480	0.800	0.788206	0.9269	False
chr04	chr14	0.095550	0.811	0.791388	0.9269	False
chr05	chr19	0.095779	0.847	0.801542	0.932406	False
chr01	chr07	0.095987	0.880	0.81052	0.933173	False
chr04	chr19	0.096048	0.889	0.813116	0.933173	False
chr01	chr08	0.096243	0.920	0.821252	0.936227	False
chr06	chr15	0.097362	1.096	0.863427	0.951117	False
chr06	chr16	0.097399	1.102	0.864712	0.951117	False
chr06	chr07	0.097523	1.121	0.868885	0.951117	False
chr03	chr17	0.097632	1.138	0.872519	0.951117	False
chr06	chr14	0.097827	1.169	0.878776	0.951117	False
chr06	chr18	0.097836	1.170	0.879077	0.951117	False
chr06	chr19	0.097904	1.181	0.881204	0.951117	False
chr03	chr13	0.097965	1.191	0.883089	0.951117	False
chr06	chr08	0.098006	1.197	0.884372	0.951117	False
chr02	chr10	0.098407	1.260	0.896187	0.9578	False
chr02	chr09	0.098612	1.292	0.901857	0.957873	False
chr01	chr15	0.100016	1.513	0.934838	0.962497	False
chr01	chr14	0.100205	1.542	0.938521	0.962497	False
chr03	chr11	0.100287	1.555	0.94006	0.962497	False
chr01	chr16	0.100363	1.567	0.941468	0.962497	False
chr03	chr12	0.100553	1.597	0.944879	0.962497	False
chr02	chr17	0.101051	1.675	0.953066	0.962497	False
chr01	chr19	0.101053	1.676	0.9531	0.962497	False
chr02	chr13	0.101230	1.703	0.955758	0.962497	False
chr02	chr11	0.101323	1.718	0.957107	0.962497	False
chr02	chr12	0.101720	1.780	0.962497	0.962497	False
