chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr04	chr08	0.111107	0.590	0.722369	0.940818	False
chr12	chr13	0.111200	0.606	0.727605	0.940818	False
chr02	chr16	0.111338	0.629	0.735318	0.940818	False
chr12	chr16	0.111437	0.646	0.740759	0.940818	False
chr05	chr16	0.111468	0.651	0.742469	0.940818	False
chr10	chr14	0.112040	0.748	0.772697	0.940818	False
chr06	chr16	0.112482	0.823	0.794617	0.940818	False
chr04	chr16	0.112951	0.902	0.816445	0.940818	False
chr02	chr14	0.112953	0.902	0.816524	0.940818	False
chr05	chr13	0.112956	0.903	0.816636	0.940818	False
chr01	chr03	0.113034	0.916	0.82013	0.940818	False
chr04	chr13	0.113239	0.951	0.829072	0.940818	False
chr06	chr13	0.113283	0.958	0.830999	0.940818	False
chr07	chr09	0.113339	0.967	0.833345	0.940818	False
chr01	chr09	0.113357	0.971	0.834126	0.940818	False
chr01	chr11	0.113366	0.972	0.834473	0.940818	False
chr03	chr07	0.113554	1.004	0.842284	0.940818	False
chr05	chr14	0.113637	1.018	0.845635	0.940818	False
chr07	chr11	0.113702	1.029	0.848224	0.940818	False
chr07	chr15	0.113928	1.067	0.857043	0.940818	False
chr10	chr11	0.113938	1.069	0.857453	0.940818	False
chr06	chr14	0.113955	1.072	0.858081	0.940818	False
chr04	chr14	0.114042	1.087	0.861371	0.940818	False
chr03	chr10	0.114208	1.114	0.867459	0.940818	False
chr09	chr10	0.114321	1.134	0.871524	0.940818	False
chr01	chr15	0.114449	1.155	0.876013	0.940818	False
chr10	chr15	0.114455	1.156	0.876212	0.940818	False
chr03	chr12	0.114582	1.178	0.880551	0.940818	False
chr02	chr03	0.114754	1.207	0.886279	0.940818	False
chr11	chr12	0.114821	1.218	0.888431	0.940818	False
chr12	chr15	0.114895	1.231	0.890791	0.940818	False
chr09	chr12	0.114975	1.244	0.893318	0.940818	False
chr02	chr11	0.115248	1.290	0.90155	0.940818	False
chr06	chr15	0.115580	1.347	0.91096	0.940818	False
chr06	chr11	0.115611	1.352	0.911816	0.940818	False
chr02	chr09	0.115696	1.366	0.914087	0.940818	False
chr04	chr09	0.115726	1.371	0.914874	0.940818	False
chr03	chr05	0.116198	1.451	0.926634	0.940818	False
chr04	chr15	0.116287	1.466	0.928725	0.940818	False
chr04	chr11	0.116326	1.473	0.929608	0.940818	False
chr03	chr06	0.116394	1.484	0.931157	0.940818	False
chr05	chr09	0.116476	1.498	0.932977	0.940818	False
chr05	chr15	0.116954	1.579	0.942842	0.942842	False
