chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr04	chr12	0.073990	-0.717	0.236649	0.875751	False
chr16	chr18	0.073994	-0.714	0.237524	0.875751	False
chr04	chr07	0.073997	-0.712	0.238235	0.875751	False
chr06	chr14	0.073997	-0.712	0.23829	0.875751	False
chr16	chr26	0.073999	-0.711	0.238674	0.875751	False
chr04	chr16	0.074009	-0.704	0.240708	0.875751	False
chr17	chr20	0.074017	-0.698	0.242585	0.875751	False
chr11	chr14	0.074021	-0.695	0.243582	0.875751	False
chr14	chr18	0.074025	-0.692	0.244414	0.875751	False
chr04	chr26	0.074036	-0.685	0.246698	0.875751	False
chr15	chr26	0.074036	-0.685	0.246698	0.875751	False
chr01	chr18	0.074040	-0.682	0.247648	0.875751	False
chr12	chr20	0.074042	-0.680	0.248208	0.875751	False
chr01	chr08	0.074050	-0.675	0.249891	0.87618	False
chr06	chr07	0.074071	-0.660	0.25475	0.88767	False
chr26	chr29	0.074083	-0.651	0.257427	0.891459	False
chr26	chr30	0.074100	-0.639	0.26144	0.8921	False
chr05	chr24	0.074108	-0.633	0.263227	0.8921	False
chr04	chr19	0.074114	-0.629	0.264615	0.8921	False
chr18	chr28	0.074114	-0.629	0.264615	0.8921	False
chr04	chr09	0.074119	-0.626	0.265601	0.8921	False
chr14	chr21	0.074131	-0.617	0.26851	0.8921	False
chr01	chr06	0.074132	-0.617	0.268743	0.8921	False
chr05	chr18	0.074145	-0.608	0.271728	0.892609	False
chr08	chr12	0.074150	-0.604	0.273021	0.892609	False
chr10	chr26	0.074154	-0.601	0.273845	0.892609	False
chr13	chr15	0.074160	-0.597	0.275261	0.892609	False
chr01	chr28	0.074184	-0.580	0.28096	0.892775	False
chr19	chr20	0.074190	-0.576	0.282394	0.892775	False
chr14	chr30	0.074192	-0.574	0.282872	0.892775	False
chr16	chr25	0.074194	-0.573	0.283471	0.892775	False
chr12	chr30	0.074213	-0.559	0.288042	0.892775	False
chr23	chr28	0.074216	-0.558	0.288586	0.892775	False
chr05	chr11	0.074222	-0.553	0.29022	0.892775	False
chr12	chr24	0.074226	-0.550	0.291129	0.892775	False
chr08	chr28	0.074226	-0.550	0.29119	0.892775	False
chr08	chr19	0.074231	-0.546	0.292405	0.892775	False
chr19	chr30	0.074236	-0.543	0.293561	0.892775	False
chr14	chr26	0.074240	-0.540	0.294597	0.892775	False
chr19	chr25	0.074248	-0.535	0.29643	0.892775	False
chr18	chr29	0.074253	-0.531	0.297717	0.892775	False
chr25	chr28	0.074262	-0.525	0.299866	0.892775	False
chr02	chr10	0.074271	-0.518	0.302084	0.892775	False
chr07	chr11	0.074281	-0.511	0.304619	0.892775	False
chr04	chr06	0.074284	-0.509	0.305363	0.892775	False
chr06	chr12	0.074285	-0.509	0.305549	0.892775	False
chr29	chr30	0.074297	-0.500	0.30847	0.892921	False
chr18	chr23	0.074298	-0.499	0.308782	0.892921	False
chr16	chr21	0.074316	-0.486	0.313345	0.895616	False
chr14	chr25	0.074320	-0.484	0.314287	0.895616	False
chr06	chr16	0.074330	-0.476	0.316992	0.895616	False
chr15	chr25	0.074335	-0.473	0.318127	0.895616	False
chr11	chr12	0.074346	-0.465	0.321036	0.895616	False
chr06	chr19	0.074351	-0.462	0.322114	0.895616	False
chr01	chr20	0.074366	-0.451	0.325931	0.895616	False
chr19	chr32	0.074373	-0.446	0.327718	0.895616	False
chr11	chr23	0.074374	-0.445	0.328165	0.895616	False
chr04	chr08	0.074384	-0.438	0.330598	0.895616	False
chr09	chr10	0.074389	-0.435	0.331946	0.895616	False
chr01	chr25	0.074401	-0.426	0.33497	0.895616	False
chr28	chr30	0.074401	-0.426	0.335099	0.895616	False
chr11	chr19	0.074435	-0.402	0.343846	0.895616	False
chr23	chr26	0.074436	-0.401	0.344107	0.895616	False
chr10	chr20	0.074437	-0.401	0.344367	0.895616	False
chr18	chr26	0.074445	-0.395	0.34652	0.895616	False
chr16	chr30	0.074446	-0.395	0.346585	0.895616	False
chr15	chr30	0.074454	-0.389	0.348677	0.895616	False
chr05	chr28	0.074455	-0.388	0.348939	0.895616	False
chr06	chr08	0.074465	-0.381	0.351495	0.895616	False
chr07	chr18	0.074465	-0.381	0.351692	0.895616	False
chr04	chr23	0.074466	-0.380	0.351955	0.895616	False
chr01	chr26	0.074469	-0.378	0.352612	0.895616	False
chr10	chr30	0.074482	-0.369	0.356101	0.895616	False
chr10	chr25	0.074483	-0.369	0.356233	0.895616	False
chr01	chr23	0.074484	-0.367	0.356761	0.895616	False
chr19	chr34	0.074490	-0.363	0.358147	0.895616	False
chr05	chr26	0.074491	-0.363	0.358412	0.895616	False
chr28	chr32	0.074506	-0.352	0.362385	0.895616	False
chr25	chr29	0.074523	-0.340	0.366906	0.895616	False
chr04	chr22	0.074527	-0.337	0.368173	0.895616	False
chr29	chr34	0.074530	-0.335	0.368973	0.895616	False
chr25	chr26	0.074532	-0.334	0.369374	0.895616	False
chr08	chr23	0.074536	-0.331	0.370443	0.895616	False
chr03	chr14	0.074540	-0.328	0.371446	0.895616	False
chr22	chr26	0.074548	-0.322	0.373722	0.895616	False
chr06	chr13	0.074550	-0.321	0.374192	0.895616	False
chr09	chr17	0.074554	-0.318	0.375265	0.895616	False
chr17	chr31	0.074555	-0.317	0.3756	0.895616	False
chr05	chr09	0.074561	-0.313	0.377011	0.895616	False
chr01	chr22	0.074561	-0.313	0.377078	0.895616	False
chr26	chr32	0.074590	-0.292	0.384967	0.895616	False
chr10	chr21	0.074596	-0.289	0.386456	0.895616	False
chr13	chr17	0.074596	-0.288	0.386659	0.895616	False
chr07	chr24	0.074597	-0.287	0.386998	0.895616	False
chr02	chr05	0.074605	-0.282	0.388896	0.895616	False
chr07	chr28	0.074618	-0.273	0.392496	0.895616	False
chr18	chr25	0.074626	-0.267	0.394742	0.895616	False
chr09	chr15	0.074634	-0.261	0.396991	0.895616	False
chr08	chr29	0.074635	-0.261	0.397128	0.895616	False
chr01	chr13	0.074640	-0.257	0.398493	0.895616	False
chr16	chr32	0.074653	-0.248	0.402048	0.895616	False
chr02	chr07	0.074657	-0.245	0.403144	0.895616	False
chr23	chr30	0.074658	-0.245	0.403418	0.895616	False
chr06	chr23	0.074663	-0.240	0.404994	0.895616	False
chr02	chr17	0.074668	-0.237	0.406298	0.895616	False
chr14	chr20	0.074669	-0.237	0.406435	0.895616	False
chr12	chr32	0.074673	-0.234	0.407671	0.895616	False
chr21	chr28	0.074680	-0.229	0.409596	0.895616	False
chr01	chr02	0.074681	-0.228	0.409871	0.895616	False
chr11	chr20	0.074689	-0.223	0.411935	0.895616	False
chr02	chr15	0.074705	-0.211	0.416486	0.895616	False
chr20	chr25	0.074707	-0.209	0.417039	0.895616	False
chr05	chr20	0.074709	-0.208	0.41766	0.895616	False
chr28	chr31	0.074714	-0.205	0.418766	0.895616	False
chr05	chr25	0.074727	-0.195	0.422502	0.895616	False
chr20	chr28	0.074740	-0.187	0.425968	0.895616	False
chr19	chr33	0.074740	-0.186	0.426037	0.895616	False
chr20	chr26	0.074740	-0.186	0.426176	0.895616	False
chr06	chr11	0.074741	-0.185	0.426453	0.895616	False
chr30	chr34	0.074748	-0.181	0.428327	0.895616	False
chr15	chr20	0.074752	-0.177	0.429578	0.895616	False
chr01	chr11	0.074755	-0.176	0.430134	0.895616	False
chr07	chr09	0.074759	-0.173	0.431316	0.895616	False
chr25	chr30	0.074760	-0.172	0.431594	0.895616	False
chr01	chr09	0.074765	-0.169	0.432985	0.895616	False
chr11	chr22	0.074769	-0.166	0.434238	0.895616	False
chr22	chr30	0.074780	-0.158	0.437304	0.898635	False
chr05	chr30	0.074789	-0.151	0.439815	0.899081	False
chr21	chr23	0.074800	-0.144	0.442747	0.899081	False
chr12	chr31	0.074805	-0.140	0.444285	0.899081	False
chr02	chr19	0.074812	-0.135	0.446173	0.899081	False
chr11	chr29	0.074817	-0.132	0.447572	0.899081	False
chr09	chr14	0.074823	-0.127	0.449322	0.899081	False
chr08	chr22	0.074835	-0.119	0.452685	0.899081	False
chr01	chr29	0.074838	-0.117	0.453526	0.899081	False
chr12	chr13	0.074842	-0.114	0.454508	0.899081	False
chr07	chr26	0.074843	-0.113	0.454928	0.899081	False
chr11	chr28	0.074849	-0.109	0.456542	0.899081	False
chr22	chr32	0.074850	-0.109	0.456752	0.899081	False
chr05	chr21	0.074857	-0.103	0.458858	0.900068	False
chr17	chr34	0.074879	-0.088	0.464901	0.907667	False
chr12	chr27	0.074905	-0.069	0.472431	0.907667	False
chr18	chr30	0.074917	-0.061	0.475601	0.907667	False
chr20	chr23	0.074920	-0.059	0.476446	0.907667	False
chr01	chr30	0.074934	-0.049	0.480393	0.907667	False
chr22	chr25	0.074935	-0.048	0.480746	0.907667	False
chr09	chr12	0.074945	-0.041	0.483496	0.907667	False
chr20	chr29	0.074945	-0.041	0.483496	0.907667	False
chr02	chr14	0.074952	-0.036	0.485542	0.907667	False
chr08	chr11	0.074952	-0.036	0.485612	0.907667	False
chr24	chr26	0.074954	-0.035	0.485965	0.907667	False
chr18	chr24	0.074957	-0.033	0.486882	0.907667	False
chr20	chr22	0.074957	-0.033	0.487023	0.907667	False
chr19	chr31	0.074966	-0.026	0.489563	0.907667	False
chr18	chr20	0.074968	-0.025	0.490198	0.907667	False
chr04	chr28	0.074971	-0.023	0.490834	0.907667	False
chr04	chr29	0.074971	-0.023	0.490904	0.907667	False
chr06	chr29	0.075002	-0.001	0.499727	0.907667	False
chr15	chr32	0.075008	0.003	0.501209	0.907667	False
chr02	chr06	0.075010	0.005	0.501845	0.907667	False
chr09	chr26	0.075010	0.005	0.501845	0.907667	False
chr10	chr13	0.075013	0.007	0.502692	0.907667	False
chr11	chr31	0.075013	0.007	0.502904	0.907667	False
chr07	chr20	0.075015	0.008	0.503257	0.907667	False
chr25	chr32	0.075028	0.018	0.507139	0.907667	False
chr07	chr21	0.075046	0.030	0.512149	0.907667	False
chr14	chr32	0.075051	0.034	0.513489	0.907667	False
chr02	chr12	0.075053	0.035	0.514054	0.907667	False
chr02	chr04	0.075054	0.036	0.514265	0.907667	False
chr21	chr26	0.075060	0.040	0.516099	0.907667	False
chr21	chr24	0.075062	0.041	0.516452	0.907667	False
chr08	chr09	0.075065	0.043	0.517298	0.907667	False
chr09	chr16	0.075080	0.055	0.52174	0.907667	False
chr13	chr19	0.075089	0.060	0.524066	0.907667	False
chr07	chr25	0.075090	0.061	0.524418	0.907667	False
chr24	chr25	0.075094	0.064	0.525686	0.907667	False
chr17	chr27	0.075102	0.070	0.527729	0.907667	False
chr04	chr24	0.075102	0.070	0.52794	0.907667	False
chr13	chr16	0.075105	0.072	0.528855	0.907667	False
chr16	chr31	0.075108	0.074	0.529559	0.907667	False
chr02	chr08	0.075109	0.075	0.529982	0.907667	False
chr01	chr24	0.075112	0.077	0.530686	0.907667	False
chr18	chr32	0.075137	0.095	0.537789	0.908609	False
chr03	chr16	0.075138	0.095	0.537929	0.908609	False
chr10	chr32	0.075140	0.097	0.538702	0.908609	False
chr04	chr18	0.075141	0.098	0.538843	0.908609	False
chr02	chr16	0.075143	0.099	0.539334	0.908609	False
chr01	chr32	0.075166	0.115	0.545932	0.914585	False
chr06	chr09	0.075167	0.116	0.546142	0.914585	False
chr23	chr32	0.075178	0.124	0.549156	0.916894	False
chr29	chr31	0.075209	0.146	0.55797	0.926618	False
chr26	chr31	0.075210	0.147	0.558319	0.926618	False
chr27	chr28	0.075221	0.154	0.56139	0.926618	False
chr01	chr27	0.075232	0.162	0.564178	0.926618	False
chr30	chr32	0.075234	0.163	0.564736	0.926618	False
chr24	chr31	0.075245	0.171	0.568077	0.926618	False
chr20	chr30	0.075246	0.172	0.568147	0.926618	False
chr18	chr31	0.075262	0.183	0.572733	0.926618	False
chr14	chr31	0.075263	0.184	0.57301	0.926618	False
chr01	chr31	0.075264	0.184	0.573149	0.926618	False
chr09	chr23	0.075264	0.184	0.573149	0.926618	False
chr30	chr31	0.075283	0.198	0.578486	0.930443	False
chr13	chr14	0.075284	0.199	0.578832	0.930443	False
chr19	chr27	0.075298	0.209	0.582635	0.932273	False
chr11	chr18	0.075302	0.212	0.583808	0.932273	False
chr05	chr32	0.075313	0.219	0.586774	0.932273	False
chr24	chr30	0.075317	0.222	0.587808	0.932273	False
chr08	chr18	0.075320	0.224	0.588634	0.932273	False
chr22	chr34	0.075325	0.227	0.589941	0.932273	False
chr23	chr31	0.075346	0.243	0.595915	0.934585	False
chr26	chr27	0.075353	0.248	0.597765	0.934585	False
chr25	chr31	0.075359	0.252	0.599338	0.934585	False
chr11	chr24	0.075360	0.253	0.59968	0.934585	False
chr10	chr31	0.075365	0.256	0.601047	0.934585	False
chr14	chr34	0.075371	0.260	0.602549	0.934585	False
chr03	chr23	0.075378	0.265	0.604595	0.934585	False
chr21	chr32	0.075379	0.266	0.604732	0.934585	False
chr07	chr30	0.075387	0.272	0.607047	0.935217	False
chr13	chr28	0.075392	0.275	0.608474	0.935217	False
chr10	chr27	0.075412	0.290	0.613969	0.941083	False
chr06	chr24	0.075426	0.299	0.617551	0.943898	False
chr04	chr25	0.075432	0.303	0.61917	0.943898	False
chr16	chr34	0.075452	0.317	0.624552	0.947738	False
chr07	chr13	0.075479	0.337	0.631912	0.947738	False
chr18	chr21	0.075481	0.339	0.632512	0.947738	False
chr20	chr24	0.075492	0.346	0.635242	0.947738	False
chr21	chr30	0.075505	0.355	0.638627	0.947738	False
chr04	chr20	0.075506	0.356	0.639091	0.947738	False
chr31	chr32	0.075507	0.356	0.639224	0.947738	False
chr21	chr34	0.075510	0.359	0.640151	0.947738	False
chr25	chr27	0.075510	0.359	0.640217	0.947738	False
chr04	chr31	0.075513	0.361	0.641011	0.947738	False
chr05	chr31	0.075517	0.363	0.641804	0.947738	False
chr06	chr28	0.075520	0.365	0.642597	0.947738	False
chr15	chr34	0.075528	0.371	0.644773	0.947738	False
chr28	chr34	0.075537	0.378	0.647143	0.947738	False
chr20	chr32	0.075538	0.378	0.647406	0.947738	False
chr02	chr11	0.075543	0.382	0.648719	0.947738	False
chr18	chr27	0.075551	0.388	0.650882	0.948428	False
chr17	chr33	0.075558	0.393	0.652779	0.948728	False
chr16	chr27	0.075575	0.404	0.657017	0.95242	False
chr22	chr31	0.075588	0.414	0.660458	0.954941	False
chr24	chr32	0.075598	0.421	0.663046	0.955117	False
chr11	chr26	0.075610	0.430	0.666271	0.955117	False
chr13	chr29	0.075610	0.430	0.666271	0.955117	False
chr09	chr11	0.075635	0.448	0.672746	0.955117	False
chr23	chr34	0.075636	0.448	0.672938	0.955117	False
chr08	chr20	0.075644	0.453	0.674787	0.955117	False
chr02	chr23	0.075646	0.455	0.675361	0.955117	False
chr08	chr25	0.075648	0.456	0.675806	0.955117	False
chr08	chr26	0.075657	0.462	0.678093	0.955117	False
chr11	chr25	0.075661	0.465	0.679171	0.955117	False
chr15	chr31	0.075667	0.470	0.680689	0.955117	False
chr09	chr24	0.075668	0.471	0.681132	0.955117	False
chr02	chr09	0.075684	0.482	0.685102	0.955117	False
chr02	chr32	0.075705	0.497	0.690424	0.955117	False
chr13	chr26	0.075709	0.500	0.691422	0.955117	False
chr24	chr34	0.075713	0.503	0.692418	0.955117	False
chr29	chr33	0.075717	0.506	0.693413	0.955117	False
chr13	chr25	0.075719	0.507	0.693785	0.955117	False
chr27	chr30	0.075722	0.509	0.694592	0.955117	False
chr13	chr18	0.075730	0.515	0.696573	0.955117	False
chr02	chr22	0.075738	0.520	0.698488	0.955117	False
chr13	chr20	0.075746	0.526	0.700519	0.955117	False
chr07	chr32	0.075762	0.537	0.704503	0.955117	False
chr09	chr22	0.075772	0.544	0.706942	0.955117	False
chr20	chr27	0.075786	0.554	0.71016	0.955117	False
chr09	chr29	0.075788	0.555	0.710644	0.955117	False
chr13	chr23	0.075801	0.564	0.713782	0.955117	False
chr05	chr27	0.075809	0.570	0.715825	0.955117	False
chr20	chr21	0.075822	0.579	0.718817	0.955117	False
chr13	chr22	0.075828	0.584	0.720248	0.955117	False
chr28	chr33	0.075829	0.585	0.720605	0.955117	False
chr26	chr34	0.075842	0.593	0.723513	0.955117	False
chr27	chr29	0.075847	0.597	0.724814	0.955117	False
chr06	chr26	0.075851	0.600	0.725876	0.955117	False
chr21	chr25	0.075853	0.602	0.726288	0.955117	False
chr06	chr20	0.075857	0.605	0.727289	0.955117	False
chr12	chr33	0.075862	0.608	0.728288	0.955117	False
chr04	chr30	0.075864	0.609	0.728816	0.955117	False
chr15	chr27	0.075864	0.609	0.728874	0.955117	False
chr20	chr31	0.075873	0.616	0.730981	0.955117	False
chr04	chr13	0.075886	0.625	0.733951	0.955117	False
chr09	chr30	0.075904	0.638	0.738173	0.955117	False
chr22	chr27	0.075906	0.639	0.738576	0.955117	False
chr04	chr21	0.075926	0.653	0.743102	0.955117	False
chr11	chr30	0.075930	0.656	0.744128	0.955117	False
chr27	chr32	0.075939	0.662	0.746003	0.955117	False
chr30	chr33	0.075941	0.664	0.746626	0.955117	False
chr08	chr31	0.075946	0.667	0.747644	0.955117	False
chr08	chr27	0.075946	0.667	0.747701	0.955117	False
chr23	chr27	0.075949	0.669	0.748265	0.955117	False
chr32	chr34	0.075951	0.671	0.748829	0.955117	False
chr06	chr25	0.075952	0.672	0.749111	0.955117	False
chr07	chr31	0.076001	0.706	0.759913	0.966692	False
chr08	chr30	0.076019	0.719	0.763856	0.967137	False
chr02	chr30	0.076025	0.723	0.765217	0.967137	False
chr08	chr21	0.076026	0.724	0.765434	0.967137	False
chr03	chr10	0.076035	0.730	0.767439	0.967491	False
chr23	chr33	0.076051	0.741	0.770778	0.967957	False
chr06	chr21	0.076053	0.743	0.77126	0.967957	False
chr08	chr13	0.076077	0.760	0.776475	0.969585	False
chr01	chr21	0.076079	0.761	0.776739	0.969585	False
chr10	chr34	0.076083	0.765	0.777742	0.969585	False
chr09	chr18	0.076096	0.774	0.780473	0.970832	False
chr01	chr03	0.076120	0.790	0.78536	0.974194	False
chr22	chr33	0.076126	0.795	0.786649	0.974194	False
chr27	chr31	0.076135	0.801	0.788446	0.974269	False
chr11	chr21	0.076149	0.811	0.791404	0.975775	False
chr15	chr33	0.076178	0.831	0.797097	0.976483	False
chr13	chr30	0.076180	0.833	0.797596	0.976483	False
chr16	chr33	0.076203	0.849	0.802057	0.976483	False
chr26	chr33	0.076209	0.853	0.803285	0.976483	False
chr09	chr28	0.076218	0.860	0.804997	0.976483	False
chr03	chr07	0.076224	0.864	0.806166	0.976483	False
chr02	chr18	0.076271	0.897	0.815219	0.976483	False
chr24	chr27	0.076273	0.899	0.81555	0.976483	False
chr14	chr33	0.076275	0.900	0.816021	0.976483	False
chr02	chr28	0.076276	0.901	0.816115	0.976483	False
chr06	chr30	0.076277	0.902	0.81635	0.976483	False
chr13	chr24	0.076281	0.904	0.817054	0.976483	False
